Date,VTL
2006-02-01,47.626678466796875
2006-02-02,47.56925964355469
2006-02-03,48.17939758300781
2006-02-06,50.770687103271484
2006-02-07,51.1511344909668
2006-02-08,51.43107604980469
2006-02-10,51.89765548706055
2006-02-13,53.42658233642578
2006-02-14,51.71820068359375
2006-02-15,52.74467086791992
2006-02-16,53.08202362060547
2006-02-17,52.52933120727539
2006-02-20,50.27540588378906
2006-02-21,52.24938201904297
2006-02-22,51.17266845703125
2006-02-23,50.96449661254883
2006-02-24,51.3736572265625
2006-02-27,51.42389678955078
2006-02-28,51.3377685546875
2006-03-01,51.97661209106445
2006-03-02,52.69443130493164
2006-03-03,51.31623077392578
2006-03-06,51.07935333251953
2006-03-07,51.179840087890625
2006-03-08,51.60335159301758
2006-03-09,52.342689514160156
2006-03-10,52.20631408691406
2006-03-13,51.6966552734375
2006-03-14,50.40460205078125
2006-03-16,50.41178894042969
2006-03-17,51.23727035522461
2006-03-20,50.41178894042969
2006-03-21,49.528873443603516
2006-03-22,48.58137893676758
2006-03-23,48.58855056762695
2006-03-24,49.270469665527344
2006-03-27,48.882850646972656
2006-03-28,49.64373016357422
2006-03-29,50.25386428833008
2006-03-30,49.528873443603516
2006-03-31,50.5697021484375
2006-04-03,53.641937255859375
2006-04-04,52.17759704589844
2006-04-05,53.3763313293457
2006-04-07,51.3736572265625
2006-04-10,50.54100036621094
2006-04-12,50.46202850341797
2006-04-13,49.5504150390625
2006-04-17,51.840232849121094
2006-04-18,51.44542694091797
2006-04-19,51.8115119934082
2006-04-20,51.6966552734375
2006-04-21,51.44542694091797
2006-04-24,50.469207763671875
2006-04-25,51.754093170166016
2006-04-26,51.96943664550781
2006-04-27,51.72536849975586
2006-04-28,51.754093170166016
2006-05-02,52.98872756958008
2006-05-03,52.11299133300781
2006-05-04,51.87610626220703
2006-05-05,50.86400604248047
2006-05-08,51.782806396484375
2006-05-09,52.443180084228516
2006-05-10,54.29513931274414
2006-05-11,58.824527740478516
2006-05-12,59.52079772949219
2006-05-15,58.21438217163086
2006-05-16,57.41761016845703
2006-05-17,58.56610107421875
2006-05-18,55.572837829589844
2006-05-19,53.80702209472656
2006-05-22,50.4189567565918
2006-05-23,50.232337951660156
2006-05-24,52.79490280151367
2006-05-25,51.122413635253906
2006-05-26,53.361976623535156
2006-05-29,53.03178787231445
2006-05-30,52.507781982421875
2006-05-31,51.086524963378906
2006-06-01,51.50284194946289
2006-06-02,51.553104400634766
2006-06-05,49.57194900512695
2006-06-06,47.885093688964844
2006-06-07,43.678733825683594
2006-06-08,39.67333984375
2006-06-09,42.049293518066406
2006-06-12,40.39833450317383
2006-06-13,36.92414093017578
2006-06-14,37.649131774902344
2006-06-15,41.63296890258789
2006-06-16,45.30098342895508
2006-06-19,47.93533706665039
2006-06-20,45.2220344543457
2006-06-21,44.76979064941406
2006-06-22,44.79851150512695
2006-06-23,43.59259033203125
2006-06-26,43.52798843383789
2006-06-27,44.561641693115234
2006-06-28,43.793582916259766
2006-06-29,42.31489562988281
2006-06-30,45.29380416870117
2006-07-03,44.001747131347656
2006-07-04,44.030460357666016
2006-07-05,43.4992790222168
2006-07-06,42.72404479980469
2006-07-07,41.38174057006836
2006-07-10,41.48223114013672
2006-07-11,40.47730255126953
2006-07-12,41.78371047973633
2006-07-13,40.83620071411133
2006-07-14,40.31938171386719
2006-07-17,40.07532501220703
2006-07-18,40.69264221191406
2006-07-19,41.33867263793945
2006-07-20,40.06097412109375
2006-07-21,38.75455856323242
2006-07-24,38.26643753051758
2006-07-25,38.86222839355469
2006-07-26,39.429298400878906
2006-07-27,41.64015197753906
2006-07-28,42.01863098144531
2006-07-31,43.32875442504883
2006-08-01,41.52370071411133
2006-08-02,42.26609802246094
2006-08-03,43.02305603027344
2006-08-04,42.317047119140625
2006-08-07,42.33888626098633
2006-08-08,42.884765625
2006-08-09,42.025909423828125
2006-08-10,41.851226806640625
2006-08-11,42.04774856567383
2006-08-14,44.24584197998047
2006-08-16,44.82084655761719
2006-08-17,43.088565826416016
2006-08-18,40.89046859741211
2006-08-21,41.53097152709961
2006-08-22,42.535396575927734
2006-08-23,41.727481842041016
2006-08-24,41.79299545288086
2006-08-25,41.93128967285156
2006-08-28,42.44805908203125
2006-08-29,41.9167366027832
2006-08-30,42.317047119140625
2006-08-31,42.63730239868164
2006-09-01,41.31989669799805
2006-09-04,41.81483459472656
2006-09-05,41.181610107421875
2006-09-06,42.44805908203125
2006-09-07,43.85280990600586
2006-09-08,44.231292724609375
2006-09-11,43.583499908447266
2006-09-12,44.64616775512695
2006-09-13,44.66800308227539
2006-09-14,45.25027084350586
2006-09-15,44.85723876953125
2006-09-18,43.8164176940918
2006-09-19,44.85723876953125
2006-09-20,43.3505859375
2006-09-21,43.423377990722656
2006-09-22,42.600914001464844
2006-09-25,40.92686080932617
2006-09-26,40.01704788208008
2006-09-27,40.038883209228516
2006-09-28,39.59489822387695
2006-09-29,39.46388626098633
2006-10-03,39.92243194580078
2006-10-04,39.76230239868164
2006-10-05,39.79869842529297
2006-10-06,42.862937927246094
2006-10-09,41.894901275634766
2006-10-10,41.851226806640625
2006-10-11,43.53254318237305
2006-10-12,43.05216979980469
2006-10-13,42.84836959838867
2006-10-16,42.25153732299805
2006-10-17,42.65186309814453
2006-10-18,42.17147445678711
2006-10-19,42.67369079589844
2006-10-20,43.379703521728516
2006-10-23,42.52812576293945
2006-10-26,42.40439224243164
2006-10-27,42.35344314575195
2006-10-30,41.42179870605469
2006-10-31,41.268943786621094
2006-11-01,41.67654037475586
2006-11-02,40.9414176940918
2006-11-03,40.24268341064453
2006-11-06,39.98793411254883
2006-11-07,39.61673355102539
2006-11-08,40.14805221557617
2006-11-09,40.038883209228516
2006-11-10,40.344581604003906
2006-11-13,41.4873046875
2006-11-14,41.66197967529297
2006-11-15,41.82211685180664
2006-11-16,41.79299545288086
2006-11-17,41.16704177856445
2006-11-20,39.733192443847656
2006-11-21,39.40565872192383
2006-11-22,39.500282287597656
2006-11-23,38.69964599609375
2006-11-24,38.53224563598633
2006-11-27,37.96452331542969
2006-11-28,38.583194732666016
2006-11-29,39.79869842529297
2006-11-30,38.175601959228516
2006-12-01,38.31389236450195
2006-12-04,38.40850830078125
2006-12-05,38.568634033203125
2006-12-06,39.3328742980957
2006-12-07,39.383819580078125
2006-12-08,38.918006896972656
2006-12-11,37.97908020019531
2006-12-12,37.39679718017578
2006-12-13,37.57876205444336
2006-12-14,38.69964599609375
2006-12-15,38.80154037475586
2006-12-18,39.194576263427734
2006-12-19,38.07369613647461
2006-12-20,37.91356658935547
2006-12-21,38.34300231933594
2006-12-22,38.48857116699219
2006-12-26,38.539520263671875
2006-12-27,38.452178955078125
2006-12-28,40.1844482421875
2006-12-29,39.92971420288086
2007-01-02,39.79869842529297
2007-01-03,40.67938995361328
2007-01-04,40.30819320678711
2007-01-05,39.718631744384766
2007-01-08,39.14363098144531
2007-01-09,39.733192443847656
2007-01-10,39.820533752441406
2007-01-11,39.74774932861328
2007-01-12,40.6138801574707
2007-01-15,41.49457550048828
2007-01-16,40.672115325927734
2007-01-17,39.93699264526367
2007-01-18,39.66040802001953
2007-01-19,39.18730163574219
2007-01-22,38.75788497924805
2007-01-23,38.57592010498047
2007-01-24,38.15376663208008
2007-01-25,38.9034423828125
2007-01-29,37.86989974975586
2007-01-31,36.74173355102539
2007-02-01,36.159461975097656
2007-02-02,35.7373046875
2007-02-05,35.402496337890625
2007-02-06,36.10122299194336
2007-02-07,35.59901809692383
2007-02-08,35.81009292602539
2007-02-09,35.67179870605469
2007-02-12,34.09237289428711
2007-02-13,33.07337951660156
2007-02-14,32.79679870605469
2007-02-15,34.20883560180664
2007-02-19,33.641109466552734
2007-02-20,33.8157958984375
2007-02-21,33.990478515625
2007-02-22,33.05883026123047
2007-02-23,33.12434005737305
2007-02-26,32.411041259765625
2007-02-27,32.50566482543945
2007-02-28,32.00345230102539
2007-03-01,32.70218276977539
2007-03-02,31.712312698364258
2007-03-05,30.169273376464844
2007-03-06,29.463258743286133
2007-03-07,29.07022476196289
2007-03-08,30.846176147460938
2007-03-09,30.707881927490234
2007-03-12,31.959775924682617
2007-03-13,32.00345230102539
2007-03-14,31.297441482543945
2007-03-15,31.850605010986328
2007-03-16,31.210102081298828
2007-03-19,30.547752380371094
2007-03-20,30.569581985473633
2007-03-21,30.8243350982666
2007-03-22,31.33622932434082
2007-03-23,30.186336517333984
2007-03-26,29.741220474243164
2007-03-28,29.19224739074707
2007-03-29,29.652196884155273
2007-03-30,30.290197372436523
2007-04-02,29.674449920654297
2007-04-03,29.652196884155273
2007-04-04,29.548336029052734
2007-04-05,29.674449920654297
2007-04-09,29.91927146911621
2007-04-10,29.859922409057617
2007-04-11,30.045387268066406
2007-04-12,29.674449920654297
2007-04-13,29.845083236694336
2007-04-16,30.11214828491211
2007-04-17,29.9711971282959
2007-04-18,30.171497344970703
2007-04-19,29.14031219482422
2007-04-20,29.2515926361084
2007-04-23,28.947425842285156
2007-04-24,28.962265014648438
2007-04-25,28.850990295410156
2007-04-26,28.93259048461914
2007-04-27,28.991943359375
2007-04-30,28.591339111328125
2007-05-03,28.25749969482422
2007-05-04,28.38361167907715
2007-05-07,27.834638595581055
2007-05-08,27.619497299194336
2007-05-09,27.35984992980957
2007-05-10,27.10019302368164
2007-05-11,27.026012420654297
2007-05-14,27.4859619140625
2007-05-15,27.804962158203125
2007-05-16,28.272335052490234
2007-05-17,28.361360549926758
2007-05-18,27.701101303100586
2007-05-21,27.923662185668945
2007-05-22,27.990421295166016
2007-05-23,28.32426643371582
2007-05-24,28.3020076751709
2007-05-25,29.652196884155273
2007-05-28,29.689292907714844
2007-05-29,29.674449920654297
2007-05-30,29.704132080078125
2007-05-31,29.733802795410156
2007-06-01,28.68777084350586
2007-06-04,28.702613830566406
2007-06-05,28.22783088684082
2007-06-06,27.300493240356445
2007-06-07,27.75302505493164
2007-06-08,27.448867797851562
2007-06-11,27.782703399658203
2007-06-12,28.368776321411133
2007-06-13,28.057201385498047
2007-06-14,27.49337387084961
2007-06-15,27.671424865722656
2007-06-18,27.048263549804688
2007-06-19,26.009662628173828
2007-06-20,25.79452133178711
2007-06-21,25.060073852539062
2007-06-22,24.785585403442383
2007-06-25,24.518512725830078
2007-06-26,24.221771240234375
2007-06-27,23.813745498657227
2007-06-28,24.370145797729492
2007-06-29,25.082332611083984
2007-07-02,24.622371673583984
2007-07-03,24.377565383911133
2007-07-04,26.395429611206055
2007-07-05,25.275217056274414
2007-07-06,24.50367546081543
2007-07-09,24.644638061523438
2007-07-10,24.028884887695312
2007-07-11,23.865676879882812
2007-07-12,23.850839614868164
2007-07-13,23.97696304321289
2007-07-16,23.620866775512695
2007-07-17,23.650537490844727
2007-07-18,23.368635177612305
2007-07-19,22.923513412475586
2007-07-20,22.36711883544922
2007-07-23,21.88490867614746
2007-07-24,21.350770950317383
2007-07-25,21.12820816040039
2007-07-26,21.150466918945312
2007-07-27,21.373027801513672
2007-07-30,21.58074378967285
2007-07-31,21.996185302734375
2007-08-01,21.313676834106445
2007-08-02,21.56591033935547
2007-08-03,21.016935348510742
2007-08-06,20.831466674804688
2007-08-07,20.786954879760742
2007-08-08,21.602998733520508
2007-08-09,21.2023983001709
2007-08-10,20.80921173095703
2007-08-13,21.350770950317383
2007-08-14,21.120790481567383
2007-08-16,20.63858413696289
2007-08-17,20.482791900634766
2007-08-20,20.1563720703125
2007-08-21,20.30474090576172
2007-08-22,20.05992889404297
2007-08-23,19.926395416259766
2007-08-24,20.623743057250977
2007-08-27,20.69792938232422
2007-08-28,20.846303939819336
2007-08-29,20.772119522094727
2007-08-30,21.632678985595703
2007-08-31,21.929420471191406
2007-09-03,22.018442153930664
2007-09-04,22.18165397644043
2007-09-05,22.55999755859375
2007-09-06,24.488845825195312
2007-09-07,23.784076690673828
2007-09-10,23.034791946411133
2007-09-11,22.604511260986328
2007-09-12,22.879003524780273
2007-09-13,23.06446647644043
2007-09-14,22.626773834228516
2007-09-17,22.64160919189453
2007-09-18,22.834491729736328
2007-09-19,22.292930603027344
2007-09-20,22.26325798034668
2007-09-21,21.929420471191406
2007-09-24,21.959095001220703
2007-09-25,21.3359317779541
2007-09-26,21.8923282623291
2007-09-27,21.254331588745117
2007-09-28,21.551069259643555
2007-10-01,22.953189849853516
2007-10-03,23.086721420288086
2007-10-04,23.01995849609375
2007-10-05,23.709888458251953
2007-10-08,21.8255615234375
2007-10-09,22.107465744018555
2007-10-10,21.313676834106445
2007-10-11,21.57332992553711
2007-10-12,21.276580810546875
2007-10-15,21.84039878845215
2007-10-16,22.018442153930664
2007-10-17,21.5955810546875
2007-10-18,21.224655151367188
2007-10-19,20.890817642211914
2007-10-22,20.79437255859375
2007-10-23,21.143049240112305
2007-10-24,20.83888053894043
2007-10-25,21.05402183532715
2007-10-26,21.016935348510742
2007-10-29,20.920488357543945
2007-10-30,20.875974655151367
2007-10-31,20.920488357543945
2007-11-01,20.772119522094727
2007-11-02,20.660837173461914
2007-11-05,20.341840744018555
2007-11-06,20.53472328186035
2007-11-07,20.341840744018555
2007-11-08,20.05992889404297
2007-11-12,20.260229110717773
2007-11-13,20.356674194335938
2007-11-14,20.490209579467773
2007-11-15,21.194976806640625
2007-11-16,23.368635177612305
2007-11-19,23.73956298828125
2007-11-20,23.29444694519043
2007-11-21,22.0555362701416
2007-11-22,22.552583694458008
2007-11-23,22.25583839416504
2007-11-26,22.84933090209961
2007-11-27,22.552583694458008
2007-11-28,22.211326599121094
2007-11-29,21.513975143432617
2007-11-30,21.528818130493164
2007-12-03,21.239486694335938
2007-12-04,21.39527702331543
2007-12-05,22.300350189208984
2007-12-06,22.411630630493164
2007-12-07,22.092626571655273
2007-12-10,23.160911560058594
2007-12-11,23.628280639648438
2007-12-12,26.195127487182617
2007-12-13,26.640239715576172
2007-12-14,26.810869216918945
2007-12-17,26.202539443969727
2007-12-18,25.520030975341797
2007-12-19,25.45326805114746
2007-12-20,24.7039794921875
2007-12-24,24.251447677612305
2007-12-26,24.340469360351562
2007-12-27,24.095653533935547
2007-12-28,24.911705017089844
2007-12-31,25.46068000793457
2008-01-01,25.935468673706055
2008-01-02,26.781192779541016
2008-01-03,26.172866821289062
2008-01-04,26.61056137084961
2008-01-07,26.27672576904297
2008-01-08,25.47551727294922
2008-01-09,24.94879722595215
2008-01-10,24.014047622680664
2008-01-11,23.776655197143555
2008-01-14,23.509584426879883
2008-01-15,23.29444694519043
2008-01-16,22.74547004699707
2008-01-17,22.18907356262207
2008-01-18,21.714282989501953
2008-01-21,19.599977493286133
2008-01-22,16.817995071411133
2008-01-23,18.10883140563965
2008-01-24,18.197860717773438
2008-01-25,18.85069465637207
2008-01-28,18.835859298706055
2008-01-29,19.21420669555664
2008-01-30,18.991647720336914
2008-01-31,18.316553115844727
2008-02-01,18.56878662109375
2008-02-04,18.88037109375
2008-02-05,19.021324157714844
2008-02-06,18.791345596313477
2008-02-07,18.24237060546875
2008-02-08,17.96045684814453
2008-02-11,17.21860122680664
2008-02-12,16.365461349487305
2008-02-13,16.098390579223633
2008-02-14,16.840251922607422
2008-02-15,16.91443634033203
2008-02-18,17.211183547973633
2008-02-19,17.06281280517578
2008-02-20,16.892179489135742
2008-02-21,16.973783493041992
2008-02-22,17.285362243652344
2008-02-25,17.359554290771484
2008-02-26,17.797250747680664
2008-02-27,18.24237060546875
2008-02-28,18.019811630249023
2008-02-29,17.5079288482666
2008-03-03,17.02571678161621
2008-03-04,16.617692947387695
2008-03-05,16.53609275817871
2008-03-07,15.816482543945312
2008-03-10,16.165159225463867
2008-03-11,16.625110626220703
2008-03-12,16.23192596435547
2008-03-13,15.66811466217041
2008-03-14,15.371366500854492
2008-03-17,14.748201370239258
2008-03-18,14.518227577209473
2008-03-19,14.369855880737305
2008-03-24,14.59982967376709
2008-03-25,15.846158981323242
2008-03-26,16.320951461791992
2008-03-27,15.549412727355957
2008-03-28,15.705202102661133
2008-03-31,15.720043182373047
2008-04-01,15.363948822021484
2008-04-02,15.334277153015137
2008-04-03,15.438131332397461
2008-04-04,15.43071460723877
2008-04-07,15.66811466217041
2008-04-08,16.595436096191406
2008-04-09,16.11322593688965
2008-04-10,15.979690551757812
2008-04-11,16.335784912109375
2008-04-15,16.432226181030273
2008-04-16,16.892179489135742
2008-04-17,17.804672241210938
2008-04-21,18.605884552001953
2008-04-22,18.309133529663086
2008-04-23,18.887784957885742
2008-04-24,18.056901931762695
2008-04-25,17.61178970336914
2008-04-28,18.04948616027832
2008-04-29,17.997556686401367
2008-04-30,17.945629119873047
2008-05-02,17.908531188964844
2008-05-05,18.079164505004883
2008-05-06,18.33881187438965
2008-05-07,18.086578369140625
2008-05-08,17.74532127380371
2008-05-09,18.650392532348633
2008-05-12,18.138511657714844
2008-05-13,18.976808547973633
2008-05-14,19.555463790893555
2008-05-15,19.310651779174805
2008-05-16,19.42934799194336
2008-05-20,19.29581069946289
2008-05-21,19.829952239990234
2008-05-22,19.829952239990234
2008-05-23,19.54062843322754
2008-05-26,19.088090896606445
2008-05-27,18.41299819946289
2008-05-28,18.383319854736328
2008-05-29,17.930789947509766
2008-05-30,17.656301498413086
2008-06-02,16.7215576171875
2008-06-03,16.15773582458496
2008-06-04,16.28385353088379
2008-06-05,15.90550422668457
2008-06-06,15.660689353942871
2008-06-09,15.401041030883789
2008-06-10,15.460387229919434
2008-06-11,15.438131332397461
2008-06-12,16.17999267578125
2008-06-13,16.23934555053711
2008-06-16,15.764552116394043
2008-06-17,15.987109184265137
2008-06-18,16.172574996948242
2008-06-19,16.00936508178711
2008-06-20,15.2971830368042
2008-06-23,15.171062469482422
2008-06-24,14.792715072631836
2008-06-25,15.044947624206543
2008-06-26,15.230412483215332
2008-06-27,15.274923324584961
2008-06-30,14.4959716796875
2008-07-01,13.568643569946289
2008-07-02,14.288248062133789
2008-07-03,13.813457489013672
2008-07-04,13.754108428955078
2008-07-07,14.406944274902344
2008-07-08,14.651756286621094
2008-07-09,15.809063911437988
2008-07-10,15.816482543945312
2008-07-11,15.00043773651123
2008-07-14,15.00043773651123
2008-07-15,14.317920684814453
2008-07-16,13.924739837646484
2008-07-17,13.865387916564941
2008-07-18,14.33276081085205
2008-07-21,14.102785110473633
2008-07-22,14.243738174438477
2008-07-23,14.362435340881348
2008-07-24,14.52564525604248
2008-07-25,14.377270698547363
2008-07-28,14.540482521057129
2008-07-29,14.028600692749023
2008-07-30,13.806041717529297
2008-07-31,13.984085083007812
2008-08-01,13.984085083007812
2008-08-04,14.095366477966309
2008-08-05,14.191805839538574
2008-08-06,14.176969528198242
2008-08-07,14.095366477966309
2008-08-08,14.095366477966309
2008-08-11,14.381917953491211
2008-08-12,14.327706336975098
2008-08-13,14.265748023986816
2008-08-14,14.048893928527832
2008-08-18,14.002429008483887
2008-08-19,13.824300765991211
2008-08-20,13.886259078979492
2008-08-21,13.754597663879395
2008-08-22,13.801064491271973
2008-08-25,13.58421802520752
2008-08-26,13.7081298828125
2008-08-27,13.460297584533691
2008-08-28,13.042085647583008
2008-08-29,13.320892333984375
2008-09-01,13.630681037902832
2008-09-02,13.731364250183105
2008-09-04,13.62293815612793
2008-09-05,13.553236961364746
2008-09-08,13.560981750488281
2008-09-09,13.553236961364746
2008-09-10,13.328638076782227
2008-09-11,13.58421802520752
2008-09-12,13.382854461669922
2008-09-15,12.561912536621094
2008-09-16,12.321826934814453
2008-09-17,12.523189544677734
2008-09-18,12.166932106018066
2008-09-19,12.383783340454102
2008-09-22,12.391529083251953
2008-09-23,11.957826614379883
2008-09-24,11.818422317504883
2008-09-25,11.69450569152832
2008-09-26,10.834842681884766
2008-09-29,10.393397331237793
2008-09-30,10.726417541503906
2008-10-01,10.927780151367188
2008-10-03,10.811610221862793
2008-10-06,9.951947212219238
2008-10-07,9.711861610412598
2008-10-08,9.293648719787598
2008-10-10,8.883177757263184
2008-10-13,9.603436470031738
2008-10-14,9.835776329040527
2008-10-15,9.758329391479492
2008-10-16,9.014838218688965
2008-10-17,8.890922546386719
2008-10-20,8.875432968139648
2008-10-21,8.952879905700684
2008-10-22,8.619857788085938
2008-10-23,8.341048240661621
2008-10-24,7.605301380157471
2008-10-27,7.171597003936768
2008-10-29,7.907345294952393
2008-10-31,7.884113788604736
2008-11-03,8.519176483154297
2008-11-04,8.472708702087402
2008-11-05,8.67406940460205
2008-11-06,8.91415786743164
2008-11-07,8.666325569152832
2008-11-10,8.44947338104248
2008-11-11,8.759263038635254
2008-11-12,8.67406940460205
2008-11-14,8.921899795532227
2008-11-17,8.937390327453613
2008-11-18,9.014838218688965
2008-11-19,8.67406940460205
2008-11-20,8.519176483154297
2008-11-21,8.403005599975586
2008-11-24,8.952879905700684
2008-11-25,8.751518249511719
2008-11-26,8.82896614074707
2008-11-27,8.82896614074707
2008-11-28,8.98386001586914
2008-12-01,8.751518249511719
2008-12-02,8.797982215881348
2008-12-03,8.82896614074707
2008-12-04,8.976113319396973
2008-12-05,8.98386001586914
2008-12-08,8.937390327453613
2008-12-10,8.945137023925781
2008-12-11,8.976113319396973
2008-12-12,9.146498680114746
2008-12-15,9.525989532470703
2008-12-16,9.4407958984375
2008-12-17,9.100030899047852
2008-12-18,9.1619873046875
2008-12-19,9.208456039428711
2008-12-22,8.999346733093262
2008-12-23,9.138752937316895
2008-12-24,9.185220718383789
2008-12-26,9.13100814819336
2008-12-29,9.138752937316895
2008-12-30,9.138752937316895
2008-12-31,9.1619873046875
2009-01-02,9.456284523010254
2009-01-05,9.309136390686035
2009-01-06,9.293648719787598
2009-01-07,9.3013916015625
2009-01-09,8.98386001586914
2009-01-12,9.293648719787598
2009-01-13,9.154241561889648
2009-01-14,9.138752937316895
2009-01-15,9.177475929260254
2009-01-16,9.138752937316895
2009-01-19,9.347858428955078
2009-01-20,9.254922866821289
2009-01-21,9.038071632385254
2009-01-22,9.061305046081543
2009-01-23,8.99160385131836
2009-01-27,8.999346733093262
2009-01-28,9.069051742553711
2009-01-29,9.038071632385254
2009-01-30,9.076794624328613
2009-02-02,9.069051742553711
2009-02-03,9.12326431274414
2009-02-04,9.285901069641113
2009-02-05,9.022582054138184
2009-02-06,9.549221992492676
2009-02-09,9.26266860961914
2009-02-10,9.31688117980957
2009-02-11,9.1619873046875
2009-02-12,9.479519844055176
2009-02-13,9.270414352416992
2009-02-16,9.169733047485352
2009-02-17,9.12326431274414
2009-02-18,9.038071632385254
2009-02-19,8.976113319396973
2009-02-20,8.767007827758789
2009-02-24,8.286836624145508
2009-02-25,8.093217849731445
2009-02-26,8.124195098876953
2009-02-27,7.829897403717041
2009-03-02,7.605301380157471
2009-03-03,7.357471466064453
2009-03-04,7.2413010597229
2009-03-05,7.280023097991943
2009-03-06,7.272279739379883
2009-03-09,6.962490558624268
2009-03-12,7.101896286010742
2009-03-13,6.947001934051514
2009-03-16,6.970233917236328
2009-03-17,6.861809253692627
2009-03-18,6.815340518951416
2009-03-19,6.79210901260376
2009-03-20,7.008959770202637
2009-03-23,7.117384910583496
2009-03-24,7.140621185302734
2009-03-25,7.156108379364014
2009-03-26,7.2645344734191895
2009-03-27,7.349725246429443
2009-03-30,7.272279739379883
2009-03-31,7.419426918029785
2009-04-01,7.791174411773682
2009-04-02,7.94606876373291
2009-04-06,8.751518249511719
2009-04-08,9.053561210632324
2009-04-09,8.952879905700684
2009-04-13,10.749650955200195
2009-04-15,11.562846183776855
2009-04-16,10.951013565063477
2009-04-17,10.85807991027832
2009-04-20,10.788375854492188
2009-04-21,10.563779830932617
2009-04-22,10.20752239227295
2009-04-23,9.998414993286133
2009-04-24,9.94420337677002
2009-04-27,10.184287071228027
2009-04-28,9.8590087890625
2009-04-29,10.184287071228027
2009-04-30,10.20752239227295
2009-05-04,11.113653182983398
2009-05-05,11.500886917114258
2009-05-06,11.446674346923828
2009-05-07,11.353737831115723
2009-05-08,11.222078323364258
2009-05-11,10.873566627502441
2009-05-12,11.183354377746582
2009-05-13,11.67901611328125
2009-05-14,11.477652549743652
2009-05-15,11.462164878845215
2009-05-18,11.462164878845215
2009-05-19,12.321826934814453
2009-05-20,13.468042373657227
2009-05-21,15.799201011657715
2009-05-22,15.659794807434082
2009-05-25,17.200990676879883
2009-05-26,15.830180168151855
2009-05-27,17.3481388092041
2009-05-28,18.432403564453125
2009-05-29,20.14398193359375
2009-06-01,19.524402618408203
2009-06-02,19.075212478637695
2009-06-03,19.524402618408203
2009-06-04,19.423723220825195
2009-06-05,20.39955711364746
2009-06-08,19.385000228881836
2009-06-09,19.493423461914062
2009-06-10,20.051044464111328
2009-06-11,19.160404205322266
2009-06-12,19.230104446411133
2009-06-15,18.881591796875
2009-06-16,18.742189407348633
2009-06-17,18.59503746032715
2009-06-18,17.859289169311523
2009-06-19,17.262954711914062
2009-06-22,17.092567443847656
2009-06-23,16.991886138916016
2009-06-24,17.843799591064453
2009-06-25,18.66473960876465
2009-06-26,18.478866577148438
2009-06-29,18.602783203125
2009-06-30,18.85061264038086
2009-07-01,18.51759147644043
2009-07-02,18.81963539123535
2009-07-03,18.99776268005371
2009-07-06,18.052907943725586
2009-07-07,16.63562774658203
2009-07-08,16.26388168334961
2009-07-09,16.98233413696289
2009-07-10,17.116548538208008
2009-07-13,16.95865249633789
2009-07-14,17.913957595825195
2009-07-15,19.074535369873047
2009-07-16,19.674560546875
2009-07-17,20.62197494506836
2009-07-20,20.464069366455078
2009-07-21,20.779876708984375
2009-07-22,21.316740036010742
2009-07-23,21.07988739013672
2009-07-24,22.027294158935547
2009-07-27,23.290512084960938
2009-07-28,22.95102310180664
2009-07-29,23.71684455871582
2009-07-30,23.91422462463379
2009-07-31,23.061553955078125
2009-08-03,23.930015563964844
2009-08-04,23.34577751159668
2009-08-05,23.906330108642578
2009-08-06,23.148401260375977
2009-08-07,22.840492248535156
2009-08-10,22.8247013092041
2009-08-11,22.6036376953125
2009-08-12,22.050983428955078
2009-08-13,22.082563400268555
2009-08-14,21.624643325805664
2009-08-17,20.850927352905273
2009-08-18,21.10357093811035
2009-08-19,20.361433029174805
2009-08-20,20.56670379638672
2009-08-21,20.55091667175293
2009-08-24,21.127262115478516
2009-08-25,21.5772762298584
2009-08-26,23.258928298950195
2009-08-27,22.564163208007812
2009-08-28,22.856287002563477
2009-08-31,21.853605270385742
2009-09-01,23.07734489440918
2009-09-02,22.91154670715332
2009-09-03,22.903650283813477
2009-09-04,23.732635498046875
2009-09-07,23.630002975463867
2009-09-08,24.822162628173828
2009-09-09,25.398502349853516
2009-09-10,25.17743492126465
2009-09-11,25.16164779663086
2009-09-14,24.822162628173828
2009-09-15,26.543285369873047
2009-09-16,26.772247314453125
2009-09-17,26.70908546447754
2009-09-18,26.35380744934082
2009-09-22,26.440650939941406
2009-09-23,25.864309310913086
2009-09-24,27.103839874267578
2009-09-25,27.135417938232422
2009-09-29,27.411746978759766
2009-09-30,26.71697425842285
2009-10-01,26.069581985473633
2009-10-05,25.67483139038086
2009-10-06,24.774784088134766
2009-10-07,24.680044174194336
2009-10-08,25.42218780517578
2009-10-09,25.461658477783203
2009-10-12,25.35112953186035
2009-10-13,25.106382369995117
2009-10-14,25.509037017822266
2009-10-15,25.201120376586914
2009-10-16,24.995853424072266
2009-10-20,25.595874786376953
2009-10-21,25.07480239868164
2009-10-22,24.932689666748047
2009-10-23,24.735315322875977
2009-10-26,25.42218780517578
2009-10-27,26.188005447387695
2009-10-28,26.50381088256836
2009-10-29,25.927471160888672
2009-10-30,24.182653427124023
2009-11-03,24.151077270507812
2009-11-04,24.008962631225586
2009-11-05,23.740530014038086
2009-11-06,24.056331634521484
2009-11-09,25.572193145751953
2009-11-10,25.635353088378906
2009-11-11,26.00642204284668
2009-11-12,25.04322052001953
2009-11-13,25.16164779663086
2009-11-16,26.97751808166504
