Date,HCG
2020-04-09,69.5
2020-04-13,66.25
2020-04-15,69.75
2020-04-16,67.55000305175781
2020-04-17,69.44999694824219
2020-04-20,69.5999984741211
2020-04-21,69.0
2020-04-22,71.5
2020-04-23,71.9000015258789
2020-04-24,70.9000015258789
2020-04-27,70.4000015258789
2020-04-28,71.0
2020-04-29,75.19999694824219
2020-04-30,70.05000305175781
2020-05-04,77.69999694824219
2020-05-05,88.69999694824219
2020-05-06,93.9000015258789
2020-05-07,95.4000015258789
2020-05-08,87.94999694824219
2020-05-11,87.30000305175781
2020-05-12,85.4000015258789
2020-05-13,86.3499984741211
2020-05-14,88.8499984741211
2020-05-15,94.25
2020-05-18,104.75
2020-05-19,103.9000015258789
2020-05-20,102.25
2020-05-21,100.30000305175781
2020-05-22,101.4000015258789
2020-05-26,99.5
2020-05-27,99.69999694824219
2020-05-28,100.0
2020-05-29,100.44999694824219
2020-06-01,111.75
2020-06-02,116.6500015258789
2020-06-03,114.0
2020-06-04,119.4000015258789
2020-06-05,120.75
2020-06-08,119.75
2020-06-09,119.5
2020-06-10,121.19999694824219
2020-06-11,120.0999984741211
2020-06-12,120.75
2020-06-15,121.5
2020-06-16,121.0
2020-06-17,121.55000305175781
2020-06-18,121.5999984741211
2020-06-19,121.9000015258789
2020-06-22,122.44999694824219
2020-06-23,121.8499984741211
2020-06-24,121.69999694824219
2020-06-25,123.25
2020-06-26,122.0
2020-06-29,122.44999694824219
2020-06-30,122.80000305175781
2020-07-01,122.05000305175781
2020-07-02,121.6500015258789
2020-07-03,121.5
2020-07-06,122.4000015258789
2020-07-07,121.0
2020-07-08,121.19999694824219
2020-07-09,121.80000305175781
2020-07-10,121.25
2020-07-13,121.4000015258789
2020-07-14,121.5
2020-07-15,121.8499984741211
2020-07-16,122.6500015258789
2020-07-17,123.5999984741211
2020-07-20,125.69999694824219
2020-07-21,124.44999694824219
2020-07-22,124.5
2020-07-23,124.75
2020-07-24,124.6500015258789
2020-07-27,124.6500015258789
2020-07-28,126.5
2020-07-29,126.0
2020-07-30,125.05000305175781
2020-07-31,126.05000305175781
2020-08-03,126.9000015258789
2020-08-04,128.10000610351562
2020-08-05,128.3000030517578
2020-08-06,128.10000610351562
2020-08-07,128.5500030517578
2020-08-10,129.1999969482422
2020-08-11,130.0
2020-08-12,128.60000610351562
2020-08-13,129.0500030517578
2020-08-14,128.39999389648438
2020-08-17,128.64999389648438
2020-08-18,128.75
2020-08-19,129.35000610351562
2020-08-20,129.8000030517578
2020-08-21,128.8000030517578
2020-08-24,129.3000030517578
2020-08-25,129.0500030517578
2020-08-26,129.3000030517578
2020-08-27,128.64999389648438
2020-08-28,128.64999389648438
2020-08-31,121.3499984741211
2020-09-01,118.30000305175781
2020-09-02,118.6500015258789
2020-09-03,119.5999984741211
2020-09-04,119.44999694824219
2020-09-07,121.3499984741211
2020-09-08,120.0
2020-09-09,116.4000015258789
2020-09-10,120.25
2020-09-11,118.4000015258789
2020-09-14,118.25
2020-09-15,120.8499984741211
2020-09-16,121.05000305175781
2020-09-17,122.05000305175781
2020-09-18,121.9000015258789
2020-09-21,122.30000305175781
2020-09-22,120.3499984741211
2020-09-23,119.69999694824219
2020-09-24,118.8499984741211
2020-09-25,118.0
2020-09-28,116.9000015258789
2020-09-29,118.19999694824219
2020-09-30,120.1500015258789
2020-10-01,120.30000305175781
2020-10-05,120.8499984741211
2020-10-06,120.4000015258789
2020-10-07,122.3499984741211
2020-10-08,121.19999694824219
2020-10-09,120.69999694824219
2020-10-12,119.5
2020-10-13,124.30000305175781
2020-10-14,125.55000305175781
2020-10-15,121.25
2020-10-16,121.8499984741211
2020-10-19,122.9000015258789
2020-10-20,120.4000015258789
2020-10-21,120.25
2020-10-22,120.25
2020-10-23,120.8499984741211
2020-10-26,125.55000305175781
2020-10-27,124.0999984741211
2020-10-28,121.1500015258789
2020-10-29,120.5
2020-10-30,120.0999984741211
2020-11-02,120.05000305175781
2020-11-03,120.5
2020-11-04,120.55000305175781
2020-11-05,120.9000015258789
2020-11-06,121.05000305175781
2020-11-09,120.55000305175781
2020-11-10,120.69999694824219
2020-11-11,120.1500015258789
2020-11-12,119.6500015258789
2020-11-13,119.80000305175781
2020-11-14,123.6500015258789
2020-11-17,121.94999694824219
2020-11-18,123.4000015258789
2020-11-19,126.44999694824219
2020-11-20,130.25
2020-11-23,140.25
2020-11-24,143.75
2020-11-25,143.75
2020-11-26,148.85000610351562
2020-11-27,147.9499969482422
2020-12-01,149.0
2020-12-02,150.14999389648438
2020-12-03,152.0
2020-12-04,146.75
2020-12-07,149.39999389648438
2020-12-08,146.39999389648438
2020-12-09,155.1999969482422
2020-12-10,158.35000610351562
2020-12-11,159.10000610351562
2020-12-14,171.1999969482422
2020-12-15,168.5500030517578
2020-12-16,171.9499969482422
2020-12-17,169.39999389648438
2020-12-18,165.64999389648438
2020-12-21,159.3000030517578
2020-12-22,159.35000610351562
2020-12-23,165.35000610351562
2020-12-24,164.64999389648438
2020-12-28,165.64999389648438
2020-12-29,163.4499969482422
2020-12-30,162.25
2020-12-31,162.75
2021-01-01,164.25
2021-01-04,163.39999389648438
2021-01-05,161.60000610351562
2021-01-06,160.5
2021-01-07,159.3000030517578
2021-01-08,158.5
2021-01-11,158.9499969482422
2021-01-12,156.10000610351562
2021-01-13,155.1999969482422
2021-01-14,161.5
2021-01-15,159.75
2021-01-18,155.75
2021-01-19,156.25
2021-01-20,156.3000030517578
2021-01-21,159.85000610351562
2021-01-22,155.35000610351562
2021-01-25,158.9499969482422
2021-01-27,161.5
2021-01-28,154.10000610351562
2021-01-29,152.14999389648438
2021-02-01,152.6999969482422
2021-02-02,150.9499969482422
2021-02-03,151.25
2021-02-04,155.75
2021-02-05,156.6999969482422
2021-02-08,155.64999389648438
2021-02-09,153.39999389648438
2021-02-10,153.14999389648438
2021-02-11,151.6999969482422
2021-02-12,150.39999389648438
2021-02-15,151.9499969482422
2021-02-16,158.9499969482422
2021-02-17,166.3000030517578
2021-02-18,167.75
2021-02-19,168.10000610351562
2021-02-22,169.0500030517578
2021-02-23,169.35000610351562
2021-02-24,170.6999969482422
2021-02-25,170.14999389648438
2021-02-26,168.8000030517578
2021-03-01,167.9499969482422
2021-03-02,169.5500030517578
2021-03-03,169.14999389648438
2021-03-04,169.1999969482422
2021-03-05,169.6999969482422
2021-03-08,178.39999389648438
2021-03-09,172.8000030517578
2021-03-10,177.89999389648438
2021-03-12,178.0
2021-03-15,172.25
2021-03-16,177.6999969482422
2021-03-17,173.10000610351562
2021-03-18,173.60000610351562
2021-03-19,175.0
2021-03-22,175.35000610351562
2021-03-23,175.8000030517578
2021-03-24,173.0500030517578
2021-03-25,172.75
2021-03-26,185.25
2021-03-30,180.85000610351562
2021-03-31,190.5
2021-04-01,187.0500030517578
2021-04-05,186.89999389648438
2021-04-06,184.35000610351562
2021-04-07,178.8000030517578
2021-04-08,179.0500030517578
2021-04-09,180.60000610351562
2021-04-12,168.39999389648438
2021-04-13,172.1999969482422
2021-04-15,166.35000610351562
2021-04-16,166.3000030517578
2021-04-19,166.14999389648438
2021-04-20,169.5
2021-04-22,182.6999969482422
2021-04-23,184.8000030517578
2021-04-26,184.0
2021-04-27,176.89999389648438
2021-04-28,178.39999389648438
2021-04-29,175.9499969482422
2021-04-30,177.60000610351562
2021-05-03,194.0
2021-05-04,188.6999969482422
2021-05-05,191.8000030517578
2021-05-06,189.5500030517578
2021-05-07,191.60000610351562
2021-05-10,191.64999389648438
2021-05-11,189.8000030517578
2021-05-12,192.1999969482422
2021-05-14,187.64999389648438
2021-05-17,191.6999969482422
2021-05-18,189.5
2021-05-19,189.75
2021-05-20,188.0
2021-05-21,188.64999389648438
2021-05-24,193.14999389648438
2021-05-25,194.35000610351562
2021-05-26,193.64999389648438
2021-05-27,188.89999389648438
2021-05-28,187.14999389648438
2021-05-31,182.8000030517578
2021-06-01,181.75
2021-06-02,183.60000610351562
2021-06-03,182.14999389648438
2021-06-04,186.14999389648438
2021-06-07,185.10000610351562
2021-06-08,185.3000030517578
2021-06-09,184.39999389648438
2021-06-10,186.75
2021-06-11,197.64999389648438
2021-06-14,210.10000610351562
2021-06-15,215.8000030517578
2021-06-16,208.5500030517578
2021-06-17,202.14999389648438
2021-06-18,192.60000610351562
2021-06-21,194.75
2021-06-22,201.35000610351562
2021-06-23,205.14999389648438
2021-06-24,206.4499969482422
2021-06-25,219.5
2021-06-28,226.64999389648438
2021-06-29,221.60000610351562
2021-06-30,224.0
2021-07-01,217.5500030517578
2021-07-02,221.5500030517578
2021-07-05,226.0
2021-07-06,226.6999969482422
2021-07-07,228.10000610351562
2021-07-08,223.9499969482422
2021-07-09,239.5
2021-07-12,240.89999389648438
2021-07-13,238.89999389648438
2021-07-14,243.14999389648438
2021-07-15,238.75
2021-07-16,239.10000610351562
2021-07-19,229.89999389648438
2021-07-20,222.0
2021-07-22,224.39999389648438
2021-07-23,222.64999389648438
2021-07-26,224.8000030517578
2021-07-27,219.85000610351562
2021-07-28,230.39999389648438
2021-07-29,244.75
2021-07-30,250.1999969482422
2021-08-02,257.75
2021-08-03,254.75
2021-08-04,250.3000030517578
2021-08-05,244.25
2021-08-06,248.64999389648438
2021-08-09,256.79998779296875
2021-08-10,252.9499969482422
2021-08-11,245.5500030517578
2021-08-12,253.39999389648438
2021-08-13,243.4499969482422
2021-08-16,231.85000610351562
2021-08-17,229.14999389648438
2021-08-18,234.39999389648438
2021-08-20,222.3000030517578
2021-08-23,218.5
2021-08-24,221.64999389648438
2021-08-25,222.35000610351562
2021-08-26,221.4499969482422
2021-08-27,230.14999389648438
2021-08-30,230.35000610351562
2021-08-31,239.5
2021-09-01,233.25
2021-09-02,234.60000610351562
2021-09-03,236.8000030517578
2021-09-06,242.39999389648438
2021-09-07,240.1999969482422
2021-09-08,239.5
2021-09-09,241.6999969482422
2021-09-13,241.0500030517578
2021-09-14,238.5500030517578
2021-09-15,240.5500030517578
2021-09-16,240.89999389648438
2021-09-17,253.5
2021-09-20,253.1999969482422
2021-09-21,243.5
2021-09-22,243.89999389648438
2021-09-23,249.1999969482422
2021-09-24,248.64999389648438
2021-09-27,244.75
2021-09-28,242.0
2021-09-29,238.1999969482422
2021-09-30,247.39999389648438
2021-10-01,245.39999389648438
2021-10-04,250.89999389648438
2021-10-05,247.75
2021-10-06,242.85000610351562
2021-10-07,245.35000610351562
2021-10-08,243.89999389648438
2021-10-11,244.4499969482422
2021-10-12,243.5
2021-10-13,254.9499969482422
2021-10-14,255.9499969482422
2021-10-18,254.60000610351562
2021-10-19,241.5500030517578
2021-10-20,240.3000030517578
2021-10-21,237.9499969482422
2021-10-22,231.39999389648438
2021-10-25,228.9499969482422
2021-10-26,228.5
2021-10-27,229.25
2021-10-28,226.5
2021-10-29,225.60000610351562
2021-11-01,239.9499969482422
2021-11-02,237.89999389648438
2021-11-03,232.6999969482422
2021-11-04,241.39999389648438
2021-11-08,267.8999938964844
2021-11-09,261.8500061035156
2021-11-10,265.04998779296875
2021-11-11,264.3999938964844
2021-11-12,258.75
2021-11-15,258.1499938964844
2021-11-16,253.60000610351562
2021-11-17,255.3000030517578
2021-11-18,251.60000610351562
2021-11-22,250.0
2021-11-23,255.85000610351562
2021-11-24,250.39999389648438
2021-11-25,252.5
2021-11-26,250.4499969482422
2021-11-29,252.9499969482422
2021-11-30,253.0500030517578
2021-12-01,250.1999969482422
2021-12-02,247.9499969482422
2021-12-03,249.4499969482422
2021-12-06,250.4499969482422
2021-12-07,254.5500030517578
2021-12-08,256.3500061035156
2021-12-09,254.9499969482422
2021-12-10,252.89999389648438
2021-12-13,259.45001220703125
2021-12-14,257.3999938964844
2021-12-15,253.75
2021-12-16,251.5500030517578
2021-12-17,241.8000030517578
2021-12-20,234.0500030517578
2021-12-21,231.0500030517578
2021-12-22,231.39999389648438
2021-12-23,232.9499969482422
2021-12-24,228.5500030517578
2021-12-27,226.4499969482422
2021-12-28,230.4499969482422
2021-12-29,233.5
2021-12-30,238.8000030517578
2021-12-31,239.0500030517578
2022-01-03,245.0500030517578
2022-01-04,243.8000030517578
2022-01-05,240.8000030517578
2022-01-06,239.0500030517578
2022-01-07,236.89999389648438
2022-01-10,241.6999969482422
2022-01-11,243.85000610351562
2022-01-12,242.35000610351562
2022-01-13,247.25
2022-01-14,247.75
2022-01-17,253.25
2022-01-18,251.25
2022-01-19,252.9499969482422
2022-01-20,251.39999389648438
2022-01-21,247.5500030517578
2022-01-24,239.0500030517578
2022-01-25,239.3000030517578
2022-01-27,239.6999969482422
2022-01-28,243.9499969482422
2022-01-31,248.0
2022-02-01,247.89999389648438
2022-02-02,248.5
2022-02-03,249.35000610351562
2022-02-04,250.0500030517578
2022-02-07,253.5500030517578
2022-02-08,246.0
2022-02-09,252.25
2022-02-10,249.6999969482422
2022-02-11,242.5
2022-02-14,237.64999389648438
2022-02-15,233.14999389648438
2022-02-16,233.0500030517578
2022-02-17,233.0
2022-02-18,234.9499969482422
2022-02-21,229.60000610351562
2022-02-22,234.39999389648438
2022-02-23,236.35000610351562
2022-02-24,227.39999389648438
2022-02-25,231.25
2022-02-28,228.1999969482422
2022-03-02,225.1999969482422
2022-03-03,237.6999969482422
2022-03-04,246.14999389648438
2022-03-07,245.39999389648438
2022-03-08,249.0500030517578
2022-03-09,249.0500030517578
2022-03-10,248.1999969482422
2022-03-11,259.6499938964844
2022-03-14,271.29998779296875
2022-03-15,268.3999938964844
2022-03-16,255.25
2022-03-17,254.64999389648438
2022-03-21,267.79998779296875
2022-03-22,265.70001220703125
2022-03-23,273.04998779296875
2022-03-24,273.25
2022-03-25,271.5
2022-03-28,267.70001220703125
2022-03-29,270.75
2022-03-30,271.79998779296875
2022-03-31,269.8999938964844
2022-04-01,275.3999938964844
2022-04-04,278.29998779296875
2022-04-05,277.8999938964844
2022-04-06,285.95001220703125
2022-04-07,292.1000061035156
2022-04-08,290.1499938964844
2022-04-11,294.0
2022-04-12,289.8500061035156
2022-04-13,300.3999938964844
2022-04-18,293.20001220703125
2022-04-19,288.54998779296875
2022-04-20,292.3500061035156
2022-04-21,292.3999938964844
2022-04-22,290.20001220703125
2022-04-25,291.29998779296875
2022-04-26,299.75
2022-04-27,292.70001220703125
2022-04-28,287.70001220703125
2022-04-29,281.8500061035156
2022-05-02,289.25
2022-05-04,280.8999938964844
2022-05-05,280.29998779296875
2022-05-06,275.29998779296875
2022-05-09,276.45001220703125
2022-05-10,272.70001220703125
2022-05-11,259.45001220703125
2022-05-12,259.6499938964844
2022-05-13,261.04998779296875
2022-05-16,259.5
2022-05-17,264.70001220703125
2022-05-18,273.1499938964844
2022-05-19,271.1499938964844
2022-05-20,273.0
2022-05-23,277.79998779296875
2022-05-24,278.8999938964844
2022-05-25,273.45001220703125
2022-05-26,275.54998779296875
2022-05-27,276.0
2022-05-30,278.8500061035156
2022-05-31,280.8500061035156
2022-06-01,278.20001220703125
2022-06-02,282.5
2022-06-03,283.5
2022-06-06,285.75
2022-06-07,281.8999938964844
2022-06-08,282.04998779296875
2022-06-09,281.04998779296875
2022-06-10,284.70001220703125
2022-06-13,274.95001220703125
2022-06-14,270.04998779296875
2022-06-15,273.25
2022-06-16,262.75
2022-06-17,265.29998779296875
2022-06-20,269.6000061035156
2022-06-21,271.3500061035156
2022-06-22,282.04998779296875
2022-06-23,289.79998779296875
2022-06-24,296.6499938964844
2022-06-27,295.29998779296875
2022-06-28,294.70001220703125
2022-06-29,281.70001220703125
2022-06-30,278.04998779296875
2022-07-01,277.29998779296875
2022-07-04,271.6499938964844
2022-07-05,273.29998779296875
2022-07-06,274.6499938964844
2022-07-07,276.79998779296875
2022-07-08,276.75
2022-07-11,276.54998779296875
2022-07-12,276.8999938964844
2022-07-13,275.8999938964844
2022-07-14,275.95001220703125
2022-07-15,271.29998779296875
2022-07-18,275.45001220703125
2022-07-19,278.8500061035156
2022-07-20,278.25
2022-07-21,274.1499938964844
2022-07-22,273.20001220703125
2022-07-25,279.29998779296875
2022-07-26,272.45001220703125
2022-07-27,271.1499938964844
2022-07-28,274.1000061035156
2022-07-29,269.5
2022-08-01,266.04998779296875
2022-08-02,273.95001220703125
2022-08-03,273.3500061035156
2022-08-04,270.45001220703125
2022-08-05,272.25
2022-08-08,285.79998779296875
2022-08-10,284.20001220703125
2022-08-11,276.54998779296875
2022-08-12,285.25
2022-08-16,285.25
2022-08-17,283.1499938964844
2022-08-18,283.79998779296875
2022-08-19,283.29998779296875
2022-08-22,275.70001220703125
2022-08-23,274.79998779296875
2022-08-24,275.04998779296875
2022-08-25,271.25
2022-08-26,270.95001220703125
2022-08-29,271.6499938964844
2022-08-30,273.5
2022-09-01,273.29998779296875
2022-09-02,269.0
2022-09-05,274.5
2022-09-06,271.04998779296875
2022-09-07,271.20001220703125
2022-09-08,273.1000061035156
2022-09-09,269.54998779296875
2022-09-12,268.6000061035156
2022-09-13,267.8999938964844
2022-09-14,271.04998779296875
2022-09-15,271.25
2022-09-16,263.6499938964844
2022-09-19,260.6499938964844
2022-09-20,263.79998779296875
2022-09-21,267.70001220703125
2022-09-22,288.20001220703125
2022-09-23,280.29998779296875
2022-09-26,270.3999938964844
2022-09-27,276.45001220703125
2022-09-28,271.45001220703125
2022-09-29,283.3999938964844
2022-09-30,286.1000061035156
2022-10-03,288.04998779296875
2022-10-04,289.54998779296875
2022-10-06,300.1000061035156
2022-10-07,302.8500061035156
2022-10-10,297.54998779296875
2022-10-11,298.25
2022-10-12,293.25
2022-10-13,295.8999938964844
2022-10-14,297.79998779296875
2022-10-17,295.75
2022-10-18,297.1000061035156
2022-10-19,295.5
2022-10-20,295.79998779296875
2022-10-21,287.95001220703125
2022-10-24,292.6000061035156
2022-10-25,284.1499938964844
2022-10-27,281.3500061035156
2022-10-28,286.25
2022-10-31,288.25
2022-11-01,283.54998779296875
2022-11-02,291.1000061035156
2022-11-03,299.1499938964844
2022-11-04,300.04998779296875
2022-11-07,297.75
2022-11-09,298.6000061035156
2022-11-10,298.8500061035156
2022-11-11,290.95001220703125
2022-11-14,294.6000061035156
2022-11-15,303.8999938964844
2022-11-16,300.04998779296875
2022-11-17,310.45001220703125
2022-11-18,314.5
2022-11-21,313.75
2022-11-22,306.6000061035156
2022-11-23,310.75
2022-11-24,303.54998779296875
2022-11-25,306.79998779296875
2022-11-28,305.6000061035156
2022-11-29,301.54998779296875
2022-11-30,295.8500061035156
2022-12-01,303.1000061035156
2022-12-02,304.8999938964844
2022-12-05,305.8500061035156
2022-12-06,305.04998779296875
2022-12-07,296.8500061035156
2022-12-08,292.6499938964844
2022-12-09,295.75
2022-12-12,287.0
2022-12-13,289.29998779296875
2022-12-14,289.8500061035156
2022-12-15,294.20001220703125
2022-12-16,290.79998779296875
2022-12-19,298.45001220703125
2022-12-20,299.20001220703125
2022-12-21,296.79998779296875
2022-12-22,292.3999938964844
2022-12-23,288.1000061035156
2022-12-26,289.6499938964844
2022-12-27,286.79998779296875
2022-12-28,286.75
2022-12-29,284.8999938964844
2022-12-30,287.45001220703125
2023-01-02,284.3999938964844
2023-01-03,284.1499938964844
2023-01-04,284.1499938964844
2023-01-05,286.3500061035156
2023-01-06,285.0
2023-01-09,286.1499938964844
2023-01-10,285.1499938964844
2023-01-11,287.8500061035156
2023-01-12,286.1499938964844
2023-01-13,286.29998779296875
2023-01-16,285.3500061035156
2023-01-17,283.0
2023-01-18,293.45001220703125
2023-01-19,288.29998779296875
2023-01-20,285.29998779296875
2023-01-23,289.25
2023-01-24,292.1000061035156
2023-01-25,286.70001220703125
2023-01-27,283.6000061035156
2023-01-30,278.6000061035156
2023-01-31,283.95001220703125
2023-02-01,282.04998779296875
2023-02-02,285.1000061035156
2023-02-03,283.1000061035156
2023-02-06,283.29998779296875
2023-02-07,282.6000061035156
2023-02-08,281.79998779296875
2023-02-09,287.45001220703125
2023-02-10,282.3500061035156
2023-02-13,274.8999938964844
2023-02-14,279.3500061035156
2023-02-15,277.3999938964844
2023-02-16,279.5
2023-02-17,279.6499938964844
2023-02-20,276.45001220703125
2023-02-21,272.6499938964844
2023-02-22,279.70001220703125
2023-02-23,279.95001220703125
2023-02-24,278.8999938964844
2023-02-27,279.3999938964844
2023-02-28,279.29998779296875
2023-03-01,274.79998779296875
2023-03-02,274.95001220703125
2023-03-03,275.8500061035156
2023-03-06,278.25
2023-03-08,280.5
2023-03-09,278.1499938964844
2023-03-10,278.1000061035156
2023-03-13,271.6499938964844
2023-03-14,266.6000061035156
2023-03-15,266.25
2023-03-16,265.70001220703125
2023-03-17,266.1000061035156
2023-03-20,259.6000061035156
2023-03-21,261.8500061035156
2023-03-22,266.29998779296875
2023-03-23,261.6499938964844
2023-03-24,263.6000061035156
2023-03-27,258.1000061035156
2023-03-28,261.25
2023-03-29,269.5
2023-03-31,262.45001220703125
2023-04-03,273.20001220703125
2023-04-05,270.8999938964844
2023-04-06,271.6000061035156
2023-04-10,275.1000061035156
2023-04-11,271.04998779296875
2023-04-12,265.04998779296875
2023-04-13,268.8500061035156
2023-04-17,265.79998779296875
2023-04-18,266.95001220703125
2023-04-19,263.70001220703125
2023-04-20,262.45001220703125
2023-04-21,267.29998779296875
2023-04-24,260.70001220703125
2023-04-25,263.1000061035156
2023-04-26,266.8999938964844
2023-04-27,270.0
2023-04-28,270.0
2023-05-02,270.20001220703125
2023-05-03,268.75
2023-05-04,272.54998779296875
2023-05-05,267.04998779296875
2023-05-08,270.45001220703125
2023-05-09,271.70001220703125
2023-05-10,275.04998779296875
2023-05-11,276.1499938964844
2023-05-12,276.1000061035156
2023-05-15,289.54998779296875
2023-05-16,300.20001220703125
2023-05-17,309.8500061035156
2023-05-18,310.6000061035156
2023-05-19,311.70001220703125
2023-05-22,313.29998779296875
2023-05-23,314.1499938964844
2023-05-24,312.6499938964844
2023-05-25,304.0
2023-05-26,293.75
2023-05-29,304.5
2023-05-30,308.1499938964844
2023-05-31,315.3999938964844
2023-06-01,320.3999938964844
2023-06-02,317.70001220703125
2023-06-05,320.5
2023-06-06,316.29998779296875
2023-06-07,318.8999938964844
2023-06-08,316.1499938964844
2023-06-09,316.8500061035156
2023-06-12,314.95001220703125
2023-06-13,311.04998779296875
2023-06-14,316.20001220703125
2023-06-15,313.70001220703125
2023-06-16,317.1000061035156
2023-06-19,315.04998779296875
2023-06-20,317.25
2023-06-21,317.20001220703125
2023-06-22,320.3999938964844
2023-06-23,319.95001220703125
2023-06-26,318.6499938964844
2023-06-27,318.0
2023-06-28,314.79998779296875
2023-06-30,318.45001220703125
2023-07-03,317.1000061035156
2023-07-04,320.1000061035156
2023-07-05,320.3999938964844
2023-07-06,326.04998779296875
2023-07-07,327.75
2023-07-10,324.5
2023-07-11,320.04998779296875
2023-07-12,322.1499938964844
2023-07-13,322.8999938964844
2023-07-14,323.1499938964844
2023-07-17,324.75
2023-07-18,322.04998779296875
2023-07-19,320.25
2023-07-20,320.20001220703125
2023-07-21,320.20001220703125
2023-07-24,321.1000061035156
2023-07-25,320.5
2023-07-26,319.95001220703125
2023-07-27,321.0
2023-07-28,325.0
2023-07-31,323.70001220703125
2023-08-01,344.6000061035156
2023-08-02,335.79998779296875
2023-08-03,341.70001220703125
2023-08-04,338.25
2023-08-07,339.70001220703125
2023-08-08,340.3500061035156
2023-08-09,338.1000061035156
2023-08-10,330.54998779296875
2023-08-11,331.04998779296875
2023-08-14,331.54998779296875
2023-08-16,327.6499938964844
2023-08-17,335.3500061035156
2023-08-18,339.79998779296875
2023-08-21,337.5
2023-08-22,340.1000061035156
2023-08-23,340.20001220703125
2023-08-24,341.3500061035156
2023-08-25,340.6000061035156
2023-08-28,342.1000061035156
2023-08-29,342.45001220703125
2023-08-30,351.25
2023-08-31,351.0
2023-09-01,350.45001220703125
2023-09-04,372.25
2023-09-05,371.3500061035156
2023-09-06,371.1000061035156
2023-09-07,370.04998779296875
2023-09-08,375.6000061035156
2023-09-11,371.1000061035156
2023-09-12,365.3999938964844
2023-09-13,358.54998779296875
2023-09-14,366.6000061035156
2023-09-15,362.20001220703125
2023-09-18,359.3500061035156
2023-09-20,353.75
2023-09-21,352.6499938964844
2023-09-22,347.75
2023-09-25,338.1000061035156
2023-09-26,342.20001220703125
2023-09-27,354.95001220703125
2023-09-28,356.70001220703125
2023-09-29,357.6000061035156
2023-10-03,357.6000061035156
2023-10-04,362.20001220703125
2023-10-05,362.20001220703125
2023-10-06,362.45001220703125
2023-10-09,362.3999938964844
2023-10-10,360.6000061035156
2023-10-11,361.3999938964844
2023-10-12,370.04998779296875
2023-10-13,370.0
2023-10-16,360.8999938964844
2023-10-17,367.20001220703125
2023-10-18,370.6499938964844
2023-10-19,373.1000061035156
2023-10-20,369.5
2023-10-23,361.45001220703125
2023-10-25,361.29998779296875
2023-10-26,360.8999938964844
2023-10-27,358.70001220703125
2023-10-30,359.8500061035156
2023-10-31,370.45001220703125
2023-11-01,370.70001220703125
2023-11-02,372.29998779296875
2023-11-03,375.25
2023-11-06,370.0
2023-11-07,365.54998779296875
2023-11-08,367.3999938964844
2023-11-09,373.1000061035156
2023-11-10,376.1499938964844
2023-11-13,370.20001220703125
2023-11-15,362.6499938964844
2023-11-16,366.29998779296875
2023-11-17,359.3999938964844
2023-11-20,353.8500061035156
2023-11-21,369.79998779296875
2023-11-22,362.1000061035156
2023-11-23,359.79998779296875
2023-11-24,365.6000061035156
2023-11-28,360.25
2023-11-29,365.75
2023-11-30,369.70001220703125
2023-12-01,365.79998779296875
2023-12-04,369.1499938964844
2023-12-05,363.20001220703125
2023-12-06,364.45001220703125
2023-12-07,365.0
2023-12-08,360.6000061035156
2023-12-11,364.95001220703125
2023-12-12,362.25
2023-12-13,360.0
2023-12-14,363.75
2023-12-15,360.8999938964844
2023-12-18,366.20001220703125
2023-12-19,365.79998779296875
2023-12-20,362.5
2023-12-21,364.3999938964844
2023-12-22,367.70001220703125
2023-12-26,370.8500061035156
2023-12-27,366.8999938964844
2023-12-28,365.25
2023-12-29,365.5
2024-01-01,365.29998779296875
2024-01-02,369.79998779296875
2024-01-03,370.5
2024-01-04,366.8999938964844
2024-01-05,370.1000061035156
2024-01-08,361.8500061035156
2024-01-09,358.6000061035156
2024-01-10,359.75
2024-01-11,364.0
2024-01-12,364.6000061035156
2024-01-15,368.29998779296875
2024-01-16,364.0
2024-01-17,363.75
2024-01-18,362.8999938964844
2024-01-19,362.04998779296875
2024-01-23,353.79998779296875
2024-01-24,352.5
2024-01-25,355.3500061035156
2024-01-29,357.0
2024-01-30,361.04998779296875
2024-01-31,372.04998779296875
2024-02-01,363.54998779296875
2024-02-02,359.54998779296875
2024-02-05,352.54998779296875
2024-02-06,360.0
2024-02-07,360.45001220703125
2024-02-08,369.04998779296875
2024-02-09,368.1499938964844
2024-02-12,360.29998779296875
2024-02-13,361.70001220703125
2024-02-14,366.6000061035156
2024-02-15,362.79998779296875
2024-02-16,384.3500061035156
2024-02-19,385.70001220703125
2024-02-20,376.45001220703125
2024-02-21,369.20001220703125
2024-02-22,383.3999938964844
2024-02-23,376.25
2024-02-26,383.3999938964844
2024-02-27,385.5
2024-02-28,364.1000061035156
2024-02-29,361.6499938964844
2024-03-01,348.20001220703125
2024-03-04,344.1000061035156
2024-03-05,338.1000061035156
2024-03-06,339.8500061035156
2024-03-07,334.5
2024-03-11,334.1499938964844
2024-03-12,329.6499938964844
2024-03-13,315.20001220703125
2024-03-14,329.8500061035156
2024-03-15,341.29998779296875
2024-03-18,342.79998779296875
2024-03-19,333.20001220703125
2024-03-20,341.70001220703125
2024-03-21,339.79998779296875
2024-03-22,340.8999938964844
2024-03-26,346.6000061035156
2024-03-27,337.29998779296875
2024-03-28,337.8500061035156
2024-04-01,336.8999938964844
2024-04-02,342.25
2024-04-03,349.1000061035156
2024-04-04,361.1000061035156
