Date,JUSTDIAL
2017-03-29,552.9000244140625
2017-03-30,542.8499755859375
2017-03-31,527.5499877929688
2017-04-03,544.7999877929688
2017-04-05,555.2000122070312
2017-04-06,533.75
2017-04-07,519.5999755859375
2017-04-10,523.9500122070312
2017-04-11,530.9000244140625
2017-04-12,522.2999877929688
2017-04-13,522.25
2017-04-17,505.8999938964844
2017-04-18,495.8999938964844
2017-04-19,502.70001220703125
2017-04-20,528.75
2017-04-21,524.2999877929688
2017-04-24,527.9500122070312
2017-04-25,522.2999877929688
2017-04-26,519.2000122070312
2017-04-27,505.79998779296875
2017-04-28,502.45001220703125
2017-05-02,508.3999938964844
2017-05-03,505.5
2017-05-04,505.70001220703125
2017-05-05,493.75
2017-05-08,499.8500061035156
2017-05-09,504.04998779296875
2017-05-10,515.75
2017-05-11,508.5
2017-05-12,498.70001220703125
2017-05-15,510.8999938964844
2017-05-16,505.95001220703125
2017-05-17,524.2999877929688
2017-05-18,513.9500122070312
2017-05-19,509.1499938964844
2017-05-22,489.79998779296875
2017-05-23,472.0
2017-05-24,471.1499938964844
2017-05-25,470.3500061035156
2017-05-26,460.3999938964844
2017-05-29,456.1000061035156
2017-05-30,451.5
2017-05-31,447.8500061035156
2017-06-01,438.20001220703125
2017-06-02,445.70001220703125
2017-06-05,447.6499938964844
2017-06-06,444.1499938964844
2017-06-07,443.6000061035156
2017-06-08,437.70001220703125
2017-06-09,428.6000061035156
2017-06-12,416.6499938964844
2017-06-13,404.70001220703125
2017-06-14,409.25
2017-06-15,406.29998779296875
2017-06-16,407.6499938964844
2017-06-19,406.70001220703125
2017-06-20,409.0
2017-06-21,408.75
2017-06-22,392.79998779296875
2017-06-23,391.3999938964844
2017-06-27,376.6000061035156
2017-06-28,373.54998779296875
2017-06-29,375.25
2017-06-30,371.70001220703125
2017-07-03,381.8500061035156
2017-07-04,363.04998779296875
2017-07-05,366.1000061035156
2017-07-06,363.79998779296875
2017-07-07,363.6000061035156
2017-07-10,375.8999938964844
2017-07-11,365.79998779296875
2017-07-12,371.75
2017-07-13,366.20001220703125
2017-07-14,357.54998779296875
2017-07-17,357.45001220703125
2017-07-18,354.6499938964844
2017-07-19,354.45001220703125
2017-07-20,378.04998779296875
2017-07-21,381.6499938964844
2017-07-24,379.04998779296875
2017-07-25,383.3500061035156
2017-07-26,369.8999938964844
2017-07-27,378.8999938964844
2017-07-28,373.25
2017-07-31,378.54998779296875
2017-08-01,371.0
2017-08-02,365.3500061035156
2017-08-03,356.8999938964844
2017-08-04,352.5
2017-08-07,373.8500061035156
2017-08-08,365.3500061035156
2017-08-09,361.75
2017-08-10,339.20001220703125
2017-08-11,341.54998779296875
2017-08-14,346.6000061035156
2017-08-16,349.95001220703125
2017-08-17,361.5
2017-08-18,363.70001220703125
2017-08-21,361.8999938964844
2017-08-22,362.70001220703125
2017-08-23,359.70001220703125
2017-08-24,362.6499938964844
2017-08-28,367.45001220703125
2017-08-29,362.1000061035156
2017-08-30,376.75
2017-08-31,391.29998779296875
2017-09-01,399.25
2017-09-04,380.70001220703125
2017-09-05,377.45001220703125
2017-09-06,396.29998779296875
2017-09-07,387.95001220703125
2017-09-08,378.6000061035156
2017-09-11,378.45001220703125
2017-09-12,390.6499938964844
2017-09-13,389.75
2017-09-14,392.6000061035156
2017-09-15,385.1000061035156
2017-09-18,410.3999938964844
2017-09-19,410.6499938964844
2017-09-20,404.1499938964844
2017-09-21,402.20001220703125
2017-09-22,385.6000061035156
2017-09-25,384.70001220703125
2017-09-26,379.6499938964844
2017-09-27,368.5
2017-09-28,371.1499938964844
2017-09-29,372.0
2017-10-03,367.25
2017-10-04,367.3500061035156
2017-10-05,394.1000061035156
2017-10-06,404.3500061035156
2017-10-09,413.45001220703125
2017-10-10,412.8999938964844
2017-10-11,404.1499938964844
2017-10-12,410.20001220703125
2017-10-13,411.3500061035156
2017-10-16,409.1499938964844
2017-10-17,411.25
2017-10-18,426.6000061035156
2017-10-19,416.1499938964844
2017-10-23,411.95001220703125
2017-10-24,407.29998779296875
2017-10-25,402.70001220703125
2017-10-26,406.45001220703125
2017-10-27,411.45001220703125
2017-10-30,439.70001220703125
2017-10-31,465.79998779296875
2017-11-01,453.6000061035156
2017-11-02,473.6000061035156
2017-11-03,475.6499938964844
2017-11-06,478.3500061035156
2017-11-07,437.8500061035156
2017-11-08,463.3500061035156
2017-11-09,459.3999938964844
2017-11-10,499.29998779296875
2017-11-13,534.1500244140625
2017-11-14,544.9500122070312
2017-11-15,509.3999938964844
2017-11-16,524.4000244140625
2017-11-17,551.4500122070312
2017-11-20,551.25
2017-11-21,537.0
2017-11-22,528.0
2017-11-23,530.5999755859375
2017-11-24,532.7000122070312
2017-11-27,535.6500244140625
2017-11-28,523.9500122070312
2017-11-29,526.7000122070312
2017-11-30,530.1500244140625
2017-12-01,509.95001220703125
2017-12-04,491.70001220703125
2017-12-05,501.70001220703125
2017-12-06,507.04998779296875
2017-12-07,510.6499938964844
2017-12-08,527.3499755859375
2017-12-11,530.4000244140625
2017-12-12,514.9500122070312
2017-12-13,505.45001220703125
2017-12-14,491.5
2017-12-15,495.04998779296875
2017-12-18,495.0
2017-12-19,495.79998779296875
2017-12-20,498.1499938964844
2017-12-21,495.3500061035156
2017-12-22,489.8999938964844
2017-12-26,523.7999877929688
2017-12-27,525.7999877929688
2017-12-28,523.5
2017-12-29,522.2000122070312
2018-01-01,525.9000244140625
2018-01-02,517.2000122070312
2018-01-03,515.4000244140625
2018-01-04,516.0499877929688
2018-01-05,551.25
2018-01-08,569.5499877929688
2018-01-09,560.9500122070312
2018-01-10,572.3499755859375
2018-01-11,583.6500244140625
2018-01-12,607.8499755859375
2018-01-15,606.1500244140625
2018-01-16,637.7000122070312
2018-01-17,635.4500122070312
2018-01-18,557.6500244140625
2018-01-19,556.6500244140625
2018-01-22,603.9000244140625
2018-01-23,600.75
2018-01-24,572.3499755859375
2018-01-25,578.8499755859375
2018-01-29,561.9000244140625
2018-01-30,518.7000122070312
2018-01-31,516.0999755859375
2018-02-01,512.1500244140625
2018-02-02,449.1499938964844
2018-02-05,449.3999938964844
2018-02-06,421.8999938964844
2018-02-07,432.04998779296875
2018-02-08,455.70001220703125
2018-02-09,449.04998779296875
2018-02-12,474.1000061035156
2018-02-14,464.8999938964844
2018-02-15,470.04998779296875
2018-02-16,464.8999938964844
2018-02-19,450.75
2018-02-20,439.1000061035156
2018-02-21,441.29998779296875
2018-02-22,451.8999938964844
2018-02-23,464.20001220703125
2018-02-26,461.95001220703125
2018-02-27,449.25
2018-02-28,451.8999938964844
2018-03-01,448.6000061035156
2018-03-05,435.3500061035156
2018-03-06,439.04998779296875
2018-03-07,425.1499938964844
2018-03-08,436.8999938964844
2018-03-09,421.95001220703125
2018-03-12,428.54998779296875
2018-03-13,439.6499938964844
2018-03-14,444.29998779296875
2018-03-15,450.6499938964844
2018-03-16,444.54998779296875
2018-03-19,423.3999938964844
2018-03-20,433.8999938964844
2018-03-21,441.95001220703125
2018-03-22,442.3500061035156
2018-03-23,432.8500061035156
2018-03-26,457.04998779296875
2018-03-27,460.54998779296875
2018-03-28,443.04998779296875
2018-04-02,483.45001220703125
2018-04-03,475.0
2018-04-04,460.75
2018-04-05,466.1499938964844
2018-04-06,464.04998779296875
2018-04-09,447.3500061035156
2018-04-10,453.29998779296875
2018-04-11,451.3500061035156
2018-04-12,455.79998779296875
2018-04-13,447.95001220703125
2018-04-16,451.3999938964844
2018-04-17,449.8999938964844
2018-04-18,449.0
2018-04-19,472.1000061035156
2018-04-20,456.1000061035156
2018-04-23,451.1499938964844
2018-04-24,447.29998779296875
2018-04-25,440.6000061035156
2018-04-26,443.1000061035156
2018-04-27,448.1499938964844
2018-04-30,446.04998779296875
2018-05-02,407.20001220703125
2018-05-03,382.29998779296875
2018-05-04,435.75
2018-05-07,437.6000061035156
2018-05-08,440.70001220703125
2018-05-09,449.29998779296875
2018-05-10,433.04998779296875
2018-05-11,421.8999938964844
2018-05-14,416.54998779296875
2018-05-15,432.8500061035156
2018-05-16,439.3500061035156
2018-05-17,462.45001220703125
2018-05-18,435.75
2018-05-21,407.1000061035156
2018-05-22,430.54998779296875
2018-05-23,438.1499938964844
2018-05-24,465.6000061035156
2018-05-25,507.6499938964844
2018-05-28,608.4000244140625
2018-05-29,599.0499877929688
2018-05-30,581.6500244140625
2018-05-31,585.6500244140625
2018-06-01,574.9500122070312
2018-06-04,561.7999877929688
2018-06-05,533.4000244140625
2018-06-06,532.5499877929688
2018-06-07,568.9000244140625
2018-06-08,562.6500244140625
2018-06-11,558.1500244140625
2018-06-12,582.4000244140625
2018-06-13,566.2999877929688
2018-06-14,574.5499877929688
2018-06-15,569.0
2018-06-18,565.0499877929688
2018-06-19,569.9000244140625
2018-06-20,583.75
2018-06-21,564.3499755859375
2018-06-22,559.75
2018-06-25,546.5
2018-06-26,552.4000244140625
2018-06-27,533.5
2018-06-28,541.5999755859375
2018-06-29,555.0499877929688
2018-07-02,530.9500122070312
2018-07-03,568.3499755859375
2018-07-04,577.0
2018-07-05,566.25
2018-07-06,570.2999877929688
2018-07-09,592.0
2018-07-10,589.0999755859375
2018-07-11,584.5499877929688
2018-07-12,585.4500122070312
2018-07-13,571.2999877929688
2018-07-16,568.9000244140625
2018-07-17,586.3499755859375
2018-07-18,572.2000122070312
2018-07-19,591.0
2018-07-20,580.5999755859375
2018-07-23,556.6500244140625
2018-07-24,562.5999755859375
2018-07-25,557.5499877929688
2018-07-26,567.9000244140625
2018-07-27,573.75
2018-07-30,572.25
2018-07-31,560.5
2018-08-01,558.9000244140625
2018-08-02,549.5
2018-08-03,558.7000122070312
2018-08-06,563.5499877929688
2018-08-07,570.3499755859375
2018-08-08,576.75
2018-08-09,575.4000244140625
2018-08-10,566.5
2018-08-13,580.4000244140625
2018-08-14,573.6500244140625
2018-08-16,574.2999877929688
2018-08-17,572.75
2018-08-20,584.1500244140625
2018-08-21,567.8499755859375
2018-08-23,567.5
2018-08-24,555.5999755859375
2018-08-27,554.8499755859375
2018-08-28,551.5499877929688
2018-08-29,551.5499877929688
2018-08-30,555.7999877929688
2018-08-31,558.4500122070312
2018-09-03,537.9500122070312
2018-09-04,532.3499755859375
2018-09-05,541.5
2018-09-06,537.2000122070312
2018-09-07,537.2000122070312
2018-09-10,519.0
2018-09-11,517.9500122070312
2018-09-12,533.7999877929688
2018-09-14,525.3499755859375
2018-09-17,526.5499877929688
2018-09-18,492.70001220703125
2018-09-19,498.3500061035156
2018-09-21,523.25
2018-09-24,503.79998779296875
2018-09-25,492.20001220703125
2018-09-26,506.04998779296875
2018-09-27,503.3999938964844
2018-09-28,477.5
2018-10-01,484.25
2018-10-03,476.8500061035156
2018-10-04,476.54998779296875
2018-10-05,466.79998779296875
2018-10-08,470.25
2018-10-09,425.6499938964844
2018-10-10,478.75
2018-10-11,444.3999938964844
2018-10-12,484.70001220703125
2018-10-15,490.8999938964844
2018-10-16,498.5
2018-10-17,484.6499938964844
2018-10-19,483.6000061035156
2018-10-22,490.1499938964844
2018-10-23,464.75
2018-10-24,470.54998779296875
2018-10-25,447.75
2018-10-26,436.8500061035156
2018-10-29,455.79998779296875
2018-10-30,508.1499938964844
2018-10-31,503.79998779296875
2018-11-01,502.3999938964844
2018-11-02,490.75
2018-11-05,501.20001220703125
2018-11-06,488.6499938964844
2018-11-07,491.8999938964844
2018-11-09,509.75
2018-11-12,488.04998779296875
2018-11-13,490.1000061035156
2018-11-14,480.25
2018-11-15,510.5
2018-11-16,491.29998779296875
2018-11-19,493.25
2018-11-20,512.7000122070312
2018-11-21,505.95001220703125
2018-11-22,496.6000061035156
2018-11-26,494.29998779296875
2018-11-27,496.45001220703125
2018-11-28,493.29998779296875
2018-11-29,496.79998779296875
2018-11-30,498.29998779296875
2018-12-03,489.75
2018-12-04,491.54998779296875
2018-12-05,490.54998779296875
2018-12-06,469.5
2018-12-07,470.70001220703125
2018-12-10,469.29998779296875
2018-12-11,469.6499938964844
2018-12-12,479.6499938964844
2018-12-13,491.75
2018-12-14,491.8999938964844
2018-12-17,489.75
2018-12-18,493.75
2018-12-19,490.8999938964844
2018-12-20,493.6000061035156
2018-12-21,482.6000061035156
2018-12-24,479.95001220703125
2018-12-26,488.29998779296875
2018-12-27,507.75
2018-12-28,502.5
2018-12-31,501.79998779296875
2019-01-01,500.1000061035156
2019-01-02,495.6499938964844
2019-01-03,484.70001220703125
2019-01-04,497.04998779296875
2019-01-07,489.0
2019-01-08,497.1499938964844
2019-01-09,486.8500061035156
2019-01-10,490.6499938964844
2019-01-11,476.6499938964844
2019-01-14,474.6499938964844
2019-01-15,478.45001220703125
2019-01-16,496.79998779296875
2019-01-17,477.3500061035156
2019-01-18,472.20001220703125
2019-01-21,474.3999938964844
2019-01-22,481.3999938964844
2019-01-23,484.3999938964844
2019-01-24,482.54998779296875
2019-01-25,476.8500061035156
2019-01-28,458.8500061035156
2019-01-29,477.75
2019-01-30,468.5
2019-01-31,476.95001220703125
2019-02-01,476.04998779296875
2019-02-04,481.45001220703125
2019-02-05,469.8500061035156
2019-02-06,482.45001220703125
2019-02-07,480.79998779296875
2019-02-08,484.20001220703125
2019-02-11,467.20001220703125
2019-02-12,483.8999938964844
2019-02-14,492.29998779296875
2019-02-15,475.6000061035156
2019-02-18,471.1000061035156
2019-02-19,471.6000061035156
2019-02-20,475.3500061035156
2019-02-21,522.1500244140625
2019-02-22,499.45001220703125
2019-02-25,498.8500061035156
2019-02-26,504.70001220703125
2019-02-27,500.3500061035156
2019-02-28,517.4000244140625
2019-03-01,534.4000244140625
2019-03-05,539.8499755859375
2019-03-06,545.5999755859375
2019-03-07,532.25
2019-03-08,562.0999755859375
2019-03-11,550.7000122070312
2019-03-12,555.7000122070312
2019-03-13,626.5999755859375
2019-03-14,636.0999755859375
2019-03-15,610.1500244140625
2019-03-18,663.0999755859375
2019-03-19,624.3499755859375
2019-03-20,608.75
2019-03-22,627.1500244140625
2019-03-25,602.4500122070312
2019-03-26,604.5499877929688
2019-03-27,597.5499877929688
2019-03-28,612.2000122070312
2019-04-01,602.2999877929688
2019-04-02,596.9000244140625
2019-04-03,589.5
2019-04-04,574.5499877929688
2019-04-05,608.8499755859375
2019-04-08,590.0
2019-04-09,594.1500244140625
2019-04-10,581.25
2019-04-11,593.25
2019-04-12,590.75
2019-04-15,603.8499755859375
2019-04-16,599.75
2019-04-18,574.6500244140625
2019-04-22,558.4000244140625
2019-04-23,561.6500244140625
2019-04-24,575.25
2019-04-25,574.2000122070312
2019-04-26,579.4500122070312
2019-04-30,579.0499877929688
2019-05-02,586.4500122070312
2019-05-03,585.75
2019-05-06,573.7999877929688
2019-05-07,568.5999755859375
2019-05-08,562.2999877929688
2019-05-09,552.75
2019-05-10,566.1500244140625
2019-05-13,551.2000122070312
2019-05-14,561.5999755859375
2019-05-15,576.1500244140625
2019-05-16,595.9000244140625
2019-05-17,625.0
2019-05-20,668.5999755859375
2019-05-21,714.75
2019-05-22,742.75
2019-05-23,746.9500122070312
2019-05-24,679.5499877929688
2019-05-27,700.1500244140625
2019-05-28,686.8499755859375
2019-05-29,690.4000244140625
2019-05-30,746.9500122070312
2019-05-31,765.5999755859375
2019-06-03,795.0
2019-06-04,757.1500244140625
2019-06-06,723.25
2019-06-07,739.7999877929688
2019-06-10,744.2000122070312
2019-06-11,742.0999755859375
2019-06-12,761.9500122070312
2019-06-13,758.75
2019-06-14,740.9000244140625
2019-06-17,732.3499755859375
2019-06-18,732.0999755859375
2019-06-19,723.1500244140625
2019-06-20,757.8499755859375
2019-06-21,763.2000122070312
2019-06-24,759.2999877929688
2019-06-25,764.4000244140625
2019-06-26,756.9000244140625
2019-06-27,777.9500122070312
2019-06-28,760.8499755859375
2019-07-01,761.5999755859375
2019-07-02,764.5999755859375
2019-07-03,788.1500244140625
2019-07-04,779.7999877929688
2019-07-05,770.75
2019-07-08,771.9500122070312
2019-07-09,812.25
2019-07-10,775.3499755859375
2019-07-11,764.9000244140625
2019-07-12,783.5
2019-07-15,769.5499877929688
2019-07-16,747.0
2019-07-17,747.0499877929688
2019-07-18,759.9000244140625
2019-07-19,783.75
2019-07-22,725.9000244140625
2019-07-23,727.4500122070312
2019-07-24,709.0499877929688
2019-07-25,726.3499755859375
2019-07-26,710.5
2019-07-29,700.5
2019-07-30,688.6500244140625
2019-07-31,696.5
2019-08-01,687.8499755859375
2019-08-02,687.8499755859375
2019-08-05,699.0499877929688
2019-08-06,694.7000122070312
2019-08-07,712.5
2019-08-08,690.8499755859375
2019-08-09,718.7999877929688
2019-08-13,667.0
2019-08-14,671.7999877929688
2019-08-16,678.2000122070312
2019-08-19,684.2000122070312
2019-08-20,670.5499877929688
2019-08-21,682.5999755859375
2019-08-22,676.2000122070312
2019-08-23,682.5999755859375
2019-08-26,693.0499877929688
2019-08-27,687.7999877929688
2019-08-28,704.2000122070312
2019-08-29,699.7000122070312
2019-08-30,712.25
2019-09-03,700.9000244140625
2019-09-04,714.9500122070312
2019-09-05,713.5999755859375
2019-09-06,707.25
2019-09-09,744.5
2019-09-11,725.7999877929688
2019-09-12,727.2999877929688
2019-09-13,728.5499877929688
2019-09-16,733.0499877929688
2019-09-17,700.0999755859375
2019-09-18,706.4500122070312
2019-09-19,694.5499877929688
2019-09-20,678.4000244140625
2019-09-23,696.7999877929688
2019-09-24,703.9000244140625
2019-09-25,693.8499755859375
2019-09-26,701.5
2019-09-27,690.7000122070312
2019-09-30,690.25
2019-10-01,690.75
2019-10-03,661.7999877929688
2019-10-04,612.75
2019-10-07,601.8499755859375
2019-10-09,627.8499755859375
2019-10-10,608.25
2019-10-11,617.1500244140625
2019-10-14,610.4500122070312
2019-10-15,578.7000122070312
2019-10-16,583.8499755859375
2019-10-17,606.25
2019-10-18,634.2000122070312
2019-10-22,625.2000122070312
2019-10-23,647.0999755859375
2019-10-24,642.6500244140625
2019-10-25,627.9000244140625
2019-10-27,628.75
2019-10-29,600.0999755859375
2019-10-30,597.3499755859375
2019-10-31,589.0
2019-11-01,557.9000244140625
2019-11-04,566.75
2019-11-05,569.3499755859375
2019-11-06,564.7000122070312
2019-11-07,569.4500122070312
2019-11-08,554.0999755859375
2019-11-11,552.0
2019-11-13,512.5499877929688
2019-11-14,514.2999877929688
2019-11-15,504.04998779296875
2019-11-18,526.6500244140625
2019-11-19,560.1500244140625
2019-11-20,563.4000244140625
2019-11-21,547.8499755859375
2019-11-22,548.5
2019-11-25,551.0499877929688
2019-11-26,568.2000122070312
2019-11-27,563.1500244140625
2019-11-28,568.9500122070312
2019-11-29,566.0
2019-12-02,538.4000244140625
2019-12-03,543.6500244140625
2019-12-04,564.6500244140625
2019-12-05,577.6500244140625
2019-12-06,570.1500244140625
2019-12-09,566.75
2019-12-10,551.9000244140625
2019-12-11,566.9500122070312
2019-12-12,568.4000244140625
2019-12-13,574.2999877929688
2019-12-16,569.75
2019-12-17,590.4500122070312
2019-12-18,588.0
2019-12-19,585.1500244140625
2019-12-20,592.1500244140625
2019-12-23,587.3499755859375
2019-12-24,585.9500122070312
2019-12-26,573.2000122070312
2019-12-27,572.8499755859375
2019-12-30,580.7999877929688
2019-12-31,571.3499755859375
2020-01-01,565.0999755859375
2020-01-02,560.8499755859375
2020-01-03,553.2000122070312
2020-01-06,546.3499755859375
2020-01-07,553.2999877929688
2020-01-08,568.0999755859375
2020-01-09,575.5499877929688
2020-01-10,573.2999877929688
2020-01-13,584.5999755859375
2020-01-14,575.5999755859375
2020-01-15,581.5
2020-01-16,592.9000244140625
2020-01-17,592.2999877929688
2020-01-20,579.9000244140625
2020-01-21,575.5499877929688
2020-01-22,599.5999755859375
2020-01-23,616.4500122070312
2020-01-24,608.5999755859375
2020-01-27,598.0499877929688
2020-01-28,591.25
2020-01-29,596.3499755859375
2020-01-30,581.7000122070312
2020-01-31,562.2999877929688
2020-02-03,514.6500244140625
2020-02-04,528.9500122070312
2020-02-05,525.4000244140625
2020-02-06,530.4000244140625
2020-02-07,534.0999755859375
2020-02-10,499.8500061035156
2020-02-11,505.20001220703125
2020-02-12,505.70001220703125
2020-02-13,515.6500244140625
2020-02-14,507.6000061035156
2020-02-17,493.0
2020-02-18,488.45001220703125
2020-02-19,501.6000061035156
2020-02-20,498.70001220703125
2020-02-24,485.75
2020-02-25,492.0
2020-02-26,487.3500061035156
2020-02-27,483.0
2020-02-28,466.1000061035156
2020-03-02,477.0
2020-03-03,498.5
2020-03-04,487.75
2020-03-05,475.29998779296875
2020-03-06,470.45001220703125
2020-03-09,448.6499938964844
2020-03-11,443.54998779296875
2020-03-12,374.6000061035156
2020-03-13,380.1499938964844
2020-03-16,339.8999938964844
2020-03-17,311.45001220703125
2020-03-18,367.70001220703125
2020-03-19,316.54998779296875
2020-03-20,332.54998779296875
2020-03-23,275.3999938964844
2020-03-24,283.3500061035156
2020-03-25,271.3999938964844
2020-03-26,292.45001220703125
2020-03-27,277.6499938964844
2020-03-30,279.0
2020-03-31,293.45001220703125
2020-04-01,309.79998779296875
2020-04-03,299.5
2020-04-07,318.29998779296875
2020-04-08,314.45001220703125
2020-04-09,329.3999938964844
2020-04-13,330.79998779296875
2020-04-15,316.20001220703125
2020-04-16,329.75
2020-04-17,357.75
2020-04-20,342.3500061035156
2020-04-21,320.3999938964844
2020-04-22,343.3500061035156
2020-04-23,349.20001220703125
2020-04-24,329.79998779296875
2020-04-27,348.6499938964844
2020-04-28,388.54998779296875
2020-04-29,390.0
2020-04-30,404.8999938964844
2020-05-04,376.5
2020-05-05,348.0
2020-05-06,357.54998779296875
2020-05-07,335.3500061035156
2020-05-08,342.20001220703125
2020-05-11,345.3500061035156
2020-05-12,347.95001220703125
2020-05-13,351.70001220703125
2020-05-14,357.3999938964844
2020-05-15,350.25
2020-05-18,332.45001220703125
2020-05-19,334.6000061035156
2020-05-20,352.1499938964844
2020-05-21,349.5
2020-05-22,347.5
2020-05-26,356.0
2020-05-27,356.20001220703125
2020-05-28,378.04998779296875
2020-05-29,392.54998779296875
2020-06-01,393.8500061035156
2020-06-02,409.79998779296875
2020-06-03,413.75
2020-06-04,404.79998779296875
2020-06-05,407.45001220703125
2020-06-08,434.29998779296875
2020-06-09,406.6000061035156
2020-06-10,397.3999938964844
2020-06-11,392.29998779296875
2020-06-12,392.79998779296875
2020-06-15,382.70001220703125
2020-06-16,382.1000061035156
2020-06-17,373.95001220703125
2020-06-18,366.95001220703125
2020-06-19,359.3500061035156
2020-06-22,363.29998779296875
2020-06-23,389.75
2020-06-24,379.8999938964844
2020-06-25,382.29998779296875
2020-06-26,392.54998779296875
2020-06-29,406.3500061035156
2020-06-30,401.70001220703125
2020-07-01,398.3999938964844
2020-07-02,386.1499938964844
2020-07-03,382.79998779296875
2020-07-06,384.29998779296875
2020-07-07,376.20001220703125
2020-07-08,373.3500061035156
2020-07-09,374.20001220703125
2020-07-10,374.5
2020-07-13,370.3500061035156
2020-07-14,373.54998779296875
2020-07-15,370.6499938964844
2020-07-16,375.70001220703125
2020-07-17,374.0
2020-07-20,373.8500061035156
2020-07-21,373.1000061035156
2020-07-22,369.3999938964844
2020-07-23,377.79998779296875
2020-07-24,369.8500061035156
2020-07-27,369.8500061035156
2020-07-28,371.70001220703125
2020-07-29,370.75
2020-07-30,361.1499938964844
2020-07-31,366.75
2020-08-03,366.20001220703125
2020-08-04,373.70001220703125
2020-08-05,385.3500061035156
2020-08-06,385.3500061035156
2020-08-07,379.75
2020-08-10,387.79998779296875
2020-08-11,382.29998779296875
2020-08-12,389.1499938964844
2020-08-13,384.3500061035156
2020-08-14,387.45001220703125
2020-08-17,406.75
2020-08-18,403.04998779296875
2020-08-19,400.70001220703125
2020-08-20,392.8999938964844
2020-08-21,393.3500061035156
2020-08-24,384.25
2020-08-25,376.04998779296875
2020-08-26,379.3999938964844
2020-08-27,378.04998779296875
2020-08-28,375.95001220703125
2020-08-31,371.70001220703125
2020-09-01,364.75
2020-09-02,379.6000061035156
2020-09-03,390.6499938964844
2020-09-04,389.79998779296875
2020-09-07,387.1499938964844
2020-09-08,369.79998779296875
2020-09-09,367.6000061035156
2020-09-10,365.79998779296875
2020-09-11,373.45001220703125
2020-09-14,385.1499938964844
2020-09-15,396.29998779296875
2020-09-16,390.70001220703125
2020-09-17,386.3999938964844
2020-09-18,378.8500061035156
2020-09-21,365.3999938964844
2020-09-22,360.3999938964844
2020-09-23,361.8500061035156
2020-09-24,343.6000061035156
2020-09-25,371.04998779296875
2020-09-28,376.3999938964844
2020-09-29,370.20001220703125
2020-09-30,380.1000061035156
2020-10-01,394.29998779296875
2020-10-05,378.8999938964844
2020-10-06,375.79998779296875
2020-10-07,385.6000061035156
2020-10-08,434.95001220703125
2020-10-09,415.6499938964844
2020-10-12,416.29998779296875
2020-10-13,413.54998779296875
2020-10-14,408.8999938964844
2020-10-15,460.75
2020-10-16,486.3500061035156
2020-10-19,505.6499938964844
2020-10-20,599.4500122070312
2020-10-21,565.6500244140625
2020-10-22,560.4500122070312
2020-10-23,584.0499877929688
2020-10-26,641.0499877929688
2020-10-27,681.9500122070312
2020-10-28,677.4500122070312
2020-10-29,681.3499755859375
2020-10-30,652.2999877929688
2020-11-02,597.0
2020-11-03,599.7999877929688
2020-11-04,608.0499877929688
2020-11-05,595.2000122070312
2020-11-06,585.7000122070312
2020-11-09,610.2999877929688
2020-11-10,592.2999877929688
2020-11-11,574.5
2020-11-12,612.25
2020-11-13,625.2999877929688
2020-11-14,622.4500122070312
2020-11-17,639.4500122070312
2020-11-18,618.5
2020-11-19,611.5
2020-11-20,617.7000122070312
2020-11-23,620.9500122070312
2020-11-24,621.2000122070312
2020-11-25,611.75
2020-11-26,606.4500122070312
2020-11-27,606.8499755859375
2020-12-01,599.5
2020-12-02,604.1500244140625
2020-12-03,605.0
2020-12-04,598.5499877929688
2020-12-07,630.4000244140625
2020-12-08,623.0
2020-12-09,621.2999877929688
2020-12-10,610.0499877929688
2020-12-11,608.25
2020-12-14,617.4000244140625
2020-12-15,610.6500244140625
2020-12-16,612.9000244140625
2020-12-17,647.8499755859375
2020-12-18,652.6500244140625
2020-12-21,600.4500122070312
2020-12-22,618.4500122070312
2020-12-23,621.4500122070312
2020-12-24,617.0499877929688
2020-12-28,620.5999755859375
2020-12-29,611.2000122070312
2020-12-30,633.0499877929688
2020-12-31,633.0
2021-01-01,648.5499877929688
2021-01-04,670.9000244140625
2021-01-05,733.3499755859375
2021-01-06,722.5999755859375
2021-01-07,732.0
2021-01-08,736.2999877929688
2021-01-11,738.75
2021-01-12,717.4500122070312
2021-01-13,722.4000244140625
2021-01-14,708.7000122070312
2021-01-15,687.4000244140625
2021-01-18,667.0
2021-01-19,661.5499877929688
2021-01-20,697.5499877929688
2021-01-21,666.0999755859375
2021-01-22,666.0499877929688
2021-01-25,620.5
2021-01-27,629.9000244140625
2021-01-28,616.8499755859375
2021-01-29,600.9000244140625
2021-02-01,603.3499755859375
2021-02-02,623.9500122070312
2021-02-03,630.0
2021-02-04,623.3499755859375
2021-02-05,614.9000244140625
2021-02-08,640.4000244140625
2021-02-09,627.5
2021-02-10,641.5999755859375
2021-02-11,660.0499877929688
2021-02-12,674.5999755859375
2021-02-15,686.9000244140625
2021-02-16,661.4500122070312
2021-02-17,664.2000122070312
2021-02-18,653.5
2021-02-19,636.5
2021-02-22,615.5499877929688
2021-02-23,617.7999877929688
2021-02-24,639.9500122070312
2021-02-25,767.9000244140625
2021-02-26,714.4500122070312
2021-03-01,810.0999755859375
2021-03-02,965.4500122070312
2021-03-03,905.7999877929688
2021-03-04,915.3499755859375
2021-03-05,876.3499755859375
2021-03-08,963.9500122070312
2021-03-09,983.3499755859375
2021-03-10,988.0999755859375
2021-03-12,964.6500244140625
2021-03-15,923.5
2021-03-16,902.0
