Date,J&KBANK
2006-03-31,32.455589294433594
2006-04-03,32.513187408447266
2006-04-04,32.959564208984375
2006-04-05,33.35554504394531
2006-04-07,32.54198455810547
2006-04-10,32.5635871887207
2006-04-12,32.5635871887207
2006-04-13,31.36126708984375
2006-04-17,31.69243812561035
2006-04-18,31.984012603759766
2006-04-19,35.2202262878418
2006-04-20,35.28142166137695
2006-04-21,34.68025588989258
2006-04-24,34.824249267578125
2006-04-25,34.45346450805664
2006-04-26,34.25908279418945
2006-04-27,32.959564208984375
2006-04-28,32.959564208984375
2006-05-02,34.57946014404297
2006-05-03,34.50746536254883
2006-05-04,34.33828353881836
2006-05-05,34.2554817199707
2006-05-08,34.26987838745117
2006-05-09,34.115089416503906
2006-05-10,34.35627746582031
2006-05-11,33.96750259399414
2006-05-12,33.48152542114258
2006-05-15,32.38719940185547
2006-05-16,32.030818939208984
2006-05-17,33.110755920410156
2006-05-18,29.92135238647461
2006-05-19,26.897537231445312
2006-05-22,24.58647918701172
2006-05-23,27.149517059326172
2006-05-24,26.299970626831055
2006-05-25,26.026391983032227
2006-05-26,28.71541976928711
2006-05-29,27.858678817749023
2006-05-30,27.671493530273438
2006-05-31,27.671493530273438
2006-06-01,27.36191177368164
2006-06-02,27.523897171020508
2006-06-05,28.211456298828125
2006-06-06,27.394304275512695
2006-06-07,27.43390655517578
2006-06-08,27.15672492980957
2006-06-09,27.138723373413086
2006-06-12,27.00193214416504
2006-06-13,26.454763412475586
2006-06-14,26.62395668029785
2006-06-15,26.62395668029785
2006-06-16,26.62395668029785
2006-06-19,27.38350486755371
2006-06-20,27.369104385375977
2006-06-21,27.36191177368164
2006-06-22,27.851476669311523
2006-06-23,27.513099670410156
2006-06-26,27.790279388427734
2006-06-27,28.053062438964844
2006-06-28,27.78308868408203
2006-06-29,27.077529907226562
2006-06-30,27.487899780273438
2006-07-03,26.415163040161133
2006-07-04,26.386369705200195
2006-07-05,26.77513885498047
2006-07-06,26.512367248535156
2006-07-07,26.263975143432617
2006-07-10,26.206382751464844
2006-07-11,26.123586654663086
2006-07-12,26.058794021606445
2006-07-13,25.48642349243164
2006-07-14,25.54762077331543
2006-07-17,25.09764862060547
2006-07-18,24.201303482055664
2006-07-19,23.14657211303711
2006-07-20,24.453289031982422
2006-07-21,23.153766632080078
2006-07-24,22.653396606445312
2006-07-25,24.377695083618164
2006-07-26,24.9068603515625
2006-07-27,25.374832153320312
2006-07-28,27.675086975097656
2006-07-31,28.060264587402344
2006-08-01,27.534696578979492
2006-08-02,27.336708068847656
2006-08-03,27.336708068847656
2006-08-04,27.257516860961914
2006-08-07,27.354707717895508
2006-08-08,27.714683532714844
2006-08-09,27.898279190063477
2006-08-10,28.247453689575195
2006-08-11,28.1214599609375
2006-08-14,28.755023956298828
2006-08-16,28.90621566772461
2006-08-17,29.321256637573242
2006-08-18,29.391042709350586
2006-08-21,29.747316360473633
2006-08-22,29.769359588623047
2006-08-23,29.750995635986328
2006-08-24,29.486541748046875
2006-08-25,29.750995635986328
2006-08-28,30.595773696899414
2006-08-29,31.26058006286621
2006-08-30,32.079654693603516
2006-08-31,31.543394088745117
2006-09-01,32.31105422973633
2006-09-04,32.05760955810547
2006-09-05,31.998855590820312
2006-09-06,31.49197006225586
2006-09-07,31.550750732421875
2006-09-08,31.43688201904297
2006-09-11,29.72161102294922
2006-09-12,29.027423858642578
2006-09-13,29.508575439453125
2006-09-14,29.857515335083008
2006-09-15,29.776704788208008
2006-09-18,30.14767837524414
2006-09-19,29.486541748046875
2006-09-20,29.73630142211914
2006-09-21,29.321256637573242
2006-09-22,28.931926727294922
2006-09-25,28.869478225708008
2006-09-26,29.005380630493164
2006-09-27,30.794113159179688
2006-09-28,31.495649337768555
2006-09-29,32.99054718017578
2006-10-03,34.31648635864258
2006-10-04,32.88770294189453
2006-10-05,33.74717330932617
2006-10-06,33.72881317138672
2006-10-09,34.15855026245117
2006-10-10,34.81233215332031
2006-10-11,34.76826095581055
2006-10-12,35.44408416748047
2006-10-13,35.796695709228516
2006-10-16,35.85178756713867
2006-10-17,35.61671447753906
2006-10-18,35.723236083984375
2006-10-19,35.67915344238281
2006-10-20,35.723236083984375
2006-10-23,35.25309371948242
2006-10-26,34.89313507080078
2006-10-27,35.17963409423828
2006-10-30,34.988643646240234
2006-10-31,34.15855026245117
2006-11-01,34.08876037597656
2006-11-02,33.659027099609375
2006-11-03,33.57455062866211
2006-11-06,34.88579177856445
2006-11-07,35.89585876464844
2006-11-08,35.92157745361328
2006-11-09,36.26682662963867
2006-11-10,37.39442825317383
2006-11-13,38.21717071533203
2006-11-14,37.03814697265625
2006-11-15,38.397151947021484
2006-11-16,37.893951416015625
2006-11-17,36.08317565917969
2006-11-20,36.84347915649414
2006-11-21,39.234580993652344
2006-11-22,40.009578704833984
2006-11-23,39.704715728759766
2006-11-24,39.906734466552734
2006-11-27,40.90945816040039
2006-11-28,40.11977005004883
2006-11-29,39.92142105102539
2006-11-30,38.937068939208984
2006-12-01,39.45864486694336
2006-12-04,39.704715728759766
2006-12-05,40.30341720581055
2006-12-06,39.96182632446289
2006-12-07,40.490745544433594
2006-12-08,40.42094802856445
2006-12-11,39.590850830078125
2006-12-12,39.60188674926758
2006-12-13,40.79191970825195
2006-12-14,41.58528518676758
2006-12-15,42.02970504760742
2006-12-18,45.05622482299805
2006-12-19,46.56581497192383
2006-12-20,47.777889251708984
2006-12-21,48.40229797363281
2006-12-22,49.2838020324707
2006-12-26,49.603363037109375
2006-12-27,49.99269485473633
2006-12-28,48.0496940612793
2006-12-29,45.526371002197266
2007-01-02,46.38951110839844
2007-01-03,48.053367614746094
2007-01-04,47.89542007446289
2007-01-05,48.31414031982422
2007-01-08,49.140560150146484
2007-01-09,49.73190689086914
2007-01-10,48.8357048034668
2007-01-11,50.22408676147461
2007-01-12,49.29482650756836
2007-01-15,47.733821868896484
2007-01-16,46.1911735534668
2007-01-17,46.051605224609375
2007-01-18,46.20954132080078
2007-01-19,45.56310272216797
2007-01-22,46.371150970458984
2007-01-23,47.149818420410156
2007-01-24,48.35087585449219
2007-01-25,49.9522819519043
2007-01-29,50.216739654541016
2007-01-31,50.42609405517578
2007-02-01,49.397674560546875
2007-02-02,50.42978286743164
2007-02-05,50.81175994873047
2007-02-06,50.730953216552734
2007-02-07,50.88154602050781
2007-02-08,49.70986557006836
2007-02-09,49.90821075439453
2007-02-12,46.92576599121094
2007-02-13,47.572208404541016
2007-02-14,48.053367614746094
2007-02-15,47.976226806640625
2007-02-19,48.92753219604492
2007-02-20,47.78890609741211
2007-02-21,46.36012268066406
2007-02-22,47.56485366821289
2007-02-23,46.5143928527832
2007-02-26,47.406925201416016
2007-02-27,47.351829528808594
2007-02-28,46.374820709228516
2007-03-01,46.42624282836914
2007-03-02,46.837615966796875
2007-03-05,44.08289337158203
2007-03-06,45.11866760253906
2007-03-07,44.28123092651367
2007-03-08,44.40610885620117
2007-03-09,46.20954132080078
2007-03-12,46.341766357421875
2007-03-13,47.68974304199219
2007-03-14,46.37849426269531
2007-03-15,46.29401779174805
2007-03-16,47.2196044921875
2007-03-19,46.86333084106445
2007-03-20,46.374820709228516
2007-03-21,47.50242233276367
2007-03-22,48.20028305053711
2007-03-23,48.95323944091797
2007-03-26,48.501468658447266
2007-03-28,47.675048828125
2007-03-29,48.35087585449219
2007-03-30,47.24531555175781
2007-04-02,45.74306869506836
2007-04-03,45.691650390625
2007-04-04,47.38121032714844
2007-04-05,46.27932357788086
2007-04-09,46.93678283691406
2007-04-10,46.753135681152344
2007-04-11,46.29768753051758
2007-04-12,46.341766357421875
2007-04-13,47.072696685791016
2007-04-16,48.36556625366211
2007-04-17,48.71817398071289
2007-04-18,48.74020767211914
2007-04-19,48.912845611572266
2007-04-20,49.11485290527344
2007-04-23,49.151588439941406
2007-04-24,50.6134147644043
2007-04-25,50.675865173339844
2007-04-26,52.21116256713867
2007-04-27,51.711631774902344
2007-04-30,53.97785568237305
2007-05-03,52.791481018066406
2007-05-04,52.58579635620117
2007-05-07,51.22313690185547
2007-05-08,49.739253997802734
2007-05-09,48.872432708740234
2007-05-10,49.607025146484375
2007-05-11,49.614376068115234
2007-05-14,49.96330642700195
2007-05-15,49.842098236083984
2007-05-16,50.11757278442383
2007-05-17,52.0568962097168
2007-05-18,50.418758392333984
2007-05-21,50.87787628173828
2007-05-22,50.14328384399414
2007-05-23,50.110225677490234
2007-05-24,49.75762176513672
2007-05-25,49.169944763183594
2007-05-28,49.76864242553711
2007-05-29,49.577640533447266
2007-05-30,48.45738983154297
2007-05-31,47.668643951416016
2007-06-01,47.668643951416016
2007-06-04,48.79381561279297
2007-06-05,48.9620361328125
2007-06-06,48.60317611694336
2007-06-07,49.339595794677734
2007-06-08,49.88909912109375
2007-06-11,49.4367790222168
2007-06-12,49.3694953918457
2007-06-13,49.34706115722656
2007-06-14,50.52457809448242
2007-06-15,49.70966339111328
2007-06-18,49.373233795166016
2007-06-19,49.5676155090332
2007-06-20,49.40314483642578
2007-06-21,52.94688415527344
2007-06-22,52.745033264160156
2007-06-25,51.133880615234375
2007-06-26,50.84231185913086
2007-06-27,50.117122650146484
2007-06-28,49.732078552246094
2007-06-29,50.44982147216797
2007-07-02,50.84231185913086
2007-07-03,51.12641906738281
2007-07-04,51.268455505371094
2007-07-05,50.36383819580078
2007-07-06,50.46849822998047
2007-07-09,50.97315216064453
2007-07-10,51.862831115722656
2007-07-11,50.78998565673828
2007-07-12,50.804935455322266
2007-07-13,50.479713439941406
2007-07-16,51.2796745300293
2007-07-17,51.5077018737793
2007-07-18,52.068424224853516
2007-07-19,51.71330261230469
2007-07-20,50.90586471557617
2007-07-23,51.7656364440918
2007-07-24,51.21613311767578
2007-07-25,51.201168060302734
2007-07-26,51.13763427734375
2007-07-27,50.99184799194336
2007-07-30,50.84231185913086
2007-07-31,51.63106155395508
2007-08-01,49.05923080444336
2007-08-02,50.01992416381836
2007-08-03,49.806861877441406
2007-08-06,51.12641906738281
2007-08-07,53.010433197021484
2007-08-08,52.270286560058594
2007-08-09,51.070343017578125
2007-08-10,51.17875671386719
2007-08-13,50.83857345581055
2007-08-14,50.240474700927734
2007-08-16,49.343326568603516
2007-08-17,49.343326568603516
2007-08-20,49.71713638305664
2007-08-21,49.84797286987305
2007-08-22,50.01992416381836
2007-08-23,50.46476745605469
2007-08-24,51.511444091796875
2007-08-27,50.9133415222168
2007-08-28,49.85544967651367
2007-08-29,50.83857345581055
2007-08-30,50.09095001220703
2007-08-31,50.01618957519531
2007-09-03,51.58619689941406
2007-09-04,50.63671875
2007-09-05,51.436683654785156
2007-09-06,51.58993911743164
2007-09-07,52.255332946777344
2007-09-10,52.333831787109375
2007-09-11,51.21613311767578
2007-09-12,50.827369689941406
2007-09-13,51.2123908996582
2007-09-14,50.5582160949707
2007-09-17,50.240474700927734
2007-09-18,50.689056396484375
2007-09-19,52.333831787109375
2007-09-20,52.333831787109375
2007-09-21,52.707645416259766
2007-09-24,53.22724533081055
2007-09-25,53.530025482177734
2007-09-26,54.35615921020508
2007-09-27,57.1859245300293
2007-09-28,58.68865966796875
2007-10-01,57.918609619140625
2007-10-03,56.22896957397461
2007-10-04,56.27008056640625
2007-10-05,54.576717376708984
2007-10-08,54.79726028442383
2007-10-09,54.5804443359375
2007-10-10,54.576717376708984
2007-10-11,53.82908248901367
2007-10-12,52.786155700683594
2007-10-15,53.82908248901367
2007-10-16,53.081459045410156
2007-10-17,53.354339599609375
2007-10-18,54.27765655517578
2007-10-19,53.45527648925781
2007-10-22,53.23097610473633
2007-10-23,55.477596282958984
2007-10-24,55.69815444946289
2007-10-25,56.22147750854492
2007-10-26,57.56721496582031
2007-10-29,54.74867248535156
2007-10-30,57.33544921875
2007-10-31,58.16157913208008
2007-11-01,56.25886535644531
2007-11-02,56.52052307128906
2007-11-05,56.74482727050781
2007-11-06,54.42719268798828
2007-11-07,55.20846176147461
2007-11-08,54.95800018310547
2007-11-12,54.576717376708984
2007-11-13,54.05710983276367
2007-11-14,56.071964263916016
2007-11-15,56.445777893066406
2007-11-16,57.06256866455078
2007-11-19,56.81959533691406
2007-11-20,58.127933502197266
2007-11-21,56.81959533691406
2007-11-22,54.95051574707031
2007-11-23,54.20663833618164
2007-11-26,54.65147399902344
2007-11-27,56.445777893066406
2007-11-28,55.32434844970703
2007-11-29,54.128143310546875
2007-11-30,53.754329681396484
2007-12-03,55.69815444946289
2007-12-04,60.25867462158203
2007-12-05,61.828670501708984
2007-12-06,62.366973876953125
2007-12-07,62.05297088623047
2007-12-10,65.51074981689453
2007-12-11,65.41728973388672
2007-12-12,64.76311492919922
2007-12-13,63.95568084716797
2007-12-14,62.8753547668457
2007-12-17,62.21744155883789
2007-12-18,60.92779541015625
2007-12-19,59.81008529663086
2007-12-20,59.13722610473633
2007-12-24,59.062469482421875
2007-12-26,62.50155258178711
2007-12-27,62.273529052734375
2007-12-28,62.42678451538086
2007-12-31,63.8472785949707
2008-01-01,66.16492462158203
2008-01-02,70.1273422241211
2008-01-03,68.4863052368164
2008-01-04,67.6601791381836
2008-01-07,66.91627502441406
2008-01-08,64.37060546875
2008-01-09,64.14633178710938
2008-01-10,61.679168701171875
2008-01-11,61.679168701171875
2008-01-14,63.92203903198242
2008-01-15,62.800594329833984
2008-01-16,61.39879608154297
2008-01-17,63.174407958984375
2008-01-18,61.2305908203125
2008-01-21,54.3524284362793
2008-01-22,56.071964263916016
2008-01-23,55.84766387939453
2008-01-24,52.5581169128418
2008-01-25,59.81008529663086
2008-01-28,60.93153381347656
2008-01-29,58.68865966796875
2008-01-30,57.82887268066406
2008-01-31,54.77109909057617
2008-02-01,56.9691162109375
2008-02-04,56.071964263916016
2008-02-05,57.19339370727539
2008-02-06,55.32434844970703
2008-02-07,53.82908248901367
2008-02-08,53.60478973388672
2008-02-11,50.83857345581055
2008-02-12,49.866668701171875
2008-02-13,51.2123908996582
2008-02-14,53.081459045410156
2008-02-15,52.707645416259766
2008-02-18,53.156211853027344
2008-02-19,54.307559967041016
2008-02-20,54.80099868774414
2008-02-21,53.750587463378906
2008-02-22,53.82908248901367
2008-02-25,54.075801849365234
2008-02-26,54.42719268798828
2008-02-27,53.081459045410156
2008-02-28,54.20289611816406
2008-02-29,54.20289611816406
2008-03-03,53.60478973388672
2008-03-04,51.597415924072266
2008-03-05,52.333831787109375
2008-03-07,49.343326568603516
2008-03-10,52.333831787109375
2008-03-11,52.333831787109375
2008-03-12,50.4871940612793
2008-03-13,49.343326568603516
2008-03-14,50.38625717163086
2008-03-17,45.30989074707031
2008-03-18,46.648136138916016
2008-03-19,47.02568817138672
2008-03-24,46.94718933105469
2008-03-25,47.84807586669922
2008-03-26,51.2123908996582
2008-03-27,51.01800537109375
2008-03-28,50.3189811706543
2008-03-31,51.58619689941406
2008-04-01,50.113380432128906
2008-04-02,51.2123908996582
2008-04-03,49.71713638305664
2008-04-04,48.221885681152344
2008-04-07,48.95456314086914
2008-04-08,48.45738983154297
2008-04-09,48.74522018432617
2008-04-10,47.84807586669922
2008-04-11,48.221885681152344
2008-04-15,48.21815490722656
2008-04-16,48.00133514404297
2008-04-17,49.40314483642578
2008-04-21,50.01618957519531
2008-04-22,49.343326568603516
2008-04-23,49.343326568603516
2008-04-24,49.2685661315918
2008-04-25,48.236839294433594
2008-04-28,48.719058990478516
2008-04-29,48.221885681152344
2008-04-30,50.01618957519531
2008-05-02,49.41434860229492
2008-05-05,49.04801559448242
2008-05-06,49.5676155090332
2008-05-07,49.64238357543945
2008-05-08,49.35453796386719
2008-05-09,49.50032424926758
2008-05-12,50.83857345581055
2008-05-13,52.255332946777344
2008-05-14,54.1243896484375
2008-05-15,55.668251037597656
2008-05-16,55.623390197753906
2008-05-20,56.071964263916016
2008-05-21,53.530025482177734
2008-05-22,53.45527648925781
2008-05-23,52.255332946777344
2008-05-26,49.34706115722656
2008-05-27,50.834842681884766
2008-05-28,48.124698638916016
2008-05-29,48.285438537597656
2008-05-30,47.84807586669922
2008-06-02,48.54710388183594
2008-06-03,47.997596740722656
2008-06-04,47.10791778564453
2008-06-05,46.539730072021484
2008-06-06,45.986488342285156
2008-06-09,45.6126708984375
2008-06-10,45.23138427734375
2008-06-11,45.69491195678711
2008-06-12,45.01082992553711
2008-06-13,45.44819641113281
2008-06-16,45.253807067871094
2008-06-17,45.8220100402832
2008-06-18,45.49305725097656
2008-06-19,44.416473388671875
2008-06-20,43.37353515625
2008-06-23,41.8670654296875
2008-06-24,40.75310134887695
2008-06-25,41.30635070800781
2008-06-26,41.268959045410156
2008-06-27,40.74562454223633
2008-06-30,39.62418746948242
2008-07-01,37.9831428527832
2008-07-02,38.20369338989258
2008-07-03,37.381309509277344
2008-07-04,36.857967376708984
2008-07-07,37.45981216430664
2008-07-08,36.74956512451172
2008-07-09,37.4560661315918
2008-07-10,38.20056915283203
2008-07-11,37.80324172973633
2008-07-14,37.03175354003906
2008-07-15,35.48876190185547
2008-07-16,34.71726608276367
2008-07-17,34.58997344970703
2008-07-18,35.48876190185547
2008-07-21,34.7249755859375
2008-07-22,35.261173248291016
2008-07-23,36.8774528503418
2008-07-24,36.8774528503418
2008-07-25,37.4097785949707
2008-07-28,37.18605041503906
2008-07-29,37.10889434814453
2008-07-30,37.64508819580078
2008-07-31,38.42044448852539
2008-08-01,38.192848205566406
2008-08-04,39.73198699951172
2008-08-05,39.423377990722656
2008-08-06,38.57474136352539
2008-08-07,38.9643440246582
2008-08-08,39.96342849731445
2008-08-11,40.27203369140625
2008-08-12,40.1215934753418
2008-08-13,40.268165588378906
2008-08-14,40.11772537231445
2008-08-18,39.504390716552734
2008-08-19,39.85542297363281
2008-08-20,39.523681640625
2008-08-21,38.57474136352539
2008-08-22,38.15041732788086
2008-08-25,37.58723068237305
2008-08-26,37.80324172973633
2008-08-27,37.80324172973633
2008-08-28,37.68751907348633
2008-08-29,38.70203399658203
2008-09-01,38.956626892089844
2008-09-02,39.80913162231445
2008-09-04,41.73786544799805
2008-09-05,40.133155822753906
2008-09-08,40.03286361694336
2008-09-09,40.426326751708984
2008-09-10,40.503482818603516
2008-09-11,40.349178314208984
2008-09-12,38.671173095703125
2008-09-15,37.03946304321289
2008-09-16,37.19376754760742
2008-09-17,36.595855712890625
2008-09-18,36.260250091552734
2008-09-19,36.638282775878906
2008-09-22,35.87065124511719
2008-09-23,36.22168731689453
2008-09-24,35.25730895996094
2008-09-25,35.0258674621582
2008-09-26,34.61697006225586
2008-09-29,35.4116096496582
2008-09-30,34.447242736816406
2008-10-01,34.794410705566406
2008-10-03,34.86384582519531
2008-10-06,33.94576644897461
2008-10-07,32.78852844238281
2008-10-08,32.40277862548828
2008-10-10,33.25142288208008
2008-10-13,34.47809600830078
2008-10-14,36.260250091552734
2008-10-15,33.174278259277344
2008-10-16,34.55525207519531
2008-10-17,32.24848556518555
2008-10-20,31.631284713745117
2008-10-21,32.73838806152344
2008-10-22,31.93988800048828
2008-10-23,31.631284713745117
2008-10-24,30.78264617919922
2008-10-27,29.393953323364258
2008-10-29,28.931055068969727
2008-10-31,29.316804885864258
2008-11-03,29.47110366821289
2008-11-04,29.47110366821289
2008-11-05,27.935821533203125
2008-11-06,27.052465438842773
2008-11-07,26.149818420410156
2008-11-10,25.999374389648438
2008-11-11,25.74092674255371
2008-11-12,24.61068344116211
2008-11-14,24.53739356994629
2008-11-17,23.45344352722168
2008-11-18,22.91339111328125
2008-11-19,22.21904945373535
2008-11-20,21.929738998413086
2008-11-21,20.992372512817383
2008-11-24,20.992372512817383
2008-11-25,21.370405197143555
2008-11-26,22.45050048828125
2008-11-27,22.45050048828125
2008-11-28,23.14484405517578
2008-12-01,23.14484405517578
2008-12-02,23.14484405517578
2008-12-03,23.14484405517578
2008-12-04,27.002317428588867
2008-12-05,25.07358169555664
2008-12-08,24.722549438476562
2008-12-10,24.649259567260742
2008-12-11,25.316598892211914
2008-12-12,26.230819702148438
2008-12-15,26.230819702148438
2008-12-16,25.875938415527344
2008-12-17,25.845073699951172
2008-12-18,26.38512420654297
2008-12-19,25.987802505493164
2008-12-22,26.848020553588867
2008-12-23,26.724580764770508
2008-12-24,26.63585662841797
2008-12-26,27.002317428588867
2008-12-29,27.388065338134766
2008-12-30,27.619508743286133
2008-12-31,27.77381134033203
2009-01-02,29.55596351623535
2009-01-05,30.204023361206055
2009-01-06,30.09215545654297
2009-01-07,27.928115844726562
2009-01-09,25.999374389648438
2009-01-12,25.459327697753906
2009-01-13,24.521963119506836
2009-01-14,25.648344039916992
2009-01-15,24.61068344116211
2009-01-16,24.22493553161621
2009-01-19,23.916336059570312
2009-01-20,23.758180618286133
2009-01-21,23.29914093017578
2009-01-22,23.67331886291504
2009-01-23,23.137128829956055
2009-01-27,22.828529357910156
2009-01-28,22.836246490478516
2009-01-29,22.373350143432617
2009-01-30,22.388778686523438
2009-02-02,22.681943893432617
2009-02-03,23.4110107421875
2009-02-04,23.916336059570312
2009-02-05,23.916336059570312
2009-02-06,24.695545196533203
2009-02-09,24.76498031616211
2009-02-10,25.07358169555664
2009-02-11,24.76498031616211
2009-02-12,23.993488311767578
2009-02-13,23.993488311767578
2009-02-16,22.689661026000977
2009-02-17,21.216106414794922
2009-02-18,20.90751075744629
2009-02-19,21.05409049987793
2009-02-20,20.058862686157227
2009-02-24,18.978771209716797
2009-02-25,18.130125045776367
2009-02-26,17.90639305114746
2009-02-27,18.149412155151367
2009-03-02,17.744380950927734
2009-03-03,17.20433235168457
2009-03-04,17.25448226928711
2009-03-05,17.05003547668457
2009-03-06,16.587139129638672
2009-03-09,16.21296501159668
2009-03-12,16.5562744140625
2009-03-13,16.834014892578125
2009-03-16,17.5900821685791
2009-03-17,17.443498611450195
2009-03-18,17.05003547668457
2009-03-19,17.740524291992188
2009-03-20,17.431922912597656
2009-03-23,17.7829532623291
2009-03-24,19.156213760375977
2009-03-25,18.539018630981445
2009-03-26,18.901620864868164
2009-03-27,22.52764892578125
2009-03-30,23.22199249267578
2009-03-31,24.456384658813477
2009-04-01,25.297313690185547
2009-04-02,25.775644302368164
2009-04-06,27.388065338134766
2009-04-08,26.686004638671875
2009-04-09,26.624284744262695
2009-04-13,26.9251708984375
2009-04-15,26.38512420654297
2009-04-16,25.459327697753906
2009-04-17,24.842130661010742
2009-04-20,24.687833786010742
2009-04-21,22.99054718017578
2009-04-22,23.14484405517578
2009-04-23,23.60002326965332
2009-04-24,24.30208396911621
2009-04-27,24.61068344116211
2009-04-28,23.68488883972168
2009-04-29,24.305940628051758
2009-04-30,24.305940628051758
2009-05-04,25.305030822753906
2009-05-05,26.230819702148438
2009-05-06,25.999374389648438
2009-05-07,27.742948532104492
2009-05-08,27.31863021850586
2009-05-11,26.230819702148438
2009-05-12,27.388065338134766
2009-05-13,26.616565704345703
2009-05-14,26.631999969482422
2009-05-15,27.4652099609375
2009-05-18,27.4652099609375
2009-05-19,33.046974182128906
2009-05-20,37.2554817199707
2009-05-21,36.10981369018555
2009-05-22,35.83592987060547
2009-05-25,36.183109283447266
2009-05-26,35.48876190185547
2009-05-27,36.105953216552734
2009-05-28,36.723148345947266
2009-05-29,37.80324172973633
2009-06-01,39.02992248535156
2009-06-02,38.96049118041992
2009-06-03,38.96049118041992
2009-06-04,39.431095123291016
2009-06-05,38.96049118041992
2009-06-08,38.76761245727539
2009-06-09,38.96049118041992
2009-06-10,39.407955169677734
2009-06-11,38.96049118041992
2009-06-12,38.99906539916992
2009-06-15,38.96049118041992
2009-06-16,38.96049118041992
2009-06-17,39.346229553222656
2009-06-18,37.57179260253906
2009-06-19,38.57474136352539
2009-06-22,38.188995361328125
2009-06-23,37.425209045410156
2009-06-24,37.251625061035156
2009-06-25,35.72021484375
2009-06-26,37.26320266723633
2009-06-29,37.189910888671875
2009-06-30,38.57474136352539
2009-07-01,37.03175354003906
2009-07-02,37.34034729003906
2009-07-03,37.41749954223633
2009-07-06,35.76264572143555
2009-07-07,35.48876190185547
2009-07-08,34.71726608276367
2009-07-09,34.75584030151367
2009-07-10,33.75674819946289
2009-07-13,34.03834533691406
2009-07-14,34.331520080566406
2009-07-15,33.75674819946289
2009-07-16,32.78852844238281
2009-07-17,33.174278259277344
2009-07-20,34.56296920776367
2009-07-21,34.640113830566406
2009-07-22,34.177223205566406
2009-07-23,35.797359466552734
2009-07-24,36.260250091552734
2009-07-27,36.260250091552734
2009-07-28,35.577476501464844
2009-07-29,34.447242736816406
2009-07-30,34.71726608276367
2009-07-31,35.18402099609375
2009-08-03,35.1801643371582
2009-08-04,35.21873474121094
2009-08-05,34.87156677246094
2009-08-06,36.8774528503418
2009-08-07,39.346229553222656
2009-08-10,36.8388786315918
2009-08-11,36.414554595947266
2009-08-12,35.874507904052734
2009-08-13,37.80324172973633
2009-08-14,37.448360443115234
2009-08-17,37.957542419433594
2009-08-18,37.957542419433594
2009-08-19,37.957542419433594
2009-08-20,37.957542419433594
2009-08-21,37.957542419433594
2009-08-24,43.566314697265625
2009-08-25,43.377296447753906
2009-08-26,43.990631103515625
2009-08-27,44.51524353027344
2009-08-28,44.746700286865234
2009-08-31,46.28968811035156
2009-09-01,45.363887786865234
2009-09-02,45.209598541259766
2009-09-03,45.209598541259766
2009-09-04,45.22502517700195
2009-09-07,46.17395782470703
2009-09-08,46.081382751464844
2009-09-09,46.30126190185547
2009-09-10,46.37069320678711
2009-09-11,46.67543411254883
2009-09-14,47.061180114746094
2009-09-15,47.40449523925781
2009-09-16,47.67837905883789
2009-09-17,48.10669708251953
2009-09-18,47.27385330200195
2009-09-22,46.79793930053711
2009-09-23,46.48463439941406
2009-09-24,46.25460433959961
2009-09-25,45.84611892700195
2009-09-29,46.18718719482422
2009-09-30,46.103904724121094
2009-10-01,47.27385330200195
2009-10-05,47.591121673583984
2009-10-06,47.749759674072266
2009-10-07,49.177494049072266
2009-10-08,47.98374938964844
2009-10-09,46.40135192871094
2009-10-12,46.55205154418945
2009-10-13,46.55205154418945
2009-10-14,46.87726593017578
2009-10-15,46.95657730102539
2009-10-16,53.04823684692383
2009-10-20,51.39842224121094
2009-10-21,50.21656799316406
2009-10-22,49.81204605102539
2009-10-23,50.21656799316406
2009-10-26,47.27385330200195
2009-10-27,46.95657730102539
2009-10-28,47.49197769165039
2009-10-29,45.608158111572266
2009-10-30,44.18042755126953
2009-11-03,44.23595428466797
2009-11-04,44.89429473876953
2009-11-05,46.87726593017578
2009-11-06,48.00754928588867
2009-11-09,50.76387405395508
2009-11-10,49.09817123413086
2009-11-11,49.8913688659668
2009-11-12,50.12931823730469
2009-11-13,50.20864486694336
2009-11-16,50.981998443603516
2009-11-17,50.08966064453125
2009-11-18,49.97068786621094
2009-11-19,48.89988327026367
2009-11-20,50.84318923950195
2009-11-23,49.65340805053711
2009-11-24,48.70158386230469
2009-11-25,49.25680923461914
2009-11-26,48.463626861572266
2009-11-27,48.62226867675781
2009-11-30,49.177494049072266
2009-12-01,49.177494049072266
2009-12-02,49.57011795043945
2009-12-03,49.09817123413086
2009-12-04,48.400177001953125
2009-12-07,47.98771286010742
2009-12-08,48.62226867675781
2009-12-09,47.8052864074707
2009-12-10,48.30499267578125
2009-12-11,47.27385330200195
2009-12-14,46.55998992919922
2009-12-15,45.4376335144043
2009-12-16,46.63930130004883
2009-12-17,45.73507308959961
2009-12-18,44.98948287963867
2009-12-21,44.49769973754883
2009-12-22,44.83084487915039
2009-12-23,45.203643798828125
2009-12-24,44.72772216796875
2009-12-29,45.44952392578125
2009-12-30,45.05292892456055
2009-12-31,45.8500862121582
2010-01-04,45.70730972290039
2010-01-05,46.63930130004883
2010-01-06,47.19453430175781
2010-01-07,47.15487289428711
2010-01-08,46.12373352050781
2010-01-11,47.353172302246094
2010-01-12,46.774147033691406
2010-01-13,45.84611892700195
2010-01-14,45.44952392578125
