Date,DCMSHRIRAM
2006-02-02,63.772621154785156
2006-02-03,62.46535873413086
2006-02-06,63.1013298034668
2006-02-07,64.97388458251953
2006-02-08,64.05528259277344
2006-02-10,64.47921752929688
2006-02-13,63.1013298034668
2006-02-14,63.59593963623047
2006-02-15,62.9953498840332
2006-02-16,62.07673263549805
2006-02-17,62.218048095703125
2006-02-20,61.15812683105469
2006-02-21,60.840152740478516
2006-02-22,60.02751159667969
2006-02-23,59.780216217041016
2006-02-24,60.76948165893555
2006-02-27,61.79405975341797
2006-02-28,60.204166412353516
2006-03-01,59.60356140136719
2006-03-02,59.14424133300781
2006-03-03,58.33163070678711
2006-03-06,58.08433532714844
2006-03-07,59.53288650512695
2006-03-08,59.780216217041016
2006-03-09,57.55434799194336
2006-03-10,59.42689514160156
2006-03-13,58.64961624145508
2006-03-14,56.741737365722656
2006-03-16,56.56507873535156
2006-03-17,56.883060455322266
2006-03-20,55.717124938964844
2006-03-21,54.90452575683594
2006-03-22,52.890647888183594
2006-03-23,51.97203063964844
2006-03-24,54.65720748901367
2006-03-27,57.978336334228516
2006-03-28,56.353084564208984
2006-03-29,62.00605010986328
2006-03-30,64.86787414550781
2006-03-31,63.3486328125
2006-04-03,66.52843475341797
2006-04-04,69.10761260986328
2006-04-05,72.53472137451172
2006-04-07,69.60224151611328
2006-04-10,68.1536636352539
2006-04-12,65.32718658447266
2006-04-13,66.63445281982422
2006-04-17,66.74044036865234
2006-04-18,68.61296844482422
2006-04-19,71.15680694580078
2006-04-20,78.29368591308594
2006-04-21,80.02491760253906
2006-04-24,79.63628387451172
2006-04-25,75.67920684814453
2006-04-26,77.05712127685547
2006-04-27,80.7315444946289
2006-04-28,78.68232727050781
2006-05-02,81.86213684082031
2006-05-03,85.9605484008789
2006-05-04,84.6886215209961
2006-05-05,85.9605484008789
2006-05-08,85.32456970214844
2006-05-09,89.49364471435547
2006-05-10,93.98069763183594
2006-05-11,98.67974090576172
2006-05-12,97.40786743164062
2006-05-15,94.75798034667969
2006-05-16,91.86083221435547
2006-05-17,90.12964630126953
2006-05-18,85.642578125
2006-05-19,81.36748504638672
2006-05-22,77.30441284179688
2006-05-23,73.45331573486328
2006-05-24,74.90193939208984
2006-05-25,72.92337799072266
2006-05-26,73.1353530883789
2006-05-29,71.54544830322266
2006-05-30,70.90950775146484
2006-05-31,67.37638854980469
2006-06-01,64.93853759765625
2006-06-02,67.30573272705078
2006-06-05,64.2672348022461
2006-06-06,61.0521240234375
2006-06-07,58.013648986816406
2006-06-08,55.39914321899414
2006-06-09,57.519020080566406
2006-06-12,61.15812683105469
2006-06-13,58.15498352050781
2006-06-14,52.43133544921875
2006-06-15,54.30389404296875
2006-06-16,56.423770904541016
2006-06-19,55.11650466918945
2006-06-20,56.211769104003906
2006-06-21,58.96759796142578
2006-06-22,63.27800369262695
2006-06-23,61.72340774536133
2006-06-26,56.31776428222656
2006-06-27,55.68181228637695
2006-06-28,56.60040283203125
2006-06-29,59.95687484741211
2006-06-30,63.737281799316406
2006-07-03,68.68363189697266
2006-07-04,65.82181549072266
2006-07-05,65.75077819824219
2006-07-06,65.92839813232422
2006-07-07,63.512916564941406
2006-07-10,65.28901672363281
2006-07-11,63.761573791503906
2006-07-12,63.868125915527344
2006-07-13,64.01020812988281
2006-07-14,60.88429641723633
2006-07-17,58.36227035522461
2006-07-18,56.15990447998047
2006-07-19,56.15990447998047
2006-07-20,58.96612548828125
2006-07-21,56.01781463623047
2006-07-24,57.367645263671875
2006-07-25,59.35686111450195
2006-07-26,58.61091995239258
2006-07-27,57.86495590209961
2006-07-28,57.15451431274414
2006-07-31,56.834835052490234
2006-08-01,56.2664680480957
2006-08-02,56.515132904052734
2006-08-03,59.35686111450195
2006-08-04,57.580780029296875
2006-08-07,58.32673645019531
2006-08-08,57.90047073364258
2006-08-09,60.56459045410156
2006-08-10,64.40095520019531
2006-08-11,64.79170989990234
2006-08-14,63.47738265991211
2006-08-16,63.65498733520508
2006-08-17,62.9800910949707
2006-08-18,61.452659606933594
2006-08-21,63.93915939331055
2006-08-22,63.08664321899414
2006-08-23,61.4881706237793
2006-08-24,60.458045959472656
2006-08-25,63.65498733520508
2006-08-28,63.69050216674805
2006-08-29,65.25347900390625
2006-08-30,63.90364074707031
2006-08-31,62.23411178588867
2006-09-01,63.406341552734375
2006-09-04,63.93915939331055
2006-09-05,63.15768814086914
2006-09-06,62.44725799560547
2006-09-07,62.5893669128418
2006-09-08,62.19863510131836
2006-09-11,60.06730651855469
2006-09-12,57.82941818237305
2006-09-13,57.90047073364258
2006-09-14,61.16847229003906
2006-09-15,64.25886535644531
2006-09-18,66.7453842163086
2006-09-19,66.9229965209961
2006-09-20,65.92839813232422
2006-09-21,66.8874740600586
2006-09-22,65.89287567138672
2006-09-25,63.58393859863281
2006-09-26,63.335304260253906
2006-09-27,62.6959342956543
2006-09-28,64.22334289550781
2006-09-29,63.69050216674805
2006-10-03,62.482791900634766
2006-10-04,61.097434997558594
2006-10-05,63.406341552734375
2006-10-06,62.80247497558594
2006-10-09,65.25347900390625
2006-10-10,66.63885498046875
2006-10-11,64.96930694580078
2006-10-12,64.40095520019531
2006-10-13,64.75617218017578
2006-10-16,64.08124542236328
2006-10-17,62.0920524597168
2006-10-18,64.61404418945312
2006-10-19,62.90904998779297
2006-10-20,62.553836822509766
2006-10-23,63.19319534301758
2006-10-26,69.51608276367188
2006-10-27,68.34386444091797
2006-10-30,64.15229797363281
2006-10-31,70.58174896240234
2006-11-01,77.11775970458984
2006-11-02,78.00908660888672
2006-11-03,77.11774444580078
2006-11-06,75.08550262451172
2006-11-07,74.12286376953125
2006-11-08,71.52021789550781
2006-11-09,72.16197204589844
2006-11-10,70.5932388305664
2006-11-13,74.12286376953125
2006-11-14,74.80029296875
2006-11-15,72.62544250488281
2006-11-16,72.16197204589844
2006-11-17,69.63059997558594
2006-11-20,66.27920532226562
2006-11-21,66.3148422241211
2006-11-22,65.31656646728516
2006-11-23,66.92093658447266
2006-11-24,67.3487777709961
2006-11-27,67.7409896850586
2006-11-28,66.42181396484375
2006-11-29,66.3504867553711
2006-11-30,66.17224884033203
2006-12-01,69.48794555664062
2006-12-04,72.98196411132812
2006-12-05,76.61861419677734
2006-12-06,79.29258728027344
2006-12-07,79.86302947998047
2006-12-08,83.85618591308594
2006-12-11,77.08209228515625
2006-12-12,73.94461059570312
2006-12-13,75.37071990966797
2006-12-14,74.94290924072266
2006-12-15,82.21614074707031
2006-12-18,83.10746765136719
2006-12-19,78.93608093261719
2006-12-20,76.76121520996094
2006-12-21,75.86990356445312
2006-12-22,76.01248931884766
2006-12-26,75.97684478759766
2006-12-27,73.40982055664062
2006-12-28,78.61516571044922
2006-12-29,76.36902618408203
2007-01-02,76.1907730102539
2007-01-03,76.44034576416016
2007-01-04,75.76294708251953
2007-01-05,78.90038299560547
2007-01-08,82.50135803222656
2007-01-09,87.67108154296875
2007-01-10,81.53874969482422
2007-01-11,82.28744506835938
2007-01-12,85.10405731201172
2007-01-15,79.93434143066406
2007-01-16,79.43521881103516
2007-01-17,76.15511322021484
2007-01-18,74.05156707763672
2007-01-19,73.2672119140625
2007-01-22,72.69676208496094
2007-01-23,68.06182861328125
2007-01-24,67.49139404296875
2007-01-25,68.0975112915039
2007-01-29,67.66967010498047
2007-01-31,68.56098175048828
2007-02-01,71.3062973022461
2007-02-02,77.40299224853516
2007-02-05,77.40299224853516
2007-02-06,75.54899597167969
2007-02-07,73.98027038574219
2007-02-08,70.48626708984375
2007-02-09,70.34363555908203
2007-02-12,66.02962493896484
2007-02-13,64.13999938964844
2007-02-14,67.2061767578125
2007-02-15,69.88016510009766
2007-02-19,69.13142395019531
2007-02-20,66.99224090576172
2007-02-21,66.3148422241211
2007-02-22,65.31656646728516
2007-02-23,63.997398376464844
2007-02-26,62.713890075683594
2007-02-27,64.0330581665039
2007-02-28,65.17391967773438
2007-03-01,63.24867630004883
2007-03-02,62.713890075683594
2007-03-05,58.506813049316406
2007-03-06,58.827693939208984
2007-03-07,58.72073745727539
2007-03-08,60.289466857910156
2007-03-09,60.75293731689453
2007-03-12,58.827693939208984
2007-03-13,62.036476135253906
2007-03-14,57.93636703491211
2007-03-15,59.04159927368164
2007-03-16,58.47114944458008
2007-03-19,56.617191314697266
2007-03-20,56.79545593261719
2007-03-21,57.1519775390625
2007-03-22,60.78859329223633
2007-03-23,61.03817367553711
2007-03-26,67.13485717773438
2007-03-28,67.06356048583984
2007-03-29,65.74440002441406
2007-03-30,66.52877044677734
2007-04-02,62.57124710083008
2007-04-03,61.96516036987305
2007-04-04,60.75293731689453
2007-04-05,60.68165588378906
2007-04-09,60.93122100830078
2007-04-10,61.21643829345703
2007-04-11,61.43036651611328
2007-04-12,61.03817367553711
2007-04-13,60.75293731689453
2007-04-16,66.8496322631836
2007-04-17,67.2061767578125
2007-04-18,65.85133361816406
2007-04-19,64.96002960205078
2007-04-20,65.56612396240234
2007-04-23,65.74440002441406
2007-04-24,64.96002960205078
2007-04-25,64.92438507080078
2007-04-26,64.24694061279297
2007-04-27,62.927818298339844
2007-04-30,61.96516036987305
2007-05-03,60.289466857910156
2007-05-04,59.96858215332031
2007-05-07,58.43549346923828
2007-05-08,56.51023483276367
2007-05-09,53.586669921875
2007-05-10,53.515384674072266
2007-05-11,55.690216064453125
2007-05-14,56.33197021484375
2007-05-15,56.26064682006836
2007-05-16,55.690216064453125
2007-05-17,55.583255767822266
2007-05-18,54.54930877685547
2007-05-21,54.37104797363281
2007-05-22,56.26064682006836
2007-05-23,55.36931610107422
2007-05-24,54.264095306396484
2007-05-25,52.802310943603516
2007-05-28,51.98228073120117
2007-05-29,51.910972595214844
2007-05-30,50.841400146484375
2007-05-31,53.90754318237305
2007-06-01,53.40841293334961
2007-06-04,52.73099899291992
2007-06-05,53.62233352661133
2007-06-06,51.804019927978516
2007-06-07,49.45090866088867
2007-06-08,50.163978576660156
2007-06-11,49.9857063293457
2007-06-12,49.23698043823242
2007-06-13,54.0501708984375
2007-06-14,56.189369201660156
2007-06-15,52.802310943603516
2007-06-18,51.76836395263672
2007-06-19,50.94833755493164
2007-06-20,51.376190185546875
2007-06-21,51.98228073120117
2007-06-22,51.411827087402344
2007-06-25,51.44748306274414
2007-06-26,51.01963806152344
2007-06-27,50.52048873901367
2007-06-28,49.9857063293457
2007-06-29,51.44748306274414
2007-07-02,56.617191314697266
2007-07-03,62.28602981567383
2007-07-04,62.428680419921875
2007-07-05,62.35734176635742
2007-07-06,60.68165588378906
2007-07-09,60.68165588378906
2007-07-10,60.32510757446289
2007-07-11,62.713890075683594
2007-07-12,65.85133361816406
2007-07-13,67.7409896850586
2007-07-16,66.27920532226562
2007-07-17,64.8174057006836
2007-07-18,65.85133361816406
2007-07-19,64.92438507080078
2007-07-20,64.21131896972656
2007-07-23,64.53221130371094
2007-07-24,62.14341735839844
2007-07-25,61.46601867675781
2007-07-26,61.50166320800781
2007-07-27,58.542457580566406
2007-07-30,57.75810623168945
2007-07-31,57.18763732910156
2007-08-01,54.691917419433594
2007-08-02,54.22842025756836
2007-08-03,54.90583038330078
2007-08-06,53.76494216918945
2007-08-07,55.54758071899414
2007-08-08,58.0920295715332
2007-08-09,59.20299530029297
2007-08-10,61.81907653808594
2007-08-13,63.646785736083984
2007-08-14,61.56822204589844
2007-08-16,60.45728302001953
2007-08-17,58.77293395996094
2007-08-20,56.658546447753906
2007-08-21,53.827392578125
2007-08-22,52.75229263305664
2007-08-23,51.67717361450195
2007-08-24,52.50143051147461
2007-08-27,52.60894775390625
2007-08-28,51.605506896972656
2007-08-29,51.85637664794922
2007-08-30,51.641353607177734
2007-08-31,51.82052993774414
2007-09-03,52.35809326171875
2007-09-04,53.469024658203125
2007-09-05,53.14650344848633
2007-09-06,53.0748405456543
2007-09-07,52.78814697265625
2007-09-10,51.74884033203125
2007-09-11,51.462162017822266
2007-09-12,52.39391326904297
2007-09-13,53.11068344116211
2007-09-14,52.5877799987793
2007-09-17,51.616703033447266
2007-09-18,52.73717498779297
2007-09-19,54.71668243408203
2007-09-20,53.78295135498047
2007-09-21,53.40945816040039
2007-09-24,52.43836975097656
2007-09-25,51.80343246459961
2007-09-26,51.69138717651367
2007-09-27,50.64561462402344
2007-09-28,52.73717498779297
2007-10-01,54.15644836425781
2007-10-03,52.77452850341797
2007-10-04,52.02754592895508
2007-10-05,51.05643844604492
2007-10-08,49.487796783447266
2007-10-09,49.37574005126953
2007-10-10,50.86970901489258
2007-10-11,49.487796783447266
2007-10-12,49.52512741088867
2007-10-15,49.97332000732422
2007-10-16,49.33838653564453
2007-10-17,47.43357849121094
2007-10-18,46.537193298339844
2007-10-19,46.163700103759766
2007-10-22,47.88178253173828
2007-10-23,51.317901611328125
2007-10-24,49.78657913208008
2007-10-25,49.71188735961914
2007-10-26,49.00224304199219
2007-10-29,49.26369094848633
2007-10-30,48.4046745300293
2007-10-31,47.73236846923828
2007-11-01,46.1263542175293
2007-11-02,46.87333297729492
2007-11-05,47.396240234375
2007-11-06,46.57453918457031
2007-11-07,48.143218994140625
2007-11-08,48.964908599853516
2007-11-12,47.13478469848633
2007-11-13,47.35887908935547
2007-11-14,51.72875213623047
2007-11-15,51.16849899291992
2007-11-16,51.91548538208008
2007-11-19,54.30583953857422
2007-11-20,53.222713470458984
2007-11-21,50.08538055419922
2007-11-22,49.30104446411133
2007-11-23,50.79502487182617
2007-11-26,50.12271499633789
2007-11-27,49.97332000732422
2007-11-28,50.23478698730469
2007-11-29,53.29741668701172
2007-11-30,52.401039123535156
2007-12-03,52.064884185791016
2007-12-04,55.16487121582031
2007-12-05,58.30221176147461
2007-12-06,62.67206954956055
2007-12-07,59.90822982788086
2007-12-10,59.870880126953125
2007-12-11,58.339561462402344
2007-12-12,59.83354187011719
2007-12-13,59.945587158203125
2007-12-14,70.10459899902344
2007-12-17,66.63111114501953
2007-12-18,61.2528076171875
2007-12-19,66.07087707519531
2007-12-20,63.82990646362305
2007-12-24,66.89258575439453
2007-12-26,67.30338287353516
2007-12-27,67.11663055419922
2007-12-28,68.38652801513672
2007-12-31,68.27446746826172
2008-01-01,67.8636474609375
2008-01-02,66.78052520751953
2008-01-03,65.8094482421875
2008-01-04,67.15399932861328
2008-01-07,75.0346908569336
2008-01-08,70.44074249267578
2008-01-09,73.31661987304688
2008-01-10,67.6769027709961
2008-01-11,66.22026824951172
2008-01-14,63.90460205078125
2008-01-15,61.43954849243164
2008-01-16,60.16968536376953
2008-01-17,64.1286849975586
2008-01-18,58.71307373046875
2008-01-21,51.429954528808594
2008-01-22,43.810699462890625
2008-01-23,48.89019012451172
2008-01-24,46.985389709472656
2008-01-25,50.08538055419922
2008-01-28,51.39260482788086
2008-01-29,53.18534851074219
2008-01-30,51.16849899291992
2008-01-31,53.073333740234375
2008-02-01,52.43836975097656
2008-02-04,53.78295135498047
2008-02-05,54.04440689086914
2008-02-06,53.40945816040039
2008-02-07,49.07695007324219
2008-02-08,48.89019012451172
2008-02-11,46.94804382324219
2008-02-12,46.38780212402344
2008-02-13,46.61190414428711
2008-02-14,48.180564880371094
2008-02-15,52.84922409057617
2008-02-18,53.222713470458984
2008-02-19,51.72875213623047
2008-02-20,51.50465393066406
2008-02-21,52.32634353637695
2008-02-22,53.03595733642578
2008-02-25,53.33477783203125
2008-02-26,53.820308685302734
2008-02-27,53.78295135498047
2008-02-28,53.708255767822266
2008-02-29,53.74559020996094
2008-03-03,51.99020004272461
2008-03-04,51.50465393066406
2008-03-05,51.542015075683594
2008-03-07,48.180564880371094
2008-03-10,46.088993072509766
2008-03-11,47.396240234375
2008-03-12,46.313087463378906
2008-03-13,43.43720626831055
2008-03-14,44.55769348144531
2008-03-17,41.420345306396484
2008-03-18,41.00950622558594
2008-03-19,39.06734848022461
2008-03-24,37.573368072509766
2008-03-25,41.12156295776367
2008-03-26,40.9721565246582
2008-03-27,41.04684066772461
2008-03-28,41.8685302734375
2008-03-31,41.30830764770508
2008-04-01,41.8311882019043
2008-04-02,42.91432571411133
2008-04-03,43.39985656738281
2008-04-04,40.486610412597656
2008-04-07,41.79384231567383
2008-04-08,41.19625473022461
2008-04-09,42.20467758178711
2008-04-10,43.36250686645508
2008-04-11,43.39985656738281
2008-04-15,43.96009826660156
2008-04-16,45.86491012573242
2008-04-17,48.06850814819336
2008-04-21,48.92754364013672
2008-04-22,48.47935485839844
2008-04-23,50.30946350097656
2008-04-24,51.20587921142578
2008-04-25,50.68296432495117
2008-04-28,52.251625061035156
2008-04-29,53.820308685302734
2008-04-30,53.78295135498047
2008-05-02,51.50465393066406
2008-05-05,52.13957595825195
2008-05-06,50.12271499633789
2008-05-07,50.12271499633789
2008-05-08,49.15164566040039
2008-05-09,47.35887908935547
2008-05-12,47.545623779296875
2008-05-13,50.01067352294922
2008-05-14,50.08538055419922
2008-05-15,51.87815475463867
2008-05-16,51.542015075683594
2008-05-20,50.83235549926758
2008-05-21,51.80343246459961
2008-05-22,50.496212005615234
2008-05-23,49.71188735961914
2008-05-26,47.470916748046875
2008-05-27,46.2010498046875
2008-05-28,47.02275466918945
2008-05-29,46.76129150390625
2008-05-30,46.014312744140625
2008-06-02,46.275760650634766
2008-06-03,45.86491012573242
2008-06-04,45.71550369262695
2008-06-05,46.462501525878906
2008-06-06,46.275760650634766
2008-06-09,43.735992431640625
2008-06-10,44.1094970703125
2008-06-11,45.37936019897461
2008-06-12,44.81912612915039
2008-06-13,44.22153854370117
2008-06-16,45.75286865234375
2008-06-17,46.499839782714844
2008-06-18,47.80707550048828
2008-06-19,46.68659210205078
2008-06-20,44.1094970703125
2008-06-23,41.53239440917969
2008-06-24,40.00107955932617
2008-06-25,40.74805450439453
2008-06-26,40.71070861816406
2008-06-27,38.656490325927734
2008-06-30,37.536014556884766
2008-07-01,35.85530471801758
2008-07-02,38.02156448364258
2008-07-03,37.573368072509766
2008-07-04,38.28300094604492
2008-07-07,40.337223052978516
2008-07-08,39.478172302246094
2008-07-09,40.41191101074219
2008-07-10,40.897457122802734
2008-07-11,41.60709762573242
2008-07-14,41.04684066772461
2008-07-15,40.03841781616211
2008-07-16,38.54444885253906
2008-07-17,41.34565353393555
2008-07-18,41.19625473022461
2008-07-21,41.457706451416016
2008-07-22,42.65287399291992
2008-07-23,44.931182861328125
2008-07-24,42.12997817993164
2008-07-25,42.8396110534668
2008-07-28,43.1384162902832
2008-07-29,46.350440979003906
2008-07-30,46.79863357543945
2008-07-31,45.60346984863281
2008-08-01,47.22007369995117
2008-08-04,48.19757080078125
2008-08-05,48.27274703979492
2008-08-06,48.535926818847656
2008-08-07,49.06226348876953
2008-08-08,48.42314147949219
2008-08-11,47.89679718017578
2008-08-12,47.89679718017578
2008-08-13,48.122371673583984
2008-08-14,45.52827072143555
2008-08-18,45.565860748291016
2008-08-19,46.50576400756836
2008-08-20,47.03208541870117
2008-08-21,47.3328742980957
2008-08-22,47.85919952392578
2008-08-25,46.01700973510742
2008-08-26,45.077125549316406
2008-08-27,44.4755973815918
2008-08-28,43.76127624511719
2008-08-29,44.58837127685547
2008-09-01,43.385311126708984
2008-09-02,43.23493957519531
2008-09-04,42.896568298339844
2008-09-05,42.6710090637207
2008-09-08,45.716251373291016
2008-09-09,44.58837127685547
2008-09-10,43.686092376708984
2008-09-11,42.63340377807617
2008-09-12,41.95668029785156
2008-09-15,39.362586975097656
2008-09-16,38.46030044555664
2008-09-17,39.851341247558594
2008-09-18,40.00171661376953
2008-09-19,42.10707473754883
2008-09-22,40.904014587402344
2008-09-23,40.264888763427734
2008-09-24,38.98664093017578
2008-09-25,39.851341247558594
2008-09-26,38.911441802978516
2008-09-29,35.56543731689453
2008-09-30,36.730892181396484
2008-10-01,38.3475227355957
2008-10-03,35.79100799560547
2008-10-06,31.39232635498047
2008-10-07,30.82839012145996
2008-10-08,30.076492309570312
2008-10-10,24.81309700012207
2008-10-13,26.128938674926758
2008-10-14,25.33943748474121
2008-10-15,23.346866607666016
2008-10-16,21.73025894165039
2008-10-17,21.767850875854492
2008-10-20,22.63255500793457
2008-10-21,22.895721435546875
2008-10-22,22.482168197631836
2008-10-23,22.031023025512695
2008-10-24,18.948183059692383
2008-10-27,19.13616371154785
2008-10-29,20.71516990661621
2008-10-31,21.015939712524414
2008-11-03,22.557357788085938
2008-11-04,23.760421752929688
2008-11-05,24.023588180541992
2008-11-06,23.685226440429688
2008-11-07,23.685226440429688
2008-11-10,24.211570739746094
2008-11-11,23.94839859008789
2008-11-12,22.5197696685791
2008-11-14,22.70774269104004
2008-11-17,22.106210708618164
2008-11-18,21.128726959228516
2008-11-19,21.42949104309082
2008-11-20,20.33922004699707
2008-11-21,21.73025894165039
2008-11-24,21.805448532104492
2008-11-25,22.031023025512695
2008-11-26,21.617469787597656
2008-11-27,21.617469787597656
2008-11-28,21.091129302978516
2008-12-01,21.128726959228516
2008-12-02,20.33922004699707
2008-12-03,21.42949104309082
2008-12-04,21.54227638244629
2008-12-05,21.015939712524414
2008-12-08,21.166324615478516
2008-12-10,21.50468635559082
2008-12-11,21.73025894165039
2008-12-12,24.775501251220703
2008-12-15,24.81309700012207
2008-12-16,25.452220916748047
2008-12-17,24.512332916259766
2008-12-18,24.850692749023438
2008-12-19,23.83561134338379
2008-12-22,23.722822189331055
2008-12-23,22.97091293334961
2008-12-24,22.820531845092773
2008-12-26,22.482168197631836
2008-12-29,21.880638122558594
2008-12-30,22.219005584716797
2008-12-31,23.158891677856445
2009-01-02,23.158891677856445
2009-01-05,23.985992431640625
2009-01-06,24.249160766601562
2009-01-07,22.933319091796875
2009-01-09,21.166324615478516
2009-01-12,21.166324615478516
2009-01-13,21.27910804748535
2009-01-14,21.166324615478516
2009-01-15,20.264028549194336
2009-01-16,19.587308883666992
2009-01-19,20.226438522338867
2009-01-20,20.527196884155273
2009-01-21,20.301624298095703
2009-01-22,19.32413673400879
2009-01-23,19.06096839904785
2009-01-27,19.474519729614258
2009-01-28,19.512117385864258
2009-01-29,20.000858306884766
2009-01-30,20.527196884155273
2009-02-02,20.113649368286133
2009-02-03,19.512117385864258
2009-02-04,19.436927795410156
2009-02-05,18.910587310791016
2009-02-06,19.32413673400879
2009-02-09,18.835390090942383
2009-02-10,19.13616371154785
2009-02-11,18.910587310791016
2009-02-12,18.910587310791016
2009-02-13,19.70009422302246
2009-02-16,18.948183059692383
2009-02-17,18.835390090942383
2009-02-18,18.609821319580078
2009-02-19,18.534624099731445
2009-02-20,18.15867042541504
2009-02-24,17.36916732788086
2009-02-25,17.444364547729492
2009-02-26,16.767641067504883
2009-02-27,16.88042640686035
2009-03-02,16.504467010498047
2009-03-03,16.39167594909668
2009-03-04,15.940535545349121
2009-03-05,16.39167594909668
2009-03-06,16.203704833984375
2009-03-09,16.466869354248047
2009-03-12,16.504467010498047
2009-03-13,16.767641067504883
2009-03-16,17.820310592651367
2009-03-17,17.895503997802734
2009-03-18,17.820310592651367
2009-03-19,18.534624099731445
2009-03-20,19.248947143554688
2009-03-23,19.13616371154785
2009-03-24,18.760208129882812
2009-03-25,18.609821319580078
2009-03-26,18.08348846435547
2009-03-27,18.271461486816406
2009-03-30,17.632341384887695
2009-03-31,18.497034072875977
2009-04-01,18.910587310791016
2009-04-02,19.66250228881836
2009-04-06,20.452007293701172
2009-04-08,22.63255500793457
2009-04-09,22.181406021118164
2009-04-13,24.023588180541992
2009-04-15,24.549928665161133
2009-04-16,23.309268951416016
2009-04-17,23.38446617126465
2009-04-20,23.94839859008789
2009-04-21,22.63255500793457
2009-04-22,22.5197696685791
2009-04-23,22.820531845092773
2009-04-24,23.647632598876953
2009-04-27,22.820531845092773
2009-04-28,21.805448532104492
2009-04-29,22.106210708618164
2009-04-30,22.406980514526367
2009-05-04,23.79801368713379
2009-05-05,27.144020080566406
2009-05-06,28.497465133666992
2009-05-07,29.061397552490234
2009-05-08,28.271894454956055
2009-05-11,28.497465133666992
2009-05-12,28.948610305786133
2009-05-13,29.211782455444336
2009-05-14,29.474950790405273
2009-05-15,28.459871292114258
2009-05-18,28.459871292114258
2009-05-19,30.45244789123535
2009-05-20,33.87363052368164
2009-05-21,35.41506576538086
2009-05-22,35.978981018066406
2009-05-25,38.3475227355957
2009-05-26,35.37745666503906
2009-05-27,34.39995574951172
2009-05-28,35.151893615722656
2009-05-29,36.39253616333008
2009-06-01,40.03931427001953
2009-06-02,40.904014587402344
2009-06-03,42.14466094970703
2009-06-04,46.39295959472656
2009-06-05,44.66358184814453
2009-06-08,42.5206184387207
2009-06-09,43.08455276489258
2009-06-10,41.80630874633789
2009-06-11,43.08455276489258
2009-06-12,44.8515510559082
2009-06-15,43.197349548339844
2009-06-16,42.6710090637207
2009-06-17,40.56565856933594
2009-06-18,38.53548812866211
2009-06-19,36.956485748291016
2009-06-22,37.10685348510742
2009-06-23,36.655704498291016
2009-06-24,38.2723274230957
2009-06-25,37.82117462158203
2009-06-26,39.7385368347168
2009-06-29,41.73112487792969
2009-06-30,39.663360595703125
2009-07-01,39.700950622558594
2009-07-02,39.47536849975586
2009-07-03,41.05439376831055
2009-07-06,39.024234771728516
2009-07-07,38.949039459228516
2009-07-08,38.98664093017578
2009-07-09,40.189693450927734
2009-07-10,38.723472595214844
2009-07-13,36.46772384643555
2009-07-14,38.610679626464844
2009-07-15,40.00171661376953
2009-07-16,40.227298736572266
2009-07-17,40.56565856933594
2009-07-20,41.80630874633789
2009-07-21,41.768714904785156
2009-07-22,42.85898208618164
2009-07-23,44.17483139038086
2009-07-24,44.746559143066406
2009-07-27,44.022369384765625
2009-07-28,45.05146026611328
2009-07-29,44.17483139038086
2009-07-30,43.526885986328125
2009-07-31,43.56499099731445
2009-08-03,44.13672637939453
2009-08-04,44.517860412597656
2009-08-05,44.899017333984375
2009-08-06,44.899017333984375
2009-08-07,43.526885986328125
2009-08-10,44.632205963134766
2009-08-11,46.4235954284668
2009-08-12,49.89202117919922
2009-08-13,52.59815216064453
2009-08-14,50.61619567871094
2009-08-17,48.74858093261719
2009-08-18,48.90105056762695
2009-08-19,46.99530792236328
2009-08-20,46.728511810302734
2009-08-21,46.652278900146484
2009-08-24,47.033424377441406
2009-08-25,46.194908142089844
2009-08-26,46.652278900146484
2009-08-27,46.652278900146484
2009-08-28,47.07154083251953
2009-08-31,48.40555191040039
2009-09-01,49.09161376953125
2009-09-02,48.59613037109375
2009-09-03,48.25309753417969
2009-09-04,48.32932662963867
2009-09-07,48.32932662963867
2009-09-08,47.75761032104492
2009-09-09,48.55800247192383
2009-09-10,47.719486236572266
2009-09-11,47.10964584350586
2009-09-14,47.14776611328125
2009-09-15,46.95719909667969
2009-09-16,47.528907775878906
2009-09-17,46.69039535522461
2009-09-18,47.10964584350586
2009-09-22,46.91908264160156
2009-09-23,45.69940948486328
2009-09-24,45.50883865356445
2009-09-25,45.81376266479492
2009-09-29,45.66130828857422
2009-09-30,46.194908142089844
2009-10-01,45.08958435058594
2009-10-05,44.59408950805664
2009-10-06,43.79368591308594
2009-10-07,44.517860412597656
2009-10-08,44.746559143066406
2009-10-09,43.67933654785156
2009-10-12,43.488765716552734
2009-10-13,43.37442398071289
2009-10-14,44.67032241821289
2009-10-15,46.156776428222656
2009-10-16,45.58506774902344
2009-10-20,47.1859016418457
2009-10-21,47.87195587158203
2009-10-22,47.75761032104492
2009-10-23,46.80473709106445
2009-10-26,44.82276916503906
2009-10-27,43.069515228271484
2009-10-28,42.30720520019531
2009-10-29,41.011314392089844
2009-10-30,38.76254653930664
2009-11-03,37.27608871459961
2009-11-04,38.07649230957031
2009-11-05,38.422306060791016
2009-11-06,39.49811935424805
2009-11-09,39.92076873779297
2009-11-10,39.45969009399414
2009-11-11,38.422306060791016
2009-11-12,38.23018264770508
2009-11-13,38.23018264770508
2009-11-16,38.11491775512695
