Date,MOIL
2014-09-25,97.49475860595703
2014-09-26,97.47713470458984
2014-09-29,99.57173156738281
2014-09-30,100.75102996826172
2014-10-01,101.4551010131836
2014-10-07,102.79280090332031
2014-10-08,101.38468170166016
2014-10-09,100.61022186279297
2014-10-10,99.6245346069336
2014-10-13,101.08544158935547
2014-10-14,102.28234100341797
2014-10-15,102.28234100341797
2014-10-16,102.44076538085938
2014-10-17,101.27904510498047
2014-10-20,101.19107818603516
2014-10-21,101.87751770019531
2014-10-22,102.59920501708984
2014-10-27,105.38021850585938
2014-10-28,103.46167755126953
2014-10-29,104.07771301269531
2014-10-30,107.47480773925781
2014-10-31,109.51658630371094
2014-11-03,108.19646453857422
2014-11-05,109.02375030517578
2014-11-07,109.00614166259766
2014-11-10,109.25255584716797
2014-11-11,109.71019744873047
2014-11-12,108.9533462524414
2014-11-13,109.65735626220703
2014-11-14,109.14693450927734
2014-11-17,109.35819244384766
2014-11-18,110.69587707519531
2014-11-19,109.25255584716797
2014-11-20,110.29104614257812
2014-11-21,109.56938934326172
2014-11-24,111.50556945800781
2014-11-25,113.08970642089844
2014-11-26,112.61444854736328
2014-11-27,111.94559478759766
2014-11-28,111.5407485961914
2014-12-01,109.32294464111328
2014-12-02,110.78389739990234
2014-12-03,111.47034454345703
2014-12-04,109.81582641601562
2014-12-05,108.91812133789062
2014-12-08,107.52762603759766
2014-12-09,106.17230224609375
2014-12-10,106.5947036743164
2014-12-11,105.45063781738281
2014-12-12,104.60574340820312
2014-12-15,105.20420837402344
2014-12-16,103.86650085449219
2014-12-17,102.0887222290039
2014-12-18,105.34500885009766
2014-12-19,104.06011199951172
2014-12-22,105.20420837402344
2014-12-23,105.57386016845703
2014-12-24,105.45063781738281
2014-12-26,106.24270629882812
2014-12-29,103.21527099609375
2014-12-30,107.33397674560547
2014-12-31,111.39994812011719
2015-01-01,111.24153137207031
2015-01-02,110.37907409667969
2015-01-05,108.618896484375
2015-01-06,109.21733856201172
2015-01-07,109.14693450927734
2015-01-08,109.46378326416016
2015-01-09,109.14693450927734
2015-01-12,108.49568939208984
2015-01-13,108.7069091796875
2015-01-14,107.86201477050781
2015-01-15,106.99955749511719
2015-01-16,105.64425659179688
2015-01-19,105.55624389648438
2015-01-20,105.29222869873047
2015-01-21,104.6585464477539
2015-01-22,105.53863525390625
2015-01-23,105.309814453125
2015-01-27,103.97209930419922
2015-01-28,103.91930389404297
2015-01-29,102.93360137939453
2015-01-30,103.07441711425781
2015-02-02,102.45836639404297
2015-02-03,102.89839935302734
2015-02-04,102.42318725585938
2015-02-05,102.0887222290039
2015-02-06,102.07113647460938
2015-02-09,101.71912384033203
2015-02-10,102.12393951416016
2015-02-11,102.4759750366211
2015-02-12,102.0887222290039
2015-02-13,102.01834106445312
2015-02-16,101.34949493408203
2015-02-18,100.11737823486328
2015-02-19,101.19107818603516
2015-02-20,101.20865631103516
2015-02-23,101.24388885498047
2015-02-24,101.15586853027344
2015-02-25,100.24058532714844
2015-02-26,100.2226791381836
2015-02-27,101.62013244628906
2015-03-02,100.41973876953125
2015-03-03,101.17223358154297
2015-03-04,99.73893737792969
2015-03-05,99.64936828613281
2015-03-09,98.68190002441406
2015-03-10,99.81058502197266
2015-03-11,99.82852935791016
2015-03-12,106.18873596191406
2015-03-13,103.51922607421875
2015-03-16,102.1576156616211
2015-03-17,102.26512908935547
2015-03-18,102.17552947998047
2015-03-19,101.76345825195312
2015-03-20,101.60220336914062
2015-03-23,99.63141632080078
2015-03-24,99.93600463867188
2015-03-25,98.71771240234375
2015-03-26,96.85444641113281
2015-03-27,95.70781707763672
2015-03-30,96.54989624023438
2015-03-31,99.11188507080078
2015-04-01,99.5239486694336
2015-04-06,98.68190002441406
2015-04-07,99.2014389038086
2015-04-08,102.08594512939453
2015-04-09,100.778076171875
2015-04-10,102.60550689697266
2015-04-13,101.1005630493164
2015-04-15,102.80259704589844
2015-04-16,100.52725982666016
2015-04-17,99.43436431884766
2015-04-20,97.53526306152344
2015-04-21,97.57109832763672
2015-04-22,96.46028137207031
2015-04-23,96.13780212402344
2015-04-24,94.68660736083984
2015-04-27,91.22879028320312
2015-04-28,91.51542663574219
2015-04-29,91.24671173095703
2015-04-30,90.83464813232422
2015-05-04,92.55458068847656
2015-05-05,91.78418731689453
2015-05-06,90.56590270996094
2015-05-07,89.58049774169922
2015-05-08,89.61634826660156
2015-05-11,90.35090637207031
2015-05-12,89.4551010131836
2015-05-13,91.4616928100586
2015-05-14,92.75164794921875
2015-05-15,92.73372650146484
2015-05-18,92.33959197998047
2015-05-19,91.3362808227539
2015-05-20,90.53006744384766
2015-05-21,91.06753540039062
2015-05-22,90.31507110595703
2015-05-25,90.53006744384766
2015-05-26,90.3687973022461
2015-05-27,89.65216827392578
2015-05-28,89.00718688964844
2015-05-29,87.23351287841797
2015-06-01,89.99259185791016
2015-06-02,88.3801040649414
2015-06-03,86.57062530517578
2015-06-04,87.37683868408203
2015-06-05,87.03641510009766
2015-06-08,86.8930892944336
2015-06-09,87.59181213378906
2015-06-10,90.02840423583984
2015-06-11,89.49093627929688
2015-06-12,88.1651382446289
2015-06-15,89.13259887695312
2015-06-16,88.09346008300781
2015-06-17,88.3801040649414
2015-06-18,88.52347564697266
2015-06-19,88.11137390136719
2015-06-22,88.73844909667969
2015-06-23,89.52676391601562
2015-06-24,89.09677124023438
2015-06-25,91.03170776367188
2015-06-26,89.32969665527344
2015-06-29,89.54467010498047
2015-06-30,88.45179748535156
2015-07-01,89.22219848632812
2015-07-02,89.04302978515625
2015-07-03,88.25471496582031
2015-07-06,87.62764739990234
2015-07-07,87.21559143066406
2015-07-08,86.31977081298828
2015-07-09,86.26602172851562
2015-07-10,85.88977813720703
2015-07-13,85.13732147216797
2015-07-14,85.90772247314453
2015-07-15,84.9044189453125
2015-07-16,84.83275604248047
2015-07-17,84.85066223144531
2015-07-20,84.29524993896484
2015-07-21,83.90109252929688
2015-07-22,83.99066925048828
2015-07-23,82.39614868164062
2015-07-24,82.96946716308594
2015-07-27,82.44989013671875
2015-07-28,82.64696502685547
2015-07-29,82.48573303222656
2015-07-30,83.30986785888672
2015-07-31,83.30986785888672
2015-08-03,84.51024627685547
2015-08-04,84.47441864013672
2015-08-05,85.9972915649414
2015-08-06,87.2872314453125
2015-08-07,87.52017211914062
2015-08-10,86.49894714355469
2015-08-11,84.92231750488281
2015-08-12,85.04774475097656
2015-08-13,84.97605895996094
2015-08-14,85.72856140136719
2015-08-17,85.2269058227539
2015-08-18,85.40607452392578
2015-08-19,84.33110046386719
2015-08-20,84.20378112792969
2015-08-21,82.98527526855469
2015-08-24,79.43890380859375
2015-08-25,75.5469741821289
2015-08-26,76.21989440917969
2015-08-27,75.76522064208984
2015-08-28,76.74727630615234
2015-08-31,75.76522064208984
2015-09-01,74.25572967529297
2015-09-02,73.20091247558594
2015-09-03,72.65531158447266
2015-09-04,72.01878356933594
2015-09-07,72.05516052246094
2015-09-08,71.5641098022461
2015-09-09,75.56517028808594
2015-09-10,74.01929473876953
2015-09-11,73.92839050292969
2015-09-14,76.8018569946289
2015-09-15,74.80133819580078
2015-09-16,74.32850646972656
2015-09-18,74.25572967529297
2015-09-21,74.58309936523438
2015-09-22,73.09178924560547
2015-09-23,73.23731231689453
2015-09-24,73.52825164794922
2015-09-28,72.8371810913086
2015-09-29,71.58232879638672
2015-09-30,71.70960235595703
2015-10-01,72.25521087646484
2015-10-05,69.6727066040039
2015-10-06,71.20039367675781
2015-10-07,71.70960235595703
2015-10-08,74.32850646972656
2015-10-09,75.03775024414062
2015-10-12,77.00189208984375
2015-10-13,78.14766693115234
2015-10-14,78.893310546875
2015-10-15,79.29340362548828
2015-10-16,78.49320220947266
2015-10-19,77.8202896118164
2015-10-20,76.82003784179688
2015-10-21,78.80237579345703
2015-10-23,78.22041320800781
2015-10-26,78.23857879638672
2015-10-27,76.87461853027344
2015-10-28,76.94734191894531
2015-10-29,77.09284210205078
2015-10-30,77.4383773803711
2015-11-02,76.456298828125
2015-11-03,76.98372650146484
2015-11-04,77.4929428100586
2015-11-05,77.07466125488281
2015-11-06,75.52877807617188
2015-11-09,74.4375991821289
2015-11-10,73.23731231689453
2015-11-13,73.67375183105469
2015-11-16,73.34640502929688
2015-11-17,73.29183959960938
2015-11-18,73.49188995361328
2015-11-19,73.72833251953125
2015-11-20,73.63741302490234
2015-11-23,73.18272399902344
2015-11-24,73.1099853515625
2015-11-26,72.65531158447266
2015-11-27,72.2734146118164
2015-11-30,72.2188491821289
2015-12-01,72.61894226074219
2015-12-02,76.00164031982422
2015-12-03,75.56517028808594
2015-12-04,75.03775024414062
2015-12-07,74.00113677978516
2015-12-08,73.52825164794922
2015-12-09,72.72806549072266
2015-12-10,72.9099349975586
2015-12-11,73.01905822753906
2015-12-14,75.49241638183594
2015-12-15,78.60231018066406
2015-12-16,76.20170593261719
2015-12-17,77.78392028808594
2015-12-18,76.85640716552734
2015-12-21,77.32928466796875
2015-12-22,77.34745025634766
2015-12-23,77.4383773803711
2015-12-24,76.6199951171875
2015-12-28,76.98372650146484
2015-12-29,77.31107330322266
2015-12-30,77.34745025634766
2015-12-31,76.41993713378906
2016-01-01,77.8021240234375
2016-01-04,77.83848571777344
2016-01-05,80.27549743652344
2016-01-06,80.23912048339844
2016-01-07,78.23857879638672
2016-01-08,78.27496337890625
2016-01-11,79.00242614746094
2016-01-12,77.9476089477539
2016-01-13,77.25651550292969
2016-01-14,77.11102294921875
2016-01-15,77.25651550292969
2016-01-18,74.54672241210938
2016-01-19,74.41941833496094
2016-01-20,73.07361602783203
2016-01-21,73.3100357055664
2016-01-22,73.43733215332031
2016-01-25,73.80107116699219
2016-01-27,74.12842559814453
2016-01-28,73.72833251953125
2016-01-29,74.0920639038086
2016-02-01,74.56491088867188
2016-02-02,73.43733215332031
2016-02-03,72.60074615478516
2016-02-04,72.72806549072266
2016-02-05,72.78262329101562
2016-02-08,72.89173889160156
2016-02-09,72.63712310791016
2016-02-10,70.6184310913086
2016-02-11,68.74520874023438
2016-02-12,66.94473266601562
2016-02-15,68.69064331054688
2016-02-16,66.79924774169922
2016-02-17,67.98251342773438
2016-02-18,68.72205352783203
2016-02-19,68.37077331542969
2016-02-22,68.37077331542969
2016-02-23,67.6312255859375
2016-02-24,68.38925170898438
2016-02-25,68.27833557128906
2016-02-26,69.16578674316406
2016-02-29,70.27507781982422
2016-03-01,71.10709381103516
2016-03-02,72.36431121826172
2016-03-03,72.06849670410156
2016-03-04,73.1962890625
2016-03-08,74.89723205566406
2016-03-09,73.9913101196289
2016-03-10,75.34098052978516
2016-03-11,75.19305419921875
2016-03-14,74.80480194091797
2016-03-15,73.9173355102539
2016-03-16,73.01142883300781
2016-03-17,76.80156707763672
2016-03-18,81.51615142822266
2016-03-21,84.4558334350586
2016-03-22,85.43573760986328
2016-03-23,82.99524688720703
2016-03-28,78.16972351074219
2016-03-29,78.07728576660156
2016-03-30,78.83531188964844
2016-03-31,80.49928283691406
2016-04-01,80.5732421875
2016-04-04,91.86975860595703
2016-04-05,88.41240692138672
2016-04-06,89.96544647216797
2016-04-07,88.61576080322266
2016-04-08,87.3955307006836
2016-04-11,86.93330383300781
2016-04-12,86.378662109375
2016-04-13,86.58203125
2016-04-18,86.785400390625
2016-04-20,88.17205047607422
2016-04-21,87.469482421875
2016-04-22,87.87621307373047
2016-04-25,87.32157135009766
2016-04-26,87.21064758300781
2016-04-27,89.55868530273438
2016-04-28,87.37703704833984
2016-04-29,88.30147552490234
2016-05-02,91.99919128417969
2016-05-03,89.63265228271484
2016-05-04,88.15357208251953
2016-05-05,90.15033721923828
2016-05-06,89.28136444091797
2016-05-09,88.50482940673828
2016-05-10,87.93168640136719
2016-05-11,87.3400650024414
2016-05-12,88.06111145019531
2016-05-13,86.3047103881836
2016-05-16,85.7685317993164
2016-05-17,84.86260223388672
2016-05-18,84.30792999267578
2016-05-19,84.01211547851562
2016-05-20,84.01211547851562
2016-05-23,85.78701782226562
2016-05-24,80.07405853271484
2016-05-25,79.90763092041016
2016-05-26,81.03546142578125
2016-05-27,80.55474853515625
2016-05-30,81.60861206054688
2016-05-31,83.73480224609375
2016-06-01,81.7750015258789
2016-06-02,81.97836303710938
2016-06-03,86.23074340820312
2016-06-06,88.7267074584961
2016-06-07,90.26126098632812
2016-06-08,88.61576080322266
2016-06-09,87.37703704833984
2016-06-10,87.48796844482422
2016-06-13,87.98716735839844
2016-06-14,87.50645446777344
2016-06-15,88.4493637084961
2016-06-16,87.8022689819336
2016-06-17,87.45098876953125
2016-06-20,87.17365264892578
2016-06-21,87.61737823486328
2016-06-22,86.76691436767578
2016-06-23,86.5450439453125
2016-06-24,87.11819458007812
2016-06-27,86.47111511230469
2016-06-28,86.65599060058594
2016-06-29,87.85773468017578
2016-06-30,88.07958984375
2016-07-01,87.54344940185547
2016-07-04,87.95018005371094
2016-07-05,88.83763122558594
2016-07-07,88.06111145019531
2016-07-08,87.8022689819336
2016-07-11,88.0426254272461
2016-07-12,89.96544647216797
2016-07-13,90.59403228759766
2016-07-14,89.83601379394531
2016-07-15,88.85612487792969
2016-07-18,88.11656188964844
2016-07-19,88.70821380615234
2016-07-20,88.96704864501953
2016-07-21,88.57880401611328
2016-07-22,89.33684539794922
2016-07-25,89.54020690917969
2016-07-26,91.00079345703125
2016-07-27,91.59243774414062
2016-07-28,91.40753936767578
2016-07-29,90.77893829345703
2016-08-01,90.42766571044922
2016-08-02,90.87138366699219
2016-08-03,90.57556915283203
2016-08-04,90.9453353881836
2016-08-05,90.74195861816406
2016-08-08,91.16719818115234
2016-08-09,90.59403228759766
2016-08-10,89.63265228271484
2016-08-11,89.54020690917969
2016-08-12,89.7805404663086
2016-08-16,89.98391723632812
2016-08-17,89.83601379394531
2016-08-18,92.20256042480469
2016-08-19,94.2177963256836
2016-08-22,94.05140686035156
2016-08-23,93.42279815673828
2016-08-24,98.61810302734375
2016-08-25,99.02483367919922
2016-08-26,96.04817962646484
2016-08-29,96.23306274414062
2016-08-30,93.42279815673828
2016-08-31,92.92362213134766
2016-09-01,92.36894226074219
2016-09-02,100.11566162109375
2016-09-06,97.7861099243164
2016-09-07,97.05956268310547
2016-09-08,96.6683349609375
2016-09-09,94.89855194091797
2016-09-12,92.12273406982422
2016-09-14,93.12873840332031
2016-09-15,91.9551010131836
2016-09-16,92.02959442138672
2016-09-19,93.5013427734375
2016-09-20,92.27176666259766
2016-09-21,92.08547973632812
2016-09-22,94.06021881103516
2016-09-23,93.33367919921875
2016-09-26,92.29041290283203
2016-09-27,93.57585906982422
2016-09-28,95.2338638305664
2016-09-29,90.2225341796875
2016-09-30,91.8246841430664
2016-10-03,95.1780014038086
2016-10-04,97.33899688720703
2016-10-05,97.0968246459961
2016-10-06,105.70362854003906
2016-10-07,102.7229232788086
2016-10-10,101.36296844482422
2016-10-13,98.4381332397461
2016-10-14,98.08418273925781
2016-10-17,97.05956268310547
2016-10-18,97.95377349853516
2016-10-19,104.86531829833984
2016-10-20,105.2379150390625
2016-10-21,110.26785278320312
2016-10-24,113.71431732177734
2016-10-25,116.22928619384766
2016-10-26,120.32777404785156
2016-10-27,118.96781921386719
2016-10-28,121.9112777709961
2016-11-01,134.16949462890625
2016-11-02,140.87606811523438
2016-11-03,133.10757446289062
2016-11-04,124.6498031616211
2016-11-07,122.04167175292969
2016-11-08,128.61790466308594
2016-11-09,124.7615966796875
2016-11-10,129.4003143310547
2016-11-11,123.71832275390625
2016-11-15,115.48410034179688
2016-11-16,123.04767608642578
2016-11-17,120.36504364013672
2016-11-18,116.78819274902344
2016-11-21,113.30447387695312
2016-11-22,112.2984848022461
2016-11-23,125.71170043945312
2016-11-24,127.44422149658203
2016-11-25,128.8414306640625
2016-11-28,135.43626403808594
2016-11-29,135.678466796875
2016-11-30,140.1309051513672
2016-12-01,141.826171875
2016-12-02,136.29322814941406
2016-12-05,132.34381103515625
2016-12-06,131.6358642578125
2016-12-07,127.87271118164062
2016-12-08,132.80953979492188
2016-12-09,136.2000732421875
2016-12-12,132.64187622070312
2016-12-13,133.3125
2016-12-14,128.8414306640625
2016-12-15,131.1701202392578
2016-12-16,127.89136505126953
2016-12-19,128.71104431152344
2016-12-20,133.3125
2016-12-21,135.7715606689453
2016-12-22,131.5613250732422
2016-12-23,131.35638427734375
2016-12-26,126.02840423583984
2016-12-27,129.13951110839844
2016-12-28,130.8907012939453
2016-12-29,131.50547790527344
2016-12-30,134.15081787109375
2017-01-02,137.33651733398438
2017-01-03,136.75897216796875
2017-01-04,140.87606811523438
2017-01-05,147.99256896972656
2017-01-06,149.5015411376953
2017-01-09,156.18954467773438
2017-01-10,155.77967834472656
2017-01-11,155.53749084472656
2017-01-12,155.53749084472656
2017-01-13,155.68650817871094
2017-01-16,152.46363830566406
2017-01-17,147.73171997070312
2017-01-18,147.76898193359375
2017-01-19,143.67051696777344
2017-01-20,141.24867248535156
2017-01-23,142.60861206054688
2017-01-24,137.15017700195312
2017-01-25,138.64056396484375
2017-01-27,138.26795959472656
2017-01-30,137.29920959472656
2017-01-31,131.05833435058594
2017-02-01,135.04507446289062
2017-02-02,132.9026641845703
2017-02-03,132.92129516601562
2017-02-06,133.2566375732422
2017-02-07,136.29322814941406
2017-02-08,136.47952270507812
2017-02-09,136.27462768554688
2017-02-10,135.9578857421875
2017-02-13,136.70306396484375
2017-02-14,134.28125
2017-02-15,132.77224731445312
2017-02-16,134.03904724121094
2017-02-17,136.31185913085938
2017-02-20,136.70306396484375
2017-02-21,136.0137939453125
2017-02-22,135.27719116210938
2017-02-23,135.635986328125
2017-02-27,133.40721130371094
2017-02-28,134.08721923828125
2017-03-01,129.4218292236328
2017-03-02,124.62419128417969
2017-03-03,122.67870330810547
2017-03-06,121.96097564697266
2017-03-07,119.5243911743164
2017-03-08,118.39111328125
2017-03-09,115.89785766601562
2017-03-10,120.09107208251953
2017-03-14,122.01766204833984
2017-03-15,119.59996795654297
2017-03-16,121.20547485351562
2017-03-17,120.27992248535156
2017-03-20,122.22541809082031
2017-03-21,120.84659576416016
2017-03-22,119.20329284667969
2017-03-23,119.8077392578125
2017-03-24,118.99555969238281
2017-03-27,118.07000732421875
2017-03-28,117.29557800292969
2017-03-29,117.50337219238281
2017-03-30,119.35440826416016
2017-03-31,118.52332305908203
2017-04-03,118.48554992675781
2017-04-05,122.99983978271484
2017-04-06,122.64098358154297
2017-04-07,122.88648986816406
2017-04-10,126.68302917480469
2017-04-11,130.15846252441406
2017-04-12,127.09857940673828
2017-04-13,127.58970642089844
2017-04-17,126.49414825439453
2017-04-18,123.22649383544922
2017-04-19,121.696533203125
2017-04-20,120.1288070678711
2017-04-21,119.2221908569336
2017-04-24,118.9388427734375
2017-04-25,120.3177261352539
2017-04-26,119.20329284667969
2017-04-27,118.63668060302734
2017-04-28,119.08995056152344
2017-05-02,120.77104187011719
2017-05-03,124.22757720947266
2017-05-04,124.17088317871094
2017-05-05,121.77210998535156
2017-05-08,123.94426727294922
2017-05-09,126.43749237060547
2017-05-10,125.96525573730469
2017-05-11,124.41645812988281
2017-05-12,123.79314422607422
2017-05-15,123.79314422607422
2017-05-16,124.62419128417969
2017-05-17,124.20868682861328
2017-05-18,121.696533203125
2017-05-19,118.99555969238281
2017-05-22,118.16445922851562
2017-05-23,116.08673858642578
2017-05-24,112.06356048583984
2017-05-25,116.06787109375
2017-05-26,117.46558380126953
2017-05-29,120.99769592285156
2017-05-30,121.48875427246094
2017-05-31,124.794189453125
2017-06-01,126.43749237060547
2017-06-02,127.09857940673828
2017-06-05,126.17302703857422
2017-06-06,124.8320083618164
2017-06-07,124.18976593017578
2017-06-08,123.98201751708984
2017-06-09,125.98414611816406
2017-06-12,128.0618438720703
2017-06-13,130.78176879882812
2017-06-14,131.12171936035156
2017-06-15,130.59288024902344
2017-06-16,129.72401428222656
2017-06-19,126.83415222167969
2017-06-20,127.47631072998047
2017-06-21,126.32415008544922
2017-06-22,123.77426147460938
2017-06-23,122.26319122314453
2017-06-27,120.27992248535156
2017-06-28,120.61991882324219
2017-06-29,121.31875610351562
2017-06-30,120.58216857910156
2017-07-03,123.03761291503906
2017-07-04,122.81098175048828
2017-07-05,123.20760345458984
2017-07-06,123.37760925292969
2017-07-07,121.12989044189453
2017-07-10,121.18659973144531
2017-07-11,121.14875793457031
2017-07-12,120.84659576416016
2017-07-13,120.86547088623047
2017-07-14,120.84659576416016
2017-07-17,120.77104187011719
2017-07-18,121.65878295898438
2017-07-19,124.64312744140625
2017-07-20,125.41751861572266
2017-07-21,125.11529541015625
2017-07-24,126.36192321777344
2017-07-25,125.68196868896484
2017-07-26,127.79740905761719
2017-07-27,127.17408752441406
2017-07-28,125.03977966308594
2017-07-31,133.70944213867188
2017-08-01,128.72293090820312
2017-08-02,128.49632263183594
2017-08-03,125.87083435058594
2017-08-04,126.73968505859375
2017-08-07,129.8939971923828
2017-08-08,128.8363037109375
2017-08-09,126.90967559814453
2017-08-10,123.77426147460938
2017-08-11,128.6474151611328
2017-08-14,134.1627197265625
2017-08-16,137.05264282226562
2017-08-17,137.24151611328125
2017-08-18,135.6549072265625
2017-08-21,135.2582244873047
2017-08-22,132.93499755859375
2017-08-23,133.44500732421875
2017-08-24,135.82489013671875
2017-08-28,137.78927612304688
2017-08-29,135.52267456054688
2017-08-30,136.7504425048828
2017-08-31,136.44821166992188
2017-09-01,141.2269744873047
2017-09-04,142.6246337890625
2017-09-05,144.91009521484375
2017-09-06,145.19345092773438
2017-09-07,147.3040771484375
2017-09-08,149.54905700683594
2017-09-11,152.7150421142578
2017-09-12,152.56150817871094
2017-09-13,158.54811096191406
2017-09-14,155.99609375
2017-09-15,153.84707641601562
2017-09-18,160.946533203125
2017-09-19,158.030029296875
2017-09-20,158.7015838623047
2017-09-21,156.16880798339844
2017-09-22,152.86856079101562
2017-09-25,148.0716094970703
2017-09-26,149.81765747070312
2017-09-27,139.34120178222656
2017-09-28,139.34120178222656
2017-09-29,146.44065856933594
2017-10-03,150.66195678710938
2017-10-04,150.31654357910156
2017-10-05,151.6597137451172
2017-10-06,151.58294677734375
2017-10-09,156.45663452148438
2017-10-10,156.57176208496094
2017-10-11,149.93280029296875
2017-10-12,155.26698303222656
2017-10-13,159.21966552734375
2017-10-16,159.1045379638672
2017-10-17,157.99163818359375
2017-10-18,177.4096221923828
2017-10-19,189.53622436523438
2017-10-23,208.37857055664062
2017-10-24,201.7779998779297
2017-10-25,198.285888671875
2017-10-26,202.85250854492188
2017-10-27,206.49819946289062
2017-10-30,208.10995483398438
2017-10-31,202.9292449951172
2017-11-01,202.43038940429688
2017-11-02,208.87744140625
2017-11-03,206.15286254882812
2017-11-06,200.70347595214844
2017-11-07,199.78248596191406
2017-11-08,193.2202606201172
2017-11-09,194.3331756591797
2017-11-10,191.9539337158203
2017-11-13,188.00120544433594
2017-11-14,190.26539611816406
2017-11-15,191.33985900878906
2017-11-16,188.3466033935547
2017-11-17,188.50010681152344
2017-11-20,188.7303466796875
2017-11-21,192.75979614257812
2017-11-22,193.45054626464844
2017-11-23,194.0645751953125
2017-11-24,193.6040496826172
2017-11-27,190.26539611816406
2017-11-28,190.8026123046875
2017-11-29,191.1479949951172
2017-11-30,188.8838653564453
2017-12-01,179.48187255859375
2017-12-04,175.2989501953125
2017-12-05,172.34402465820312
2017-12-06,166.3958740234375
2017-12-07,166.89474487304688
2017-12-08,173.2650604248047
2017-12-11,178.6376190185547
2017-12-12,175.7594757080078
2017-12-13,172.49755859375
2017-12-14,174.41632080078125
2017-12-15,180.94012451171875
2017-12-18,184.89283752441406
2017-12-19,186.8115997314453
2017-12-20,184.01022338867188
2017-12-21,185.39170837402344
2017-12-22,182.7437744140625
2017-12-26,184.27880859375
2017-12-27,179.6737518310547
2017-12-28,182.5902862548828
2017-12-29,186.12083435058594
2018-01-01,186.54298400878906
2018-01-02,181.82276916503906
2018-01-03,183.77996826171875
2018-01-04,186.00567626953125
2018-01-05,188.3466033935547
2018-01-08,196.55892944335938
2018-01-09,197.24972534179688
2018-01-10,194.1029052734375
2018-01-11,194.44833374023438
2018-01-12,195.63792419433594
2018-01-15,196.90431213378906
2018-01-16,188.99899291992188
2018-01-17,193.87269592285156
2018-01-18,185.1614227294922
2018-01-19,183.7415313720703
2018-01-22,188.1547088623047
2018-01-23,190.7259063720703
2018-01-24,187.9245147705078
2018-01-25,183.08917236328125
2018-01-29,183.31944274902344
2018-01-30,187.4256134033203
2018-01-31,186.08245849609375
2018-02-01,187.50238037109375
2018-02-02,180.47964477539062
2018-02-05,176.8723907470703
2018-02-06,175.9513397216797
2018-02-07,176.02809143066406
2018-02-08,180.0575408935547
2018-02-09,179.98077392578125
2018-02-12,176.9107666015625
2018-02-14,176.9107666015625
2018-02-15,177.2177276611328
2018-02-16,174.2628173828125
2018-02-19,170.14146423339844
2018-02-20,170.4914093017578
2018-02-21,167.45870971679688
2018-02-22,163.2985076904297
2018-02-23,167.53646850585938
2018-02-26,164.19273376464844
2018-02-27,166.05902099609375
2018-02-28,172.12440490722656
2018-03-01,174.37945556640625
2018-03-05,167.96414184570312
2018-03-06,164.6204071044922
2018-03-07,156.57215881347656
2018-03-08,159.64370727539062
2018-03-09,158.20510864257812
2018-03-12,159.64370727539062
2018-03-13,158.8660888671875
2018-03-14,155.63897705078125
2018-03-15,159.06048583984375
2018-03-16,155.25021362304688
2018-03-19,150.545654296875
2018-03-20,151.01223754882812
2018-03-21,151.71209716796875
2018-03-22,150.2734832763672
2018-03-23,145.2578887939453
2018-03-26,143.43051147460938
2018-03-27,151.67320251464844
2018-03-28,152.13975524902344
2018-04-02,156.02780151367188
2018-04-03,159.3715362548828
2018-04-04,159.56594848632812
2018-04-05,162.754150390625
2018-04-06,163.1429443359375
2018-04-09,161.93765258789062
2018-04-10,164.30938720703125
2018-04-11,162.36534118652344
2018-04-12,163.02633666992188
2018-04-13,167.0699005126953
2018-04-16,167.76976013183594
2018-04-17,169.9081573486328
2018-04-18,164.38711547851562
2018-04-19,168.9361572265625
2018-04-20,166.2922821044922
2018-04-23,169.28607177734375
2018-04-24,166.7977294921875
2018-04-25,163.53176879882812
2018-04-26,163.06520080566406
2018-04-27,163.37625122070312
2018-04-30,159.60484313964844
2018-05-02,153.3839569091797
2018-05-03,154.511474609375
2018-05-04,155.40573120117188
2018-05-07,152.91734313964844
2018-05-08,152.83961486816406
2018-05-09,152.1786346435547
2018-05-10,151.12887573242188
2018-05-11,151.01223754882812
2018-05-14,149.61251831054688
2018-05-15,145.41342163085938
2018-05-16,144.51918029785156
2018-05-17,149.34036254882812
2018-05-18,150.23460388183594
2018-05-21,147.512939453125
2018-05-22,148.2905731201172
2018-05-23,152.83961486816406
2018-05-24,152.06199645996094
2018-05-25,152.8784637451172
2018-05-28,151.5565185546875
2018-05-29,150.42897033691406
2018-05-30,146.7353515625
2018-05-31,145.1412353515625
2018-06-01,144.75244140625
2018-06-04,142.38072204589844
2018-06-05,139.2313995361328
2018-06-06,141.21429443359375
2018-06-07,143.3527069091797
2018-06-08,145.2578887939453
2018-06-11,145.2578887939453
2018-06-12,145.41342163085938
2018-06-13,144.40249633789062
2018-06-14,145.9188690185547
2018-06-15,143.54710388183594
2018-06-18,141.9918975830078
2018-06-19,139.9312286376953
2018-06-20,140.74778747558594
2018-06-21,138.7648162841797
2018-06-22,137.79281616210938
2018-06-25,137.6373291015625
2018-06-26,136.27647399902344
2018-06-27,135.9265899658203
2018-06-28,133.63259887695312
2018-06-29,134.837890625
2018-07-02,136.6263885498047
2018-07-03,136.509765625
2018-07-04,136.04319763183594
2018-07-05,135.9265899658203
2018-07-06,135.0322723388672
2018-07-09,142.10855102539062
2018-07-10,143.5860137939453
2018-07-11,142.03077697753906
2018-07-12,141.21429443359375
2018-07-13,135.80990600585938
