Date,AUROPHARMA
2003-06-26,14.76432991027832
2003-06-27,15.172557830810547
2003-06-30,15.937996864318848
2003-07-01,16.87352180480957
2003-07-02,17.060626983642578
2003-07-03,17.241350173950195
2003-07-04,17.43271255493164
2003-07-07,18.893409729003906
2003-07-08,18.191761016845703
2003-07-09,18.157737731933594
2003-07-10,17.704858779907227
2003-07-11,16.501440048217773
2003-07-14,16.788469314575195
2003-07-15,16.495052337646484
2003-07-16,16.80974006652832
2003-07-17,16.552457809448242
2003-07-18,16.520572662353516
2003-07-21,16.20163345336914
2003-07-22,16.010282516479492
2003-07-23,16.665151596069336
2003-07-24,16.901159286499023
2003-07-25,17.135038375854492
2003-07-28,17.460351943969727
2003-07-29,17.326398849487305
2003-07-30,17.339162826538086
2003-07-31,17.107398986816406
2003-08-01,16.605621337890625
2003-08-04,17.196701049804688
2003-08-05,16.85863494873047
2003-08-06,16.99046516418457
2003-08-07,16.994707107543945
2003-08-08,16.843753814697266
2003-08-11,16.867137908935547
2003-08-12,16.25479507446289
2003-08-13,15.899718284606934
2003-08-14,16.091075897216797
2003-08-15,16.091075897216797
2003-08-18,15.716865539550781
2003-08-19,15.6403226852417
2003-08-20,16.429147720336914
2003-08-21,16.165496826171875
2003-08-22,16.186752319335938
2003-08-25,15.929481506347656
2003-08-26,16.986207962036133
2003-08-27,17.494369506835938
2003-08-28,18.29594612121582
2003-08-29,19.81405258178711
2003-09-01,20.441282272338867
2003-09-02,20.43702507019043
2003-09-03,19.580171585083008
2003-09-04,21.279006958007812
2003-09-05,22.437780380249023
2003-09-08,26.388961791992188
2003-09-09,26.09144401550293
2003-09-10,25.30805206298828
2003-09-11,25.667638778686523
2003-09-12,24.432636260986328
2003-09-15,23.567920684814453
2003-09-16,25.132537841796875
2003-09-17,25.412933349609375
2003-09-18,24.646671295166016
2003-09-19,24.683055877685547
2003-09-22,24.541791915893555
2003-09-23,24.58888053894043
2003-09-24,24.1715030670166
2003-09-25,24.965591430664062
2003-09-26,24.96773338317871
2003-09-29,25.72970962524414
2003-09-30,26.75282096862793
2003-10-01,28.488685607910156
2003-10-02,28.488685607910156
2003-10-03,28.039203643798828
2003-10-06,28.01779556274414
2003-10-07,28.672754287719727
2003-10-08,29.59527587890625
2003-10-09,29.648784637451172
2003-10-10,28.98097038269043
2003-10-13,29.57387351989746
2003-10-14,28.29391098022461
2003-10-15,28.781911849975586
2003-10-16,28.42660903930664
2003-10-17,28.41377067565918
2003-10-20,27.399219512939453
2003-10-21,25.52423095703125
2003-10-22,25.44075584411621
2003-10-23,47.80790328979492
2003-10-24,50.53477478027344
2003-10-27,25.607711791992188
2003-10-28,25.534934997558594
2003-10-29,25.479280471801758
2003-10-30,26.01010513305664
2003-10-31,28.013511657714844
2003-11-03,29.139368057250977
2003-11-04,28.741243362426758
2003-11-05,27.833728790283203
2003-11-06,27.05462074279785
2003-11-07,26.703590393066406
2003-11-10,27.131668090820312
2003-11-11,26.981842041015625
2003-11-12,26.71643829345703
2003-11-13,26.104278564453125
2003-11-14,25.868837356567383
2003-11-17,25.646242141723633
2003-11-18,26.125688552856445
2003-11-19,25.016956329345703
2003-11-20,24.742982864379883
2003-11-21,24.44761848449707
2003-11-24,24.2078914642334
2003-11-25,24.409086227416992
2003-11-26,24.409086227416992
2003-11-27,25.68476104736328
2003-11-28,25.93305206298828
2003-12-01,26.095722198486328
2003-12-02,26.266950607299805
2003-12-03,26.344009399414062
2003-12-04,27.979272842407227
2003-12-05,28.34313201904297
2003-12-08,29.117956161499023
2003-12-09,31.271211624145508
2003-12-10,32.212974548339844
2003-12-11,31.921886444091797
2003-12-12,33.77547836303711
2003-12-15,35.81313705444336
2003-12-16,35.085384368896484
2003-12-17,35.80027770996094
2003-12-18,37.722354888916016
2003-12-19,35.83024215698242
2003-12-22,35.34224319458008
2003-12-23,36.39959716796875
2003-12-24,36.8704833984375
2003-12-25,36.8704833984375
2003-12-26,36.10851287841797
2003-12-29,36.6864013671875
2003-12-30,37.281436920166016
2003-12-31,36.827667236328125
2004-01-01,37.39700698852539
2004-01-02,39.772857666015625
2004-01-05,38.364479064941406
2004-01-06,36.72492980957031
2004-01-07,36.95609664916992
2004-01-08,36.5665397644043
2004-01-09,37.47835922241211
2004-01-12,36.010047912597656
2004-01-13,36.62646484375
2004-01-14,36.61792755126953
2004-01-15,35.67612838745117
2004-01-16,34.250640869140625
2004-01-19,35.06826400756836
2004-01-20,35.54343032836914
2004-01-21,31.506649017333984
2004-01-22,33.33026885986328
2004-01-23,34.91417694091797
2004-01-26,34.91417694091797
2004-01-27,35.757476806640625
2004-01-28,34.9826545715332
2004-01-29,34.47323226928711
2004-01-30,33.75834274291992
2004-02-02,33.75834274291992
2004-02-03,31.468114852905273
2004-02-04,33.420166015625
2004-02-05,33.02204513549805
2004-02-06,33.90388870239258
2004-02-09,34.379058837890625
2004-02-10,33.51433181762695
2004-02-11,32.95783615112305
2004-02-12,32.53404235839844
2004-02-13,33.47153854370117
2004-02-16,34.443275451660156
2004-02-17,34.64446258544922
2004-02-18,33.955257415771484
2004-02-19,32.72666931152344
2004-02-20,32.75664138793945
2004-02-23,32.307159423828125
2004-02-24,32.307159423828125
2004-02-25,32.57256317138672
2004-02-26,32.61964797973633
2004-02-27,33.22324752807617
2004-03-01,33.70697021484375
2004-03-02,33.70697021484375
2004-03-03,34.19926071166992
2004-03-04,33.552860260009766
2004-03-05,33.278892517089844
2004-03-08,33.36022186279297
2004-03-09,32.80372619628906
2004-03-10,32.26006317138672
2004-03-11,31.742090225219727
2004-03-12,31.13422203063965
2004-03-15,29.807165145874023
2004-03-16,28.66419219970703
2004-03-17,28.942447662353516
2004-03-18,28.80547523498535
2004-03-19,27.551197052001953
2004-03-22,26.682201385498047
2004-03-23,27.885087966918945
2004-03-24,29.665903091430664
2004-03-25,30.00408172607422
2004-03-26,30.273771286010742
2004-03-29,30.25665283203125
2004-03-30,31.194135665893555
2004-03-31,32.07170486450195
2004-04-01,31.510934829711914
2004-04-02,31.00579261779785
2004-04-05,32.058876037597656
2004-04-06,32.89788818359375
2004-04-07,33.19755935668945
2004-04-08,32.6710205078125
2004-04-09,32.6710205078125
2004-04-12,32.525482177734375
2004-04-13,32.00749588012695
2004-04-14,32.00749588012695
2004-04-15,31.823427200317383
2004-04-16,31.917600631713867
2004-04-19,31.138490676879883
2004-04-20,30.83884048461914
2004-04-21,31.185596466064453
2004-04-22,33.00920867919922
2004-04-23,33.8011360168457
2004-04-27,33.00920867919922
2004-04-28,34.233524322509766
2004-04-29,33.84395980834961
2004-04-30,34.379058837890625
2004-05-03,33.83538818359375
2004-05-04,36.25404357910156
2004-05-05,35.80885314941406
2004-05-06,35.84737014770508
2004-05-07,35.32082748413086
2004-05-10,36.03144073486328
2004-05-11,33.873924255371094
2004-05-12,33.86107635498047
2004-05-13,36.02287673950195
2004-05-14,33.64704895019531
2004-05-17,28.206153869628906
2004-05-18,33.46296691894531
2004-05-19,34.15217590332031
2004-05-20,33.724098205566406
2004-05-21,33.454402923583984
2004-05-24,34.057987213134766
2004-05-25,33.9937744140625
2004-05-26,33.94241714477539
2004-05-27,33.70697021484375
2004-05-28,32.89788818359375
2004-05-31,30.689006805419922
2004-06-01,31.224111557006836
2004-06-02,31.891925811767578
2004-06-03,30.78319549560547
2004-06-04,31.00579261779785
2004-06-07,31.224111557006836
2004-06-08,31.065719604492188
2004-06-09,31.934720993041992
2004-06-10,32.585391998291016
2004-06-11,32.99637222290039
2004-06-14,32.328548431396484
2004-06-15,32.63677215576172
2004-06-16,32.187278747558594
2004-06-17,30.710412979125977
2004-06-18,30.855958938598633
2004-06-21,30.8602352142334
2004-06-22,30.025493621826172
2004-06-23,29.56316566467285
2004-06-24,29.08798599243164
2004-06-25,28.364543914794922
2004-06-28,28.287485122680664
2004-06-29,27.379961013793945
2004-06-30,27.84228515625
2004-07-01,28.355976104736328
2004-07-02,28.745534896850586
2004-07-05,28.522933959960938
2004-07-06,28.63422966003418
2004-07-07,28.9081974029541
2004-07-08,28.8439884185791
2004-07-09,28.291770935058594
2004-07-12,28.197587966918945
2004-07-13,27.855133056640625
2004-07-14,27.74382209777832
2004-07-15,26.883390426635742
2004-07-16,27.388519287109375
2004-07-19,27.850845336914062
2004-07-20,28.296051025390625
2004-07-21,28.540056228637695
2004-07-22,28.802959442138672
2004-07-23,28.74693489074707
2004-07-26,31.393198013305664
2004-07-27,31.319948196411133
2004-07-28,31.057022094726562
2004-07-29,30.651891708374023
2004-07-30,31.255281448364258
2004-08-02,30.35451316833496
2004-08-03,30.28986358642578
2004-08-04,29.84164047241211
2004-08-05,30.173490524291992
2004-08-06,29.919214248657227
2004-08-09,30.057140350341797
2004-08-10,29.962310791015625
2004-08-11,30.031272888183594
2004-08-12,29.99249839782715
2004-08-13,30.233835220336914
2004-08-16,30.298490524291992
2004-08-17,31.16045570373535
2004-08-18,30.81136131286621
2004-08-19,30.371755599975586
2004-08-20,30.13471031188965
2004-08-23,29.798538208007812
2004-08-24,30.048521041870117
2004-08-25,29.828716278076172
2004-08-26,30.199356079101562
2004-08-27,30.143333435058594
2004-08-30,30.268312454223633
2004-08-31,30.08730125427246
2004-09-01,29.966625213623047
2004-09-02,29.751131057739258
2004-09-03,29.311527252197266
2004-09-06,29.345998764038086
2004-09-07,29.28135871887207
2004-09-08,29.419267654418945
2004-09-09,29.78130531311035
2004-09-10,30.522594451904297
2004-09-13,30.60017967224121
2004-09-14,30.638957977294922
2004-09-15,30.100234985351562
2004-09-16,29.73389434814453
2004-09-17,29.66494369506836
2004-09-20,30.38037872314453
2004-09-21,30.199356079101562
2004-09-22,29.98818588256836
2004-09-23,29.66494369506836
2004-09-24,30.28986358642578
2004-09-27,31.716434478759766
2004-09-28,31.85865592956543
2004-09-29,30.673452377319336
2004-09-30,32.20777130126953
2004-10-01,31.987966537475586
2004-10-04,31.065643310546875
2004-10-05,31.535425186157227
2004-10-06,32.16466522216797
2004-10-07,32.134498596191406
2004-10-08,32.56549835205078
2004-10-11,32.00950622558594
2004-10-12,31.58283042907715
2004-10-14,31.492319107055664
2004-10-15,31.25958824157715
2004-10-18,30.763957977294922
2004-10-19,30.78982162475586
2004-10-20,30.561391830444336
2004-10-21,30.35451316833496
2004-10-22,30.35451316833496
2004-10-25,30.4493350982666
2004-10-26,31.33286476135254
2004-10-27,31.535425186157227
2004-10-28,31.436296463012695
2004-10-29,31.862957000732422
2004-11-01,29.354625701904297
2004-11-02,29.496841430664062
2004-11-03,29.501155853271484
2004-11-04,29.29429054260254
2004-11-05,29.048620223999023
2004-11-08,28.772790908813477
2004-11-09,28.393512725830078
2004-11-10,28.923627853393555
2004-11-11,28.371971130371094
2004-11-12,28.686586380004883
2004-11-15,28.686586380004883
2004-11-16,29.427892684936523
2004-11-17,30.638957977294922
2004-11-18,30.4364070892334
2004-11-19,30.190750122070312
2004-11-22,29.65631103515625
2004-11-23,30.00541877746582
2004-11-24,29.84164047241211
2004-11-25,30.182111740112305
2004-11-26,30.182111740112305
2004-11-29,29.99249839782715
2004-11-30,29.71234703063965
2004-12-01,29.561500549316406
2004-12-02,29.652002334594727
2004-12-03,29.10895538330078
2004-12-06,28.32455825805664
2004-12-07,28.626251220703125
2004-12-08,27.902191162109375
2004-12-09,28.04010772705078
2004-12-10,27.992698669433594
2004-12-13,27.83753776550293
2004-12-14,28.100444793701172
2004-12-15,28.514196395874023
2004-12-16,28.89777946472168
2004-12-17,28.772790908813477
2004-12-20,29.027067184448242
2004-12-21,29.371858596801758
2004-12-22,28.777097702026367
2004-12-23,28.501264572143555
2004-12-24,28.16940689086914
2004-12-27,27.949602127075195
2004-12-28,27.83753776550293
2004-12-29,27.074691772460938
2004-12-30,27.255708694458008
2004-12-31,28.16077995300293
2005-01-03,28.12200164794922
2005-01-04,28.117677688598633
2005-01-05,27.16951560974121
2005-01-06,26.591989517211914
2005-01-07,26.928159713745117
2005-01-10,27.790132522583008
2005-01-11,27.074691772460938
2005-01-12,26.06186866760254
2005-01-13,26.501476287841797
2005-01-14,26.712661743164062
2005-01-17,24.76459503173828
2005-01-18,24.988712310791016
2005-01-19,24.497379302978516
2005-01-20,23.902616500854492
2005-01-24,25.372289657592773
2005-01-25,25.9239559173584
2005-01-27,25.893783569335938
2005-01-28,25.89809226989746
2005-01-31,24.971467971801758
2005-02-01,25.199893951416016
2005-02-02,25.85500144958496
2005-02-03,25.609338760375977
2005-02-04,25.548995971679688
2005-02-07,25.311948776245117
2005-02-08,25.105073928833008
2005-02-09,24.441356658935547
2005-02-10,23.872455596923828
2005-02-11,26.488550186157227
2005-02-14,27.074691772460938
2005-02-15,26.350631713867188
2005-02-16,26.165302276611328
2005-02-17,25.971363067626953
2005-02-18,25.372289657592773
2005-02-21,24.9542293548584
2005-02-22,24.997323989868164
2005-02-23,25.52744483947754
2005-02-24,25.27316665649414
2005-02-25,25.014568328857422
2005-02-28,24.790454864501953
2005-03-01,24.760284423828125
2005-03-02,25.68690299987793
2005-03-03,26.941089630126953
2005-03-04,28.47971534729004
2005-03-07,27.505685806274414
2005-03-08,27.82029914855957
2005-03-09,28.759862899780273
2005-03-10,29.565811157226562
2005-03-11,29.341691970825195
2005-03-14,28.91071128845215
2005-03-15,28.19526481628418
2005-03-16,27.876331329345703
2005-03-17,26.923845291137695
2005-03-18,26.380802154541016
2005-03-21,25.62226676940918
2005-03-22,24.268959045410156
2005-03-23,23.536279678344727
2005-03-24,23.790565490722656
2005-03-28,23.833660125732422
2005-03-29,24.26465606689453
2005-03-30,24.281888961791992
2005-03-31,24.846481323242188
2005-04-01,24.88958168029785
2005-04-04,24.868030548095703
2005-04-05,24.389633178710938
2005-04-06,24.501691818237305
2005-04-07,24.51031494140625
2005-04-08,24.169828414916992
2005-04-11,23.954330444335938
2005-04-12,24.3206729888916
2005-04-13,24.630992889404297
2005-04-15,23.687124252319336
2005-04-18,23.41991424560547
2005-04-19,23.010469436645508
2005-04-20,22.876867294311523
2005-04-21,23.553518295288086
2005-04-22,23.652647018432617
2005-04-25,24.14828109741211
2005-04-26,24.381023406982422
2005-04-27,25.78173065185547
2005-04-28,25.018878936767578
2005-04-29,24.217247009277344
2005-05-02,23.993120193481445
2005-05-03,24.208614349365234
2005-05-04,24.13534927368164
2005-05-05,24.4887638092041
2005-05-06,24.51462745666504
2005-05-09,24.51893424987793
2005-05-10,24.777528762817383
2005-05-11,25.092147827148438
2005-05-12,26.053255081176758
2005-05-13,26.30752944946289
2005-05-16,25.583478927612305
2005-05-17,24.682710647583008
2005-05-18,25.755868911743164
2005-05-19,25.41539192199707
2005-05-20,25.29901695251465
2005-05-23,25.8118953704834
2005-05-24,25.682600021362305
2005-05-25,25.83775520324707
2005-05-26,25.73432159423828
2005-05-27,25.5145206451416
2005-05-30,25.320573806762695
2005-05-31,25.46280288696289
2005-06-01,26.225648880004883
2005-06-02,26.02738380432129
2005-06-03,28.488338470458984
2005-06-06,28.527130126953125
2005-06-07,28.2426700592041
2005-06-08,27.893573760986328
2005-06-09,27.98838996887207
2005-06-10,27.544471740722656
2005-06-13,27.915115356445312
2005-06-14,27.867719650268555
2005-06-15,28.03579330444336
2005-06-16,27.915115356445312
2005-06-17,27.501375198364258
2005-06-20,26.665252685546875
2005-06-21,26.699735641479492
2005-06-22,26.760072708129883
2005-06-23,27.385005950927734
2005-06-24,27.522920608520508
2005-06-27,27.372074127197266
2005-06-28,27.165199279785156
2005-06-29,27.277259826660156
2005-06-30,26.143753051757812
2005-07-01,27.005735397338867
2005-07-04,28.962417602539062
2005-07-05,27.600505828857422
2005-07-06,28.04010772705078
2005-07-07,27.33759880065918
2005-07-08,27.63928985595703
2005-07-11,28.199573516845703
2005-07-12,28.083206176757812
2005-07-13,28.505571365356445
2005-07-14,28.281471252441406
2005-07-15,28.738304138183594
2005-07-18,30.59156036376953
2005-07-19,30.082998275756836
2005-07-20,31.242353439331055
2005-07-21,30.36313247680664
2005-07-22,30.72085952758789
2005-07-25,30.647586822509766
2005-07-26,31.62162208557129
2005-07-27,31.2509822845459
2005-07-28,31.2509822845459
2005-07-29,31.63023567199707
2005-08-01,30.332971572875977
2005-08-02,30.880325317382812
2005-08-03,30.574321746826172
2005-08-04,30.35451316833496
2005-08-05,30.759647369384766
2005-08-08,30.082998275756836
2005-08-09,29.53563117980957
2005-08-10,30.048521041870117
2005-08-11,30.052824020385742
2005-08-12,29.776987075805664
2005-08-16,30.39330291748047
2005-08-17,31.2509822845459
2005-08-18,30.819990158081055
2005-08-19,30.80274772644043
2005-08-22,30.65620231628418
2005-08-23,30.151945114135742
2005-08-24,29.970928192138672
2005-08-25,29.45806121826172
2005-08-26,30.104541778564453
2005-08-29,30.621728897094727
2005-08-30,30.785512924194336
2005-08-31,32.466365814208984
2005-09-01,32.31551742553711
2005-09-02,32.031063079833984
2005-09-05,32.10432434082031
2005-09-06,31.79401969909668
2005-09-08,32.11724853515625
2005-09-09,31.45354461669922
2005-09-12,31.656110763549805
2005-09-13,31.440595626831055
2005-09-14,30.906185150146484
2005-09-15,31.44923210144043
2005-09-16,31.263898849487305
2005-09-19,31.108745574951172
2005-09-20,31.082857131958008
2005-09-21,30.465665817260742
2005-09-22,29.801034927368164
2005-09-23,29.969362258911133
2005-09-26,30.366413116455078
2005-09-27,30.797998428344727
2005-09-28,30.521774291992188
2005-09-29,30.06431007385254
2005-09-30,30.64263153076172
2005-10-03,30.802324295043945
2005-10-04,31.794960021972656
2005-10-05,31.27705955505371
2005-10-06,30.923166275024414
2005-10-07,30.78074073791504
2005-10-10,30.67715072631836
2005-10-11,30.388004302978516
2005-10-13,30.129047393798828
2005-10-14,29.408296585083008
2005-10-17,28.96808624267578
2005-10-18,28.933551788330078
2005-10-19,29.218393325805664
2005-10-20,28.109222412109375
2005-10-21,28.320703506469727
2005-10-24,27.1165714263916
2005-10-25,27.23741912841797
2005-10-26,26.92667579650879
2005-10-27,25.265071868896484
2005-10-28,24.93706512451172
2005-10-31,25.118324279785156
2005-11-02,25.653501510620117
2005-11-04,25.653501510620117
2005-11-07,26.900787353515625
2005-11-08,27.53952980041504
2005-11-09,29.529136657714844
2005-11-10,28.959442138671875
2005-11-11,29.641361236572266
2005-11-14,28.933551788330078
2005-11-16,29.12346076965332
2005-11-17,29.460084915161133
2005-11-18,29.684511184692383
2005-11-21,29.533456802368164
2005-11-22,29.11482048034668
2005-11-23,29.43850326538086
2005-11-24,30.44410514831543
2005-11-25,30.88863754272461
2005-11-28,30.88001251220703
2005-11-29,32.64950942993164
2005-11-30,32.53297805786133
2005-12-01,34.362911224365234
2005-12-02,33.106990814208984
2005-12-05,32.85235595703125
2005-12-06,33.883846282958984
2005-12-07,35.16997146606445
2005-12-08,35.036170959472656
2005-12-09,36.080623626708984
2005-12-12,35.35124206542969
2005-12-13,35.32534408569336
2005-12-14,34.470802307128906
2005-12-15,34.71681594848633
2005-12-16,34.919654846191406
2005-12-19,35.00596237182617
2005-12-20,35.47639465332031
2005-12-21,35.64903259277344
2005-12-22,35.856197357177734
2005-12-23,35.342613220214844
2005-12-26,34.53984832763672
2005-12-27,35.13113784790039
2005-12-28,34.639122009277344
2005-12-29,34.699554443359375
2005-12-30,35.446197509765625
2006-01-02,35.50230407714844
2006-01-03,36.356834411621094
2006-01-04,37.41422653198242
2006-01-05,37.48759841918945
2006-01-06,37.12506103515625
2006-01-09,42.127140045166016
2006-01-10,47.733455657958984
2006-01-12,46.499122619628906
2006-01-13,45.61004638671875
2006-01-16,44.50518035888672
2006-01-17,44.125389099121094
2006-01-18,44.62172317504883
2006-01-19,44.36277770996094
2006-01-20,44.60445022583008
2006-01-23,44.55696487426758
2006-01-24,44.26781463623047
2006-01-25,43.95706558227539
2006-01-27,46.14521026611328
2006-01-30,47.39680862426758
2006-01-31,46.529327392578125
2006-02-01,47.962196350097656
2006-02-02,49.59359359741211
2006-02-03,48.79084396362305
2006-02-06,50.720027923583984
2006-02-07,51.85511016845703
2006-02-08,51.8680419921875
2006-02-10,52.34711456298828
2006-02-13,50.909934997558594
2006-02-14,51.233612060546875
2006-02-15,50.340232849121094
2006-02-16,50.22802734375
2006-02-17,49.459800720214844
2006-02-20,48.63978958129883
2006-02-21,49.30442810058594
2006-02-22,48.821048736572266
2006-02-23,47.491764068603516
2006-02-24,48.00535202026367
2006-02-27,48.238399505615234
2006-02-28,47.96650695800781
2006-03-01,48.799468994140625
2006-03-02,49.88706970214844
2006-03-03,50.69413375854492
2006-03-06,51.388980865478516
2006-03-07,51.319942474365234
2006-03-08,49.96044158935547
2006-03-09,49.1490592956543
2006-03-10,50.03812026977539
2006-03-13,50.18918228149414
2006-03-14,50.40928268432617
2006-03-16,52.64922332763672
2006-03-17,52.23489761352539
2006-03-20,52.32985305786133
2006-03-21,54.16408920288086
2006-03-22,53.75840759277344
2006-03-23,54.28062438964844
2006-03-24,56.03717803955078
2006-03-27,58.164913177490234
2006-03-28,56.88308334350586
2006-03-29,57.452781677246094
2006-03-30,59.1014404296875
2006-03-31,58.971954345703125
2006-04-03,59.33882141113281
2006-04-04,59.04103469848633
2006-04-05,60.301265716552734
2006-04-07,58.03541946411133
2006-04-10,58.20804977416992
2006-04-12,56.632774353027344
2006-04-13,55.195587158203125
2006-04-17,56.39970397949219
2006-04-18,56.7234001159668
2006-04-19,56.55506896972656
2006-04-20,56.14075469970703
2006-04-21,58.700069427490234
2006-04-24,61.93695068359375
2006-04-25,59.81787872314453
2006-04-26,61.380218505859375
2006-04-27,61.522640228271484
2006-04-28,61.57011413574219
2006-05-02,61.54851531982422
2006-05-03,61.66938018798828
2006-05-04,60.5731315612793
2006-05-05,60.66811752319336
2006-05-08,60.391876220703125
2006-05-09,61.246463775634766
2006-05-10,61.626224517822266
2006-05-11,61.2377815246582
2006-05-12,60.508399963378906
2006-05-15,59.17047882080078
2006-05-16,57.280147552490234
2006-05-17,57.867103576660156
2006-05-18,55.299163818359375
2006-05-19,52.964290618896484
2006-05-22,49.32600784301758
2006-05-23,51.60909652709961
2006-05-24,49.77485275268555
2006-05-25,48.3117790222168
2006-05-26,51.186134338378906
2006-05-29,52.3773193359375
2006-05-30,52.17015838623047
2006-05-31,50.046756744384766
2006-06-01,48.51462173461914
2006-06-02,50.48699188232422
2006-06-05,50.953086853027344
2006-06-06,48.821048736572266
2006-06-07,46.404170989990234
2006-06-08,43.13274002075195
2006-06-09,45.57551574707031
2006-06-12,45.7869987487793
2006-06-13,42.338623046875
2006-06-14,42.69253158569336
2006-06-15,44.082237243652344
2006-06-16,41.69123077392578
2006-06-19,43.6506462097168
2006-06-20,45.29930877685547
2006-06-21,45.735198974609375
2006-06-22,45.55826187133789
2006-06-23,45.1655158996582
2006-06-26,44.802974700927734
2006-06-27,46.373958587646484
2006-06-28,45.834468841552734
2006-06-29,47.07743835449219
2006-06-30,50.240966796875
2006-07-03,50.25823974609375
2006-07-04,49.295806884765625
2006-07-05,51.60047149658203
2006-07-06,51.00056457519531
2006-07-07,50.0596923828125
2006-07-10,50.128753662109375
2006-07-11,51.09551239013672
2006-07-12,52.53270721435547
2006-07-13,52.4722785949707
2006-07-14,50.91856002807617
2006-07-17,49.6453742980957
2006-07-18,49.28715515136719
2006-07-19,48.0442008972168
2006-07-20,49.03684997558594
2006-07-21,48.08302688598633
2006-07-24,48.60093307495117
2006-07-25,49.71011734008789
2006-07-26,50.03812026977539
2006-07-27,50.87971496582031
2006-07-28,53.9051399230957
2006-07-31,53.45197296142578
2006-08-01,52.597434997558594
2006-08-02,52.70100402832031
2006-08-03,52.81321716308594
2006-08-04,52.713958740234375
2006-08-07,53.06785583496094
2006-08-08,53.04195785522461
2006-08-09,53.65913772583008
2006-08-10,54.08209228515625
2006-08-11,55.035884857177734
2006-08-14,55.74800491333008
2006-08-16,55.01432800292969
2006-08-17,53.9439811706543
2006-08-18,54.67769241333008
2006-08-21,53.95262145996094
2006-08-22,53.98282241821289
2006-08-23,53.227561950683594
2006-08-24,52.502479553222656
2006-08-25,54.47483825683594
2006-08-28,55.14379119873047
2006-08-29,55.00136947631836
2006-08-30,54.9625244140625
2006-08-31,53.745452880859375
2006-09-01,54.74241256713867
2006-09-04,56.97370147705078
2006-09-05,55.55810546875
2006-09-06,55.035884857177734
2006-09-07,56.114864349365234
2006-09-08,55.664981842041016
2006-09-11,52.50709915161133
2006-09-12,53.03487014770508
2006-09-13,54.99014663696289
2006-09-14,55.12424087524414
2006-09-15,54.332618713378906
2006-09-18,54.86035919189453
2006-09-19,54.808467864990234
2006-09-20,54.968528747558594
2006-09-21,54.62678146362305
2006-09-22,53.9000244140625
2006-09-25,53.7313117980957
2006-09-26,53.9303092956543
2006-09-27,53.9995231628418
2006-09-28,53.973575592041016
2006-09-29,54.43211364746094
2006-10-03,54.081722259521484
2006-10-04,53.29440689086914
2006-10-05,53.07379150390625
2006-10-06,53.64480972290039
2006-10-09,53.367958068847656
2006-10-10,52.961326599121094
2006-10-11,52.19996643066406
2006-10-12,53.078128814697266
2006-10-13,52.27351379394531
2006-10-16,51.910133361816406
2006-10-17,51.910133361816406
2006-10-18,52.27782440185547
2006-10-19,51.80631637573242
2006-10-20,51.98799133300781
2006-10-23,51.654911041259766
2006-10-26,52.03559112548828
2006-10-27,52.20862579345703
2006-10-30,53.2554817199707
2006-10-31,52.684478759765625
2006-11-01,51.95340347290039
2006-11-02,51.46887969970703
2006-11-03,53.3073844909668
2006-11-06,53.48474884033203
2006-11-07,53.1776008605957
2006-11-08,51.95340347290039
2006-11-09,51.87987518310547
2006-11-10,52.71474838256836
2006-11-13,52.5157585144043
2006-11-14,53.29874801635742
2006-11-15,52.56766891479492
2006-11-16,52.122100830078125
2006-11-17,51.30019760131836
2006-11-20,50.833011627197266
2006-11-21,51.542457580566406
2006-11-22,51.451602935791016
2006-11-23,51.12282943725586
2006-11-24,51.3175048828125
2006-11-27,51.308860778808594
2006-11-28,51.75441360473633
2006-11-29,52.078857421875
2006-11-30,53.75294876098633
2006-12-01,55.41408920288086
2006-12-04,56.374420166015625
2006-12-05,56.949745178222656
2006-12-06,55.97642517089844
2006-12-07,57.41694259643555
2006-12-08,58.70172882080078
2006-12-11,57.910091400146484
2006-12-12,55.47031784057617
2006-12-13,57.447227478027344
2006-12-14,58.420536041259766
2006-12-15,60.16818618774414
2006-12-18,59.61878967285156
2006-12-19,57.92306900024414
2006-12-20,57.12710952758789
2006-12-21,57.58565139770508
2006-12-22,59.73558807373047
2006-12-26,60.25472640991211
2006-12-27,60.99873733520508
2006-12-28,60.025421142578125
2006-12-29,61.07662582397461
2007-01-02,62.81991958618164
2007-01-03,64.3858642578125
2007-01-04,63.96192169189453
2007-01-05,63.083805084228516
2007-01-08,62.32246017456055
2007-01-09,62.352745056152344
2007-01-10,62.041282653808594
2007-01-11,62.01531219482422
2007-01-12,62.92805480957031
2007-01-15,63.94894790649414
2007-01-16,64.43345642089844
2007-01-17,64.78385925292969
2007-01-18,63.8408317565918
2007-01-19,63.10976028442383
2007-01-22,62.162391662597656
2007-01-23,60.73055648803711
2007-01-24,61.12852096557617
2007-01-25,62.780975341796875
2007-01-29,62.34408187866211
2007-01-31,62.127784729003906
2007-02-01,62.300846099853516
2007-02-02,62.29217529296875
2007-02-05,62.69015121459961
2007-02-06,63.555328369140625
2007-02-07,64.02249908447266
2007-02-08,65.07803344726562
2007-02-09,64.82279205322266
2007-02-12,62.33974838256836
2007-02-13,62.006690979003906
2007-02-14,60.739192962646484
2007-02-15,60.62672805786133
2007-02-19,60.59211349487305
2007-02-20,60.59211349487305
2007-02-21,60.77811813354492
2007-02-22,59.320316314697266
2007-02-23,59.021827697753906
2007-02-26,57.76300048828125
2007-02-27,57.5207633972168
2007-02-28,54.752220153808594
2007-03-01,56.928131103515625
2007-03-02,55.14155960083008
