Date,OMAXE
2011-05-26,98.29663848876953
2011-05-27,99.3810806274414
2011-05-30,100.19441986083984
2011-05-31,99.65219116210938
2011-06-01,100.62043762207031
2011-06-02,100.00076293945312
2011-06-03,100.03948211669922
2011-06-06,100.31060791015625
2011-06-07,101.12394714355469
2011-06-08,100.73662567138672
2011-06-09,100.89155578613281
2011-06-10,100.23314666748047
2011-06-13,100.31060791015625
2011-06-14,98.33536529541016
2011-06-15,97.56078338623047
2011-06-16,97.09601593017578
2011-06-17,95.624267578125
2011-06-20,94.4623794555664
2011-06-21,94.92713928222656
2011-06-22,95.46935272216797
2011-06-23,95.27570343017578
2011-06-24,100.03948211669922
2011-06-27,100.46551513671875
2011-06-28,99.8071060180664
2011-06-29,100.5042495727539
2011-06-30,100.11695098876953
2011-07-01,100.6978988647461
2011-07-04,102.16963958740234
2011-07-05,101.74361419677734
2011-07-06,102.90550231933594
2011-07-07,107.35945892333984
2011-07-08,108.09532165527344
2011-07-11,107.86294555664062
2011-07-12,105.19056701660156
2011-07-13,106.31373596191406
2011-07-14,107.97913360595703
2011-07-15,108.40516662597656
2011-07-18,107.01087951660156
2011-07-19,107.6692886352539
2011-07-20,107.1657943725586
2011-07-21,107.43692016601562
2011-07-22,109.25721740722656
2011-07-25,110.65149688720703
2011-07-26,108.7924575805664
2011-07-27,108.28897094726562
2011-07-28,107.20452117919922
2011-07-29,106.35248565673828
2011-08-01,107.01087951660156
2011-08-02,105.19056701660156
2011-08-03,102.36328887939453
2011-08-04,101.8210678100586
2011-08-05,97.87061309814453
2011-08-08,97.63822937011719
2011-08-09,96.59251403808594
2011-08-10,99.84584045410156
2011-08-11,99.49726867675781
2011-08-12,98.9550552368164
2011-08-16,97.56078338623047
2011-08-17,96.94109344482422
2011-08-18,94.77220916748047
2011-08-19,94.6173095703125
2011-08-22,96.82490539550781
2011-08-23,97.7544174194336
2011-08-24,97.9867935180664
2011-08-25,98.41283416748047
2011-08-26,97.25092315673828
2011-08-29,100.46551513671875
2011-08-30,102.67313385009766
2011-09-02,105.6166000366211
2011-09-05,106.1200942993164
2011-09-06,107.2820053100586
2011-09-07,108.48262023925781
2011-09-08,108.40516662597656
2011-09-09,107.43692016601562
2011-09-12,106.50739288330078
2011-09-13,106.50739288330078
2011-09-14,107.12706756591797
2011-09-15,108.67626190185547
2011-09-16,108.9473876953125
2011-09-19,108.7924575805664
2011-09-20,110.2254638671875
2011-09-21,110.84515380859375
2011-09-22,107.82421875
2011-09-23,107.63056182861328
2011-09-26,106.93343353271484
2011-09-27,109.52832794189453
2011-09-28,109.79944610595703
2011-09-29,108.98612213134766
2011-09-30,108.01786041259766
2011-10-03,105.22930145263672
2011-10-04,104.26106262207031
2011-10-05,105.30677032470703
2011-10-07,107.04960632324219
2011-10-10,107.35945892333984
2011-10-11,106.15882873535156
2011-10-12,108.67626190185547
2011-10-13,108.71500396728516
2011-10-14,108.90866088867188
2011-10-17,107.9404067993164
2011-10-18,106.70105743408203
2011-10-19,108.21151733398438
2011-10-20,107.74674987792969
2011-10-21,107.5531005859375
2011-10-24,109.2184829711914
2011-10-25,109.14104461669922
2011-10-28,113.20767974853516
2011-10-31,113.51751708984375
2011-11-01,112.93656158447266
2011-11-02,113.3238525390625
2011-11-03,114.48576354980469
2011-11-04,115.57019805908203
2011-11-08,114.71814727783203
2011-11-09,112.16197204589844
2011-11-11,111.42610931396484
2011-11-14,109.29595184326172
2011-11-15,107.59182739257812
2011-11-16,107.32072448730469
2011-11-17,106.77849578857422
2011-11-18,106.00389862060547
2011-11-21,105.26803588867188
2011-11-22,105.92644500732422
2011-11-23,104.53216552734375
2011-11-24,106.23627471923828
2011-11-25,105.6166000366211
2011-11-28,109.06358337402344
2011-11-29,109.06358337402344
2011-11-30,109.79944610595703
2011-12-01,112.47180938720703
2011-12-02,114.05972290039062
2011-12-05,113.82735443115234
2011-12-07,113.40132904052734
2011-12-08,112.66546630859375
2011-12-09,111.69720458984375
2011-12-12,110.3803939819336
2011-12-13,107.90167999267578
2011-12-14,108.05659484863281
2011-12-15,108.01786041259766
2011-12-16,104.29979705810547
2011-12-19,103.02169036865234
2011-12-20,102.32455444335938
2011-12-21,103.79629516601562
2011-12-22,104.88072967529297
2011-12-23,104.95820617675781
2011-12-26,105.19056701660156
2011-12-27,105.26803588867188
2011-12-28,105.30677032470703
2011-12-29,105.34549713134766
2011-12-30,105.77153778076172
2012-01-02,105.81026458740234
2012-01-03,107.43692016601562
2012-01-04,107.5531005859375
2012-01-05,105.15184020996094
2012-01-06,105.42294311523438
2012-01-09,105.88772583007812
2012-01-10,108.44389343261719
2012-01-11,108.5213623046875
2012-01-12,108.28897094726562
2012-01-13,108.32771301269531
2012-01-16,108.28897094726562
2012-01-17,110.72896575927734
2012-01-18,110.72896575927734
2012-01-19,111.46482849121094
2012-01-20,111.89085388183594
2012-01-23,112.51052856445312
2012-01-24,115.45401000976562
2012-01-25,114.79559326171875
2012-01-27,116.34480285644531
2012-01-30,114.52449035644531
2012-01-31,115.45401000976562
2012-02-01,115.45401000976562
2012-02-02,115.76386260986328
2012-02-03,116.96448516845703
2012-02-06,116.77083587646484
2012-02-07,111.65848541259766
2012-02-08,114.09848022460938
2012-02-09,116.30607604980469
2012-02-10,116.65464782714844
2012-02-13,116.96448516845703
2012-02-14,117.70035552978516
2012-02-15,121.53462219238281
2012-02-16,122.77397918701172
2012-02-17,123.04508209228516
2012-02-21,123.3936538696289
2012-02-22,121.728271484375
2012-02-23,120.72128295898438
2012-02-24,120.0241470336914
2012-02-27,119.0946273803711
2012-02-28,120.25653839111328
2012-02-29,120.21780395507812
2012-03-01,119.63684844970703
2012-03-02,119.2108154296875
2012-03-05,118.12638854980469
2012-03-06,118.3587646484375
2012-03-07,118.28131103515625
2012-03-09,118.6686019897461
2012-03-12,118.86225891113281
2012-03-13,119.52066802978516
2012-03-14,119.83049774169922
2012-03-15,118.86225891113281
2012-03-16,118.82352447509766
2012-03-19,118.087646484375
2012-03-20,118.01019287109375
2012-03-21,119.24954986572266
2012-03-22,117.73908233642578
2012-03-23,118.43623352050781
2012-03-26,118.01019287109375
2012-03-27,118.51367950439453
2012-03-28,118.90097045898438
2012-03-29,118.24258422851562
2012-03-30,118.2038345336914
2012-04-02,118.01019287109375
2012-04-03,119.2108154296875
2012-04-04,118.93971252441406
2012-04-09,117.62289428710938
2012-04-10,117.42924499511719
2012-04-11,117.27432250976562
2012-04-12,117.70035552978516
2012-04-13,117.46797180175781
2012-04-16,116.53844451904297
2012-04-17,118.3974838256836
2012-04-18,118.51367950439453
2012-04-19,118.04891967773438
2012-04-20,118.087646484375
2012-04-23,116.18988800048828
2012-04-24,116.73210906982422
2012-04-25,116.49972534179688
2012-04-26,117.9327392578125
2012-04-27,117.3517837524414
2012-04-30,117.27432250976562
2012-05-02,117.08068084716797
2012-05-03,116.53844451904297
2012-05-04,114.44703674316406
2012-05-07,114.87305450439453
2012-05-08,114.87305450439453
2012-05-09,114.52449035644531
2012-05-10,115.68639373779297
2012-05-11,114.44703674316406
2012-05-14,113.63371276855469
2012-05-15,114.36957550048828
2012-05-16,112.93656158447266
2012-05-17,113.05276489257812
2012-05-18,112.31689453125
2012-05-21,112.47180938720703
2012-05-22,112.51052856445312
2012-05-23,112.70419311523438
2012-05-24,112.82037353515625
2012-05-25,112.51052856445312
2012-05-28,112.54927062988281
2012-05-29,112.54927062988281
2012-05-30,112.43305969238281
2012-05-31,112.47180938720703
2012-06-01,112.31689453125
2012-06-04,112.66546630859375
2012-06-05,112.51052856445312
2012-06-06,114.44703674316406
2012-06-07,114.83433532714844
2012-06-08,114.83433532714844
2012-06-11,114.91179656982422
2012-06-12,117.04194641113281
2012-06-13,117.27432250976562
2012-06-14,116.96448516845703
2012-06-15,117.31305694580078
2012-06-18,116.03495788574219
2012-06-19,115.91877746582031
2012-06-20,116.2286148071289
2012-06-21,116.8095703125
2012-06-22,116.6933822631836
2012-06-25,116.2673568725586
2012-06-26,116.2286148071289
2012-06-27,116.4222640991211
2012-06-28,116.57717895507812
2012-06-29,118.86225891113281
2012-07-02,119.71430206298828
2012-07-03,119.98542785644531
2012-07-04,120.56636810302734
2012-07-05,120.68254852294922
2012-07-06,120.79875946044922
2012-07-09,119.94668579101562
2012-07-10,119.32701873779297
2012-07-11,119.13334655761719
2012-07-12,118.24258422851562
2012-07-13,118.12638854980469
2012-07-16,116.92575073242188
2012-07-17,117.11940002441406
2012-07-18,117.19686126708984
2012-07-19,117.3517837524414
2012-07-20,116.4222640991211
2012-07-23,116.11241149902344
2012-07-24,116.18988800048828
2012-07-25,116.38353729248047
2012-07-26,117.66161346435547
2012-07-27,118.04891204833984
2012-07-30,118.62986755371094
2012-07-31,118.74605560302734
2012-08-01,119.01716613769531
2012-08-02,118.51367950439453
2012-08-03,118.6686019897461
2012-08-06,118.12638854980469
2012-08-07,119.24954986572266
2012-08-08,118.90097045898438
2012-08-09,121.34095001220703
2012-08-10,121.53461456298828
2012-08-13,121.53461456298828
2012-08-14,121.37970733642578
2012-08-16,120.75999450683594
2012-08-17,120.3340072631836
2012-08-21,120.95366668701172
2012-08-22,119.13334655761719
2012-08-23,118.32003021240234
2012-08-24,119.055908203125
2012-08-27,118.55240631103516
2012-08-28,117.77781677246094
2012-08-29,117.9714584350586
2012-08-30,117.89400482177734
2012-08-31,117.15811920166016
2012-09-03,117.66161346435547
2012-09-04,116.49971771240234
2012-09-05,116.65465545654297
2012-09-06,116.26736450195312
2012-09-07,117.73908233642578
2012-09-10,118.087646484375
2012-09-11,117.85527038574219
2012-09-12,117.89400482177734
2012-09-13,118.01020050048828
2012-09-14,118.51367950439453
2012-09-17,121.8444595336914
2012-09-18,121.65081024169922
2012-09-20,120.99240112304688
2012-09-21,122.9676284790039
2012-09-24,122.23175811767578
2012-09-25,121.5733413696289
2012-09-26,121.61207580566406
2012-09-27,121.4184341430664
2012-09-28,122.38666534423828
2012-10-01,122.38666534423828
2012-10-03,122.15428924560547
2012-10-04,128.7384033203125
2012-10-05,126.84062957763672
2012-10-08,123.8583984375
2012-10-09,125.48506927490234
2012-10-10,123.00636291503906
2012-10-11,126.22095489501953
2012-10-12,126.60823059082031
2012-10-15,126.22095489501953
2012-10-16,124.09080505371094
2012-10-17,124.59429168701172
2012-10-18,127.26663970947266
2012-10-19,123.35492706298828
2012-10-22,122.07684326171875
2012-10-23,121.96065521240234
2012-10-25,121.96065521240234
2012-10-29,122.27049255371094
2012-10-30,120.56636047363281
2012-10-31,121.61207580566406
2012-11-01,123.74222564697266
2012-11-02,123.20000457763672
2012-11-05,123.27745819091797
2012-11-06,123.74222564697266
2012-11-07,123.31619262695312
2012-11-08,122.81269836425781
2012-11-09,123.62603759765625
2012-11-12,123.62603759765625
2012-11-15,123.78096008300781
2012-11-16,120.06288146972656
2012-11-19,121.30223083496094
2012-11-20,121.99937438964844
2012-11-21,125.17523956298828
2012-11-22,124.5168228149414
2012-11-23,124.59429168701172
2012-11-26,124.4393539428711
2012-11-27,125.44631958007812
2012-11-29,125.60126495361328
2012-11-30,128.5060272216797
2012-12-03,127.65396118164062
2012-12-04,127.46031188964844
2012-12-05,130.0939483642578
2012-12-06,130.0164794921875
2012-12-07,129.82284545898438
2012-12-10,129.7841033935547
2012-12-11,128.5447235107422
2012-12-12,128.77711486816406
2012-12-13,128.58348083496094
2012-12-14,128.81585693359375
2012-12-17,127.84760284423828
2012-12-18,129.82284545898438
2012-12-19,129.86155700683594
2012-12-20,129.97775268554688
2012-12-21,128.85459899902344
2012-12-24,129.1644287109375
2012-12-26,128.38983154296875
2012-12-27,128.00253295898438
2012-12-28,126.1047592163086
2012-12-31,126.2596664428711
2013-01-01,129.39678955078125
2013-01-02,129.9390106201172
2013-01-03,129.47427368164062
2013-01-04,130.44252014160156
2013-01-07,129.00950622558594
2013-01-08,129.20315551757812
2013-01-09,128.8546142578125
2013-01-10,127.38286590576172
2013-01-11,127.42156982421875
2013-01-14,129.1644287109375
2013-01-15,128.27365112304688
2013-01-16,128.07997131347656
2013-01-17,128.07997131347656
2013-01-18,126.33714294433594
2013-01-21,126.99553680419922
2013-01-22,126.33714294433594
2013-01-23,126.18220520019531
2013-01-24,125.17523956298828
2013-01-25,125.56253814697266
2013-01-28,125.09779357910156
2013-01-29,125.29143524169922
2013-01-30,125.79491424560547
2013-01-31,127.11172485351562
2013-02-01,126.06602478027344
2013-02-04,125.67872619628906
2013-02-05,124.24571990966797
2013-02-06,125.368896484375
2013-02-07,124.47809600830078
2013-02-08,122.8514404296875
2013-02-11,122.50286102294922
2013-02-12,119.63684844970703
2013-02-13,121.18604278564453
2013-02-14,120.52763366699219
2013-02-15,120.14033508300781
2013-02-18,120.14033508300781
2013-02-19,119.44319915771484
2013-02-20,120.29525756835938
2013-02-21,116.11241912841797
2013-02-22,116.2286148071289
2013-02-25,116.53844451904297
2013-02-26,116.15116119384766
2013-02-27,116.18988800048828
2013-02-28,116.15116119384766
2013-03-01,115.95750427246094
2013-03-04,115.88004302978516
2013-03-05,116.18988800048828
2013-03-06,118.04891967773438
2013-03-07,115.8025894165039
2013-03-08,116.0737075805664
2013-03-11,116.07369995117188
2013-03-12,115.88004302978516
2013-03-13,115.7251205444336
2013-03-14,115.8025894165039
2013-03-15,115.84132385253906
2013-03-18,115.5314712524414
2013-03-19,115.99623107910156
2013-03-20,115.49275207519531
2013-03-21,115.45401000976562
2013-03-22,115.60892486572266
2013-03-25,115.5314712524414
2013-03-26,115.60892486572266
2013-03-28,115.49275207519531
2013-04-01,115.91876983642578
2013-04-02,116.2286148071289
2013-04-03,116.11241912841797
2013-04-04,116.2286148071289
2013-04-05,116.03495788574219
2013-04-08,115.49275207519531
2013-04-09,114.98924255371094
2013-04-10,115.64766693115234
2013-04-11,115.415283203125
2013-04-12,115.64766693115234
2013-04-15,115.57019805908203
2013-04-16,118.47496032714844
2013-04-17,118.70732879638672
2013-04-18,118.86225891113281
2013-04-22,122.58033752441406
2013-04-23,122.50286102294922
2013-04-25,124.32318115234375
2013-04-26,123.31619262695312
2013-04-29,123.54856872558594
2013-04-30,123.35492706298828
2013-05-02,123.54856872558594
2013-05-03,122.30921173095703
2013-05-06,122.19302368164062
2013-05-07,120.0241470336914
2013-05-08,118.70732879638672
2013-05-09,116.2673568725586
2013-05-10,114.75686645507812
2013-05-13,114.87305450439453
2013-05-14,114.56321716308594
2013-05-15,119.79176330566406
2013-05-16,120.06288146972656
2013-05-17,125.17523956298828
2013-05-20,127.42156982421875
2013-05-21,117.9327392578125
2013-05-22,110.57403564453125
2013-05-23,110.41911315917969
2013-05-24,112.47180938720703
2013-05-27,114.98924255371094
2013-05-28,114.83433532714844
2013-05-29,114.79559326171875
2013-05-30,115.06671142578125
2013-05-31,116.46100616455078
2013-06-03,109.37340545654297
2013-06-04,109.37340545654297
2013-06-05,108.63754272460938
2013-06-06,108.56007385253906
2013-06-07,108.52136993408203
2013-06-10,108.59880065917969
2013-06-11,107.78546905517578
2013-06-12,107.90167999267578
2013-06-13,107.74674987792969
2013-06-14,108.36642456054688
2013-06-17,107.82421875
2013-06-18,107.82421875
2013-06-19,107.6692886352539
2013-06-20,105.96517181396484
2013-06-21,106.62358093261719
2013-06-24,105.88772583007812
2013-06-25,106.46866607666016
2013-06-26,106.93343353271484
2013-06-27,108.63754272460938
2013-06-28,110.26419830322266
2013-07-01,113.01402282714844
2013-07-02,112.74291229248047
2013-07-03,111.19371795654297
2013-07-04,110.69023132324219
2013-07-05,110.84516143798828
2013-07-08,109.56707000732422
2013-07-09,110.14800262451172
2013-07-10,109.64452362060547
2013-07-11,111.58101654052734
2013-07-12,111.5035629272461
2013-07-15,111.42610931396484
2013-07-16,110.07054901123047
2013-07-17,110.03182220458984
2013-07-18,110.41911315917969
2013-07-19,109.99308776855469
2013-07-22,110.070556640625
2013-07-23,110.1092758178711
2013-07-24,109.56707000732422
2013-07-25,109.17974853515625
2013-07-26,109.17974853515625
2013-07-29,109.14103698730469
2013-07-30,108.32772064208984
2013-07-31,107.86294555664062
2013-08-01,107.16580200195312
2013-08-02,106.70105743408203
2013-08-05,107.04960632324219
2013-08-06,106.35248565673828
2013-08-07,107.32072448730469
2013-08-08,107.63056182861328
2013-08-12,107.86294555664062
2013-08-13,107.74674987792969
2013-08-14,108.83119201660156
2013-08-16,107.70801544189453
2013-08-19,107.35946655273438
2013-08-20,107.70801544189453
2013-08-21,107.47563934326172
2013-08-22,108.95484924316406
2013-08-23,108.9937744140625
2013-08-26,109.42196655273438
2013-08-27,108.25416564941406
2013-08-28,108.33201599121094
2013-08-29,108.9158935546875
2013-08-30,108.79914855957031
2013-09-02,109.0716323852539
2013-09-03,108.48773193359375
2013-09-04,107.82599639892578
2013-09-05,109.81121826171875
2013-09-06,110.55081939697266
2013-09-10,112.22466278076172
2013-09-11,112.92532348632812
2013-09-12,112.26358032226562
2013-09-13,111.71861267089844
2013-09-16,111.67969512939453
2013-09-17,111.4072036743164
2013-09-18,111.52397155761719
2013-09-19,114.36560821533203
2013-09-20,113.19781494140625
2013-09-23,111.9521713256836
2013-09-24,112.06896209716797
2013-09-25,111.4072036743164
2013-09-26,110.08370208740234
2013-09-27,105.76288604736328
2013-09-30,105.72395324707031
2013-10-01,105.95750427246094
2013-10-03,107.12530517578125
2013-10-04,107.981689453125
2013-10-07,108.21524047851562
2013-10-08,108.21524047851562
2013-10-09,107.31993865966797
2013-10-10,107.43671417236328
2013-10-11,108.09846496582031
2013-10-14,107.9427490234375
2013-10-15,108.21524047851562
2013-10-17,108.29309844970703
2013-10-18,109.14946746826172
2013-10-21,109.18840026855469
2013-10-22,109.38304138183594
2013-10-23,107.16423797607422
2013-10-24,107.00852966308594
2013-10-25,106.85282135009766
2013-10-28,105.5682601928711
2013-10-29,102.14274597167969
2013-10-30,104.63402557373047
2013-10-31,109.03269958496094
2013-11-01,108.95484924316406
2013-11-05,108.76021575927734
2013-11-06,108.48773193359375
2013-11-07,108.79914855957031
2013-11-08,109.34410858154297
2013-11-11,120.80139923095703
2013-11-12,116.83990478515625
2013-11-13,116.64427185058594
2013-11-14,117.5735092163086
2013-11-18,120.16560363769531
2013-11-19,122.36643981933594
2013-11-20,122.75770568847656
2013-11-21,121.43721008300781
2013-11-22,121.53502655029297
2013-11-25,123.44241333007812
2013-11-26,123.14895629882812
2013-11-27,123.3446044921875
2013-11-28,123.58912658691406
2013-11-29,124.22492980957031
2013-12-02,124.6161880493164
2013-12-03,124.07820129394531
2013-12-04,123.83366394042969
2013-12-05,123.6380386352539
2013-12-06,123.78475952148438
2013-12-09,124.86072540283203
2013-12-10,123.29568481445312
2013-12-11,123.24678039550781
2013-12-12,123.1978759765625
2013-12-13,122.70879364013672
2013-12-16,122.75770568847656
2013-12-17,122.6598892211914
2013-12-18,122.41535186767578
2013-12-19,122.41535186767578
2013-12-20,123.10005950927734
2013-12-23,123.68693542480469
2013-12-24,123.8825912475586
2013-12-26,123.73585510253906
2013-12-27,123.78475952148438
2013-12-30,123.44241333007812
2013-12-31,123.58912658691406
2014-01-01,123.6380386352539
2014-01-02,122.95332336425781
2014-01-03,122.80661010742188
2014-01-06,122.80661010742188
2014-01-07,122.61096954345703
2014-01-08,122.56208038330078
2014-01-09,122.5131607055664
2014-01-10,122.31754302978516
2014-01-13,122.17081451416016
2014-01-14,122.61096954345703
2014-01-15,122.5131607055664
2014-01-16,122.41535186767578
2014-01-17,122.61096954345703
2014-01-20,122.07301330566406
2014-01-21,122.12190246582031
2014-01-22,122.02410125732422
2014-01-23,121.97517395019531
2014-01-24,121.43721008300781
2014-01-27,121.14375305175781
2014-01-28,120.60578155517578
2014-01-29,121.04594421386719
2014-01-30,120.7035903930664
2014-01-31,120.50794982910156
2014-02-03,120.50794982910156
2014-02-04,120.7035903930664
2014-02-05,120.45906066894531
2014-02-06,120.41014099121094
2014-02-07,120.45906066894531
2014-02-10,120.50794982910156
2014-02-11,120.01889038085938
2014-02-12,121.6817398071289
2014-02-13,121.43721008300781
2014-02-14,121.38829803466797
2014-02-17,121.33938598632812
2014-02-18,122.31754302978516
2014-02-19,122.36643981933594
2014-02-20,122.21971893310547
2014-02-21,122.46426391601562
2014-02-24,122.17081451416016
2014-02-25,122.41535186767578
2014-02-26,122.21971893310547
2014-02-28,121.77955627441406
2014-03-03,122.02410125732422
2014-03-04,122.5131607055664
2014-03-05,122.56208038330078
2014-03-06,123.58912658691406
2014-03-07,125.05635833740234
2014-03-10,124.46946716308594
2014-03-11,124.02930450439453
2014-03-12,124.07820129394531
2014-03-13,126.42576599121094
2014-03-14,127.45282745361328
2014-03-18,129.75144958496094
2014-03-19,128.9200439453125
2014-03-20,127.30609893798828
2014-03-21,127.01266479492188
2014-03-24,127.20829010009766
2014-03-25,125.98560333251953
2014-03-26,125.44761657714844
2014-03-27,124.12710571289062
2014-03-28,124.27383422851562
2014-03-31,124.12710571289062
2014-04-01,123.6380386352539
2014-04-02,123.68693542480469
2014-04-03,123.29568481445312
2014-04-04,123.58912658691406
2014-04-07,122.46426391601562
2014-04-09,122.46426391601562
2014-04-10,122.46426391601562
2014-04-11,122.95332336425781
2014-04-15,123.3446044921875
2014-04-16,124.27383422851562
2014-04-17,124.76290893554688
2014-04-21,124.66509246826172
2014-04-22,124.51837921142578
2014-04-23,125.05635833740234
2014-04-24,125.05635833740234
2014-04-25,125.20307922363281
2014-04-28,125.20307922363281
2014-04-29,124.71400451660156
2014-04-30,124.76290893554688
2014-05-02,124.66509246826172
2014-05-05,124.86072540283203
2014-05-06,123.93147277832031
2014-05-07,124.22492980957031
2014-05-08,123.73585510253906
2014-05-09,124.42056274414062
2014-05-12,125.54542541503906
2014-05-13,126.23013305664062
2014-05-14,126.62137603759766
2014-05-15,124.95854187011719
2014-05-16,134.05531311035156
2014-05-19,135.91380310058594
2014-05-20,138.16355895996094
2014-05-21,136.15835571289062
2014-05-22,141.19583129882812
2014-05-23,141.6848907470703
2014-05-26,142.71194458007812
2014-05-27,142.07614135742188
2014-05-28,142.6630401611328
2014-05-29,140.26657104492188
2014-05-30,140.60891723632812
2014-06-02,142.2228546142578
2014-06-03,141.929443359375
2014-06-04,142.27178955078125
2014-06-05,142.17396545410156
2014-06-06,142.36959838867188
2014-06-09,148.04286193847656
2014-06-10,145.54856872558594
2014-06-11,144.22805786132812
2014-06-12,144.13027954101562
2014-06-13,142.4185028076172
2014-06-16,142.71194458007812
2014-06-17,142.36959838867188
2014-06-18,141.2936248779297
2014-06-19,141.6848907470703
2014-06-20,141.0979766845703
2014-06-23,139.82640075683594
2014-06-24,142.2228546142578
2014-06-25,140.65782165527344
2014-06-26,136.84304809570312
2014-06-27,138.06573486328125
2014-06-30,138.70152282714844
2014-07-01,138.99497985839844
2014-07-02,139.19061279296875
2014-07-03,138.50592041015625
2014-07-04,137.96792602539062
2014-07-07,136.98976135253906
2014-07-08,135.76708984375
2014-07-09,135.9627227783203
2014-07-10,136.84304809570312
2014-07-11,132.6370086669922
2014-07-14,132.97935485839844
2014-07-15,133.81077575683594
2014-07-16,135.18017578125
2014-07-17,135.27801513671875
2014-07-18,134.4954833984375
2014-07-21,133.95750427246094
2014-07-22,133.56625366210938
2014-07-23,134.1531524658203
2014-07-24,132.58810424804688
2014-07-25,132.5391845703125
2014-07-28,129.89817810058594
2014-07-30,127.3550033569336
2014-07-31,123.73585510253906
2014-08-01,121.6817398071289
2014-08-04,122.17081451416016
2014-08-05,122.56208038330078
2014-08-06,122.02410125732422
2014-08-07,122.17081451416016
2014-08-08,120.50794982910156
2014-08-11,120.01889038085938
2014-08-12,121.14375305175781
2014-08-13,120.75250244140625
2014-08-14,118.30712127685547
2014-08-18,122.41535186767578
2014-08-19,124.71400451660156
2014-08-20,124.51837921142578
2014-08-21,124.6161880493164
2014-08-22,123.73585510253906
2014-08-25,123.73585510253906
2014-08-26,122.80661010742188
2014-08-27,123.83366394042969
2014-08-28,123.93147277832031
2014-09-01,126.279052734375
2014-09-02,126.67029571533203
2014-09-03,125.39869689941406
2014-09-04,124.22492980957031
2014-09-05,124.22492980957031
2014-09-08,125.64324188232422
2014-09-09,125.54542541503906
2014-09-10,125.20307922363281
2014-09-11,124.32273864746094
2014-09-12,125.10526275634766
2014-09-15,125.25198364257812
2014-09-16,123.29568481445312
2014-09-17,123.1978759765625
2014-09-18,125.44761657714844
2014-09-19,128.9827423095703
2014-09-22,129.6210174560547
2014-09-23,127.26427459716797
2014-09-24,126.62598419189453
2014-09-25,125.59490966796875
2014-09-26,126.7732925415039
2014-09-29,127.26427459716797
2014-09-30,126.72418212890625
2014-10-01,126.67508697509766
2014-10-07,125.88948822021484
2014-10-08,126.33139038085938
2014-10-09,127.11695098876953
2014-10-10,126.67508697509766
2014-10-13,125.79132080078125
2014-10-14,125.3003158569336
2014-10-15,125.3003158569336
2014-10-16,124.71112823486328
2014-10-17,124.4165267944336
2014-10-20,125.88948822021484
2014-10-21,126.72418212890625
2014-10-22,126.13499450683594
2014-10-27,126.96966552734375
2014-10-28,126.57687377929688
2014-10-29,127.0187759399414
2014-10-30,128.14805603027344
2014-10-31,129.03182983398438
2014-11-03,132.37054443359375
2014-11-05,130.50477600097656
2014-11-07,130.84848022460938
2014-11-10,130.210205078125
2014-11-11,129.81739807128906
2014-11-12,129.67010498046875
2014-11-13,128.7863311767578
2014-11-14,128.24624633789062
2014-11-17,127.7552719116211
2014-11-18,126.13499450683594
2014-11-19,123.4836654663086
2014-11-20,123.4836654663086
2014-11-21,124.90752410888672
2014-11-24,123.4345474243164
2014-11-25,123.13996124267578
2014-11-26,124.51473999023438
2014-11-27,124.90752410888672
2014-11-28,125.39850616455078
2014-12-01,123.77825164794922
2014-12-02,124.66203308105469
2014-12-03,123.38545989990234
2014-12-04,123.4836654663086
2014-12-05,122.69806671142578
2014-12-08,122.5998764038086
2014-12-09,121.86339569091797
2014-12-10,121.27420806884766
2014-12-11,121.07781982421875
2014-12-12,120.7832260131836
2014-12-15,122.01069641113281
2014-12-16,121.07781982421875
2014-12-17,121.37240600585938
2014-12-18,121.9124984741211
2014-12-19,121.76519775390625
2014-12-22,122.25617980957031
2014-12-23,120.9796142578125
2014-12-24,121.47059631347656
2014-12-26,121.07781982421875
2014-12-29,121.56880950927734
2014-12-30,122.79627227783203
2014-12-31,122.64897918701172
2015-01-01,122.94356536865234
2015-01-02,124.56382751464844
2015-01-05,124.7602310180664
2015-01-06,123.1890640258789
2015-01-07,122.64897918701172
2015-01-08,124.51473999023438
2015-01-09,124.51473999023438
2015-01-12,124.02374267578125
2015-01-13,123.58184814453125
2015-01-14,123.53276062011719
2015-01-15,126.08589935302734
2015-01-16,125.34941864013672
2015-01-19,125.05482482910156
2015-01-20,125.34941864013672
2015-01-21,125.3003158569336
2015-01-22,125.15301513671875
2015-01-23,126.4295883178711
2015-01-27,125.93860626220703
2015-01-28,124.8584213256836
2015-01-29,127.3133544921875
2015-01-30,124.8584213256836
2015-02-02,123.77825164794922
2015-02-03,123.0417709350586
2015-02-04,127.16606903076172
2015-02-05,125.74220275878906
2015-02-06,126.13499450683594
2015-02-09,126.08589935302734
2015-02-10,126.67508697509766
2015-02-11,129.67010498046875
2015-02-12,129.86651611328125
2015-02-13,130.7993927001953
2015-02-16,132.51783752441406
2015-02-18,130.9467010498047
2015-02-19,129.17913818359375
2015-02-20,128.68814086914062
2015-02-23,126.7732925415039
2015-02-24,127.21517944335938
2015-02-25,126.82238006591797
2015-02-26,127.46065521240234
2015-02-27,125.3003158569336
2015-03-02,126.92057800292969
2015-03-03,125.64401245117188
2015-03-04,126.13499450683594
2015-03-05,125.34941864013672
2015-03-09,125.15301513671875
2015-03-10,125.10391998291016
2015-03-11,126.82238006591797
2015-03-12,129.96469116210938
2015-03-13,130.8975830078125
