trade_id,symbol,filing_date,filing_timestamp,signal_date,entry_date,entry_price,exit_date,exit_price,holding_days,SUE,SUE_bucket,sector,sector_group,size_group,filing_timing_group,priority_rank,slot,entry_reason,exit_reason,gross_return,transaction_cost,cost,net_return,portfolio_weight,portfolio_pnl
TR_00077,IEX,27-Apr-2022,27-Apr-2022 18:41:00,28-Apr-2022,29-Apr-2022,200.31,25-Jul-2022,147.06,60,2.3128,5,Commercial & Industrial,Non-Financials,Large,Mid,2,17,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-26.59%,0.00585,0.00585,-27.17%,0.033333,-0.009057
TR_00078,KPITTECH,27-Apr-2022,27-Apr-2022 16:16:00,28-Apr-2022,29-Apr-2022,557.49,25-Jul-2022,515.52,60,1.8003,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,18,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-7.53%,0.00585,0.00585,-8.11%,0.033333,-0.002705
TR_00079,VBL,28-Apr-2022,28-Apr-2022 15:57:00,29-Apr-2022,02-May-2022,142.47,26-Jul-2022,173.45,60,2.0416,5,Commercial & Industrial,Non-Financials,Large,Mid,1,19,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,21.74%,0.00585,0.00585,21.15%,0.033333,0.007052
TR_00080,COROMANDEL,29-Apr-2022,29-Apr-2022 11:06:00,29-Apr-2022,02-May-2022,862.51,26-Jul-2022,974.02,60,1.4721,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,20,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,12.93%,0.00585,0.00585,12.34%,0.033333,0.004114
TR_00081,GHCL,01-May-2022,01-May-2022 11:58:00,02-May-2022,04-May-2022,586.26,27-Jul-2022,611.82,60,2.7328,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,21,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,4.36%,0.00585,0.00585,3.77%,0.033333,0.001258
TR_00082,CDSL,29-Apr-2022,29-Apr-2022 19:23:00,02-May-2022,04-May-2022,614.41,27-Jul-2022,532.62,60,2.2013,5,Commercial & Industrial,Non-Financials,Large,Mid,2,22,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-13.31%,0.00585,0.00585,-13.90%,0.033333,-0.004632
TR_00083,MPHASIS,29-Apr-2022,29-Apr-2022 17:57:00,02-May-2022,04-May-2022,2460.36,27-Jul-2022,2018.83,60,2.1902,5,Commercial & Industrial,Non-Financials,Large,Mid,3,23,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-17.95%,0.00585,0.00585,-18.53%,0.033333,-0.006177
TR_00084,JSWENERGY,04-May-2022,04-May-2022 11:06:00,04-May-2022,05-May-2022,306.74,28-Jul-2022,238.34,60,6.198,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,24,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-22.30%,0.00585,0.00585,-22.88%,0.033333,-0.007628
TR_00085,GODREJPROP,04-May-2022,04-May-2022 11:33:00,04-May-2022,05-May-2022,1550.85,28-Jul-2022,1452.98,60,4.1426,5,Commercial & Industrial,Non-Financials,Large,Mid,2,25,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-6.31%,0.00585,0.00585,-6.90%,0.033333,-0.002299
TR_00086,SOLARINDS,04-May-2022,04-May-2022 13:11:00,04-May-2022,05-May-2022,3092.52,28-Jul-2022,2778.79,60,2.5745,5,Commercial & Industrial,Non-Financials,Small,Mid,3,26,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-10.14%,0.00585,0.00585,-10.73%,0.033333,-0.003577
TR_00087,ERIS,04-May-2022,04-May-2022 12:46:00,04-May-2022,05-May-2022,655.62,28-Jul-2022,664.47,60,1.551,5,Commercial & Industrial,Non-Financials,Small,Mid,4,27,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,1.35%,0.00585,0.00585,0.77%,0.033333,0.000255
TR_00088,JSL,03-May-2022,03-May-2022 18:03:00,05-May-2022,06-May-2022,169.35,29-Jul-2022,116.38,60,2.1408,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,28,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-31.28%,0.00585,0.00585,-31.87%,0.033333,-0.010622
TR_00089,EXIDEIND,05-May-2022,05-May-2022 16:34:00,06-May-2022,09-May-2022,143.59,01-Aug-2022,154.79,60,40.0207,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,1,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,7.80%,0.00585,0.00585,7.22%,0.033333,0.002406
TR_00090,ADANIPOWER,05-May-2022,05-May-2022 17:01:00,06-May-2022,09-May-2022,59.13,01-Aug-2022,64.37,60,2.8869,5,Commercial & Industrial,Non-Financials,Large,Mid,2,2,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,8.86%,0.00585,0.00585,8.28%,0.033333,0.002759
TR_00091,FSL,05-May-2022,05-May-2022 21:17:00,06-May-2022,09-May-2022,103.43,01-Aug-2022,101.26,60,2.869,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,29,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-2.10%,0.00585,0.00585,-2.68%,0.033333,-0.000894
TR_00092,DCMSHRIRAM,06-May-2022,06-May-2022 16:57:00,09-May-2022,10-May-2022,969.73,02-Aug-2022,957.45,60,1.9244,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,3,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-1.27%,0.00585,0.00585,-1.85%,0.033333,-0.000617
TR_00093,GODREJAGRO,10-May-2022,10-May-2022 15:08:00,10-May-2022,11-May-2022,470.53,03-Aug-2022,467.22,60,3.3174,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,4,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.70%,0.00585,0.00585,-1.29%,0.033333,-0.00043
TR_00094,SRF,09-May-2022,09-May-2022 18:01:00,10-May-2022,11-May-2022,2131.84,03-Aug-2022,2419.84,60,2.2527,5,Commercial & Industrial,Non-Financials,Large,Mid,2,30,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,13.51%,0.00585,0.00585,12.92%,0.033333,0.004308
TR_00095,GNFC,10-May-2022,10-May-2022 17:04:00,11-May-2022,12-May-2022,597.45,04-Aug-2022,658.94,60,2.2393,5,Commercial & Industrial,Non-Financials,Large,Mid,1,5,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,10.29%,0.00585,0.00585,9.71%,0.033333,0.003235
TR_00096,MRPL,12-May-2022,12-May-2022 11:03:00,12-May-2022,13-May-2022,66.97,05-Aug-2022,69.33,60,1.882,5,Commercial & Industrial,Non-Financials,Large,Mid,1,6,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,3.53%,0.00585,0.00585,2.94%,0.033333,0.000981
TR_00097,BSE,11-May-2022,11-May-2022 18:11:00,12-May-2022,13-May-2022,232.43,05-Aug-2022,216.51,60,1.3986,5,Commercial & Industrial,Non-Financials,Large,Mid,2,7,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-6.85%,0.00585,0.00585,-7.43%,0.033333,-0.002478
TR_00098,NCC,12-May-2022,12-May-2022 16:23:00,13-May-2022,16-May-2022,59.62,08-Aug-2022,58.93,60,1.9674,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,8,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-1.16%,0.00585,0.00585,-1.75%,0.033333,-0.000583
TR_00099,HAL,13-May-2022,13-May-2022 18:47:00,16-May-2022,17-May-2022,765.8,10-Aug-2022,1027.52,60,8.7321,5,Commercial & Industrial,Non-Financials,Large,Late,1,9,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,34.18%,0.00585,0.00585,33.59%,0.033333,0.011197
TR_00100,DELTACORP,13-Jul-2022,13-Jul-2022 14:44:00,13-Jul-2022,14-Jul-2022,172.31,12-Oct-2022,209.67,60,1.4162,5,Commercial & Industrial,Non-Financials,Large,Early,1,10,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,21.68%,0.00585,0.00585,21.10%,0.033333,0.007033
TR_00101,BEL,16-Jul-2022,16-Jul-2022 17:16:00,19-Jul-2022,20-Jul-2022,82.14,18-Oct-2022,101.7,60,1.6788,5,Commercial & Industrial,Non-Financials,Large,Early,1,11,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,23.82%,0.00585,0.00585,23.24%,0.033333,0.007746
TR_00102,POLYCAB,19-Jul-2022,19-Jul-2022 16:03:00,20-Jul-2022,21-Jul-2022,2155.21,19-Oct-2022,2651.55,60,3.6516,5,Commercial & Industrial,Non-Financials,Mid,Early,1,12,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,23.03%,0.00585,0.00585,22.44%,0.033333,0.007481
TR_00103,HINDUNILVR,19-Jul-2022,19-Jul-2022 19:02:00,20-Jul-2022,21-Jul-2022,2435.68,19-Oct-2022,2404.03,60,1.543,5,Commercial & Industrial,Non-Financials,Large,Early,2,13,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-1.30%,0.00585,0.00585,-1.88%,0.033333,-0.000628
TR_00104,GSFC,22-Jul-2022,22-Jul-2022 14:13:00,22-Jul-2022,25-Jul-2022,140.22,21-Oct-2022,112.46,60,3.8366,5,Commercial & Industrial,Non-Financials,Small,Early,1,14,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-19.80%,0.00585,0.00585,-20.39%,0.033333,-0.006795
TR_00105,HINDZINC,22-Jul-2022,22-Jul-2022 11:19:00,22-Jul-2022,25-Jul-2022,204.58,21-Oct-2022,207.76,60,2.2674,5,Commercial & Industrial,Non-Financials,Mid,Early,2,15,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,1.55%,0.00585,0.00585,0.97%,0.033333,0.000323
TR_00106,RELIANCE,25-Jul-2022,25-Jul-2022 18:08:00,26-Jul-2022,27-Jul-2022,1096.04,25-Oct-2022,1109.43,60,1.4433,5,Commercial & Industrial,Non-Financials,Large,Mid,1,16,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,1.22%,0.00585,0.00585,0.64%,0.033333,0.000212
TR_00107,KEI,26-Jul-2022,26-Jul-2022 19:27:00,27-Jul-2022,28-Jul-2022,1213.89,27-Oct-2022,1633.03,60,2.2622,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,17,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,34.53%,0.00585,0.00585,33.94%,0.033333,0.011314
TR_00108,COROMANDEL,27-Jul-2022,27-Jul-2022 14:05:00,27-Jul-2022,28-Jul-2022,1044.77,27-Oct-2022,959.16,60,1.714,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,18,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-8.19%,0.00585,0.00585,-8.78%,0.033333,-0.002927
TR_00109,ASIANPAINT,26-Jul-2022,26-Jul-2022 18:44:00,27-Jul-2022,28-Jul-2022,3070.92,27-Oct-2022,2922.52,60,1.4888,5,Commercial & Industrial,Non-Financials,Large,Mid,3,19,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-4.83%,0.00585,0.00585,-5.42%,0.033333,-0.001806
TR_00110,SHOPERSTOP,26-Jul-2022,26-Jul-2022 19:17:00,27-Jul-2022,28-Jul-2022,590.0,27-Oct-2022,727.6,60,1.4825,5,Commercial & Industrial,Non-Financials,Small,Mid,4,20,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,23.32%,0.00585,0.00585,22.74%,0.033333,0.007579
TR_00111,KPITTECH,26-Jul-2022,26-Jul-2022 16:42:00,27-Jul-2022,28-Jul-2022,519.84,27-Oct-2022,715.36,60,1.3865,5,Commercial & Industrial,Non-Financials,Mid,Mid,5,21,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,37.61%,0.00585,0.00585,37.03%,0.033333,0.012342
TR_00112,EIHOTEL,27-Jul-2022,27-Jul-2022 20:28:00,28-Jul-2022,29-Jul-2022,151.04,28-Oct-2022,185.91,60,1.443,5,Commercial & Industrial,Non-Financials,Small,Mid,1,22,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,23.09%,0.00585,0.00585,22.50%,0.033333,0.007501
TR_00113,GMMPFAUDLR,29-Jul-2022,29-Jul-2022 13:28:00,29-Jul-2022,01-Aug-2022,1604.32,31-Oct-2022,1834.3,60,4.1122,5,Commercial & Industrial,Non-Financials,Small,Mid,1,1,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,14.34%,0.00585,0.00585,13.75%,0.033333,0.004583
TR_00114,GHCL,29-Jul-2022,29-Jul-2022 11:30:00,29-Jul-2022,01-Aug-2022,584.45,31-Oct-2022,584.05,60,3.2192,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,2,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-0.07%,0.00585,0.00585,-0.65%,0.033333,-0.000218
TR_00115,MRPL,28-Jul-2022,28-Jul-2022 21:01:00,29-Jul-2022,01-Aug-2022,71.35,31-Oct-2022,52.12,60,2.4671,5,Commercial & Industrial,Non-Financials,Large,Mid,3,23,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-26.96%,0.00585,0.00585,-27.54%,0.033333,-0.009181
TR_00116,DRREDDY,28-Jul-2022,28-Jul-2022 19:38:00,29-Jul-2022,01-Aug-2022,806.44,31-Oct-2022,863.69,60,1.9067,5,Commercial & Industrial,Non-Financials,Large,Mid,4,24,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,7.10%,0.00585,0.00585,6.51%,0.033333,0.002171
TR_00117,TVSMOTOR,28-Jul-2022,28-Jul-2022 19:31:00,29-Jul-2022,01-Aug-2022,894.03,31-Oct-2022,1127.3,60,1.7326,5,Commercial & Industrial,Non-Financials,Large,Mid,5,25,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,26.09%,0.00585,0.00585,25.51%,0.033333,0.008502
TR_00118,DIXON,28-Jul-2022,28-Jul-2022 16:24:00,29-Jul-2022,01-Aug-2022,3709.93,31-Oct-2022,4506.72,60,1.4571,5,Commercial & Industrial,Non-Financials,Large,Mid,6,26,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,21.48%,0.00585,0.00585,20.89%,0.033333,0.006964
TR_00119,RITES,29-Jul-2022,29-Jul-2022 13:56:00,29-Jul-2022,01-Aug-2022,111.75,31-Oct-2022,167.69,60,1.3691,5,Commercial & Industrial,Non-Financials,Small,Mid,7,27,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,50.06%,0.00585,0.00585,49.47%,0.033333,0.016491
TR_00120,JKPAPER,30-Jul-2022,30-Jul-2022 15:23:00,01-Aug-2022,02-Aug-2022,342.23,01-Nov-2022,392.47,60,1.8707,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,3,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,14.68%,0.00585,0.00585,14.10%,0.033333,0.004698
TR_00121,VSTIND,29-Jul-2022,29-Jul-2022 17:35:00,01-Aug-2022,02-Aug-2022,264.33,01-Nov-2022,273.8,60,1.8471,5,Commercial & Industrial,Non-Financials,Small,Mid,2,28,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,3.58%,0.00585,0.00585,3.00%,0.033333,0.001
TR_00122,GESHIP,29-Jul-2022,29-Jul-2022 17:12:00,01-Aug-2022,02-Aug-2022,431.35,01-Nov-2022,479.08,60,1.5568,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,29,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,11.06%,0.00585,0.00585,10.48%,0.033333,0.003493
TR_00123,VBL,01-Aug-2022,01-Aug-2022 16:50:00,02-Aug-2022,03-Aug-2022,180.72,02-Nov-2022,223.25,60,7.8139,5,Commercial & Industrial,Non-Financials,Large,Mid,1,4,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,23.53%,0.00585,0.00585,22.95%,0.033333,0.007649
TR_00124,CDSL,30-Jul-2022,30-Jul-2022 16:57:00,02-Aug-2022,03-Aug-2022,561.89,02-Nov-2022,590.4,60,3.0605,5,Commercial & Industrial,Non-Financials,Large,Mid,2,30,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,5.07%,0.00585,0.00585,4.49%,0.033333,0.001496
TR_00125,BRIGADE,03-Aug-2022,03-Aug-2022 11:02:00,03-Aug-2022,04-Aug-2022,376.82,03-Nov-2022,368.17,60,2.5695,5,Commercial & Industrial,Non-Financials,Small,Mid,1,5,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-2.29%,0.00585,0.00585,-2.88%,0.033333,-0.000959
TR_00126,PIIND,04-Aug-2022,04-Aug-2022 14:16:00,04-Aug-2022,05-Aug-2022,3096.96,04-Nov-2022,3249.57,60,2.6537,5,Commercial & Industrial,Non-Financials,Large,Mid,1,6,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,4.93%,0.00585,0.00585,4.34%,0.033333,0.001448
TR_00127,ADANIPOWER,03-Aug-2022,03-Aug-2022 16:57:00,04-Aug-2022,05-Aug-2022,69.14,04-Nov-2022,69.37,60,2.2011,5,Commercial & Industrial,Non-Financials,Large,Mid,2,7,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,0.33%,0.00585,0.00585,-0.25%,0.033333,-8.4e-05
TR_00128,CERA,04-Aug-2022,04-Aug-2022 17:47:00,05-Aug-2022,08-Aug-2022,4567.2,07-Nov-2022,5299.69,60,1.4716,5,Commercial & Industrial,Non-Financials,Small,Mid,1,8,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,16.04%,0.00585,0.00585,15.45%,0.033333,0.005151
TR_00129,CCL,06-Aug-2022,06-Aug-2022 12:22:00,08-Aug-2022,10-Aug-2022,426.17,09-Nov-2022,490.77,60,2.6101,5,Commercial & Industrial,Non-Financials,Small,Mid,1,9,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,15.16%,0.00585,0.00585,14.57%,0.033333,0.004857
TR_00130,DELTACORP,12-Oct-2022,12-Oct-2022 14:46:00,12-Oct-2022,13-Oct-2022,209.24,09-Jan-2023,203.22,60,1.3844,5,Commercial & Industrial,Non-Financials,Large,Early,1,10,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-2.88%,0.00585,0.00585,-3.46%,0.033333,-0.001154
TR_00131,OBEROIRLTY,15-Oct-2022,15-Oct-2022 15:34:00,18-Oct-2022,19-Oct-2022,844.15,13-Jan-2023,833.96,60,2.1093,5,Commercial & Industrial,Non-Financials,Mid,Early,1,11,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-1.21%,0.00585,0.00585,-1.79%,0.033333,-0.000598
TR_00132,PRAJIND,18-Oct-2022,18-Oct-2022 15:12:00,18-Oct-2022,19-Oct-2022,423.23,13-Jan-2023,338.25,60,1.1818,5,Commercial & Industrial,Non-Financials,Mid,Early,2,12,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-20.08%,0.00585,0.00585,-20.66%,0.033333,-0.006888
TR_00133,TATACOMM,18-Oct-2022,18-Oct-2022 19:49:00,19-Oct-2022,20-Oct-2022,1153.16,16-Jan-2023,1305.13,60,1.2776,5,Commercial & Industrial,Non-Financials,Mid,Early,1,13,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,13.18%,0.00585,0.00585,12.59%,0.033333,0.004198
TR_00134,PERSISTENT,19-Oct-2022,19-Oct-2022 17:55:00,20-Oct-2022,21-Oct-2022,1800.7,17-Jan-2023,1930.15,60,3.1272,5,Commercial & Industrial,Non-Financials,Large,Early,1,14,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,7.19%,0.00585,0.00585,6.60%,0.033333,0.002201
TR_00135,MPHASIS,21-Oct-2022,21-Oct-2022 14:33:00,21-Oct-2022,24-Oct-2022,1866.96,18-Jan-2023,1863.27,60,2.1296,5,Commercial & Industrial,Non-Financials,Large,Early,1,15,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,-0.20%,0.00585,0.00585,-0.78%,0.033333,-0.000261
TR_00136,HINDUNILVR,21-Oct-2022,21-Oct-2022 19:22:00,24-Oct-2022,25-Oct-2022,2406.82,19-Jan-2023,2482.7,60,2.7494,5,Commercial & Industrial,Non-Financials,Large,Early,1,16,SUE_RANK_PRIORITY,60D_HOLD_COMPLETE,3.15%,0.00585,0.00585,2.57%,0.033333,0.000856
TR_00137,SUMICHEM,28-Oct-2022,28-Oct-2022 15:12:00,28-Oct-2022,31-Oct-2022,474.15,24-Jan-2023,449.07,60,2.7454,5,Commercial & Industrial,Non-Financials,Small,Mid,1,1,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-5.29%,0.00585,0.00585,-5.87%,0.033333,-0.001958
TR_00138,TATAPOWER,28-Oct-2022,28-Oct-2022 16:56:00,31-Oct-2022,01-Nov-2022,220.7,25-Jan-2023,196.29,60,5.5221,5,Commercial & Industrial,Non-Financials,Large,Mid,1,2,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-11.06%,0.00585,0.00585,-11.64%,0.033333,-0.003881
TR_00139,MARUTI,29-Oct-2022,29-Oct-2022 10:54:00,31-Oct-2022,01-Nov-2022,9261.6,25-Jan-2023,8443.67,60,2.4022,5,Commercial & Industrial,Non-Financials,Large,Mid,2,3,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-8.83%,0.00585,0.00585,-9.42%,0.033333,-0.003139
TR_00140,CCL,29-Oct-2022,29-Oct-2022 14:00:00,31-Oct-2022,01-Nov-2022,484.49,25-Jan-2023,519.12,60,2.3016,5,Commercial & Industrial,Non-Financials,Small,Mid,3,17,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,7.15%,0.00585,0.00585,6.56%,0.033333,0.002188
TR_00141,DMART,31-Oct-2022,31-Oct-2022 11:23:00,31-Oct-2022,01-Nov-2022,4329.0,25-Jan-2023,3515.1,60,1.3609,5,Commercial & Industrial,Non-Financials,Large,Mid,4,18,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-18.80%,0.00585,0.00585,-19.39%,0.033333,-0.006462
TR_00142,GHCL,01-Nov-2022,01-Nov-2022 12:56:00,01-Nov-2022,02-Nov-2022,574.06,27-Jan-2023,441.46,60,1.9859,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,4,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-23.10%,0.00585,0.00585,-23.68%,0.033333,-0.007895
TR_00143,ASAHIINDIA,01-Nov-2022,01-Nov-2022 14:33:00,01-Nov-2022,02-Nov-2022,615.74,27-Jan-2023,485.13,60,1.2123,5,Commercial & Industrial,Non-Financials,Small,Mid,2,19,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-21.21%,0.00585,0.00585,-21.80%,0.033333,-0.007266
TR_00144,ADANIPORTS,01-Nov-2022,01-Nov-2022 19:43:00,02-Nov-2022,03-Nov-2022,808.63,30-Jan-2023,585.15,60,1.7149,5,Commercial & Industrial,Non-Financials,Large,Mid,1,5,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-27.64%,0.00585,0.00585,-28.22%,0.033333,-0.009407
TR_00145,DHANUKA,02-Nov-2022,02-Nov-2022 12:27:00,02-Nov-2022,03-Nov-2022,715.49,30-Jan-2023,673.8,60,1.4206,5,Commercial & Industrial,Non-Financials,Small,Mid,2,20,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-5.83%,0.00585,0.00585,-6.41%,0.033333,-0.002137
TR_00146,GRINDWELL,02-Nov-2022,02-Nov-2022 19:36:00,03-Nov-2022,04-Nov-2022,2048.43,31-Jan-2023,1934.74,60,1.5658,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,6,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-5.55%,0.00585,0.00585,-6.14%,0.033333,-0.002045
TR_00147,JKPAPER,07-Nov-2022,07-Nov-2022 11:25:00,07-Nov-2022,09-Nov-2022,372.09,02-Feb-2023,380.48,60,2.4704,5,Commercial & Industrial,Non-Financials,Mid,Mid,1,7,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,2.25%,0.00585,0.00585,1.67%,0.033333,0.000556
TR_00148,SOLARINDS,05-Nov-2022,05-Nov-2022 12:39:00,07-Nov-2022,09-Nov-2022,4083.73,02-Feb-2023,3923.12,60,2.3758,5,Commercial & Industrial,Non-Financials,Mid,Mid,2,8,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-3.93%,0.00585,0.00585,-4.52%,0.033333,-0.001506
TR_00149,ELGIEQUIP,04-Nov-2022,04-Nov-2022 17:57:00,07-Nov-2022,09-Nov-2022,495.37,02-Feb-2023,374.09,60,1.8341,5,Commercial & Industrial,Non-Financials,Mid,Mid,3,9,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-24.48%,0.00585,0.00585,-25.07%,0.033333,-0.008356
TR_00150,VINATIORGA,07-Nov-2022,07-Nov-2022 15:12:00,07-Nov-2022,09-Nov-2022,1983.36,02-Feb-2023,1867.38,60,1.8259,5,Commercial & Industrial,Non-Financials,Small,Mid,4,21,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-5.85%,0.00585,0.00585,-6.43%,0.033333,-0.002144
TR_00151,GMMPFAUDLR,04-Nov-2022,04-Nov-2022 18:22:00,07-Nov-2022,09-Nov-2022,1928.18,02-Feb-2023,1600.16,60,1.7006,5,Commercial & Industrial,Non-Financials,Mid,Mid,5,22,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-17.01%,0.00585,0.00585,-17.60%,0.033333,-0.005866
TR_00152,COALINDIA,07-Nov-2022,07-Nov-2022 19:31:00,09-Nov-2022,10-Nov-2022,188.24,03-Feb-2023,170.07,60,1.4766,5,Commercial & Industrial,Non-Financials,Large,Mid,1,23,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,-9.66%,0.00585,0.00585,-10.24%,0.033333,-0.003414
TR_00153,BRITANNIA,05-Nov-2022,05-Nov-2022 18:42:00,09-Nov-2022,10-Nov-2022,3912.85,03-Feb-2023,4361.6,60,1.1982,5,Commercial & Industrial,Non-Financials,Large,Mid,2,24,Q5_SUE_SIGNAL_NON_FINANCIAL,60D_HOLD_COMPLETE,11.47%,0.00585,0.00585,10.88%,0.033333,0.003628
