date,NIFTY CHEMICALS
2014-08-27,3959.19
2014-08-28,3963.89
2014-09-01,4034.55
2014-09-02,4061.04
2014-09-03,4099.45
2014-09-04,4108.69
2014-09-05,4109.44
2014-09-08,4147.11
2014-09-09,4130.41
2014-09-10,4132.91
2014-09-11,4154.73
2014-09-12,4187.95
2014-09-15,4187.25
2014-09-16,4005.69
2014-09-17,4000.7
2014-09-18,4097.97
2014-09-19,4086.27
2014-09-22,4119.66
2014-09-23,4027.56
2014-09-24,4007.23
2014-09-25,3925.21
2014-09-26,3973.0
2014-09-29,4040.85
2014-09-30,4047.9
2014-10-01,4039.08
2014-10-07,4005.71
2014-10-08,3989.88
2014-10-09,4020.35
2014-10-10,3977.73
2014-10-13,3977.95
2014-10-14,3998.94
2014-10-16,3922.08
2014-10-17,3925.08
2014-10-20,3916.77
2014-10-21,3962.71
2014-10-22,4030.13
2014-10-23,4070.56
2014-10-27,4018.79
2014-10-28,3983.77
2014-10-29,3992.19
2014-10-30,4026.44
2014-10-31,4074.52
2014-11-03,4122.57
2014-11-05,4078.97
2014-11-07,4063.47
2014-11-10,4081.03
2014-11-11,4081.67
2014-11-12,4102.57
2014-11-13,4091.11
2014-11-14,4137.97
2014-11-17,4182.84
2014-11-18,4200.89
2014-11-19,4140.39
2014-11-20,4144.18
2014-11-21,4198.12
2014-11-24,4215.44
2014-11-25,4120.94
2014-11-26,4117.41
2014-11-27,4125.57
2014-11-28,4238.08
2014-12-01,4262.64
2014-12-02,4279.67
2014-12-03,4328.72
2014-12-04,4352.36
2014-12-05,4344.53
2014-12-08,4290.31
2014-12-09,4248.49
2014-12-10,4296.32
2014-12-11,4233.71
2014-12-12,4151.99
2014-12-15,4136.74
2014-12-16,4080.26
2014-12-17,4004.04
2014-12-18,4112.2
2014-12-19,4212.33
2014-12-22,4273.25
2014-12-23,4261.09
2014-12-24,4237.98
2014-12-26,4249.05
2014-12-29,4292.34
2014-12-30,4342.15
2014-12-31,4399.88
2015-01-01,4441.59
2015-01-02,4463.57
2015-01-05,4441.12
2015-01-06,4299.61
2015-01-07,4321.9
2015-01-08,4369.07
2015-01-09,4400.5
2015-01-12,4407.33
2015-01-13,4470.54
2015-01-14,4523.71
2015-01-15,4604.01
2015-01-16,4569.31
2015-01-19,4592.34
2015-01-20,4588.82
2015-01-21,4578.51
2015-01-22,4584.41
2015-01-23,4540.57
2015-01-27,4547.28
2015-01-28,4527.31
2015-01-29,4544.36
2015-01-30,4545.75
2015-02-02,4508.84
2015-02-03,4496.35
2015-02-04,4494.56
2015-02-05,4455.68
2015-02-06,4388.36
2015-02-09,4402.4
2015-02-10,4446.9
2015-02-11,4524.23
2015-02-12,4568.36
2015-02-13,4522.41
2015-02-16,4495.06
2015-02-18,4519.75
2015-02-19,4518.16
2015-02-20,4506.16
2015-02-23,4470.29
2015-02-24,4468.78
2015-02-25,4424.92
2015-02-26,4357.56
2015-02-27,4455.23
2015-02-28,4431.39
2015-03-02,4504.88
2015-03-03,4617.86
2015-03-04,4527.61
2015-03-05,4571.13
2015-03-09,4495.75
2015-03-10,4479.22
2015-03-11,4469.23
2015-03-12,4478.44
2015-03-13,4480.47
2015-03-16,4474.05
2015-03-17,4507.19
2015-03-18,4524.34
2015-03-19,4506.11
2015-03-20,4428.92
2015-03-23,4350.78
2015-03-24,4319.3
2015-03-25,4287.75
2015-03-26,4277.77
2015-03-27,4313.23
2015-03-30,4398.12
2015-03-31,4426.15
2015-04-01,4460.75
2015-04-06,4430.18
2015-04-07,4488.42
2015-04-08,4465.49
2015-04-09,4550.04
2015-04-10,4565.61
2015-04-13,4613.32
2015-04-15,4615.09
2015-04-16,4631.41
2015-04-17,4607.07
2015-04-20,4533.65
2015-04-21,4516.07
2015-04-22,4538.47
2015-04-23,4522.13
2015-04-24,4402.55
2015-04-27,4266.63
2015-04-28,4386.76
2015-04-29,4403.73
2015-04-30,4394.58
2015-05-04,4481.64
2015-05-05,4491.8
2015-05-06,4396.59
2015-05-07,4313.1
2015-05-08,4394.98
2015-05-11,4466.98
2015-05-12,4416.37
2015-05-13,4444.77
2015-05-14,4470.0
2015-05-15,4492.72
2015-05-18,4513.12
2015-05-19,4520.16
2015-05-20,4423.71
2015-05-21,4400.56
2015-05-22,4378.84
2015-05-25,4361.35
2015-05-26,4371.95
2015-05-27,4316.65
2015-05-28,4337.86
2015-05-29,4344.5
2015-06-01,4331.35
2015-06-02,4267.22
2015-06-03,4199.96
2015-06-04,4218.02
2015-06-05,4248.43
2015-06-08,4174.17
2015-06-09,4189.36
2015-06-10,4227.48
2015-06-11,4144.77
2015-06-12,4142.37
2015-06-15,4147.38
2015-06-16,4133.22
2015-06-17,4171.73
2015-06-18,4224.94
2015-06-19,4301.07
2015-06-22,4304.2
2015-06-23,4341.91
2015-06-24,4314.95
2015-06-25,4331.84
2015-06-26,4348.48
2015-06-29,4300.68
2015-06-30,4350.69
2015-07-01,4432.4
2015-07-02,4406.21
2015-07-03,4409.83
2015-07-06,4439.68
2015-07-07,4529.29
2015-07-08,4481.64
2015-07-09,4456.09
2015-07-10,4456.59
2015-07-13,4514.63
2015-07-14,4525.23
2015-07-15,4548.56
2015-07-16,4652.95
2015-07-17,4649.23
2015-07-20,4715.52
2015-07-21,4621.01
2015-07-22,4720.25
2015-07-23,4746.66
2015-07-24,4686.92
2015-07-27,4661.73
2015-07-28,4632.69
2015-07-29,4706.62
2015-07-30,4735.7
2015-07-31,4696.05
2015-08-03,4671.77
2015-08-04,4798.94
2015-08-05,4814.3
2015-08-06,4834.16
2015-08-07,4873.02
2015-08-10,4919.36
2015-08-11,4873.85
2015-08-12,4729.01
2015-08-13,4691.87
2015-08-14,4750.33
2015-08-17,4768.89
2015-08-18,4795.32
2015-08-19,4791.0
2015-08-20,4687.33
2015-08-21,4685.58
2015-08-24,4318.82
2015-08-25,4362.82
2015-08-26,4331.17
2015-08-27,4458.87
2015-08-28,4453.37
2015-08-31,4435.74
2015-09-01,4342.39
2015-09-02,4323.24
2015-09-03,4365.8
2015-09-04,4298.63
2015-09-07,4236.57
2015-09-08,4238.05
2015-09-09,4314.7
2015-09-10,4324.46
2015-09-11,4348.43
2015-09-14,4364.19
2015-09-15,4364.35
2015-09-16,4360.07
2015-09-18,4424.06
2015-09-21,4479.29
2015-09-22,4397.42
2015-09-23,4395.07
2015-09-24,4429.13
2015-09-28,4412.67
2015-09-29,4415.76
2015-09-30,4518.19
2015-10-01,4551.53
2015-10-05,4628.24
2015-10-06,4668.74
2015-10-07,4644.15
2015-10-08,4613.04
2015-10-09,4632.09
2015-10-12,4618.03
2015-10-13,4648.41
2015-10-14,4640.96
2015-10-15,4641.85
2015-10-16,4656.88
2015-10-19,4660.35
2015-10-20,4647.27
2015-10-21,4629.96
2015-10-23,4631.95
2015-10-26,4630.34
2015-10-27,4635.63
2015-10-28,4611.59
2015-10-29,4602.29
2015-10-30,4577.65
2015-11-02,4611.06
2015-11-03,4650.7
2015-11-04,4650.07
2015-11-05,4575.43
2015-11-06,4540.75
2015-11-09,4582.9
2015-11-10,4508.31
2015-11-11,4560.95
2015-11-13,4523.34
2015-11-16,4531.13
2015-11-17,4552.17
2015-11-18,4528.53
2015-11-19,4577.88
2015-11-20,4631.61
2015-11-23,4598.81
2015-11-24,4594.19
2015-11-26,4596.18
2015-11-27,4614.34
2015-11-30,4610.28
2015-12-01,4651.07
2015-12-02,4662.28
2015-12-03,4635.83
2015-12-04,4604.97
2015-12-07,4610.45
2015-12-08,4533.32
2015-12-09,4420.57
2015-12-10,4429.26
2015-12-11,4372.48
2015-12-14,4419.57
2015-12-15,4467.91
2015-12-16,4481.71
2015-12-17,4509.42
2015-12-18,4488.13
2015-12-21,4516.57
2015-12-22,4500.39
2015-12-23,4560.89
2015-12-24,4598.87
2015-12-28,4601.77
2015-12-29,4584.65
2015-12-30,4593.58
2015-12-31,4599.97
2016-01-01,4648.78
2016-01-04,4645.41
2016-01-05,4661.74
2016-01-06,4671.42
2016-01-07,4532.75
2016-01-08,4578.79
2016-01-11,4539.7
2016-01-12,4498.35
2016-01-13,4449.47
2016-01-14,4431.55
2016-01-15,4374.46
2016-01-18,4178.13
2016-01-19,4218.53
2016-01-20,4138.45
2016-01-21,4094.14
2016-01-22,4194.55
2016-01-25,4219.33
2016-01-27,4307.43
2016-01-28,4276.56
2016-01-29,4327.76
2016-02-01,4357.89
2016-02-02,4335.94
2016-02-03,4264.03
2016-02-04,4312.86
2016-02-05,4380.59
2016-02-08,4407.17
2016-02-09,4322.36
2016-02-10,4287.86
2016-02-11,4134.98
2016-02-12,4101.91
2016-02-15,4189.98
2016-02-16,4079.44
2016-02-17,4159.87
2016-02-18,4237.53
2016-02-19,4232.18
2016-02-22,4264.79
2016-02-23,4158.96
2016-02-24,4110.48
2016-02-25,4072.56
2016-02-26,4028.98
2016-02-29,4036.85
2016-03-01,4111.8
2016-03-02,4226.25
2016-03-03,4291.98
2016-03-04,4289.62
2016-03-08,4272.78
2016-03-09,4275.29
2016-03-10,4293.29
2016-03-11,4320.37
2016-03-14,4321.73
2016-03-15,4328.66
2016-03-16,4315.59
2016-03-17,4336.87
2016-03-18,4333.52
2016-03-21,4346.59
2016-03-22,4339.21
2016-03-23,4374.79
2016-03-28,4303.72
2016-03-29,4386.3
2016-03-30,4434.42
2016-03-31,4410.74
2016-04-01,4402.61
2016-04-04,4396.19
2016-04-05,4377.77
2016-04-06,4444.85
2016-04-07,4448.23
2016-04-08,4473.17
2016-04-11,4502.06
2016-04-12,4555.29
2016-04-13,4678.38
2016-04-18,4708.42
2016-04-20,4761.89
2016-04-21,4723.39
2016-04-22,4696.54
2016-04-25,4726.28
2016-04-26,4741.41
2016-04-27,4745.5
2016-04-28,4701.85
2016-04-29,4701.77
2016-05-02,4711.93
2016-05-03,4709.44
2016-05-04,4652.11
2016-05-05,4675.08
2016-05-06,4662.66
2016-05-09,4704.69
2016-05-10,4716.92
2016-05-11,4725.01
2016-05-12,4811.01
2016-05-13,4817.81
2016-05-16,4805.44
2016-05-17,4798.14
2016-05-18,4786.47
2016-05-19,4778.67
2016-05-20,4844.02
2016-05-23,4815.53
2016-05-24,4834.87
2016-05-25,4956.93
2016-05-26,4959.29
2016-05-27,4977.7
2016-05-30,4952.3
2016-05-31,4996.45
2016-06-01,5011.15
2016-06-02,4995.74
2016-06-03,4963.59
2016-06-06,4994.77
2016-06-07,5006.9
2016-06-08,5011.76
2016-06-09,5000.22
2016-06-10,4986.16
2016-06-13,4975.6
2016-06-14,4956.23
2016-06-15,5001.45
2016-06-16,5004.24
2016-06-17,5018.53
2016-06-20,5012.54
2016-06-21,4994.86
2016-06-22,4983.56
2016-06-23,4964.69
2016-06-24,4917.22
2016-06-27,5012.58
2016-06-28,5044.52
2016-06-29,5142.18
2016-06-30,5194.07
2016-07-01,5249.31
2016-07-04,5238.85
2016-07-05,5228.27
2016-07-07,5223.12
2016-07-08,5230.33
2016-07-11,5263.17
2016-07-12,5273.26
2016-07-13,5234.47
2016-07-14,5316.34
2016-07-15,5286.32
2016-07-18,5258.1
2016-07-19,5265.36
2016-07-20,5343.45
2016-07-21,5315.08
2016-07-22,5326.95
2016-07-25,5365.96
2016-07-26,5303.1
2016-07-27,5287.94
2016-07-28,5366.13
2016-07-29,5333.72
2016-08-01,5338.69
2016-08-02,5286.89
2016-08-03,5226.63
2016-08-04,5254.56
2016-08-05,5362.32
2016-08-08,5332.1
2016-08-09,5310.51
2016-08-10,5380.72
2016-08-11,5382.24
2016-08-12,5385.95
2016-08-16,5412.05
2016-08-17,5441.36
2016-08-18,5512.6
2016-08-19,5578.64
2016-08-22,5636.22
2016-08-23,5718.87
2016-08-24,5744.57
2016-08-25,5700.87
2016-08-26,5741.02
2016-08-29,5728.16
2016-08-30,5808.43
2016-08-31,5794.0
2016-09-01,5755.81
2016-09-02,5770.63
2016-09-06,5833.18
2016-09-07,5842.47
2016-09-08,5858.69
2016-09-09,5830.45
2016-09-12,5650.1
2016-09-14,5789.4
2016-09-15,5801.21
2016-09-16,5811.37
2016-09-19,5792.31
2016-09-20,5798.22
2016-09-21,5771.04
2016-09-22,5821.82
2016-09-23,5802.24
2016-09-26,5774.86
2016-09-27,5787.63
2016-09-28,5796.51
2016-09-29,5569.19
2016-09-30,5697.86
2016-10-03,5920.24
2016-10-04,5992.92
2016-10-05,6040.91
2016-10-06,5988.71
2016-10-07,5961.77
2016-10-10,6020.61
2016-10-13,5960.29
2016-10-14,6010.71
2016-10-17,5932.62
2016-10-18,6007.18
2016-10-19,6088.63
2016-10-20,6120.97
2016-10-21,6172.08
2016-10-24,6162.92
2016-10-25,6135.89
2016-10-26,6051.93
2016-10-27,5995.51
2016-10-28,6038.81
2016-10-30,6068.9
2016-11-01,6048.57
2016-11-02,5935.32
2016-11-03,5840.93
2016-11-04,5804.64
2016-11-07,5806.08
2016-11-08,5788.26
2016-11-09,5710.92
2016-11-10,5757.06
2016-11-11,5578.62
2016-11-15,5345.49
2016-11-16,5376.22
2016-11-17,5345.49
2016-11-18,5330.48
2016-11-21,5182.12
2016-11-22,5269.51
2016-11-23,5295.29
2016-11-24,5263.52
2016-11-25,5372.99
2016-11-28,5437.75
2016-11-29,5462.04
2016-11-30,5536.56
2016-12-01,5507.18
2016-12-02,5427.39
2016-12-05,5444.74
2016-12-06,5526.54
2016-12-07,5526.23
2016-12-08,5600.99
2016-12-09,5606.55
2016-12-12,5440.59
2016-12-13,5441.95
2016-12-14,5480.86
2016-12-15,5473.77
2016-12-16,5465.23
2016-12-19,5476.01
2016-12-20,5450.73
2016-12-21,5463.07
2016-12-22,5417.3
2016-12-23,5389.52
2016-12-26,5277.8
2016-12-27,5349.52
2016-12-28,5378.87
2016-12-29,5420.82
2016-12-30,5485.6
2017-01-02,5536.12
2017-01-03,5579.81
2017-01-04,5572.26
2017-01-05,5602.74
2017-01-06,5604.26
2017-01-09,5630.02
2017-01-10,5686.69
2017-01-11,5767.1
2017-01-12,5770.54
2017-01-13,5785.47
2017-01-16,5826.2
2017-01-17,5802.65
2017-01-18,5900.26
2017-01-19,5879.82
2017-01-20,5790.23
2017-01-23,5786.62
2017-01-24,5880.57
2017-01-25,6068.63
2017-01-27,6091.27
2017-01-30,6089.71
2017-01-31,6060.12
2017-02-01,6176.26
2017-02-02,6174.16
2017-02-03,6222.95
2017-02-06,6238.55
2017-02-07,6232.7
2017-02-08,6243.57
2017-02-09,6216.61
2017-02-10,6216.17
2017-02-13,6230.11
2017-02-14,6192.73
2017-02-15,6109.29
2017-02-16,6193.94
2017-02-17,6211.66
2017-02-20,6286.97
2017-02-21,6346.03
2017-02-22,6315.6
2017-02-23,6256.37
2017-02-27,6207.92
2017-02-28,6189.71
2017-03-01,6239.75
2017-03-02,6214.0
2017-03-03,6215.3
2017-03-06,6248.52
2017-03-07,6266.09
2017-03-08,6254.38
2017-03-09,6265.91
2017-03-10,6248.76
2017-03-14,6331.73
2017-03-15,6355.93
2017-03-16,6424.75
2017-03-17,6421.67
2017-03-20,6409.49
2017-03-21,6433.24
2017-03-22,6389.75
2017-03-23,6400.6
2017-03-24,6405.02
2017-03-27,6417.39
2017-03-28,6498.42
2017-03-29,6537.01
2017-03-30,6549.66
2017-03-31,6625.91
2017-04-03,6656.32
2017-04-05,6733.67
2017-04-06,6694.64
2017-04-07,6652.47
2017-04-10,6707.0
2017-04-11,6761.92
2017-04-12,6768.59
2017-04-13,6764.0
2017-04-17,6789.86
2017-04-18,6736.31
2017-04-19,6786.32
2017-04-20,6854.81
2017-04-21,6847.52
2017-04-24,6862.93
2017-04-25,6941.03
2017-04-26,6955.79
2017-04-27,6966.82
2017-04-28,6976.36
2017-05-02,6959.97
2017-05-03,6951.42
2017-05-04,7046.95
2017-05-05,6968.58
2017-05-08,6952.12
2017-05-09,6976.2
2017-05-10,7019.2
2017-05-11,7019.14
2017-05-12,6963.87
2017-05-15,7021.88
2017-05-16,7119.68
2017-05-17,7118.03
2017-05-18,7020.85
2017-05-19,6931.28
2017-05-22,6765.95
2017-05-23,6692.25
2017-05-24,6603.72
2017-05-25,6761.17
2017-05-26,6870.56
2017-05-29,6822.48
2017-05-30,6902.17
2017-05-31,6969.91
2017-06-01,7004.13
2017-06-02,7079.93
2017-06-05,7073.7
2017-06-06,7009.05
2017-06-07,7032.61
2017-06-08,7008.44
2017-06-09,7052.5
2017-06-12,7042.37
2017-06-13,7075.52
2017-06-14,7048.3
2017-06-15,7101.86
2017-06-16,7109.06
2017-06-19,7161.31
2017-06-20,7136.74
2017-06-21,7126.96
2017-06-22,7098.4
2017-06-23,7060.98
2017-06-27,6920.17
2017-06-28,6885.45
2017-06-29,6966.24
2017-06-30,7052.01
2017-07-03,7198.09
2017-07-04,7178.79
2017-07-05,7270.85
2017-07-06,7295.67
2017-07-07,7299.09
2017-07-10,7339.45
2017-07-11,7274.39
2017-07-12,7315.61
2017-07-13,7335.04
2017-07-14,7296.69
2017-07-17,7277.2
2017-07-18,7255.77
2017-07-19,7289.46
2017-07-20,7271.57
2017-07-21,7260.44
2017-07-24,7258.64
2017-07-25,7306.42
2017-07-26,7323.07
2017-07-27,7232.4
2017-07-28,7245.37
2017-07-31,7255.08
2017-08-01,7224.5
2017-08-02,7211.55
2017-08-03,7173.9
2017-08-04,7192.3
2017-08-07,7225.98
2017-08-08,7164.96
2017-08-09,7019.9
2017-08-10,6838.78
2017-08-11,6849.62
2017-08-14,7000.51
2017-08-16,7084.15
2017-08-17,7069.97
2017-08-18,7099.15
2017-08-21,7019.0
2017-08-22,7013.33
2017-08-23,7059.96
2017-08-24,7093.09
2017-08-28,7178.89
2017-08-29,7106.19
2017-08-30,7171.04
2017-08-31,7216.63
2017-09-01,7276.91
2017-09-04,7222.36
2017-09-05,7256.79
2017-09-06,7245.93
2017-09-07,7352.23
2017-09-08,7351.72
2017-09-11,7402.52
2017-09-12,7419.93
2017-09-13,7369.7
2017-09-14,7396.49
2017-09-15,7439.61
2017-09-18,7521.96
2017-09-19,7691.21
2017-09-20,7634.72
2017-09-21,7600.37
2017-09-22,7376.22
2017-09-25,7290.63
2017-09-26,7326.63
2017-09-27,7207.14
2017-09-28,7294.84
2017-09-29,7439.79
2017-10-03,7410.1
2017-10-04,7457.31
2017-10-05,7585.65
2017-10-06,7708.8
2017-10-09,7829.75
2017-10-10,7917.55
2017-10-11,7886.35
2017-10-12,7965.16
2017-10-13,8015.79
2017-10-16,8047.56
2017-10-17,8152.92
2017-10-18,8182.68
2017-10-19,8193.85
2017-10-23,8282.12
2017-10-24,8389.4
2017-10-25,8325.9
2017-10-26,8345.48
2017-10-27,8333.95
2017-10-30,8438.12
2017-10-31,8489.11
2017-11-01,8416.75
2017-11-02,8452.65
2017-11-03,8587.6
2017-11-06,8593.64
2017-11-07,8452.44
2017-11-08,8440.53
2017-11-09,8617.09
2017-11-10,8661.4
2017-11-13,8683.82
2017-11-14,8682.24
2017-11-15,8560.4
2017-11-16,8593.93
2017-11-17,8627.65
2017-11-20,8702.09
2017-11-21,8680.26
2017-11-22,8705.76
2017-11-23,8781.49
2017-11-24,8781.05
2017-11-27,8853.18
2017-11-28,8837.65
2017-11-29,8793.07
2017-11-30,8825.13
2017-12-01,8793.95
2017-12-04,8729.25
2017-12-05,8698.02
2017-12-06,8683.03
2017-12-07,8848.61
2017-12-08,8975.04
2017-12-11,9052.18
2017-12-12,8982.95
2017-12-13,8829.91
2017-12-14,8860.43
2017-12-15,8988.26
2017-12-18,9044.9
2017-12-19,9159.23
2017-12-20,9214.21
2017-12-21,9316.78
2017-12-22,9444.25
2017-12-26,9417.77
2017-12-27,9371.01
2017-12-28,9327.32
2017-12-29,9402.04
2018-01-01,9389.68
2018-01-02,9395.09
2018-01-03,9669.17
2018-01-04,9702.56
2018-01-05,9699.59
2018-01-08,9866.96
2018-01-09,9857.9
2018-01-10,9799.31
2018-01-11,9808.14
2018-01-12,9821.15
2018-01-15,9919.48
2018-01-16,9658.61
2018-01-17,9701.19
2018-01-18,9563.38
2018-01-19,9575.62
2018-01-22,9650.64
2018-01-23,9663.18
2018-01-24,9574.91
2018-01-25,9500.68
2018-01-29,9399.07
2018-01-30,9305.29
2018-01-31,9248.55
2018-02-01,9219.46
2018-02-02,8844.33
2018-02-05,8898.2
2018-02-06,8724.68
2018-02-07,8892.97
2018-02-08,9170.63
2018-02-09,9183.66
2018-02-12,9315.33
2018-02-14,9285.83
2018-02-15,9228.4
2018-02-16,9130.16
2018-02-19,9132.49
2018-02-20,9064.78
2018-02-21,9060.84
2018-02-22,8929.79
2018-02-23,9073.41
2018-02-26,9127.48
2018-02-27,9109.88
2018-02-28,9089.83
2018-03-01,9004.27
2018-03-05,8917.6
2018-03-06,8854.32
2018-03-07,8795.51
2018-03-08,8880.82
2018-03-09,8865.24
2018-03-12,8918.32
2018-03-13,8979.23
2018-03-14,8977.71
2018-03-15,9003.48
2018-03-16,8955.83
2018-03-19,8800.24
2018-03-20,8818.97
2018-03-21,8824.5
2018-03-22,8775.23
2018-03-23,8671.86
2018-03-26,8721.21
2018-03-27,8904.81
2018-03-28,8792.32
2018-04-02,8982.97
2018-04-03,9156.61
2018-04-04,9049.8
2018-04-05,9218.02
2018-04-06,9272.69
2018-04-09,9303.76
2018-04-10,9317.64
2018-04-11,9272.2
2018-04-12,9299.94
2018-04-13,9375.67
2018-04-16,9483.32
2018-04-17,9472.72
2018-04-18,9481.52
2018-04-19,9596.18
2018-04-20,9615.88
2018-04-23,9574.85
2018-04-24,9579.78
2018-04-25,9461.48
2018-04-26,9508.4
2018-04-27,9582.94
2018-04-30,9739.08
2018-05-02,9679.03
2018-05-03,9660.52
2018-05-04,9593.91
2018-05-07,9582.29
2018-05-08,9739.99
2018-05-09,9736.59
2018-05-10,9654.76
2018-05-11,9574.42
2018-05-14,9476.77
2018-05-15,9294.28
2018-05-16,9309.25
2018-05-17,9334.96
2018-05-18,9247.57
2018-05-21,9189.02
2018-05-22,9257.54
2018-05-23,9136.9
2018-05-24,9091.27
2018-05-25,9322.09
2018-05-28,9425.58
2018-05-29,9404.71
2018-05-30,9486.25
2018-05-31,9438.87
2018-06-01,9247.41
2018-06-04,9128.65
2018-06-05,8881.91
2018-06-06,8987.06
2018-06-07,9152.06
2018-06-08,9114.82
2018-06-11,9082.89
2018-06-12,9139.6
2018-06-13,9193.1
2018-06-14,9170.66
2018-06-15,9156.37
2018-06-18,9098.47
2018-06-19,8939.1
2018-06-20,8997.29
2018-06-21,8861.68
2018-06-22,8871.24
2018-06-25,8832.54
2018-06-26,8773.94
2018-06-27,8648.5
2018-06-28,8492.33
2018-06-29,8684.32
2018-07-02,8636.18
2018-07-03,8721.63
2018-07-04,8724.45
2018-07-05,8689.54
2018-07-06,8730.32
2018-07-09,8865.79
2018-07-10,8902.69
2018-07-11,8892.42
2018-07-12,8882.95
2018-07-13,8702.68
2018-07-16,8497.49
2018-07-17,8590.02
2018-07-18,8495.22
2018-07-19,8419.77
2018-07-20,8369.9
2018-07-23,8482.16
2018-07-24,8620.02
2018-07-25,8748.38
2018-07-26,8737.61
2018-07-27,8850.43
2018-07-30,8845.45
2018-07-31,8920.28
2018-08-01,8932.24
2018-08-02,8948.69
2018-08-03,9076.27
2018-08-06,9110.95
2018-08-07,9053.66
2018-08-08,9177.12
2018-08-09,9233.63
2018-08-10,9136.5
2018-08-13,9092.91
2018-08-14,9091.07
2018-08-16,9145.85
2018-08-17,9243.81
2018-08-20,9230.98
2018-08-21,9214.2
2018-08-23,9243.81
2018-08-24,9295.57
2018-08-27,9365.33
2018-08-28,9347.84
2018-08-29,9312.07
2018-08-30,9348.94
2018-08-31,9392.56
2018-09-03,9399.33
2018-09-04,9191.67
2018-09-05,9215.92
2018-09-06,9314.7
2018-09-07,9382.35
2018-09-10,9251.66
2018-09-11,9093.1
2018-09-12,9087.85
2018-09-14,9231.93
2018-09-17,9188.77
2018-09-18,9138.96
2018-09-19,9142.66
2018-09-21,9102.19
2018-09-24,8786.16
2018-09-25,8773.99
2018-09-26,8702.77
2018-09-27,8570.25
2018-09-28,8480.31
2018-10-01,8395.4
2018-10-03,8302.66
2018-10-04,8133.89
2018-10-05,8034.81
2018-10-08,7974.76
2018-10-09,7875.14
2018-10-10,8111.0
2018-10-11,8081.84
2018-10-12,8314.69
2018-10-15,8363.23
2018-10-16,8529.66
2018-10-17,8331.91
2018-10-19,8331.43
2018-10-22,8227.54
2018-10-23,8107.28
2018-10-24,8181.34
2018-10-25,8124.1
2018-10-26,8132.19
2018-10-29,8312.34
2018-10-30,8323.44
2018-10-31,8439.2
2018-11-01,8539.15
2018-11-02,8650.99
2018-11-05,8696.55
2018-11-06,8656.1
2018-11-07,8764.03
2018-11-09,8830.33
2018-11-12,8769.6
2018-11-13,8794.4
2018-11-14,8908.78
2018-11-15,8902.29
2018-11-16,8907.68
2018-11-19,8940.02
2018-11-20,8896.03
2018-11-21,8962.73
2018-11-22,8996.63
2018-11-26,8954.15
2018-11-27,9043.73
2018-11-28,8891.23
2018-11-29,8964.45
2018-11-30,8924.3
2018-12-03,8913.25
2018-12-04,8914.18
2018-12-05,8819.98
2018-12-06,8708.2
2018-12-07,8724.76
2018-12-10,8540.22
2018-12-11,8629.14
2018-12-12,8841.06
2018-12-13,8900.93
2018-12-14,8944.08
2018-12-17,9029.55
2018-12-18,9066.8
2018-12-19,9154.3
2018-12-20,9148.04
2018-12-21,8972.16
2018-12-24,8858.58
2018-12-26,8800.79
2018-12-27,8818.25
2018-12-28,8841.36
2018-12-31,8877.87
2019-01-01,8878.05
2019-01-02,8854.79
2019-01-03,8826.77
2019-01-04,8827.74
2019-01-07,8808.15
2019-01-08,8812.64
2019-01-09,8797.72
2019-01-10,8895.01
2019-01-11,8880.2
2019-01-14,8918.05
2019-01-15,9040.08
2019-01-16,9004.15
2019-01-17,8955.03
2019-01-18,8904.53
2019-01-21,8899.91
2019-01-22,8865.82
2019-01-23,8764.62
2019-01-24,8733.31
2019-01-25,8610.3
2019-01-28,8409.57
2019-01-29,8448.4
2019-01-30,8562.7
2019-01-31,8617.22
2019-02-01,8586.39
2019-02-04,8562.78
2019-02-05,8453.93
2019-02-06,8331.48
2019-02-07,8444.75
2019-02-08,8347.76
2019-02-11,8173.61
2019-02-12,8068.12
2019-02-13,8003.44
2019-02-14,7902.32
2019-02-15,7815.02
2019-02-18,7683.45
2019-02-19,7677.59
2019-02-20,7725.65
2019-02-21,7797.14
2019-02-22,7843.84
2019-02-25,7957.69
2019-02-26,7910.98
2019-02-27,7924.96
2019-02-28,7962.72
2019-03-01,8067.05
2019-03-05,8312.83
2019-03-06,8332.94
2019-03-07,8312.76
2019-03-08,8258.04
2019-03-11,8352.62
2019-03-12,8374.72
2019-03-13,8440.39
2019-03-14,8406.71
2019-03-15,8359.13
2019-03-18,8381.87
2019-03-19,8431.98
2019-03-20,8399.0
2019-03-22,8402.27
2019-03-25,8322.47
2019-03-26,8505.94
2019-03-27,8593.33
2019-03-28,8639.12
2019-03-29,8693.74
2019-04-01,8704.79
2019-04-02,8756.45
2019-04-03,8770.98
2019-04-04,8821.8
2019-04-05,8845.24
2019-04-08,8843.22
2019-04-09,8801.15
2019-04-10,8861.57
2019-04-11,8821.63
2019-04-12,8899.5
2019-04-15,8970.65
2019-04-16,8963.83
2019-04-18,8791.72
2019-04-22,8680.37
2019-04-23,8615.82
2019-04-24,8646.81
2019-04-25,8561.69
2019-04-26,8637.04
2019-04-30,8607.75
2019-05-02,8628.24
2019-05-03,8524.93
2019-05-06,8605.57
2019-05-07,8531.68
2019-05-08,8444.12
2019-05-09,8410.94
2019-05-10,8442.46
2019-05-13,8332.19
2019-05-14,8289.56
2019-05-15,8327.87
2019-05-16,8437.96
2019-05-17,8516.57
2019-05-20,8756.35
