date,NIFTY NBFC
2014-08-12,8178.9
2014-08-13,8116.52
2014-08-14,8137.95
2014-08-18,8236.05
2014-08-19,8424.24
2014-08-20,8471.24
2014-08-21,8449.87
2014-08-22,8536.83
2014-08-25,8490.19
2014-08-26,8454.14
2014-08-27,8446.43
2014-08-28,8424.21
2014-09-01,8613.48
2014-09-02,8650.02
2014-09-03,8728.66
2014-09-04,8709.94
2014-09-05,8725.69
2014-09-08,8809.37
2014-09-09,8931.14
2014-09-10,8911.48
2014-09-11,8978.89
2014-09-12,9071.49
2014-09-15,9080.34
2014-09-16,8807.75
2014-09-17,8890.67
2014-09-18,8979.45
2014-09-19,9084.49
2014-09-22,9042.94
2014-09-23,8963.73
2014-09-24,8809.06
2014-09-25,8644.4
2014-09-26,8750.64
2014-09-29,8893.08
2014-09-30,8883.71
2014-10-01,8819.57
2014-10-07,8695.5
2014-10-08,8733.93
2014-10-09,8855.68
2014-10-10,8682.26
2014-10-13,8700.77
2014-10-14,8753.45
2014-10-16,8543.29
2014-10-17,8629.72
2014-10-20,8790.7
2014-10-21,8822.34
2014-10-22,8881.25
2014-10-23,8981.12
2014-10-27,8944.05
2014-10-28,8936.3
2014-10-29,8967.62
2014-10-30,9052.73
2014-10-31,9179.1
2014-11-03,9192.65
2014-11-05,9311.54
2014-11-07,9354.68
2014-11-10,9278.31
2014-11-11,9389.71
2014-11-12,9585.98
2014-11-13,9511.82
2014-11-14,9465.24
2014-11-17,9587.38
2014-11-18,9601.09
2014-11-19,9509.1
2014-11-20,9587.04
2014-11-21,9495.73
2014-11-24,9447.61
2014-11-25,9260.68
2014-11-26,9302.12
2014-11-27,9361.26
2014-11-28,9600.97
2014-12-01,9647.7
2014-12-02,9686.86
2014-12-03,9850.78
2014-12-04,9958.49
2014-12-05,9866.35
2014-12-08,9800.46
2014-12-09,9651.28
2014-12-10,9866.54
2014-12-11,9802.75
2014-12-12,9704.01
2014-12-15,9658.39
2014-12-16,9365.85
2014-12-17,9281.57
2014-12-18,9527.79
2014-12-19,9500.33
2014-12-22,9668.78
2014-12-23,9642.85
2014-12-24,9714.42
2014-12-26,9683.3
2014-12-29,9767.67
2014-12-30,9828.65
2014-12-31,9940.72
2015-01-01,10008.54
2015-01-02,10034.29
2015-01-05,10051.09
2015-01-06,9790.26
2015-01-07,9724.44
2015-01-08,9883.28
2015-01-09,9837.87
2015-01-12,9844.21
2015-01-13,9866.06
2015-01-14,9922.82
2015-01-15,10223.9
2015-01-16,10370.06
2015-01-19,10269.76
2015-01-20,10161.8
2015-01-21,10074.14
2015-01-22,10047.14
2015-01-23,9963.51
2015-01-27,10117.49
2015-01-28,10314.31
2015-01-29,10213.26
2015-01-30,10194.97
2015-02-02,10214.12
2015-02-03,10275.1
2015-02-04,10160.72
2015-02-05,10143.87
2015-02-06,10067.57
2015-02-09,9980.82
2015-02-10,10003.34
2015-02-11,10151.58
2015-02-12,10325.45
2015-02-13,10434.9
2015-02-16,10356.01
2015-02-18,10419.51
2015-02-19,10360.56
2015-02-20,10316.87
2015-02-23,10248.71
2015-02-24,10098.12
2015-02-25,10077.03
2015-02-26,10037.16
2015-02-27,10134.69
2015-02-28,10376.43
2015-03-02,10493.17
2015-03-03,10626.13
2015-03-04,10445.5
2015-03-05,10438.91
2015-03-09,10312.73
2015-03-10,10288.25
2015-03-11,10161.88
2015-03-12,10351.88
2015-03-13,10244.63
2015-03-16,10082.15
2015-03-17,10172.05
2015-03-18,10213.36
2015-03-19,10210.63
2015-03-20,10115.88
2015-03-23,10064.98
2015-03-24,9968.97
2015-03-25,9844.49
2015-03-26,9788.44
2015-03-27,9748.32
2015-03-30,9989.74
2015-03-31,9977.07
2015-04-01,10149.99
2015-04-06,10250.02
2015-04-07,10425.43
2015-04-08,10425.89
2015-04-09,10403.03
2015-04-10,10402.4
2015-04-13,10399.0
2015-04-15,10277.82
2015-04-16,10190.95
2015-04-17,10075.49
2015-04-20,9936.68
2015-04-21,9886.78
2015-04-22,9889.19
2015-04-23,9924.59
2015-04-24,9816.22
2015-04-27,9568.25
2015-04-28,9690.31
2015-04-29,9724.76
2015-04-30,9627.69
2015-05-04,9548.57
2015-05-05,9559.69
2015-05-06,9323.88
2015-05-07,9112.81
2015-05-08,9287.71
2015-05-11,9412.1
2015-05-12,9274.17
2015-05-13,9340.34
2015-05-14,9400.58
2015-05-15,9463.16
2015-05-18,9479.83
2015-05-19,9505.37
2015-05-20,9513.84
2015-05-21,9507.49
2015-05-22,9510.07
2015-05-25,9456.47
2015-05-26,9381.39
2015-05-27,9400.24
2015-05-28,9376.15
2015-05-29,9370.67
2015-06-01,9388.14
2015-06-02,9177.15
2015-06-03,9079.14
2015-06-04,9085.74
2015-06-05,9108.34
2015-06-08,8985.8
2015-06-09,8984.86
2015-06-10,9069.1
2015-06-11,8931.96
2015-06-12,8994.14
2015-06-15,9040.25
2015-06-16,9078.26
2015-06-17,9192.93
2015-06-18,9442.89
2015-06-19,9522.05
2015-06-22,9781.93
2015-06-23,9835.09
2015-06-24,9826.91
2015-06-25,9858.92
2015-06-26,9852.93
2015-06-29,9753.36
2015-06-30,9854.56
2015-07-01,9976.98
2015-07-02,10133.1
2015-07-03,10113.74
2015-07-06,10188.32
2015-07-07,10337.87
2015-07-08,10101.27
2015-07-09,9970.84
2015-07-10,10019.63
2015-07-13,9987.22
2015-07-14,9953.95
2015-07-15,9967.39
2015-07-16,9990.26
2015-07-17,10028.18
2015-07-20,9949.23
2015-07-21,9803.01
2015-07-22,9852.13
2015-07-23,9911.03
2015-07-24,9903.42
2015-07-27,9773.22
2015-07-28,9787.33
2015-07-29,9918.29
2015-07-30,10020.64
2015-07-31,10143.25
2015-08-03,10197.38
2015-08-04,10211.78
2015-08-05,10184.87
2015-08-06,10169.1
2015-08-07,10148.67
2015-08-10,10102.98
2015-08-11,10037.14
2015-08-12,9804.3
2015-08-13,9703.01
2015-08-14,10025.66
2015-08-17,10041.17
2015-08-18,10047.7
2015-08-19,10083.19
2015-08-20,9923.84
2015-08-21,9861.16
2015-08-24,9242.17
2015-08-25,9317.98
2015-08-26,9291.58
2015-08-27,9466.52
2015-08-28,9439.3
2015-08-31,9344.31
2015-09-01,9328.89
2015-09-02,9377.8
2015-09-03,9515.88
2015-09-04,9386.24
2015-09-07,9218.23
2015-09-08,9245.3
2015-09-09,9395.87
2015-09-10,9496.93
2015-09-11,9525.42
2015-09-14,9561.75
2015-09-15,9512.45
2015-09-16,9496.84
2015-09-18,9451.19
2015-09-21,9431.57
2015-09-22,9305.47
2015-09-23,9323.06
2015-09-24,9349.97
2015-09-28,9391.17
2015-09-29,9560.7
2015-09-30,9688.46
2015-10-01,9649.05
2015-10-05,9788.35
2015-10-06,9771.05
2015-10-07,9891.27
2015-10-08,9765.31
2015-10-09,9758.47
2015-10-12,9784.02
2015-10-13,9882.32
2015-10-14,9846.59
2015-10-15,9919.97
2015-10-16,9829.14
2015-10-19,9893.14
2015-10-20,10007.32
2015-10-21,9952.6
2015-10-23,9916.79
2015-10-26,9880.89
2015-10-27,9888.17
2015-10-28,9840.27
2015-10-29,9901.78
2015-10-30,9893.61
2015-11-02,9931.45
2015-11-03,10033.44
2015-11-04,10070.9
2015-11-05,9938.15
2015-11-06,9887.69
2015-11-09,9828.88
2015-11-10,9697.77
2015-11-11,9810.85
2015-11-13,9745.77
2015-11-16,9747.41
2015-11-17,9699.75
2015-11-18,9653.65
2015-11-19,9711.38
2015-11-20,9788.02
2015-11-23,9761.28
2015-11-24,9825.7
2015-11-26,9872.5
2015-11-27,9998.23
2015-11-30,9933.92
2015-12-01,9977.81
2015-12-02,9994.44
2015-12-03,9936.1
2015-12-04,9860.19
2015-12-07,9885.57
2015-12-08,9816.48
2015-12-09,9711.84
2015-12-10,9637.73
2015-12-11,9558.52
2015-12-14,9485.64
2015-12-15,9581.69
2015-12-16,9588.61
2015-12-17,9806.37
2015-12-18,9833.1
2015-12-21,9908.71
2015-12-22,9856.98
2015-12-23,9884.94
2015-12-24,9891.47
2015-12-28,9947.08
2015-12-29,9924.81
2015-12-30,9915.0
2015-12-31,10025.06
2016-01-01,10161.15
2016-01-04,10037.41
2016-01-05,10098.8
2016-01-06,10117.86
2016-01-07,9914.79
2016-01-08,10090.21
2016-01-11,10005.93
2016-01-12,9940.04
2016-01-13,9813.16
2016-01-14,9721.14
2016-01-15,9458.06
2016-01-18,9104.93
2016-01-19,9250.52
2016-01-20,9065.74
2016-01-21,8958.42
2016-01-22,9138.17
2016-01-25,9200.16
2016-01-27,9223.75
2016-01-28,9221.74
2016-01-29,9532.02
2016-02-01,9522.31
2016-02-02,9426.65
2016-02-03,9453.21
2016-02-04,9499.15
2016-02-05,9729.08
2016-02-08,9719.75
2016-02-09,9555.52
2016-02-10,9422.32
2016-02-11,9033.68
2016-02-12,9005.32
2016-02-15,9318.38
2016-02-16,9076.09
2016-02-17,9209.49
2016-02-18,9261.27
2016-02-19,9212.12
2016-02-22,9252.16
2016-02-23,9099.61
2016-02-24,9048.17
2016-02-25,8977.4
2016-02-26,8992.56
2016-02-29,9046.08
2016-03-01,9385.79
2016-03-02,9606.02
2016-03-03,9610.44
2016-03-04,9763.58
2016-03-08,9703.14
2016-03-09,9795.93
2016-03-10,9791.94
2016-03-11,9778.21
2016-03-14,9902.07
2016-03-15,9779.73
2016-03-16,9731.69
2016-03-17,9899.95
2016-03-18,9888.07
2016-03-21,9999.04
2016-03-22,9979.86
2016-03-23,9998.39
2016-03-28,9867.35
2016-03-29,9879.19
2016-03-30,10069.54
2016-03-31,10196.96
2016-04-01,10146.97
2016-04-04,10150.39
2016-04-05,10005.06
2016-04-06,10104.12
2016-04-07,10173.94
2016-04-08,10250.4
2016-04-11,10309.52
2016-04-12,10478.13
2016-04-13,10695.99
2016-04-18,10764.14
2016-04-20,10763.29
2016-04-21,10610.3
2016-04-22,10640.89
2016-04-25,10707.78
2016-04-26,10845.62
2016-04-27,10843.55
2016-04-28,10696.32
2016-04-29,10665.37
2016-05-02,11093.85
2016-05-03,10986.39
2016-05-04,10923.48
2016-05-05,10926.25
2016-05-06,11051.18
2016-05-09,11193.39
2016-05-10,11252.19
2016-05-11,11294.85
2016-05-12,11466.07
2016-05-13,11395.1
2016-05-16,11464.67
2016-05-17,11490.66
2016-05-18,11579.33
2016-05-19,11438.86
2016-05-20,11304.27
2016-05-23,11344.83
2016-05-24,11497.62
2016-05-25,11453.99
2016-05-26,11682.01
2016-05-27,11834.43
2016-05-30,11987.64
2016-05-31,11921.9
2016-06-01,11939.66
2016-06-02,12093.81
2016-06-03,12142.1
2016-06-06,12140.1
2016-06-07,12207.37
2016-06-08,12344.43
2016-06-09,12238.81
2016-06-10,12161.12
2016-06-13,12018.02
2016-06-14,12077.62
2016-06-15,12136.26
2016-06-16,12050.12
2016-06-17,12000.01
2016-06-20,12093.6
2016-06-21,12191.3
2016-06-22,12152.11
2016-06-23,12165.85
2016-06-24,12030.38
2016-06-27,12160.11
2016-06-28,12194.95
2016-06-29,12378.97
2016-06-30,12723.58
2016-07-01,12963.95
2016-07-04,13044.02
2016-07-05,12990.15
2016-07-07,12911.13
2016-07-08,12905.21
2016-07-11,13276.44
2016-07-12,13343.71
2016-07-13,13160.45
2016-07-14,13079.38
2016-07-15,13064.78
2016-07-18,13051.42
2016-07-19,12979.11
2016-07-20,13026.41
2016-07-21,12998.4
2016-07-22,13288.75
2016-07-25,13488.76
2016-07-26,13779.93
2016-07-27,14022.47
2016-07-28,14152.95
2016-07-29,14334.12
2016-08-01,14762.13
2016-08-02,14445.25
2016-08-03,13931.38
2016-08-04,14022.8
2016-08-05,14264.64
2016-08-08,14400.9
2016-08-09,14348.25
2016-08-10,14165.76
2016-08-11,14103.27
2016-08-12,14220.02
2016-08-16,14212.23
2016-08-17,14197.09
2016-08-18,14285.55
2016-08-19,14278.21
2016-08-22,14189.55
2016-08-23,14080.7
2016-08-24,14085.53
2016-08-25,14069.9
2016-08-26,14260.01
2016-08-29,14425.18
2016-08-30,14571.72
2016-08-31,14656.86
2016-09-01,14545.73
2016-09-02,14608.2
2016-09-06,14816.39
2016-09-07,14775.56
2016-09-08,14926.37
2016-09-09,14770.52
2016-09-12,14220.44
2016-09-14,14419.74
2016-09-15,14377.32
2016-09-16,14242.1
2016-09-19,14276.87
2016-09-20,14263.02
2016-09-21,14286.63
2016-09-22,14723.12
2016-09-23,14761.99
2016-09-26,14656.31
2016-09-27,14629.46
2016-09-28,14760.47
2016-09-29,14141.61
2016-09-30,14470.52
2016-10-03,14967.76
2016-10-04,14988.19
2016-10-05,15118.82
2016-10-06,14998.35
2016-10-07,14978.13
2016-10-10,14884.68
2016-10-13,14713.73
2016-10-14,14853.97
2016-10-17,14715.16
2016-10-18,15024.12
2016-10-19,14969.07
2016-10-20,15045.07
2016-10-21,15191.65
2016-10-24,15165.66
2016-10-25,15209.11
2016-10-26,15111.44
2016-10-27,14801.12
2016-10-28,14823.61
2016-10-30,14957.84
2016-11-01,14751.55
2016-11-02,14512.31
2016-11-03,14457.54
2016-11-04,14102.35
2016-11-07,14159.35
2016-11-08,14313.62
2016-11-09,13588.07
2016-11-10,13547.8
2016-11-11,12647.19
2016-11-15,11917.36
2016-11-16,12256.07
2016-11-17,12108.74
2016-11-18,12031.56
2016-11-21,11695.62
2016-11-22,11869.94
2016-11-23,12105.76
2016-11-24,12023.02
2016-11-25,12343.51
2016-11-28,12323.33
2016-11-29,12629.01
2016-11-30,12739.88
2016-12-01,12530.15
2016-12-02,12214.64
2016-12-05,12209.9
2016-12-06,12340.37
2016-12-07,12208.1
2016-12-08,12412.14
2016-12-09,12327.87
2016-12-12,12010.0
2016-12-13,11833.04
2016-12-14,11715.87
2016-12-15,11765.31
2016-12-16,11641.81
2016-12-19,11450.47
2016-12-20,11240.6
2016-12-21,11241.99
2016-12-22,11012.87
2016-12-23,11116.88
2016-12-26,10863.2
2016-12-27,11050.43
2016-12-28,11241.21
2016-12-29,11513.82
2016-12-30,11559.29
2017-01-02,11812.31
2017-01-03,11939.31
2017-01-04,11958.81
2017-01-05,12104.63
2017-01-06,12074.77
2017-01-09,12084.65
2017-01-10,12217.98
2017-01-11,12337.78
2017-01-12,12259.37
2017-01-13,12308.6
2017-01-16,12456.96
2017-01-17,12557.06
2017-01-18,12680.68
2017-01-19,12629.0
2017-01-20,12349.18
2017-01-23,12447.44
2017-01-24,12562.31
2017-01-25,13066.96
2017-01-27,13064.07
2017-01-30,13268.88
2017-01-31,13113.7
2017-02-01,13549.01
2017-02-02,13659.51
2017-02-03,13698.28
2017-02-06,13859.05
2017-02-07,13739.66
2017-02-08,13698.53
2017-02-09,13699.58
2017-02-10,13743.04
2017-02-13,13680.07
2017-02-14,13678.16
2017-02-15,13508.98
2017-02-16,13818.47
2017-02-17,13919.07
2017-02-20,13961.44
2017-02-21,13979.26
2017-02-22,13857.32
2017-02-23,13864.81
2017-02-27,13837.45
2017-02-28,13922.35
2017-03-01,13889.96
2017-03-02,13619.66
2017-03-03,13676.28
2017-03-06,13659.43
2017-03-07,13730.2
2017-03-08,13864.6
2017-03-09,13887.24
2017-03-10,13835.05
2017-03-14,14127.03
2017-03-15,14374.62
2017-03-16,14538.76
2017-03-17,14621.43
2017-03-20,14654.71
2017-03-21,14627.61
2017-03-22,14407.68
2017-03-23,14627.35
2017-03-24,14645.23
2017-03-27,14683.14
2017-03-28,14849.9
2017-03-29,14757.54
2017-03-30,14750.46
2017-03-31,14905.81
2017-04-03,15013.27
2017-04-05,15001.04
2017-04-06,15010.57
2017-04-07,15050.3
2017-04-10,15164.42
2017-04-11,15302.7
2017-04-12,15200.5
2017-04-13,15203.69
2017-04-17,15159.81
2017-04-18,14998.82
2017-04-19,15109.33
2017-04-20,15202.97
2017-04-21,15138.87
2017-04-24,15278.06
2017-04-25,15620.23
2017-04-26,15369.54
2017-04-27,15250.75
2017-04-28,15242.25
2017-05-02,15044.62
2017-05-03,15054.57
2017-05-04,15164.21
2017-05-05,14958.25
2017-05-08,14914.33
2017-05-09,14997.1
2017-05-10,15197.16
2017-05-11,15305.46
2017-05-12,15178.29
2017-05-15,15314.07
2017-05-16,15401.65
2017-05-17,15254.17
2017-05-18,14937.2
2017-05-19,14713.55
2017-05-22,14524.47
2017-05-23,14243.33
2017-05-24,14126.28
2017-05-25,14462.49
2017-05-26,14784.93
2017-05-29,14676.21
2017-05-30,14785.73
2017-05-31,15124.43
2017-06-01,15181.26
2017-06-02,15423.74
2017-06-05,15455.36
2017-06-06,15234.09
2017-06-07,15401.39
2017-06-08,15433.67
2017-06-09,15458.72
2017-06-12,15277.85
2017-06-13,15283.36
2017-06-14,15308.34
2017-06-15,15474.58
2017-06-16,15520.75
2017-06-19,15518.47
2017-06-20,15669.16
2017-06-21,15620.9
2017-06-22,15532.09
2017-06-23,15336.52
2017-06-27,15174.45
2017-06-28,15289.12
2017-06-29,15392.59
2017-06-30,15516.4
2017-07-03,15669.27
2017-07-04,15668.2
2017-07-05,15942.82
2017-07-06,16012.78
2017-07-07,15956.35
2017-07-10,15957.11
2017-07-11,15749.68
2017-07-12,15991.35
2017-07-13,16247.67
2017-07-14,16329.15
2017-07-17,16392.28
2017-07-18,16113.48
2017-07-19,16264.25
2017-07-20,16423.5
2017-07-21,16636.08
2017-07-24,16613.82
2017-07-25,16858.13
2017-07-26,16917.87
2017-07-27,16974.55
2017-07-28,17106.42
2017-07-31,17264.66
2017-08-01,17326.06
2017-08-02,17236.62
2017-08-03,17005.27
2017-08-04,17253.09
2017-08-07,17626.01
2017-08-08,17500.84
2017-08-09,17066.19
2017-08-10,16572.61
2017-08-11,16683.22
2017-08-14,16977.47
2017-08-16,17130.55
2017-08-17,17185.3
2017-08-18,17152.1
2017-08-21,17036.91
2017-08-22,16909.56
2017-08-23,17332.21
2017-08-24,17386.33
2017-08-28,17691.36
2017-08-29,17512.2
2017-08-30,17721.28
2017-08-31,17723.71
2017-09-01,17947.56
2017-09-04,17916.67
2017-09-05,18049.81
2017-09-06,18368.32
2017-09-07,18580.34
2017-09-08,18398.84
2017-09-11,18576.02
2017-09-12,18676.68
2017-09-13,18510.92
2017-09-14,18519.11
2017-09-15,18461.82
2017-09-18,18631.76
2017-09-19,18598.5
2017-09-20,18523.95
2017-09-21,18474.83
2017-09-22,17893.86
2017-09-25,17537.91
2017-09-26,17689.36
2017-09-27,17551.94
2017-09-28,17792.62
2017-09-29,17865.7
2017-10-03,18077.67
2017-10-04,18086.61
2017-10-05,18226.51
2017-10-06,18422.41
2017-10-09,18474.55
2017-10-10,18588.78
2017-10-11,18439.87
2017-10-12,18690.43
2017-10-13,18695.62
2017-10-16,18649.03
2017-10-17,18656.01
2017-10-18,18619.01
2017-10-19,18480.57
2017-10-23,18521.24
2017-10-24,18501.88
2017-10-25,17866.83
2017-10-26,18195.06
2017-10-27,18465.27
2017-10-30,18544.99
2017-10-31,18683.91
2017-11-01,18870.28
2017-11-02,19165.53
2017-11-03,19227.9
2017-11-06,19184.2
2017-11-07,18822.61
2017-11-08,18684.58
2017-11-09,18770.0
2017-11-10,18701.51
2017-11-13,18684.02
2017-11-14,18589.82
2017-11-15,18258.33
2017-11-16,18600.4
2017-11-17,18820.23
2017-11-20,18872.83
2017-11-21,18848.76
2017-11-22,18713.8
2017-11-23,18670.22
2017-11-24,18892.81
2017-11-27,18935.09
2017-11-28,18965.92
2017-11-29,19052.84
2017-11-30,18859.43
2017-12-01,18807.58
2017-12-04,18683.47
2017-12-05,18975.93
2017-12-06,18753.55
2017-12-07,18886.94
2017-12-08,19102.89
2017-12-11,19211.1
2017-12-12,18848.27
2017-12-13,18764.78
2017-12-14,18708.2
2017-12-15,19092.85
2017-12-18,19217.91
2017-12-19,19479.08
2017-12-20,19487.22
2017-12-21,19623.58
2017-12-22,19692.92
2017-12-26,19745.73
2017-12-27,19670.39
2017-12-28,19554.89
2017-12-29,19702.76
2018-01-01,19576.21
2018-01-02,19440.08
2018-01-03,19452.05
2018-01-04,19702.61
2018-01-05,19961.4
2018-01-08,20288.84
2018-01-09,20200.68
2018-01-10,20105.48
2018-01-11,20046.94
2018-01-12,20016.12
2018-01-15,19962.02
2018-01-16,19617.77
2018-01-17,19662.35
2018-01-18,19289.29
2018-01-19,19426.72
2018-01-22,19629.29
2018-01-23,19771.86
2018-01-24,19635.16
2018-01-25,19501.62
2018-01-29,19469.04
2018-01-30,19097.97
2018-01-31,19055.44
2018-02-01,19380.61
2018-02-02,18500.26
2018-02-05,18346.28
2018-02-06,18365.58
2018-02-07,18297.8
2018-02-08,18611.32
2018-02-09,18391.08
2018-02-12,18593.23
2018-02-14,18858.14
2018-02-15,18886.9
2018-02-16,18638.24
2018-02-19,18301.52
2018-02-20,18278.57
2018-02-21,18105.8
2018-02-22,18113.38
2018-02-23,18523.15
2018-02-26,18826.09
2018-02-27,18743.54
2018-02-28,18645.55
2018-03-01,18652.73
2018-03-05,18688.69
2018-03-06,18601.98
2018-03-07,18287.06
2018-03-08,18345.51
2018-03-09,18360.06
2018-03-12,18565.39
2018-03-13,18686.01
2018-03-14,18836.29
2018-03-15,19183.68
2018-03-16,18916.61
2018-03-19,18500.94
2018-03-20,18547.74
2018-03-21,18787.26
2018-03-22,18647.48
2018-03-23,18483.39
2018-03-26,18990.61
2018-03-27,19332.52
2018-03-28,19292.86
2018-04-02,19677.7
2018-04-03,19854.31
2018-04-04,19752.73
2018-04-05,20407.73
2018-04-06,20576.63
2018-04-09,20610.21
2018-04-10,20610.79
2018-04-11,20639.76
2018-04-12,20626.91
2018-04-13,20655.8
2018-04-16,20748.36
2018-04-17,20731.9
2018-04-18,20652.63
2018-04-19,20643.6
2018-04-20,20452.93
2018-04-23,20787.95
2018-04-24,20849.27
2018-04-25,20746.9
2018-04-26,20896.0
2018-04-27,21050.03
2018-04-30,21161.97
2018-05-02,20875.15
2018-05-03,20784.28
2018-05-04,20746.84
2018-05-07,20805.17
2018-05-08,20649.28
2018-05-09,20459.78
2018-05-10,20239.25
2018-05-11,20314.81
2018-05-14,20044.0
2018-05-15,20034.67
2018-05-16,19880.05
2018-05-17,20455.49
2018-05-18,20425.47
2018-05-21,20145.96
2018-05-22,20489.21
2018-05-23,20164.92
2018-05-24,20138.82
2018-05-25,20417.66
2018-05-28,20706.58
2018-05-29,20462.41
2018-05-30,20527.72
2018-05-31,20489.56
2018-06-01,20333.59
2018-06-04,20152.88
2018-06-05,19990.45
2018-06-06,20426.94
2018-06-07,20648.31
2018-06-08,20715.33
2018-06-11,20908.81
2018-06-12,21189.86
2018-06-13,21046.38
2018-06-14,20981.99
2018-06-15,21052.0
2018-06-18,21028.96
2018-06-19,20984.41
2018-06-20,21171.86
2018-06-21,21088.75
2018-06-22,21300.68
2018-06-25,21239.4
2018-06-26,21067.76
2018-06-27,20523.14
2018-06-28,19955.85
2018-06-29,20129.61
2018-07-02,20025.0
2018-07-03,20171.36
2018-07-04,19901.09
2018-07-05,19822.45
2018-07-06,19763.35
2018-07-09,20056.48
2018-07-10,20430.97
2018-07-11,20297.57
2018-07-12,20369.72
2018-07-13,20480.2
2018-07-16,20106.87
2018-07-17,20425.55
2018-07-18,20259.83
2018-07-19,20067.14
2018-07-20,20531.32
2018-07-23,20830.47
2018-07-24,21033.71
2018-07-25,20991.31
2018-07-26,21501.38
2018-07-27,21628.51
2018-07-30,21523.4
2018-07-31,21440.6
2018-08-01,21495.48
2018-08-02,21451.57
2018-08-03,21654.58
2018-08-06,21656.94
2018-08-07,21673.9
2018-08-08,21895.81
2018-08-09,21943.23
2018-08-10,21750.25
2018-08-13,21391.99
2018-08-14,21540.23
2018-08-16,21451.41
2018-08-17,21565.07
2018-08-20,21601.11
2018-08-21,21690.74
2018-08-23,21588.33
2018-08-24,21475.21
2018-08-27,21743.14
2018-08-28,21641.67
2018-08-29,21879.07
2018-08-30,21885.92
2018-08-31,21759.61
2018-09-03,21412.1
2018-09-04,21106.35
2018-09-05,20914.7
2018-09-06,20749.95
2018-09-07,21043.17
2018-09-10,20399.96
2018-09-11,20159.74
2018-09-12,20024.2
2018-09-14,20514.5
2018-09-17,20252.67
2018-09-18,20011.03
2018-09-19,19749.15
2018-09-21,19113.62
2018-09-24,18301.71
2018-09-25,18631.83
2018-09-26,18785.28
2018-09-27,18114.26
2018-09-28,17920.04
2018-10-01,18031.31
2018-10-03,17857.09
2018-10-04,17620.98
2018-10-05,16624.16
2018-10-08,15867.38
2018-10-09,16041.89
2018-10-10,17339.2
2018-10-11,16681.9
2018-10-12,17162.89
2018-10-15,17180.36
2018-10-16,17405.03
2018-10-17,16527.48
2018-10-19,16367.9
2018-10-22,16402.84
2018-10-23,16287.78
2018-10-24,17058.42
2018-10-25,17142.12
2018-10-26,17009.8
2018-10-29,17440.12
2018-10-30,17519.92
2018-10-31,18011.03
2018-11-01,18340.61
2018-11-02,18451.5
2018-11-05,18360.0
2018-11-06,18183.66
2018-11-07,18328.59
2018-11-09,18385.96
2018-11-12,18130.56
2018-11-13,18270.92
2018-11-14,18388.7
2018-11-15,18678.6
2018-11-16,18800.17
2018-11-19,18638.0
2018-11-20,18429.05
2018-11-21,18548.93
2018-11-22,18354.58
2018-11-26,18173.41
2018-11-27,18232.54
2018-11-28,18223.66
2018-11-29,18635.1
2018-11-30,18703.75
2018-12-03,18575.12
2018-12-04,18603.36
2018-12-05,18224.76
2018-12-06,17792.72
2018-12-07,18039.92
2018-12-10,17664.77
2018-12-11,17979.19
2018-12-12,18447.28
2018-12-13,18642.08
2018-12-14,18571.71
2018-12-17,18578.55
2018-12-18,18726.06
2018-12-19,19202.11
2018-12-20,19237.48
2018-12-21,18876.94
2018-12-24,18873.8
2018-12-26,18875.39
2018-12-27,18971.69
2018-12-28,19189.67
2018-12-31,19313.55
2019-01-01,19257.02
2019-01-02,19053.47
2019-01-03,18879.05
2019-01-04,18909.85
2019-01-07,18943.96
2019-01-08,18972.71
2019-01-09,18941.45
2019-01-10,18942.74
2019-01-11,18965.33
2019-01-14,18840.16
2019-01-15,19076.23
2019-01-16,18996.92
2019-01-17,18844.45
2019-01-18,18757.11
2019-01-21,18799.18
2019-01-22,18707.78
2019-01-23,18652.38
2019-01-24,18664.13
2019-01-25,18454.67
2019-01-28,17811.0
2019-01-29,17720.71
2019-01-30,17908.47
2019-01-31,17869.2
2019-02-01,18145.74
2019-02-04,17982.62
2019-02-05,18009.68
2019-02-06,18226.45
2019-02-07,18532.28
2019-02-08,18346.38
2019-02-11,18037.16
2019-02-12,17946.05
2019-02-13,17882.23
2019-02-14,18108.23
2019-02-15,17809.59
2019-02-18,17589.99
2019-02-19,17773.8
2019-02-20,18164.15
2019-02-21,18376.76
2019-02-22,18546.22
2019-02-25,18734.4
2019-02-26,18815.15
2019-02-27,18946.15
2019-02-28,19066.05
2019-03-01,19323.92
2019-03-05,19885.21
2019-03-06,20075.97
2019-03-07,20042.57
2019-03-08,20054.06
2019-03-11,20452.0
2019-03-12,20470.39
2019-03-13,20496.01
2019-03-14,20345.12
2019-03-15,20613.35
2019-03-18,20660.4
2019-03-19,20612.76
2019-03-20,20492.83
2019-03-22,20379.54
2019-03-25,20161.7
2019-03-26,20416.96
2019-03-27,20706.42
2019-03-28,21223.45
2019-03-29,21131.31
2019-04-01,21071.29
2019-04-02,20992.08
2019-04-03,20855.62
2019-04-04,20691.69
2019-04-05,20986.15
2019-04-08,20729.73
2019-04-09,20644.97
2019-04-10,20565.77
2019-04-11,20826.22
2019-04-12,20820.66
2019-04-15,20904.91
2019-04-16,20919.7
2019-04-18,20733.36
2019-04-22,20310.89
2019-04-23,20363.53
2019-04-24,20529.35
2019-04-25,20330.58
2019-04-26,20313.86
2019-04-30,19940.67
2019-05-02,19992.21
2019-05-03,19971.84
2019-05-06,19663.42
