date,NIFTY CEMENT
2014-08-13,4804.74
2014-08-14,4884.07
2014-08-18,4960.84
2014-08-19,5037.22
2014-08-20,5037.17
2014-08-21,5009.27
2014-08-22,4998.64
2014-08-25,5002.56
2014-08-26,4917.19
2014-08-27,4924.19
2014-08-28,4884.87
2014-09-01,4964.59
2014-09-02,5090.11
2014-09-03,5082.17
2014-09-04,5002.0
2014-09-05,4961.06
2014-09-08,5061.91
2014-09-09,5060.56
2014-09-10,5050.58
2014-09-11,5044.45
2014-09-12,5027.38
2014-09-15,4965.14
2014-09-16,4845.42
2014-09-17,4874.64
2014-09-18,4972.07
2014-09-19,4990.38
2014-09-22,4997.35
2014-09-23,4930.65
2014-09-24,4857.3
2014-09-25,4700.78
2014-09-26,4787.42
2014-09-29,4807.69
2014-09-30,4785.01
2014-10-01,4755.11
2014-10-07,4687.7
2014-10-08,4696.11
2014-10-09,4800.04
2014-10-10,4719.29
2014-10-13,4701.51
2014-10-14,4687.71
2014-10-16,4548.77
2014-10-17,4592.98
2014-10-20,4696.41
2014-10-21,4706.21
2014-10-22,4769.9
2014-10-23,4801.01
2014-10-27,4757.43
2014-10-28,4814.06
2014-10-29,4862.74
2014-10-30,4893.89
2014-10-31,4984.17
2014-11-03,5022.02
2014-11-05,5017.44
2014-11-07,5033.66
2014-11-10,5034.09
2014-11-11,5070.83
2014-11-12,5071.46
2014-11-13,5020.74
2014-11-14,5072.94
2014-11-17,5052.17
2014-11-18,5053.91
2014-11-19,4969.94
2014-11-20,4922.9
2014-11-21,4937.32
2014-11-24,4946.56
2014-11-25,4862.6
2014-11-26,4896.06
2014-11-27,4859.27
2014-11-28,4923.54
2014-12-01,4905.86
2014-12-02,4898.74
2014-12-03,4907.09
2014-12-04,4901.01
2014-12-05,4957.14
2014-12-08,4920.3
2014-12-09,4833.63
2014-12-10,4869.22
2014-12-11,4813.39
2014-12-12,4785.85
2014-12-15,4805.07
2014-12-16,4675.65
2014-12-17,4646.24
2014-12-18,4692.48
2014-12-19,4714.87
2014-12-22,4775.46
2014-12-23,4784.79
2014-12-24,4837.47
2014-12-26,4837.59
2014-12-29,4889.17
2014-12-30,4862.42
2014-12-31,4895.68
2015-01-01,4901.98
2015-01-02,4988.75
2015-01-05,4992.68
2015-01-06,4820.5
2015-01-07,4806.27
2015-01-08,4910.54
2015-01-09,4887.28
2015-01-12,4913.69
2015-01-13,5023.92
2015-01-14,5082.05
2015-01-15,5295.54
2015-01-16,5307.11
2015-01-19,5356.49
2015-01-20,5424.49
2015-01-21,5422.54
2015-01-22,5499.67
2015-01-23,5492.62
2015-01-27,5476.74
2015-01-28,5500.41
2015-01-29,5571.42
2015-01-30,5537.84
2015-02-02,5496.58
2015-02-03,5459.09
2015-02-04,5444.48
2015-02-05,5402.27
2015-02-06,5355.86
2015-02-09,5267.03
2015-02-10,5308.13
2015-02-11,5343.23
2015-02-12,5428.06
2015-02-13,5497.46
2015-02-16,5479.83
2015-02-18,5540.65
2015-02-19,5481.23
2015-02-20,5467.43
2015-02-23,5424.68
2015-02-24,5380.23
2015-02-25,5418.47
2015-02-26,5356.49
2015-02-27,5500.79
2015-02-28,5496.53
2015-03-02,5841.89
2015-03-03,5814.44
2015-03-04,5724.92
2015-03-05,5652.38
2015-03-09,5507.22
2015-03-10,5458.67
2015-03-11,5430.49
2015-03-12,5486.18
2015-03-13,5366.33
2015-03-16,5348.12
2015-03-17,5363.17
2015-03-18,5333.83
2015-03-19,5290.87
2015-03-20,5269.3
2015-03-23,5248.92
2015-03-24,5188.7
2015-03-25,5180.48
2015-03-26,5161.22
2015-03-27,5152.92
2015-03-30,5286.92
2015-03-31,5261.31
2015-04-01,5353.38
2015-04-06,5419.12
2015-04-07,5475.03
2015-04-08,5492.71
2015-04-09,5493.21
2015-04-10,5532.85
2015-04-13,5506.8
2015-04-15,5495.67
2015-04-16,5370.47
2015-04-17,5227.09
2015-04-20,5191.03
2015-04-21,5161.5
2015-04-22,5232.04
2015-04-23,5189.77
2015-04-24,5121.75
2015-04-27,5002.53
2015-04-28,5065.69
2015-04-29,5086.89
2015-04-30,5036.3
2015-05-04,5136.84
2015-05-05,5098.95
2015-05-06,4893.32
2015-05-07,4883.41
2015-05-08,4941.93
2015-05-11,5059.46
2015-05-12,4908.62
2015-05-13,5028.3
2015-05-14,5060.86
2015-05-15,5094.09
2015-05-18,5152.52
2015-05-19,5165.59
2015-05-20,5200.12
2015-05-21,5243.35
2015-05-22,5204.34
2015-05-25,5137.22
2015-05-26,5116.78
2015-05-27,5102.47
2015-05-28,5073.73
2015-05-29,5213.4
2015-06-01,5213.84
2015-06-02,5086.05
2015-06-03,4923.0
2015-06-04,4967.44
2015-06-05,4903.27
2015-06-08,4861.25
2015-06-09,4861.67
2015-06-10,4881.01
2015-06-11,4774.78
2015-06-12,4762.52
2015-06-15,4736.05
2015-06-16,4776.95
2015-06-17,4835.06
2015-06-18,4863.39
2015-06-19,4906.17
2015-06-22,4959.18
2015-06-23,5014.15
2015-06-24,4947.91
2015-06-25,4965.67
2015-06-26,5005.33
2015-06-29,4972.49
2015-06-30,5078.15
2015-07-01,5180.56
2015-07-02,5159.63
2015-07-03,5154.42
2015-07-06,5234.48
2015-07-07,5256.74
2015-07-08,5165.6
2015-07-09,5179.48
2015-07-10,5190.86
2015-07-13,5258.29
2015-07-14,5269.69
2015-07-15,5317.95
2015-07-16,5336.65
2015-07-17,5347.42
2015-07-20,5371.31
2015-07-21,5241.1
2015-07-22,5258.86
2015-07-23,5239.29
2015-07-24,5193.86
2015-07-27,5098.38
2015-07-28,5059.9
2015-07-29,5094.91
2015-07-30,5131.98
2015-07-31,5193.81
2015-08-03,5211.34
2015-08-04,5208.27
2015-08-05,5252.3
2015-08-06,5263.21
2015-08-07,5245.76
2015-08-10,5191.42
2015-08-11,5127.58
2015-08-12,5035.25
2015-08-13,4998.83
2015-08-14,5097.46
2015-08-17,5102.44
2015-08-18,5150.04
2015-08-19,5242.05
2015-08-20,5116.03
2015-08-21,5083.03
2015-08-24,4773.55
2015-08-25,4763.4
2015-08-26,4716.47
2015-08-27,4843.89
2015-08-28,4830.55
2015-08-31,4786.24
2015-09-01,4731.59
2015-09-02,4765.12
2015-09-03,4876.91
2015-09-04,4754.4
2015-09-07,4704.99
2015-09-08,4729.77
2015-09-09,4851.93
2015-09-10,4848.39
2015-09-11,4840.72
2015-09-14,4888.65
2015-09-15,4829.18
2015-09-16,4859.11
2015-09-18,4900.87
2015-09-21,4912.47
2015-09-22,4833.48
2015-09-23,4821.2
2015-09-24,4799.12
2015-09-28,4758.27
2015-09-29,4742.63
2015-09-30,4816.96
2015-10-01,4898.9
2015-10-05,4984.33
2015-10-06,4972.61
2015-10-07,4979.38
2015-10-08,4988.6
2015-10-09,4975.76
2015-10-12,4981.19
2015-10-13,5007.72
2015-10-14,5012.76
2015-10-15,5019.2
2015-10-16,5054.37
2015-10-19,5063.22
2015-10-20,5089.22
2015-10-21,5075.35
2015-10-23,5064.96
2015-10-26,5041.3
2015-10-27,5020.5
2015-10-28,5041.09
2015-10-29,5054.52
2015-10-30,5049.82
2015-11-02,5069.18
2015-11-03,5107.8
2015-11-04,5064.02
2015-11-05,4989.99
2015-11-06,4966.99
2015-11-09,4913.59
2015-11-10,4830.78
2015-11-11,4854.46
2015-11-13,4803.45
2015-11-16,4825.15
2015-11-17,4829.34
2015-11-18,4809.24
2015-11-19,4853.47
2015-11-20,4889.98
2015-11-23,4890.41
2015-11-24,4918.79
2015-11-26,4966.29
2015-11-27,4980.02
2015-11-30,4958.81
2015-12-01,4993.2
2015-12-02,4991.07
2015-12-03,4965.83
2015-12-04,4917.95
2015-12-07,4938.64
2015-12-08,4874.39
2015-12-09,4761.5
2015-12-10,4797.53
2015-12-11,4757.21
2015-12-14,4826.27
2015-12-15,4848.71
2015-12-16,4874.69
2015-12-17,4941.22
2015-12-18,4896.41
2015-12-21,4897.6
2015-12-22,4886.74
2015-12-23,4890.58
2015-12-24,4896.17
2015-12-28,4896.6
2015-12-29,4935.13
2015-12-30,4931.8
2015-12-31,4965.5
2016-01-01,5012.25
2016-01-04,4902.17
2016-01-05,4930.05
2016-01-06,4913.97
2016-01-07,4780.29
2016-01-08,4822.95
2016-01-11,4815.58
2016-01-12,4732.92
2016-01-13,4729.33
2016-01-14,4659.04
2016-01-15,4552.86
2016-01-18,4485.74
2016-01-19,4525.81
2016-01-20,4448.4
2016-01-21,4498.97
2016-01-22,4569.78
2016-01-25,4610.88
2016-01-27,4583.2
2016-01-28,4563.17
2016-01-29,4650.96
2016-02-01,4693.17
2016-02-02,4626.22
2016-02-03,4546.74
2016-02-04,4583.65
2016-02-05,4612.19
2016-02-08,4597.5
2016-02-09,4559.01
2016-02-10,4547.26
2016-02-11,4442.47
2016-02-12,4456.87
2016-02-15,4549.13
2016-02-16,4467.69
2016-02-17,4456.57
2016-02-18,4538.1
2016-02-19,4543.77
2016-02-22,4596.16
2016-02-23,4501.5
2016-02-24,4459.35
2016-02-25,4398.52
2016-02-26,4376.9
2016-02-29,4366.65
2016-03-01,4498.72
2016-03-02,4600.57
2016-03-03,4662.05
2016-03-04,4649.24
2016-03-08,4693.57
2016-03-09,4733.98
2016-03-10,4713.59
2016-03-11,4716.4
2016-03-14,4755.1
2016-03-15,4743.36
2016-03-16,4759.45
2016-03-17,4890.0
2016-03-18,5031.0
2016-03-21,5192.58
2016-03-22,5177.29
2016-03-23,5170.94
2016-03-28,5139.36
2016-03-29,5110.57
2016-03-30,5182.42
2016-03-31,5212.03
2016-04-01,5240.37
2016-04-04,5236.77
2016-04-05,5140.41
2016-04-06,5279.61
2016-04-07,5237.77
2016-04-08,5317.38
2016-04-11,5339.69
2016-04-12,5347.24
2016-04-13,5443.62
2016-04-18,5505.72
2016-04-20,5498.66
2016-04-21,5379.91
2016-04-22,5360.39
2016-04-25,5373.34
2016-04-26,5395.97
2016-04-27,5399.15
2016-04-28,5360.07
2016-04-29,5356.03
2016-05-02,5349.09
2016-05-03,5353.73
2016-05-04,5312.47
2016-05-05,5285.14
2016-05-06,5305.73
2016-05-09,5391.67
2016-05-10,5429.95
2016-05-11,5470.87
2016-05-12,5488.57
2016-05-13,5456.45
2016-05-16,5443.07
2016-05-17,5441.13
2016-05-18,5449.63
2016-05-19,5415.61
2016-05-20,5332.78
2016-05-23,5350.61
2016-05-24,5387.42
2016-05-25,5496.06
2016-05-26,5522.03
2016-05-27,5578.26
2016-05-30,5587.88
2016-05-31,5564.67
2016-06-01,5606.73
2016-06-02,5632.09
2016-06-03,5608.49
2016-06-06,5632.22
2016-06-07,5733.51
2016-06-08,5779.37
2016-06-09,5721.39
2016-06-10,5746.23
2016-06-13,5769.43
2016-06-14,5745.04
2016-06-15,5807.14
2016-06-16,5755.66
2016-06-17,5814.24
2016-06-20,5879.07
2016-06-21,5873.43
2016-06-22,5871.27
2016-06-23,5925.59
2016-06-24,5861.96
2016-06-27,6008.07
2016-06-28,6038.33
2016-06-29,6107.21
2016-06-30,6171.17
2016-07-01,6195.04
2016-07-04,6180.13
2016-07-05,6184.92
2016-07-07,6257.17
2016-07-08,6255.61
2016-07-11,6328.54
2016-07-12,6358.11
2016-07-13,6286.6
2016-07-14,6357.73
2016-07-15,6356.19
2016-07-18,6330.94
2016-07-19,6351.28
2016-07-20,6443.16
2016-07-21,6546.28
2016-07-22,6550.22
2016-07-25,6548.83
2016-07-26,6524.31
2016-07-27,6524.73
2016-07-28,6598.33
2016-07-29,6598.22
2016-08-01,6630.93
2016-08-02,6595.21
2016-08-03,6539.05
2016-08-04,6540.2
2016-08-05,6777.45
2016-08-08,6803.89
2016-08-09,6743.52
2016-08-10,6514.98
2016-08-11,6471.8
2016-08-12,6516.93
2016-08-16,6555.7
2016-08-17,6575.93
2016-08-18,6679.74
2016-08-19,6714.83
2016-08-22,6630.17
2016-08-23,6636.61
2016-08-24,6661.14
2016-08-25,6632.2
2016-08-26,6653.3
2016-08-29,6628.76
2016-08-30,6812.28
2016-08-31,6896.76
2016-09-01,6871.31
2016-09-02,6886.19
2016-09-06,6998.18
2016-09-07,6961.52
2016-09-08,7025.57
2016-09-09,6918.82
2016-09-12,6715.15
2016-09-14,6841.88
2016-09-15,6805.96
2016-09-16,6838.81
2016-09-19,6893.75
2016-09-20,6869.41
2016-09-21,6851.97
2016-09-22,6962.42
2016-09-23,6926.06
2016-09-26,6864.15
2016-09-27,6874.46
2016-09-28,6946.46
2016-09-29,6786.54
2016-09-30,6855.95
2016-10-03,7036.45
2016-10-04,7060.09
2016-10-05,7090.56
2016-10-06,7058.84
2016-10-07,7074.25
2016-10-10,7109.29
2016-10-13,7010.61
2016-10-14,7062.79
2016-10-17,6971.34
2016-10-18,7028.91
2016-10-19,7021.47
2016-10-20,7026.59
2016-10-21,6939.5
2016-10-24,6946.01
2016-10-25,6955.41
2016-10-26,6894.34
2016-10-27,6822.65
2016-10-28,6859.72
2016-10-30,6902.66
2016-11-01,6921.81
2016-11-02,6777.41
2016-11-03,6726.21
2016-11-04,6681.78
2016-11-07,6727.65
2016-11-08,6787.48
2016-11-09,6515.55
2016-11-10,6545.1
2016-11-11,6231.68
2016-11-15,5789.19
2016-11-16,5749.7
2016-11-17,5631.22
2016-11-18,5666.72
2016-11-21,5520.26
2016-11-22,5646.83
2016-11-23,5724.66
2016-11-24,5749.98
2016-11-25,5830.31
2016-11-28,5884.72
2016-11-29,5938.05
2016-11-30,6059.83
2016-12-01,5965.67
2016-12-02,5911.67
2016-12-05,5943.2
2016-12-06,5983.94
2016-12-07,5946.88
2016-12-08,6031.49
2016-12-09,6024.8
2016-12-12,5871.22
2016-12-13,5782.78
2016-12-14,5727.65
2016-12-15,5673.86
2016-12-16,5588.36
2016-12-19,5554.41
2016-12-20,5581.08
2016-12-21,5613.16
2016-12-22,5514.69
2016-12-23,5525.17
2016-12-26,5430.83
2016-12-27,5512.31
2016-12-28,5525.55
2016-12-29,5617.73
2016-12-30,5737.15
2017-01-02,5879.82
2017-01-03,5880.08
2017-01-04,5860.8
2017-01-05,5915.28
2017-01-06,5875.36
2017-01-09,5869.36
2017-01-10,5879.61
2017-01-11,6019.91
2017-01-12,5995.83
2017-01-13,5948.42
2017-01-16,5965.82
2017-01-17,5977.36
2017-01-18,6118.13
2017-01-19,6125.36
2017-01-20,6066.96
2017-01-23,6118.76
2017-01-24,6278.68
2017-01-25,6376.25
2017-01-27,6438.82
2017-01-30,6461.75
2017-01-31,6396.96
2017-02-01,6600.5
2017-02-02,6576.78
2017-02-03,6590.07
2017-02-06,6704.47
2017-02-07,6611.4
2017-02-08,6699.89
2017-02-09,6687.71
2017-02-10,6732.01
2017-02-13,6711.45
2017-02-14,6627.02
2017-02-15,6549.42
2017-02-16,6649.81
2017-02-17,6685.55
2017-02-20,6736.68
2017-02-21,6783.14
2017-02-22,6726.35
2017-02-23,6711.67
2017-02-27,6681.82
2017-02-28,6678.63
2017-03-01,6672.79
2017-03-02,6626.28
2017-03-03,6642.01
2017-03-06,6636.1
2017-03-07,6601.57
2017-03-08,6592.61
2017-03-09,6602.49
2017-03-10,6612.38
2017-03-14,6768.13
2017-03-15,6810.52
2017-03-16,6851.6
2017-03-17,6803.88
2017-03-20,6803.36
2017-03-21,6870.04
2017-03-22,6797.23
2017-03-23,6808.94
2017-03-24,6769.55
2017-03-27,6754.22
2017-03-28,6834.01
2017-03-29,6857.61
2017-03-30,6908.9
2017-03-31,6963.43
2017-04-03,7025.62
2017-04-05,7098.8
2017-04-06,7155.45
2017-04-07,7141.69
2017-04-10,7133.92
2017-04-11,7201.49
2017-04-12,7186.22
2017-04-13,7146.76
2017-04-17,7151.85
2017-04-18,7092.01
2017-04-19,7129.35
2017-04-20,7223.93
2017-04-21,7180.12
2017-04-24,7487.44
2017-04-25,7541.49
2017-04-26,7537.09
2017-04-27,7590.69
2017-04-28,7589.73
2017-05-02,7511.31
2017-05-03,7593.05
2017-05-04,7617.94
2017-05-05,7620.88
2017-05-08,7788.73
2017-05-09,7828.85
2017-05-10,7844.65
2017-05-11,7925.69
2017-05-12,7861.38
2017-05-15,7943.32
2017-05-16,8014.5
2017-05-17,7884.63
2017-05-18,7710.34
2017-05-19,7684.19
2017-05-22,7499.38
2017-05-23,7428.11
2017-05-24,7231.08
2017-05-25,7390.45
2017-05-26,7452.62
2017-05-29,7351.24
2017-05-30,7449.28
2017-05-31,7520.73
2017-06-01,7532.5
2017-06-02,7566.95
2017-06-05,7601.59
2017-06-06,7458.05
2017-06-07,7458.12
2017-06-08,7478.52
2017-06-09,7499.29
2017-06-12,7425.66
2017-06-13,7430.61
2017-06-14,7434.33
2017-06-15,7474.5
2017-06-16,7546.75
2017-06-19,7559.87
2017-06-20,7549.61
2017-06-21,7530.55
2017-06-22,7534.63
2017-06-23,7462.65
2017-06-27,7326.42
2017-06-28,7361.49
2017-06-29,7404.19
2017-06-30,7440.5
2017-07-03,7544.38
2017-07-04,7558.02
2017-07-05,7669.14
2017-07-06,7707.7
2017-07-07,7706.7
2017-07-10,7746.38
2017-07-11,7756.27
2017-07-12,7845.96
2017-07-13,7912.47
2017-07-14,7921.77
2017-07-17,7965.56
2017-07-18,7968.01
2017-07-19,7926.51
2017-07-20,7829.79
2017-07-21,7874.13
2017-07-24,7904.05
2017-07-25,7849.86
2017-07-26,7846.31
2017-07-27,7846.12
2017-07-28,7821.45
2017-07-31,7923.38
2017-08-01,7895.13
2017-08-02,7916.2
2017-08-03,7907.78
2017-08-04,7950.45
2017-08-07,8022.58
2017-08-08,7953.23
2017-08-09,7865.36
2017-08-10,7629.46
2017-08-11,7597.86
2017-08-14,7714.34
2017-08-16,7786.63
2017-08-17,7756.21
2017-08-18,7769.42
2017-08-21,7718.4
2017-08-22,7665.51
2017-08-23,7723.7
2017-08-24,7715.27
2017-08-28,7852.31
2017-08-29,7745.65
2017-08-30,7878.84
2017-08-31,7893.44
2017-09-01,7950.44
2017-09-04,7880.47
2017-09-05,8047.79
2017-09-06,8072.39
2017-09-07,8070.17
2017-09-08,8077.16
2017-09-11,8117.44
2017-09-12,8230.85
2017-09-13,8172.64
2017-09-14,8178.82
2017-09-15,8126.82
2017-09-18,8107.93
2017-09-19,8075.09
2017-09-20,8021.72
2017-09-21,7951.47
2017-09-22,7696.1
2017-09-25,7529.09
2017-09-26,7544.09
2017-09-27,7433.54
2017-09-28,7522.5
2017-09-29,7601.02
2017-10-03,7647.29
2017-10-04,7680.85
2017-10-05,7788.05
2017-10-06,7873.67
2017-10-09,7851.07
2017-10-10,7863.51
2017-10-11,7777.65
2017-10-12,7837.06
2017-10-13,7885.95
2017-10-16,7926.72
2017-10-17,7972.23
2017-10-18,7947.84
2017-10-19,7883.5
2017-10-23,8061.36
2017-10-24,8072.78
2017-10-25,8262.54
2017-10-26,8227.47
2017-10-27,8236.37
2017-10-30,8306.56
2017-10-31,8272.96
2017-11-01,8326.31
2017-11-02,8276.93
2017-11-03,8293.57
2017-11-06,8271.03
2017-11-07,8163.2
2017-11-08,8093.62
2017-11-09,8060.88
2017-11-10,8072.56
2017-11-13,8026.63
2017-11-14,7987.35
2017-11-15,7981.07
2017-11-16,8044.85
2017-11-17,8076.15
2017-11-20,7865.98
2017-11-21,7823.16
2017-11-22,7876.26
2017-11-23,7855.98
2017-11-24,7853.69
2017-11-27,7867.79
2017-11-28,7865.88
2017-11-29,7862.08
2017-11-30,7806.83
2017-12-01,7774.95
2017-12-04,7735.75
2017-12-05,7735.6
2017-12-06,7687.4
2017-12-07,7778.3
2017-12-08,7887.28
2017-12-11,7911.65
2017-12-12,7869.32
2017-12-13,7909.43
2017-12-14,7896.81
2017-12-15,7923.2
2017-12-18,7910.95
2017-12-19,8014.3
2017-12-20,8173.27
2017-12-21,8175.12
2017-12-22,8146.34
2017-12-26,8241.45
2017-12-27,8223.04
2017-12-28,8250.22
2017-12-29,8325.9
2018-01-01,8243.35
2018-01-02,8239.51
2018-01-03,8358.46
2018-01-04,8436.58
2018-01-05,8586.55
2018-01-08,8634.45
2018-01-09,8613.54
2018-01-10,8623.69
2018-01-11,8573.57
2018-01-12,8497.18
2018-01-15,8612.55
2018-01-16,8612.86
2018-01-17,8610.82
2018-01-18,8440.75
2018-01-19,8373.34
2018-01-22,8401.4
2018-01-23,8362.88
2018-01-24,8243.43
2018-01-25,8250.62
2018-01-29,8191.11
2018-01-30,8104.9
2018-01-31,8073.97
2018-02-01,8138.54
2018-02-02,7796.65
2018-02-05,7682.16
2018-02-06,7598.43
2018-02-07,7577.54
2018-02-08,7806.14
2018-02-09,7732.52
2018-02-12,7779.92
2018-02-14,7725.0
2018-02-15,7708.07
2018-02-16,7658.8
2018-02-19,7586.63
2018-02-20,7660.29
2018-02-21,7634.59
2018-02-22,7532.36
2018-02-23,7675.8
2018-02-26,7732.52
2018-02-27,7667.76
2018-02-28,7635.14
2018-03-01,7630.27
2018-03-05,7517.9
2018-03-06,7466.14
2018-03-07,7311.62
2018-03-08,7301.28
2018-03-09,7229.45
2018-03-12,7363.28
2018-03-13,7427.83
2018-03-14,7533.45
2018-03-15,7547.58
2018-03-16,7391.38
2018-03-19,7267.03
2018-03-20,7280.56
2018-03-21,7271.42
2018-03-22,7225.37
2018-03-23,7124.4
2018-03-26,7226.02
2018-03-27,7270.85
2018-03-28,7218.03
2018-04-02,7391.47
2018-04-03,7432.1
2018-04-04,7307.14
2018-04-05,7475.56
2018-04-06,7494.99
2018-04-09,7461.06
2018-04-10,7478.42
2018-04-11,7462.24
2018-04-12,7432.88
2018-04-13,7437.36
2018-04-16,7540.41
2018-04-17,7549.17
2018-04-18,7569.15
2018-04-19,7651.5
2018-04-20,7619.2
2018-04-23,7648.19
2018-04-24,7634.08
2018-04-25,7582.77
2018-04-26,7509.19
2018-04-27,7548.32
2018-04-30,7634.96
2018-05-02,7504.44
2018-05-03,7413.69
2018-05-04,7354.77
2018-05-07,7396.11
2018-05-08,7392.75
2018-05-09,7316.33
2018-05-10,7232.93
2018-05-11,7269.19
2018-05-14,7216.06
2018-05-15,7186.97
2018-05-16,7134.63
2018-05-17,7164.6
2018-05-18,7052.9
2018-05-21,6894.46
2018-05-22,6873.32
2018-05-23,6817.52
2018-05-24,6823.85
2018-05-25,6848.09
2018-05-28,6948.46
2018-05-29,6911.72
2018-05-30,6882.19
2018-05-31,6893.55
2018-06-01,6783.43
2018-06-04,6720.31
2018-06-05,6612.27
2018-06-06,6679.11
2018-06-07,6744.54
2018-06-08,6727.87
2018-06-11,6808.92
2018-06-12,6757.34
2018-06-13,6786.89
2018-06-14,6728.5
2018-06-15,6679.65
2018-06-18,6637.92
2018-06-19,6546.69
2018-06-20,6510.71
2018-06-21,6463.08
2018-06-22,6557.46
2018-06-25,6593.86
2018-06-26,6729.16
2018-06-27,6584.25
2018-06-28,6481.73
2018-06-29,6603.57
2018-07-02,6523.54
2018-07-03,6542.48
2018-07-04,6542.71
2018-07-05,6665.7
2018-07-06,6696.9
2018-07-09,6715.21
2018-07-10,6751.45
2018-07-11,6679.03
2018-07-12,6663.96
2018-07-13,6581.15
2018-07-16,6352.2
2018-07-17,6436.08
2018-07-18,6408.58
2018-07-19,6368.83
2018-07-20,6415.5
2018-07-23,6522.13
2018-07-24,6928.91
2018-07-25,6837.97
2018-07-26,7053.17
2018-07-27,7061.79
2018-07-30,7083.51
2018-07-31,7076.65
2018-08-01,7098.63
2018-08-02,7047.75
2018-08-03,7015.63
2018-08-06,7018.01
2018-08-07,7039.77
2018-08-08,7035.7
2018-08-09,7061.97
2018-08-10,6961.12
2018-08-13,6877.91
2018-08-14,6985.99
2018-08-16,6942.31
2018-08-17,7131.79
2018-08-20,7136.98
2018-08-21,7262.86
2018-08-23,7229.71
2018-08-24,7255.25
2018-08-27,7313.72
2018-08-28,7298.95
2018-08-29,7302.17
2018-08-30,7350.3
2018-08-31,7386.99
2018-09-03,7353.03
2018-09-04,7074.95
2018-09-05,7008.8
2018-09-06,7046.77
2018-09-07,7072.03
2018-09-10,6894.73
2018-09-11,6823.63
2018-09-12,6864.82
2018-09-14,7050.96
2018-09-17,6981.95
2018-09-18,6887.77
2018-09-19,6890.06
2018-09-21,6825.24
2018-09-24,6701.05
2018-09-25,6788.6
2018-09-26,6855.48
2018-09-27,6820.71
2018-09-28,6711.6
2018-10-01,6666.89
2018-10-03,6500.14
2018-10-04,6501.6
2018-10-05,6288.18
2018-10-08,6255.18
2018-10-09,6180.24
2018-10-10,6231.4
2018-10-11,6056.53
2018-10-12,6265.3
2018-10-15,6246.15
2018-10-16,6357.79
2018-10-17,6248.92
2018-10-19,6038.28
2018-10-22,5940.1
2018-10-23,5764.93
2018-10-24,5746.96
2018-10-25,5674.43
2018-10-26,5630.47
2018-10-29,5693.03
2018-10-30,5763.43
2018-10-31,5861.46
2018-11-01,5946.65
2018-11-02,6101.8
2018-11-05,6178.09
2018-11-06,6151.57
2018-11-07,6199.23
2018-11-09,6235.01
2018-11-12,6149.99
2018-11-13,6191.29
2018-11-14,6249.18
2018-11-15,6296.43
2018-11-16,6316.74
2018-11-19,6383.97
2018-11-20,6292.43
2018-11-21,6385.9
2018-11-22,6280.88
2018-11-26,6270.61
2018-11-27,6299.19
2018-11-28,6254.42
2018-11-29,6328.86
2018-11-30,6367.25
2018-12-03,6443.65
2018-12-04,6387.74
2018-12-05,6282.7
2018-12-06,6115.56
2018-12-07,6189.58
2018-12-10,6036.11
2018-12-11,6159.05
2018-12-12,6318.59
2018-12-13,6369.43
2018-12-14,6436.05
2018-12-17,6452.25
2018-12-18,6467.19
2018-12-19,6622.21
2018-12-20,6569.22
2018-12-21,6440.45
2018-12-24,6291.04
2018-12-26,6399.59
2018-12-27,6372.15
2018-12-28,6440.42
2018-12-31,6481.16
2019-01-01,6472.5
2019-01-02,6417.0
2019-01-03,6316.62
2019-01-04,6338.35
2019-01-07,6377.16
2019-01-08,6383.35
2019-01-09,6275.09
2019-01-10,6265.87
2019-01-11,6199.9
2019-01-14,6182.97
2019-01-15,6246.76
2019-01-16,6288.1
2019-01-17,6246.08
2019-01-18,6190.85
2019-01-21,6164.22
2019-01-22,6157.74
2019-01-23,6126.44
2019-01-24,6101.58
2019-01-25,5876.92
2019-01-28,5723.61
2019-01-29,5765.53
2019-01-30,5812.19
2019-01-31,5902.42
2019-02-01,5896.2
2019-02-04,5843.96
2019-02-05,5785.0
2019-02-06,5898.45
2019-02-07,5994.45
2019-02-08,5902.13
2019-02-11,5793.35
2019-02-12,5795.67
2019-02-13,5781.61
2019-02-14,5788.63
2019-02-15,5762.42
2019-02-18,5673.75
2019-02-19,5737.35
2019-02-20,5873.58
2019-02-21,5974.38
2019-02-22,5993.2
2019-02-25,6067.66
2019-02-26,6103.14
2019-02-27,6214.12
2019-02-28,6178.6
2019-03-01,6318.61
2019-03-05,6522.4
2019-03-06,6577.26
2019-03-07,6560.21
2019-03-08,6615.16
2019-03-11,6763.24
2019-03-12,6798.85
2019-03-13,6717.43
2019-03-14,6635.39
2019-03-15,6583.22
2019-03-18,6610.11
2019-03-19,6668.84
2019-03-20,6615.25
2019-03-22,6648.15
2019-03-25,6582.29
2019-03-26,6649.38
2019-03-27,6658.8
2019-03-28,6690.27
2019-03-29,6854.24
2019-04-01,6893.78
2019-04-02,6806.35
2019-04-03,6767.27
2019-04-04,6809.88
2019-04-05,6909.28
2019-04-08,6863.84
2019-04-09,6880.59
2019-04-10,6854.41
2019-04-11,6895.64
2019-04-12,6930.77
2019-04-15,6993.04
2019-04-16,7095.72
2019-04-18,7078.98
2019-04-22,6955.95
2019-04-23,6944.53
2019-04-24,6995.96
2019-04-25,7172.07
2019-04-26,7179.88
2019-04-30,7115.47
2019-05-02,7108.71
2019-05-03,7101.36
2019-05-06,7043.93
2019-05-07,6987.34
