date,NIFTY CAPITAL GOODS
2019-04-25,3330.43
2019-04-26,3324.21
2019-04-30,3282.38
2019-05-02,3254.82
2019-05-03,3254.59
2019-05-06,3214.26
2019-05-07,3173.98
2019-05-08,3131.09
2019-05-09,3120.12
2019-05-10,3129.32
2019-05-13,3070.15
2019-05-14,3101.48
2019-05-15,3081.98
2019-05-16,3086.67
2019-05-17,3106.66
2019-05-20,3268.48
2019-05-21,3204.63
2019-05-22,3229.46
2019-05-23,3237.31
2019-05-24,3342.79
2019-05-27,3437.2
2019-05-28,3454.32
2019-05-29,3419.99
2019-05-30,3430.64
2019-05-31,3416.01
2019-06-03,3415.05
2019-06-04,3412.71
2019-06-06,3355.79
2019-06-07,3358.04
2019-06-10,3358.34
2019-06-11,3387.11
2019-06-12,3341.16
2019-06-13,3321.24
2019-06-14,3304.63
2019-06-17,3248.71
2019-06-18,3237.48
2019-06-19,3207.8
2019-06-20,3240.82
2019-06-21,3256.59
2019-06-24,3275.4
2019-06-25,3291.65
2019-06-26,3323.47
2019-06-27,3344.27
2019-06-28,3336.58
2019-07-01,3345.37
2019-07-02,3339.58
2019-07-03,3339.43
2019-07-04,3351.82
2019-07-05,3272.58
2019-07-08,3199.95
2019-07-09,3217.77
2019-07-10,3177.08
2019-07-11,3194.91
2019-07-12,3188.84
2019-07-15,3159.84
2019-07-16,3170.21
2019-07-17,3166.5
2019-07-18,3118.02
2019-07-19,3090.74
2019-07-22,3073.69
2019-07-23,3071.54
2019-07-24,3040.38
2019-07-25,3046.17
2019-07-26,3059.06
2019-07-29,3017.41
2019-07-30,2969.54
2019-07-31,2989.59
2019-08-01,2949.79
2019-08-02,2913.42
2019-08-05,2873.75
2019-08-06,2915.65
2019-08-07,2888.95
2019-08-08,2914.18
2019-08-09,2930.03
2019-08-13,2849.46
2019-08-14,2867.69
2019-08-16,2857.69
2019-08-19,2872.19
2019-08-20,2841.01
2019-08-21,2804.85
2019-08-22,2767.55
2019-08-23,2804.68
2019-08-26,2831.54
2019-08-27,2877.24
2019-08-28,2860.51
2019-08-29,2840.58
2019-08-30,2852.18
2019-09-03,2812.99
2019-09-04,2833.27
2019-09-05,2853.68
2019-09-06,2877.12
2019-09-09,2901.23
2019-09-11,2937.39
2019-09-12,2942.63
2019-09-13,2972.14
2019-09-16,2998.19
2019-09-17,2953.42
2019-09-18,2949.73
2019-09-19,2913.64
2019-09-20,3065.52
2019-09-23,3200.89
2019-09-24,3189.64
2019-09-25,3138.43
2019-09-26,3171.76
2019-09-27,3149.45
2019-09-30,3141.19
2019-10-01,3103.78
2019-10-03,3080.07
2019-10-04,3039.28
2019-10-07,3013.51
2019-10-09,3042.8
2019-10-10,3021.46
2019-10-11,3028.38
2019-10-14,3046.2
2019-10-15,3054.66
2019-10-16,3061.27
2019-10-17,3100.67
2019-10-18,3167.57
2019-10-22,3168.62
2019-10-23,3180.84
2019-10-24,3138.04
2019-10-25,3128.69
2019-10-27,3153.41
2019-10-29,3197.43
2019-10-30,3229.21
2019-10-31,3219.89
2019-11-01,3230.07
2019-11-04,3226.34
2019-11-05,3196.39
2019-11-06,3169.61
2019-11-07,3174.58
2019-11-08,3135.35
2019-11-11,3159.98
2019-11-13,3136.99
2019-11-14,3122.6
2019-11-15,3119.63
2019-11-18,3111.58
2019-11-19,3131.03
2019-11-20,3133.96
2019-11-21,3115.22
2019-11-22,3103.55
2019-11-25,3117.05
2019-11-26,3086.89
2019-11-27,3096.18
2019-11-28,3095.73
2019-11-29,3092.03
2019-12-02,3084.25
2019-12-03,3054.3
2019-12-04,3050.75
2019-12-05,3047.5
2019-12-06,3014.06
2019-12-09,3001.81
2019-12-10,2968.77
2019-12-11,2969.29
2019-12-12,2999.99
2019-12-13,3030.38
2019-12-16,3031.44
2019-12-17,3059.1
2019-12-18,3060.83
2019-12-19,3070.42
2019-12-20,3066.35
2019-12-23,3057.94
2019-12-24,3049.44
2019-12-26,3054.62
2019-12-27,3074.78
2019-12-30,3082.32
2019-12-31,3084.49
2020-01-01,3087.68
2020-01-02,3130.53
2020-01-03,3126.68
2020-01-06,3063.43
2020-01-07,3078.3
2020-01-08,3077.55
2020-01-09,3142.04
2020-01-10,3156.52
2020-01-13,3180.11
2020-01-14,3202.1
2020-01-15,3227.86
2020-01-16,3264.99
2020-01-17,3284.11
2020-01-20,3255.28
2020-01-21,3254.99
2020-01-22,3223.06
2020-01-23,3237.98
2020-01-24,3272.35
2020-01-27,3252.65
2020-01-28,3212.8
2020-01-29,3238.43
2020-01-30,3209.05
2020-01-31,3164.11
2020-02-01,3074.13
2020-02-03,3071.68
2020-02-04,3142.73
2020-02-05,3187.0
2020-02-06,3204.98
2020-02-07,3215.4
2020-02-10,3171.26
2020-02-11,3184.09
2020-02-12,3134.82
2020-02-13,3135.01
2020-02-14,3115.3
2020-02-17,3081.24
2020-02-18,3066.5
2020-02-19,3094.2
2020-02-20,3114.31
2020-02-24,3039.76
2020-02-25,3031.28
2020-02-26,2985.67
2020-02-27,2977.69
2020-02-28,2868.91
2020-03-02,2848.53
2020-03-03,2880.91
2020-03-04,2843.2
2020-03-05,2853.93
2020-03-06,2814.5
2020-03-09,2720.26
2020-03-11,2700.56
2020-03-12,2501.02
2020-03-13,2537.31
2020-03-16,2423.92
2020-03-17,2387.84
2020-03-18,2302.73
2020-03-19,2170.57
2020-03-20,2204.13
2020-03-23,1907.32
2020-03-24,1914.89
2020-03-25,1973.62
2020-03-26,2064.54
2020-03-27,2052.67
2020-03-30,2021.81
2020-03-31,2073.34
2020-04-01,2029.96
2020-04-03,1992.62
2020-04-07,2035.61
2020-04-08,2070.79
2020-04-09,2143.98
2020-04-13,2159.92
2020-04-15,2181.01
2020-04-16,2196.81
2020-04-17,2264.09
2020-04-20,2305.17
2020-04-21,2234.37
2020-04-22,2251.55
2020-04-23,2265.43
2020-04-24,2221.28
2020-04-27,2236.89
2020-04-28,2241.28
2020-04-29,2262.24
2020-04-30,2302.71
2020-05-04,2198.58
2020-05-05,2180.01
2020-05-06,2171.98
2020-05-07,2165.81
2020-05-08,2143.99
2020-05-11,2147.17
2020-05-12,2126.08
2020-05-13,2192.57
2020-05-14,2166.95
2020-05-15,2179.62
2020-05-18,2103.19
2020-05-19,2102.27
2020-05-20,2123.98
2020-05-21,2128.8
2020-05-22,2127.19
2020-05-26,2149.54
2020-05-27,2148.7
2020-05-28,2212.41
2020-05-29,2257.16
2020-06-01,2315.82
2020-06-02,2328.14
2020-06-03,2358.34
2020-06-04,2357.88
2020-06-05,2410.8
2020-06-08,2439.47
2020-06-09,2421.16
2020-06-10,2424.13
2020-06-11,2390.53
2020-06-12,2381.62
2020-06-15,2348.1
2020-06-16,2345.11
2020-06-17,2360.85
2020-06-18,2418.79
2020-06-19,2478.11
2020-06-22,2512.4
2020-06-23,2543.23
2020-06-24,2536.13
2020-06-25,2549.55
2020-06-26,2565.68
2020-06-29,2536.72
2020-06-30,2531.82
2020-07-01,2542.51
2020-07-02,2568.63
2020-07-03,2627.32
2020-07-06,2701.26
2020-07-07,2694.49
2020-07-08,2669.67
2020-07-09,2657.53
2020-07-10,2637.65
2020-07-13,2641.88
2020-07-14,2602.05
2020-07-15,2589.1
2020-07-16,2591.39
2020-07-17,2625.85
2020-07-20,2634.41
2020-07-21,2645.78
2020-07-22,2633.04
2020-07-23,2647.43
2020-07-24,2621.2
2020-07-27,2593.11
2020-07-28,2606.46
2020-07-29,2622.86
2020-07-30,2595.99
2020-07-31,2609.26
2020-08-03,2617.87
2020-08-04,2651.37
2020-08-05,2662.24
2020-08-06,2680.31
2020-08-07,2709.44
2020-08-10,2769.77
2020-08-11,2771.67
2020-08-12,2791.57
2020-08-13,2867.36
2020-08-14,2855.26
2020-08-17,2856.16
2020-08-18,2893.34
2020-08-19,2923.62
2020-08-20,2932.72
2020-08-21,3002.92
2020-08-24,3012.77
2020-08-25,3007.62
2020-08-26,3014.58
2020-08-27,2995.37
2020-08-28,2997.33
2020-08-31,2885.7
2020-09-01,2896.98
2020-09-02,2934.45
2020-09-03,2959.28
2020-09-04,2922.09
2020-09-07,2915.53
2020-09-08,2865.54
2020-09-09,2820.11
2020-09-10,2847.76
2020-09-11,2841.35
2020-09-14,2932.0
2020-09-15,2939.5
2020-09-16,2934.88
2020-09-17,2912.77
2020-09-18,2897.76
2020-09-21,2809.6
2020-09-22,2756.2
2020-09-23,2750.01
2020-09-24,2684.86
2020-09-25,2714.73
2020-09-28,2767.53
2020-09-29,2758.91
2020-09-30,2778.66
2020-10-01,2785.38
2020-10-05,2796.53
2020-10-06,2795.02
2020-10-07,2776.63
2020-10-08,2763.36
2020-10-09,2754.4
2020-10-12,2747.1
2020-10-13,2733.88
2020-10-14,2729.92
2020-10-15,2707.07
2020-10-16,2736.41
2020-10-19,2745.18
2020-10-20,2748.23
2020-10-21,2749.78
2020-10-22,2783.41
2020-10-23,2801.64
2020-10-26,2777.71
2020-10-27,2786.47
2020-10-28,2760.79
2020-10-29,2746.39
2020-10-30,2732.16
2020-11-02,2725.92
2020-11-03,2743.43
2020-11-04,2749.96
2020-11-05,2819.19
2020-11-06,2829.1
2020-11-09,2860.95
2020-11-10,2875.09
2020-11-11,2867.35
2020-11-12,2898.44
2020-11-13,2902.19
2020-11-14,2922.15
2020-11-17,2968.24
2020-11-18,3006.07
2020-11-19,3055.46
2020-11-20,3076.71
2020-11-23,3087.72
2020-11-24,3118.78
2020-11-25,3087.95
2020-11-26,3146.4
2020-11-27,3184.56
2020-12-01,3217.07
2020-12-02,3259.4
2020-12-03,3277.89
2020-12-04,3298.48
2020-12-07,3323.03
2020-12-08,3298.01
2020-12-09,3339.93
2020-12-10,3309.08
2020-12-11,3321.33
2020-12-14,3348.1
2020-12-15,3340.31
2020-12-16,3376.31
2020-12-17,3389.78
2020-12-18,3413.72
2020-12-21,3273.94
2020-12-22,3282.18
2020-12-23,3371.18
2020-12-24,3381.02
2020-12-28,3416.51
2020-12-29,3418.03
2020-12-30,3433.26
2020-12-31,3459.45
2021-01-01,3513.74
2021-01-04,3578.56
2021-01-05,3606.85
2021-01-06,3606.82
2021-01-07,3664.82
2021-01-08,3697.1
2021-01-11,3702.81
2021-01-12,3686.96
2021-01-13,3689.16
2021-01-14,3706.27
2021-01-15,3649.24
2021-01-18,3594.44
2021-01-19,3661.63
2021-01-20,3687.48
2021-01-21,3677.7
2021-01-22,3622.75
2021-01-25,3573.63
2021-01-27,3564.31
2021-01-28,3554.2
2021-01-29,3561.08
2021-02-01,3658.89
2021-02-02,3755.63
2021-02-03,3809.84
2021-02-04,3908.51
2021-02-05,3886.2
2021-02-08,3951.92
2021-02-09,3915.5
2021-02-10,3931.44
2021-02-11,3923.78
2021-02-12,3928.25
2021-02-15,3940.75
2021-02-16,3941.52
2021-02-17,3980.84
2021-02-18,4017.72
2021-02-19,3949.69
2021-02-22,3894.7
2021-02-23,3946.88
2021-02-24,4005.54
2021-02-25,4072.32
2021-02-26,4020.87
2021-03-01,4098.99
2021-03-02,4159.64
2021-03-03,4196.43
2021-03-04,4244.37
2021-03-05,4150.62
2021-03-08,4195.58
2021-03-09,4169.69
2021-03-10,4212.48
2021-03-12,4212.92
2021-03-15,4168.82
2021-03-16,4177.81
2021-03-17,4086.57
2021-03-18,4009.4
2021-03-19,4012.19
2021-03-22,4038.89
2021-03-23,4040.74
2021-03-24,3963.39
2021-03-25,3906.62
2021-03-26,3977.62
2021-03-30,4031.89
2021-03-31,4064.6
2021-04-01,4123.89
2021-04-05,4056.35
2021-04-06,4082.24
2021-04-07,4123.56
2021-04-08,4154.38
2021-04-09,4156.85
2021-04-12,3958.4
2021-04-13,3992.13
2021-04-15,4020.33
2021-04-16,4075.22
2021-04-19,4009.31
2021-04-20,4021.5
2021-04-22,4033.61
2021-04-23,4056.7
2021-04-26,4097.8
2021-04-27,4167.59
2021-04-28,4182.23
2021-04-29,4181.38
2021-04-30,4181.82
2021-05-03,4232.74
2021-05-04,4248.28
2021-05-05,4278.63
2021-05-06,4301.06
2021-05-07,4265.61
2021-05-10,4331.42
2021-05-11,4431.41
2021-05-12,4419.06
2021-05-14,4355.41
2021-05-17,4454.6
2021-05-18,4542.84
2021-05-19,4551.55
2021-05-20,4532.69
2021-05-21,4515.95
2021-05-24,4551.22
2021-05-25,4558.77
2021-05-26,4579.2
2021-05-27,4608.65
2021-05-28,4577.63
2021-05-31,4582.15
2021-06-01,4564.22
2021-06-02,4633.59
2021-06-03,4674.67
2021-06-04,4718.87
2021-06-07,4754.48
2021-06-08,4782.77
2021-06-09,4750.63
2021-06-10,4783.56
2021-06-11,4773.45
2021-06-14,4730.33
2021-06-15,4757.83
2021-06-16,4731.6
2021-06-17,4712.59
2021-06-18,4689.97
2021-06-21,4695.81
2021-06-22,4732.68
2021-06-23,4767.15
2021-06-24,4758.27
2021-06-25,4803.82
2021-06-28,4833.48
2021-06-29,4815.26
2021-06-30,4902.73
2021-07-01,4939.75
2021-07-02,4968.49
2021-07-05,4966.77
2021-07-06,4957.0
2021-07-07,4985.22
2021-07-08,4979.81
2021-07-09,4966.59
2021-07-12,4971.76
2021-07-13,4983.23
2021-07-14,5000.39
2021-07-15,4996.5
2021-07-16,4983.89
2021-07-19,4976.03
2021-07-20,4910.85
2021-07-22,4970.27
2021-07-23,4967.38
2021-07-26,4983.4
2021-07-27,4941.06
2021-07-28,4949.7
2021-07-29,4983.47
2021-07-30,5025.86
2021-08-02,5087.91
2021-08-03,5125.82
2021-08-04,5072.32
2021-08-05,5063.48
2021-08-06,5060.41
2021-08-09,5014.71
2021-08-10,4944.57
2021-08-11,4947.12
2021-08-12,5015.57
2021-08-13,5042.5
2021-08-16,5011.46
2021-08-17,5027.85
2021-08-18,5013.28
2021-08-20,4918.79
2021-08-23,4872.4
2021-08-24,4942.89
2021-08-25,4973.59
2021-08-26,5000.33
2021-08-27,5090.63
2021-08-30,5178.74
2021-08-31,5230.0
2021-09-01,5252.51
2021-09-02,5298.1
2021-09-03,5343.57
2021-09-06,5335.8
2021-09-07,5305.59
2021-09-08,5332.44
2021-09-09,5369.89
2021-09-13,5427.11
2021-09-14,5466.57
2021-09-15,5544.1
2021-09-16,5524.65
2021-09-17,5466.88
2021-09-20,5359.98
2021-09-21,5363.53
2021-09-22,5396.71
2021-09-23,5450.62
2021-09-24,5412.81
2021-09-27,5432.59
2021-09-28,5415.31
2021-09-29,5445.04
2021-09-30,5476.73
2021-10-01,5445.01
2021-10-04,5566.01
2021-10-05,5597.26
2021-10-06,5503.66
2021-10-07,5552.65
2021-10-08,5575.71
2021-10-11,5649.23
2021-10-12,5669.29
2021-10-13,5698.92
2021-10-14,5720.5
2021-10-18,5789.81
2021-10-19,5683.51
2021-10-20,5558.45
2021-10-21,5517.67
2021-10-22,5485.51
2021-10-25,5410.88
2021-10-26,5501.13
2021-10-27,5512.25
2021-10-28,5471.0
2021-10-29,5514.47
2021-11-01,5569.58
2021-11-02,5593.62
2021-11-03,5594.16
2021-11-04,5661.57
2021-11-08,5747.1
2021-11-09,5832.65
2021-11-10,5826.12
2021-11-11,5815.56
2021-11-12,5829.79
2021-11-15,5820.05
2021-11-16,5837.26
2021-11-17,5816.25
2021-11-18,5722.29
2021-11-22,5576.55
2021-11-23,5654.16
2021-11-24,5658.61
2021-11-25,5652.52
2021-11-26,5459.22
2021-11-29,5410.04
2021-11-30,5524.54
2021-12-01,5575.24
2021-12-02,5638.33
2021-12-03,5635.22
2021-12-06,5591.53
2021-12-07,5656.1
2021-12-08,5699.03
2021-12-09,5733.4
2021-12-10,5817.7
2021-12-13,5833.06
2021-12-14,5826.9
2021-12-15,5798.61
2021-12-16,5760.72
2021-12-17,5642.74
2021-12-20,5452.71
2021-12-21,5502.98
2021-12-22,5593.25
2021-12-23,5651.12
2021-12-24,5586.72
2021-12-27,5594.59
2021-12-28,5678.13
2021-12-29,5725.7
2021-12-30,5726.57
2021-12-31,5779.78
2022-01-03,5843.2
2022-01-04,5880.38
2022-01-05,5881.58
2022-01-06,5896.39
2022-01-07,5893.21
2022-01-10,5987.29
2022-01-11,6013.21
2022-01-12,6046.99
2022-01-13,6074.32
2022-01-14,6155.39
2022-01-17,6197.62
2022-01-18,6081.89
2022-01-19,6104.31
2022-01-20,6133.15
2022-01-21,6009.57
2022-01-24,5752.72
2022-01-25,5818.71
2022-01-27,5781.41
2022-01-28,5814.35
2022-01-31,5887.17
2022-02-01,5962.75
2022-02-02,6027.2
2022-02-03,5979.65
2022-02-04,5933.91
2022-02-07,5863.13
2022-02-08,5786.93
2022-02-09,5844.01
2022-02-10,5803.94
2022-02-11,5724.0
2022-02-14,5549.85
2022-02-15,5603.5
2022-02-16,5612.96
2022-02-17,5622.84
2022-02-18,5597.65
2022-02-21,5503.42
2022-02-22,5457.26
2022-02-23,5515.04
2022-02-24,5244.63
2022-02-25,5449.74
2022-02-28,5515.23
2022-03-02,5535.09
2022-03-03,5514.69
2022-03-04,5420.97
2022-03-07,5331.83
2022-03-08,5395.47
2022-03-09,5508.37
2022-03-10,5538.62
2022-03-11,5551.93
2022-03-14,5553.82
2022-03-15,5539.07
2022-03-16,5621.29
2022-03-17,5665.94
2022-03-21,5664.98
2022-03-22,5665.53
2022-03-23,5635.1
2022-03-24,5643.02
2022-03-25,5595.05
2022-03-28,5590.15
2022-03-29,5645.43
2022-03-30,5669.2
2022-03-31,5720.3
2022-04-01,5773.95
2022-04-04,5859.29
2022-04-05,5949.54
2022-04-06,5975.46
2022-04-07,6001.84
2022-04-08,6095.02
2022-04-11,6123.05
2022-04-12,6056.04
2022-04-13,6085.99
2022-04-18,6073.22
2022-04-19,5986.49
2022-04-20,6007.12
2022-04-21,6045.49
2022-04-22,6002.74
2022-04-25,5884.59
2022-04-26,5950.06
2022-04-27,5929.56
2022-04-28,5960.84
2022-04-29,5892.9
2022-05-02,5843.92
2022-05-04,5741.29
2022-05-05,5791.89
2022-05-06,5672.24
2022-05-09,5581.94
2022-05-10,5535.28
2022-05-11,5461.23
2022-05-12,5350.59
2022-05-13,5406.35
2022-05-16,5480.87
2022-05-17,5615.91
2022-05-18,5643.23
2022-05-19,5542.78
2022-05-20,5659.51
2022-05-23,5650.33
2022-05-24,5601.93
2022-05-25,5490.01
2022-05-26,5526.99
2022-05-27,5598.44
2022-05-30,5705.57
2022-05-31,5782.77
2022-06-01,5905.05
2022-06-02,5903.4
2022-06-03,5810.54
2022-06-06,5777.22
2022-06-07,5758.05
2022-06-08,5748.45
2022-06-09,5774.15
2022-06-10,5747.31
2022-06-13,5609.43
2022-06-14,5615.25
2022-06-15,5632.48
2022-06-16,5498.55
2022-06-17,5491.86
2022-06-20,5349.77
2022-06-21,5468.38
2022-06-22,5397.35
2022-06-23,5465.05
2022-06-24,5535.94
2022-06-27,5631.14
2022-06-28,5627.7
2022-06-29,5610.45
2022-06-30,5602.35
2022-07-01,5579.16
2022-07-04,5645.89
2022-07-05,5677.58
2022-07-06,5769.13
2022-07-07,5826.0
2022-07-08,5825.74
2022-07-11,5864.72
2022-07-12,5802.37
2022-07-13,5782.63
2022-07-14,5805.53
2022-07-15,5852.37
2022-07-18,5932.49
2022-07-19,5975.55
2022-07-20,5992.48
2022-07-21,6124.36
2022-07-22,6110.17
2022-07-25,6104.57
2022-07-26,6057.84
2022-07-27,6110.07
2022-07-28,6173.89
2022-07-29,6267.51
2022-08-01,6418.71
2022-08-02,6441.39
2022-08-03,6359.32
2022-08-04,6388.37
2022-08-05,6371.26
2022-08-08,6446.35
2022-08-10,6495.04
2022-08-11,6580.25
2022-08-12,6627.87
2022-08-16,6697.85
2022-08-17,6691.11
2022-08-18,6689.1
2022-08-19,6614.0
2022-08-22,6612.22
2022-08-23,6697.78
2022-08-24,6752.25
2022-08-25,6785.68
2022-08-26,6855.34
2022-08-29,6835.81
2022-08-30,6923.17
2022-09-01,7034.52
2022-09-02,7100.47
2022-09-05,7164.17
2022-09-06,7189.01
2022-09-07,7236.72
2022-09-08,7275.61
2022-09-09,7312.92
2022-09-12,7371.75
2022-09-13,7346.81
2022-09-14,7333.52
2022-09-15,7315.12
2022-09-16,7119.12
2022-09-19,7086.19
2022-09-20,7159.91
2022-09-21,7100.13
2022-09-22,7154.44
2022-09-23,6983.79
2022-09-26,6752.11
2022-09-27,6710.49
2022-09-28,6693.15
2022-09-29,6734.53
2022-09-30,6838.31
2022-10-03,6762.25
2022-10-04,6881.28
2022-10-06,7009.24
2022-10-07,7041.72
2022-10-10,6960.88
2022-10-11,6851.79
2022-10-12,6866.7
2022-10-13,6809.65
2022-10-14,6804.32
2022-10-17,6842.62
2022-10-18,6975.23
2022-10-19,6976.61
2022-10-20,6943.87
2022-10-21,6887.27
2022-10-24,6945.98
2022-10-25,6983.44
2022-10-27,7028.65
2022-10-28,7005.42
2022-10-31,7082.89
2022-11-01,7135.78
2022-11-02,7114.56
2022-11-03,7119.83
2022-11-04,7156.17
2022-11-07,7192.48
2022-11-09,7143.73
2022-11-10,7110.62
2022-11-11,7131.27
2022-11-14,7111.03
2022-11-15,7098.85
2022-11-16,7119.09
2022-11-17,7124.77
2022-11-18,7072.02
2022-11-21,7088.31
2022-11-22,7110.96
2022-11-23,7131.69
2022-11-24,7143.27
2022-11-25,7175.95
2022-11-28,7203.29
2022-11-29,7153.24
2022-11-30,7191.28
2022-12-01,7229.56
2022-12-02,7319.29
2022-12-05,7323.73
2022-12-06,7290.45
2022-12-07,7302.97
2022-12-08,7360.12
2022-12-09,7335.65
2022-12-12,7369.24
2022-12-13,7388.63
2022-12-14,7447.12
2022-12-15,7340.32
2022-12-16,7201.07
2022-12-19,7254.77
2022-12-20,7261.16
2022-12-21,7095.56
2022-12-22,6979.27
2022-12-23,6747.69
2022-12-26,6934.29
2022-12-27,6993.47
2022-12-28,6991.97
2022-12-29,7000.39
2022-12-30,7021.41
2023-01-02,7058.76
2023-01-03,7067.28
2023-01-04,7042.29
2023-01-05,7090.26
2023-01-06,7073.47
2023-01-09,7143.86
2023-01-10,7117.31
2023-01-11,7117.49
2023-01-12,7122.79
2023-01-13,7129.49
2023-01-16,7110.98
2023-01-17,7120.8
2023-01-18,7173.16
2023-01-19,7178.35
2023-01-20,7141.58
2023-01-23,7135.97
2023-01-24,7103.63
2023-01-25,7050.0
2023-01-27,6968.51
2023-01-30,6937.11
2023-01-31,7125.42
2023-02-01,7056.35
2023-02-02,7109.93
2023-02-03,7131.46
2023-02-06,7192.29
2023-02-07,7196.2
2023-02-08,7225.64
2023-02-09,7235.76
2023-02-10,7271.06
2023-02-13,7238.72
2023-02-14,7215.18
2023-02-15,7227.66
2023-02-16,7359.14
2023-02-17,7319.15
2023-02-20,7280.8
2023-02-21,7298.6
2023-02-22,7223.17
2023-02-23,7201.61
2023-02-24,7184.37
2023-02-27,7128.11
2023-02-28,7167.69
2023-03-01,7284.56
2023-03-02,7236.77
2023-03-03,7255.58
2023-03-06,7292.82
2023-03-08,7351.21
2023-03-09,7335.97
2023-03-10,7295.6
2023-03-13,7167.77
2023-03-14,7111.76
2023-03-15,7122.13
2023-03-16,7075.71
2023-03-17,7156.25
2023-03-20,7069.61
2023-03-21,7091.38
2023-03-22,7096.02
2023-03-23,7088.44
2023-03-24,7025.8
2023-03-27,6952.23
2023-03-28,6929.48
2023-03-29,7057.71
2023-03-31,7140.13
2023-04-03,7147.46
2023-04-05,7154.47
2023-04-06,7221.06
2023-04-10,7221.21
2023-04-11,7252.89
2023-04-12,7258.85
2023-04-13,7268.45
2023-04-17,7286.27
2023-04-18,7299.28
2023-04-19,7266.98
2023-04-20,7310.19
2023-04-21,7288.5
2023-04-24,7297.09
2023-04-25,7328.14
2023-04-26,7380.31
2023-04-27,7380.8
2023-04-28,7467.86
2023-05-02,7529.28
2023-05-03,7577.83
2023-05-04,7659.31
2023-05-05,7622.6
2023-05-08,7693.27
2023-05-09,7694.73
2023-05-10,7722.5
2023-05-11,7798.64
2023-05-12,7807.6
2023-05-15,7839.12
2023-05-16,7915.88
2023-05-17,7942.99
2023-05-18,7891.76
2023-05-19,7871.61
2023-05-22,7924.29
2023-05-23,7915.1
2023-05-24,7886.95
2023-05-25,7908.23
2023-05-26,7972.24
2023-05-29,8009.57
2023-05-30,8044.81
2023-05-31,8099.3
2023-06-01,8096.43
2023-06-02,8146.19
2023-06-05,8219.88
2023-06-06,8287.12
2023-06-07,8397.37
2023-06-08,8385.5
2023-06-09,8469.69
2023-06-12,8494.71
2023-06-13,8608.41
2023-06-14,8645.03
2023-06-15,8640.86
2023-06-16,8751.8
2023-06-19,8763.24
2023-06-20,8777.4
2023-06-21,8735.93
2023-06-22,8699.0
2023-06-23,8594.95
2023-06-26,8640.33
2023-06-27,8632.12
2023-06-28,8698.66
2023-06-30,8794.62
2023-07-03,8783.5
2023-07-04,8747.96
2023-07-05,8779.24
2023-07-06,8826.28
2023-07-07,8777.82
2023-07-10,8763.71
2023-07-11,8923.75
2023-07-12,8995.98
2023-07-13,8973.25
2023-07-14,9015.04
2023-07-17,9056.86
2023-07-18,9111.66
2023-07-19,9187.18
2023-07-20,9178.47
2023-07-21,9201.71
2023-07-24,9267.16
2023-07-25,9295.9
2023-07-26,9297.87
2023-07-27,9309.6
2023-07-28,9383.9
2023-07-31,9549.57
2023-08-01,9506.89
2023-08-02,9367.07
2023-08-03,9328.62
2023-08-04,9357.93
2023-08-07,9367.61
2023-08-08,9384.99
2023-08-09,9453.17
2023-08-10,9422.32
2023-08-11,9456.48
2023-08-14,9399.82
2023-08-16,9455.35
2023-08-17,9440.62
2023-08-18,9434.33
2023-08-21,9515.41
2023-08-22,9649.47
2023-08-23,9740.37
2023-08-24,9759.91
2023-08-25,9723.71
2023-08-28,9781.81
2023-08-29,9835.12
2023-08-30,9897.51
2023-08-31,9965.26
2023-09-01,10031.33
2023-09-04,10065.62
2023-09-05,10120.26
2023-09-06,10111.44
2023-09-07,10159.91
2023-09-08,10257.18
2023-09-11,10318.1
2023-09-12,9917.7
2023-09-13,9929.42
2023-09-14,9992.95
2023-09-15,10000.45
2023-09-18,9992.44
2023-09-20,9968.62
2023-09-21,9873.85
2023-09-22,9833.44
2023-09-25,9848.39
2023-09-26,9877.89
2023-09-27,9951.38
2023-09-28,9858.3
2023-09-29,9936.52
2023-10-03,9958.73
2023-10-04,9849.06
2023-10-05,9871.32
2023-10-06,9898.24
2023-10-09,9752.64
2023-10-10,9860.33
2023-10-11,9923.79
2023-10-12,9928.27
2023-10-13,9918.84
2023-10-16,9971.85
2023-10-17,10078.9
2023-10-18,10035.15
2023-10-19,9973.48
2023-10-20,9911.45
2023-10-23,9613.39
2023-10-25,9499.82
2023-10-26,9401.78
2023-10-27,9545.5
2023-10-30,9583.78
2023-10-31,9526.81
2023-11-01,9525.15
2023-11-02,9673.25
2023-11-03,9723.21
2023-11-06,9814.87
2023-11-07,9861.58
2023-11-08,9963.67
2023-11-09,9903.2
2023-11-10,9947.21
2023-11-12,10017.07
2023-11-13,10020.28
2023-11-15,10106.19
2023-11-16,10170.25
2023-11-17,10253.36
2023-11-20,10250.33
2023-11-21,10242.22
2023-11-22,10241.56
2023-11-23,10288.52
2023-11-24,10348.62
2023-11-28,10324.13
2023-11-29,10404.6
2023-11-30,10613.72
2023-12-01,10653.02
2023-12-04,10839.01
2023-12-05,10873.39
2023-12-06,10893.17
2023-12-07,10938.69
2023-12-08,10879.36
2023-12-11,10984.7
2023-12-12,10882.45
2023-12-13,10942.27
2023-12-14,10966.33
2023-12-15,11018.93
2023-12-18,11133.35
2023-12-19,11074.16
2023-12-20,10786.2
2023-12-21,10907.8
2023-12-22,11024.8
2023-12-26,11141.08
2023-12-27,11116.66
2023-12-28,11155.1
2023-12-29,11227.24
2024-01-01,11251.18
2024-01-02,11177.49
2024-01-03,11164.97
2024-01-04,11276.06
