date,NIFTY HEALTHCARE
2014-08-13,4920.98
2014-08-14,4973.64
2014-08-18,5037.26
2014-08-19,5069.63
2014-08-20,5212.14
2014-08-21,5227.91
2014-08-22,5228.28
2014-08-25,5252.8
2014-08-26,5312.62
2014-08-27,5311.98
2014-08-28,5294.38
2014-09-01,5304.86
2014-09-02,5398.62
2014-09-03,5418.43
2014-09-04,5437.09
2014-09-05,5453.49
2014-09-08,5510.58
2014-09-09,5531.26
2014-09-10,5522.4
2014-09-11,5432.77
2014-09-12,5472.89
2014-09-15,5503.3
2014-09-16,5420.43
2014-09-17,5436.44
2014-09-18,5533.14
2014-09-19,5556.72
2014-09-22,5508.74
2014-09-23,5396.56
2014-09-24,5430.4
2014-09-25,5433.93
2014-09-26,5498.18
2014-09-29,5617.93
2014-09-30,5683.19
2014-10-01,5661.17
2014-10-07,5558.59
2014-10-08,5378.19
2014-10-09,5440.4
2014-10-10,5429.52
2014-10-13,5373.17
2014-10-14,5377.03
2014-10-16,5298.17
2014-10-17,5339.29
2014-10-20,5409.07
2014-10-21,5403.38
2014-10-22,5495.55
2014-10-23,5526.66
2014-10-27,5532.54
2014-10-28,5593.64
2014-10-29,5582.16
2014-10-30,5588.95
2014-10-31,5684.35
2014-11-03,5703.99
2014-11-05,5756.8
2014-11-07,5885.08
2014-11-10,5907.11
2014-11-11,5925.99
2014-11-12,5901.82
2014-11-13,5932.56
2014-11-14,5871.0
2014-11-17,5870.2
2014-11-18,5862.37
2014-11-19,5878.34
2014-11-20,5929.69
2014-11-21,5908.07
2014-11-24,5880.56
2014-11-25,5898.85
2014-11-26,5881.6
2014-11-27,5916.6
2014-11-28,5935.87
2014-12-01,5949.65
2014-12-02,6001.89
2014-12-03,6013.64
2014-12-04,6008.5
2014-12-05,5921.51
2014-12-08,5894.86
2014-12-09,5868.03
2014-12-10,5886.09
2014-12-11,5901.22
2014-12-12,5914.83
2014-12-15,5888.88
2014-12-16,5720.21
2014-12-17,5619.0
2014-12-18,5690.16
2014-12-19,5699.99
2014-12-22,5747.85
2014-12-23,5749.48
2014-12-24,5690.64
2014-12-26,5711.07
2014-12-29,5759.39
2014-12-30,5779.69
2014-12-31,5825.04
2015-01-01,5816.07
2015-01-02,5839.41
2015-01-05,5824.32
2015-01-06,5672.3
2015-01-07,5658.39
2015-01-08,5729.36
2015-01-09,5828.94
2015-01-12,5842.48
2015-01-13,5850.87
2015-01-14,5796.98
2015-01-15,5820.13
2015-01-16,5897.42
2015-01-19,5972.2
2015-01-20,5999.85
2015-01-21,6015.73
2015-01-22,6111.34
2015-01-23,6138.51
2015-01-27,6153.48
2015-01-28,6166.98
2015-01-29,6228.4
2015-01-30,6192.59
2015-02-02,6174.38
2015-02-03,6111.1
2015-02-04,6160.23
2015-02-05,6105.61
2015-02-06,5997.86
2015-02-09,5983.34
2015-02-10,5987.61
2015-02-11,6065.28
2015-02-12,6170.87
2015-02-13,6268.27
2015-02-16,6218.93
2015-02-18,6256.32
2015-02-19,6248.56
2015-02-20,6253.36
2015-02-23,6209.2
2015-02-24,6219.09
2015-02-25,6150.46
2015-02-26,6077.98
2015-02-27,6152.46
2015-02-28,6269.73
2015-03-02,6388.05
2015-03-03,6471.3
2015-03-04,6542.14
2015-03-05,6696.7
2015-03-09,6707.93
2015-03-10,6696.08
2015-03-11,6647.81
2015-03-12,6724.08
2015-03-13,6639.62
2015-03-16,6657.63
2015-03-17,6783.48
2015-03-18,6791.06
2015-03-19,6823.15
2015-03-20,6716.44
2015-03-23,6704.8
2015-03-24,6818.91
2015-03-25,6850.86
2015-03-26,6721.37
2015-03-27,6678.08
2015-03-30,6741.19
2015-03-31,6819.93
2015-04-01,6962.8
2015-04-06,7289.95
2015-04-07,7280.92
2015-04-08,7312.4
2015-04-09,7167.09
2015-04-10,7156.02
2015-04-13,7261.28
2015-04-15,7143.85
2015-04-16,7032.67
2015-04-17,6809.59
2015-04-20,6761.06
2015-04-21,6529.83
2015-04-22,6616.71
2015-04-23,6555.19
2015-04-24,6500.26
2015-04-27,6300.46
2015-04-28,6333.59
2015-04-29,6372.55
2015-04-30,6377.16
2015-05-04,6532.14
2015-05-05,6561.15
2015-05-06,6376.97
2015-05-07,6288.02
2015-05-08,6399.92
2015-05-11,6508.67
2015-05-12,6469.13
2015-05-13,6488.5
2015-05-14,6489.06
2015-05-15,6522.42
2015-05-18,6620.93
2015-05-19,6640.2
2015-05-20,6659.6
2015-05-21,6673.26
2015-05-22,6731.6
2015-05-25,6687.86
2015-05-26,6664.05
2015-05-27,6653.27
2015-05-28,6556.11
2015-05-29,6664.38
2015-06-01,6494.54
2015-06-02,6396.43
2015-06-03,6313.79
2015-06-04,6265.6
2015-06-05,6301.85
2015-06-08,6235.53
2015-06-09,6138.54
2015-06-10,6199.46
2015-06-11,6110.23
2015-06-12,6115.66
2015-06-15,6167.62
2015-06-16,6182.07
2015-06-17,6293.32
2015-06-18,6384.09
2015-06-19,6393.0
2015-06-22,6432.8
2015-06-23,6444.93
2015-06-24,6489.43
2015-06-25,6499.61
2015-06-26,6527.71
2015-06-29,6447.82
2015-06-30,6586.2
2015-07-01,6620.13
2015-07-02,6588.55
2015-07-03,6619.63
2015-07-06,6722.25
2015-07-07,6741.82
2015-07-08,6690.82
2015-07-09,6693.6
2015-07-10,6765.08
2015-07-13,6847.01
2015-07-14,6894.06
2015-07-15,6957.73
2015-07-16,7036.13
2015-07-17,7074.3
2015-07-20,7092.21
2015-07-21,6647.57
2015-07-22,6716.03
2015-07-23,6667.44
2015-07-24,6642.53
2015-07-27,6562.35
2015-07-28,6492.5
2015-07-29,6523.19
2015-07-30,6572.15
2015-07-31,6714.78
2015-08-03,6732.32
2015-08-04,6726.8
2015-08-05,6835.85
2015-08-06,6912.32
2015-08-07,6888.76
2015-08-10,6881.87
2015-08-11,6880.14
2015-08-12,6929.26
2015-08-13,6994.41
2015-08-14,7119.88
2015-08-17,7108.09
2015-08-18,7055.29
2015-08-19,7235.02
2015-08-20,7279.18
2015-08-21,7279.71
2015-08-24,6807.63
2015-08-25,6880.55
2015-08-26,6802.76
2015-08-27,6993.75
2015-08-28,6979.96
2015-08-31,7111.37
2015-09-01,7002.35
2015-09-02,6925.15
2015-09-03,6922.81
2015-09-04,6754.57
2015-09-07,6591.94
2015-09-08,6643.96
2015-09-09,6665.2
2015-09-10,6655.73
2015-09-11,6667.23
2015-09-14,6752.94
2015-09-15,6747.84
2015-09-16,6803.61
2015-09-18,6869.27
2015-09-21,6859.15
2015-09-22,6829.12
2015-09-23,6864.29
2015-09-24,6917.59
2015-09-28,6926.39
2015-09-29,6858.31
2015-09-30,6977.37
2015-10-01,7084.17
2015-10-05,7105.06
2015-10-06,7174.72
2015-10-07,7186.99
2015-10-08,7118.96
2015-10-09,7151.28
2015-10-12,7072.96
2015-10-13,7070.67
2015-10-14,7097.11
2015-10-15,7101.08
2015-10-16,7125.31
2015-10-19,7226.37
2015-10-20,7192.1
2015-10-21,7125.36
2015-10-23,7158.65
2015-10-26,7151.29
2015-10-27,7141.94
2015-10-28,7104.67
2015-10-29,7059.17
2015-10-30,7103.3
2015-11-02,7040.76
2015-11-03,7053.04
2015-11-04,6991.32
2015-11-05,6842.79
2015-11-06,6644.15
2015-11-09,6539.42
2015-11-10,6355.19
2015-11-11,6426.85
2015-11-13,6365.55
2015-11-16,6400.61
2015-11-17,6460.7
2015-11-18,6417.41
2015-11-19,6406.69
2015-11-20,6410.74
2015-11-23,6434.77
2015-11-24,6393.64
2015-11-26,6351.85
2015-11-27,6357.65
2015-11-30,6319.67
2015-12-01,6384.03
2015-12-02,6444.22
2015-12-03,6371.7
2015-12-04,6402.35
2015-12-07,6451.76
2015-12-08,6374.58
2015-12-09,6254.65
2015-12-10,6261.93
2015-12-11,6258.59
2015-12-14,6301.67
2015-12-15,6334.33
2015-12-16,6369.48
2015-12-17,6449.46
2015-12-18,6401.23
2015-12-21,6355.86
2015-12-22,6372.7
2015-12-23,6468.26
2015-12-24,6466.02
2015-12-28,6569.53
2015-12-29,6577.64
2015-12-30,6561.61
2015-12-31,6546.48
2016-01-01,6561.4
2016-01-04,6437.82
2016-01-05,6437.23
2016-01-06,6401.7
2016-01-07,6273.38
2016-01-08,6295.7
2016-01-11,6196.27
2016-01-12,6216.43
2016-01-13,6195.69
2016-01-14,6211.3
2016-01-15,6115.77
2016-01-18,6018.9
2016-01-19,6103.65
2016-01-20,6044.97
2016-01-21,5936.07
2016-01-22,6079.58
2016-01-25,6133.9
2016-01-27,6179.47
2016-01-28,6220.75
2016-01-29,6388.88
2016-02-01,6384.9
2016-02-02,6217.43
2016-02-03,6177.57
2016-02-04,6094.52
2016-02-05,6306.68
2016-02-08,6233.32
2016-02-09,6242.3
2016-02-10,6144.89
2016-02-11,6003.01
2016-02-12,5972.25
2016-02-15,6046.96
2016-02-16,5907.11
2016-02-17,6011.21
2016-02-18,6128.79
2016-02-19,6120.44
2016-02-22,6188.63
2016-02-23,6118.34
2016-02-24,6008.06
2016-02-25,6018.73
2016-02-26,6005.31
2016-02-29,6015.35
2016-03-01,6092.2
2016-03-02,6109.46
2016-03-03,6207.26
2016-03-04,6224.4
2016-03-08,6240.42
2016-03-09,6253.33
2016-03-10,6258.16
2016-03-11,6295.54
2016-03-14,6301.92
2016-03-15,6102.86
2016-03-16,6124.1
2016-03-17,6045.97
2016-03-18,5991.26
2016-03-21,6064.54
2016-03-22,6065.04
2016-03-23,6063.53
2016-03-28,5949.25
2016-03-29,5796.14
2016-03-30,5913.38
2016-03-31,5955.24
2016-04-01,5930.26
2016-04-04,5951.67
2016-04-05,5907.01
2016-04-06,5918.27
2016-04-07,5960.01
2016-04-08,5976.07
2016-04-11,5981.77
2016-04-12,6041.17
2016-04-13,6091.04
2016-04-18,6140.65
2016-04-20,6116.99
2016-04-21,6138.72
2016-04-22,6122.72
2016-04-25,6062.98
2016-04-26,6123.41
2016-04-27,6113.35
2016-04-28,6063.59
2016-04-29,6118.04
2016-05-02,6113.03
2016-05-03,6055.73
2016-05-04,6066.51
2016-05-05,6088.63
2016-05-06,6038.71
2016-05-09,6072.3
2016-05-10,6106.82
2016-05-11,6073.06
2016-05-12,6111.77
2016-05-13,6064.91
2016-05-16,6092.9
2016-05-17,6107.53
2016-05-18,6115.89
2016-05-19,6091.24
2016-05-20,6000.47
2016-05-23,5947.34
2016-05-24,5895.63
2016-05-25,5926.5
2016-05-26,5926.79
2016-05-27,6086.08
2016-05-30,6080.81
2016-05-31,5990.38
2016-06-01,5981.68
2016-06-02,5954.48
2016-06-03,5906.66
2016-06-06,5847.68
2016-06-07,5880.38
2016-06-08,5874.75
2016-06-09,5849.9
2016-06-10,5840.21
2016-06-13,5853.0
2016-06-14,5890.9
2016-06-15,5896.71
2016-06-16,5876.95
2016-06-17,5825.23
2016-06-20,5840.68
2016-06-21,5812.37
2016-06-22,5836.56
2016-06-23,5881.4
2016-06-24,5854.61
2016-06-27,5966.35
2016-06-28,6010.34
2016-06-29,6037.2
2016-06-30,6071.2
2016-07-01,6137.3
2016-07-04,6174.23
2016-07-05,6192.16
2016-07-07,6267.91
2016-07-08,6293.65
2016-07-11,6383.26
2016-07-12,6351.19
2016-07-13,6326.59
2016-07-14,6301.21
2016-07-15,6302.26
2016-07-18,6271.13
2016-07-19,6310.87
2016-07-20,6460.05
2016-07-21,6405.77
2016-07-22,6418.8
2016-07-25,6451.46
2016-07-26,6364.62
2016-07-27,6306.05
2016-07-28,6332.75
2016-07-29,6383.83
2016-08-01,6376.18
2016-08-02,6325.46
2016-08-03,6309.08
2016-08-04,6330.26
2016-08-05,6381.36
2016-08-08,6388.91
2016-08-09,6337.47
2016-08-10,6220.95
2016-08-11,6234.63
2016-08-12,6228.87
2016-08-16,6249.67
2016-08-17,6280.18
2016-08-18,6314.75
2016-08-19,6316.94
2016-08-22,6261.58
2016-08-23,6232.94
2016-08-24,6311.2
2016-08-25,6278.93
2016-08-26,6236.75
2016-08-29,6223.6
2016-08-30,6307.78
2016-08-31,6282.92
2016-09-01,6267.99
2016-09-02,6314.65
2016-09-06,6355.47
2016-09-07,6357.92
2016-09-08,6511.39
2016-09-09,6450.84
2016-09-12,6343.99
2016-09-14,6353.49
2016-09-15,6390.61
2016-09-16,6401.18
2016-09-19,6423.09
2016-09-20,6419.69
2016-09-21,6409.97
2016-09-22,6479.19
2016-09-23,6452.65
2016-09-26,6414.09
2016-09-27,6453.34
2016-09-28,6452.53
2016-09-29,6263.8
2016-09-30,6277.31
2016-10-03,6382.25
2016-10-04,6398.73
2016-10-05,6367.04
2016-10-06,6303.51
2016-10-07,6289.0
2016-10-10,6324.45
2016-10-13,6224.42
2016-10-14,6244.45
2016-10-17,6194.73
2016-10-18,6295.44
2016-10-19,6329.37
2016-10-20,6299.51
2016-10-21,6312.2
2016-10-24,6298.67
2016-10-25,6337.99
2016-10-26,6262.89
2016-10-27,6285.32
2016-10-28,6320.82
2016-10-30,6353.37
2016-11-01,6296.38
2016-11-02,6155.4
2016-11-03,6087.19
2016-11-04,5828.44
2016-11-07,5939.62
2016-11-08,5863.16
2016-11-09,5962.34
2016-11-10,6030.8
2016-11-11,5957.65
2016-11-15,5854.08
2016-11-16,5759.25
2016-11-17,5782.81
2016-11-18,5867.07
2016-11-21,5797.16
2016-11-22,5832.63
2016-11-23,5958.13
2016-11-24,5881.93
2016-11-25,6037.06
2016-11-28,6062.16
2016-11-29,6044.65
2016-11-30,6052.27
2016-12-01,6076.01
2016-12-02,6022.07
2016-12-05,6038.3
2016-12-06,6039.74
2016-12-07,5929.21
2016-12-08,5995.12
2016-12-09,5983.0
2016-12-12,5963.1
2016-12-13,5983.46
2016-12-14,5942.32
2016-12-15,5843.08
2016-12-16,5847.0
2016-12-19,5792.87
2016-12-20,5727.2
2016-12-21,5697.34
2016-12-22,5619.85
2016-12-23,5582.34
2016-12-26,5441.3
2016-12-27,5543.28
2016-12-28,5579.78
2016-12-29,5579.89
2016-12-30,5651.37
2017-01-02,5675.09
2017-01-03,5679.14
2017-01-04,5678.82
2017-01-05,5752.27
2017-01-06,5764.32
2017-01-09,5700.48
2017-01-10,5723.12
2017-01-11,5773.4
2017-01-12,5737.95
2017-01-13,5754.44
2017-01-16,5738.13
2017-01-17,5740.96
2017-01-18,5749.74
2017-01-19,5722.24
2017-01-20,5673.58
2017-01-23,5632.83
2017-01-24,5696.29
2017-01-25,5701.32
2017-01-27,5717.72
2017-01-30,5737.47
2017-01-31,5647.69
2017-02-01,5624.93
2017-02-02,5729.11
2017-02-03,5824.4
2017-02-06,5901.05
2017-02-07,5850.95
2017-02-08,5835.34
2017-02-09,5819.67
2017-02-10,5764.77
2017-02-13,5744.06
2017-02-14,5709.23
2017-02-15,5610.72
2017-02-16,5752.96
2017-02-17,5857.98
2017-02-20,5878.4
2017-02-21,5883.69
2017-02-22,5852.45
2017-02-23,5841.44
2017-02-27,5856.68
2017-02-28,5861.23
2017-03-01,5921.15
2017-03-02,5827.32
2017-03-03,5855.55
2017-03-06,5861.56
2017-03-07,5834.46
2017-03-08,5844.2
2017-03-09,5796.77
2017-03-10,5774.88
2017-03-14,5869.97
2017-03-15,5887.26
2017-03-16,5919.89
2017-03-17,5901.97
2017-03-20,5923.4
2017-03-21,5823.88
2017-03-22,5827.6
2017-03-23,5859.81
2017-03-24,5850.02
2017-03-27,5791.27
2017-03-28,5826.01
2017-03-29,5789.81
2017-03-30,5787.26
2017-03-31,5797.92
2017-04-03,5847.82
2017-04-05,5859.66
2017-04-06,5820.33
2017-04-07,5730.41
2017-04-10,5745.83
2017-04-11,5767.82
2017-04-12,5807.53
2017-04-13,5849.05
2017-04-17,5825.1
2017-04-18,5777.16
2017-04-19,5753.11
2017-04-20,5744.6
2017-04-21,5694.25
2017-04-24,5673.83
2017-04-25,5714.55
2017-04-26,5690.21
2017-04-27,5645.36
2017-04-28,5652.52
2017-05-02,5605.1
2017-05-03,5555.91
2017-05-04,5556.61
2017-05-05,5531.55
2017-05-08,5572.35
2017-05-09,5563.73
2017-05-10,5619.21
2017-05-11,5656.28
2017-05-12,5618.13
2017-05-15,5686.8
2017-05-16,5691.99
2017-05-17,5675.65
2017-05-18,5628.22
2017-05-19,5619.32
2017-05-22,5521.73
2017-05-23,5356.69
2017-05-24,5241.4
2017-05-25,5130.44
2017-05-26,5074.13
2017-05-29,4926.51
2017-05-30,5046.42
2017-05-31,5064.23
2017-06-01,5117.76
2017-06-02,5190.99
2017-06-05,5185.0
2017-06-06,5161.35
2017-06-07,5223.66
2017-06-08,5320.67
2017-06-09,5341.29
2017-06-12,5362.65
2017-06-13,5364.69
2017-06-14,5360.0
2017-06-15,5411.12
2017-06-16,5322.87
2017-06-19,5293.01
2017-06-20,5290.88
2017-06-21,5283.92
2017-06-22,5284.91
2017-06-23,5284.07
2017-06-27,5275.3
2017-06-28,5281.65
2017-06-29,5265.39
2017-06-30,5363.56
2017-07-03,5372.63
2017-07-04,5321.98
2017-07-05,5359.23
2017-07-06,5360.27
2017-07-07,5419.12
2017-07-10,5488.17
2017-07-11,5446.57
2017-07-12,5469.14
2017-07-13,5498.53
2017-07-14,5559.25
2017-07-17,5575.28
2017-07-18,5587.76
2017-07-19,5693.22
2017-07-20,5638.36
2017-07-21,5605.03
2017-07-24,5576.34
2017-07-25,5556.25
2017-07-26,5607.56
2017-07-27,5528.46
2017-07-28,5423.3
2017-07-31,5330.63
2017-08-01,5343.35
2017-08-02,5314.93
2017-08-03,5245.78
2017-08-04,5199.89
2017-08-07,5196.42
2017-08-08,5128.99
2017-08-09,4922.94
2017-08-10,4772.57
2017-08-11,4770.1
2017-08-14,4891.54
2017-08-16,4940.66
2017-08-17,4901.14
2017-08-18,4814.35
2017-08-21,4730.39
2017-08-22,4774.12
2017-08-23,4796.64
2017-08-24,4939.23
2017-08-28,4976.06
2017-08-29,4914.53
2017-08-30,4937.6
2017-08-31,4910.68
2017-09-01,5013.44
2017-09-04,5010.3
2017-09-05,4997.67
2017-09-06,4927.18
2017-09-07,4957.49
2017-09-08,4907.88
2017-09-11,4898.03
2017-09-12,4996.01
2017-09-13,5062.03
2017-09-14,5180.26
2017-09-15,5170.85
2017-09-18,5177.59
2017-09-19,5155.59
2017-09-20,5167.45
2017-09-21,5330.71
2017-09-22,5221.68
2017-09-25,5121.9
2017-09-26,5130.61
2017-09-27,4990.79
2017-09-28,5023.16
2017-09-29,5053.67
2017-10-03,5085.18
2017-10-04,5189.51
2017-10-05,5207.98
2017-10-06,5251.83
2017-10-09,5260.8
2017-10-10,5287.59
2017-10-11,5240.93
2017-10-12,5308.39
2017-10-13,5293.08
2017-10-16,5366.59
2017-10-17,5392.68
2017-10-18,5342.09
2017-10-19,5322.8
2017-10-23,5296.37
2017-10-24,5272.57
2017-10-25,5197.74
2017-10-26,5229.27
2017-10-27,5330.23
2017-10-30,5384.33
2017-10-31,5383.46
2017-11-01,5371.26
2017-11-02,5525.22
2017-11-03,5480.03
2017-11-06,5481.86
2017-11-07,5273.23
2017-11-08,5278.48
2017-11-09,5250.59
2017-11-10,5193.96
2017-11-13,5156.58
2017-11-14,5138.41
2017-11-15,5060.59
2017-11-16,5087.71
2017-11-17,5137.8
2017-11-20,5145.31
2017-11-21,5247.34
2017-11-22,5217.96
2017-11-23,5224.66
2017-11-24,5261.63
2017-11-27,5263.34
2017-11-28,5244.3
2017-11-29,5254.8
2017-11-30,5212.12
2017-12-01,5151.51
2017-12-04,5167.62
2017-12-05,5172.4
2017-12-06,5121.17
2017-12-07,5146.63
2017-12-08,5221.96
2017-12-11,5268.4
2017-12-12,5238.07
2017-12-13,5178.03
2017-12-14,5222.27
2017-12-15,5242.28
2017-12-18,5293.03
2017-12-19,5340.28
2017-12-20,5328.68
2017-12-21,5362.9
2017-12-22,5362.85
2017-12-26,5404.7
2017-12-27,5512.53
2017-12-28,5493.97
2017-12-29,5508.23
2018-01-01,5509.89
2018-01-02,5476.45
2018-01-03,5454.54
2018-01-04,5504.81
2018-01-05,5551.18
2018-01-08,5621.75
2018-01-09,5579.31
2018-01-10,5573.89
2018-01-11,5588.03
2018-01-12,5567.33
2018-01-15,5540.46
2018-01-16,5510.18
2018-01-17,5568.81
2018-01-18,5507.47
2018-01-19,5530.09
2018-01-22,5562.92
2018-01-23,5624.19
2018-01-24,5636.06
2018-01-25,5578.76
2018-01-29,5530.65
2018-01-30,5498.13
2018-01-31,5411.33
2018-02-01,5316.66
2018-02-02,5234.86
2018-02-05,5233.89
2018-02-06,5129.65
2018-02-07,5159.21
2018-02-08,5322.66
2018-02-09,5307.81
2018-02-12,5374.14
2018-02-14,5331.14
2018-02-15,5303.1
2018-02-16,5289.53
2018-02-19,5214.76
2018-02-20,5201.91
2018-02-21,5125.3
2018-02-22,5154.7
2018-02-23,5268.82
2018-02-26,5262.68
2018-02-27,5236.32
2018-02-28,5222.03
2018-03-01,5193.55
2018-03-05,5156.2
2018-03-06,5100.65
2018-03-07,5020.82
2018-03-08,5008.98
2018-03-09,4972.06
2018-03-12,5009.09
2018-03-13,5061.92
2018-03-14,5060.84
2018-03-15,5046.83
2018-03-16,4975.7
2018-03-19,4943.9
2018-03-20,4968.77
2018-03-21,4944.68
2018-03-22,4919.46
2018-03-23,4844.06
2018-03-26,4875.35
2018-03-27,4920.96
2018-03-28,4867.63
2018-04-02,4998.34
2018-04-03,5026.85
2018-04-04,4970.92
2018-04-05,5018.67
2018-04-06,5075.02
2018-04-09,5054.61
2018-04-10,5048.53
2018-04-11,5072.29
2018-04-12,5031.33
2018-04-13,5059.29
2018-04-16,5125.6
2018-04-17,5107.7
2018-04-18,5088.76
2018-04-19,5122.05
2018-04-20,5121.14
2018-04-23,5188.94
2018-04-24,5212.12
2018-04-25,5160.75
2018-04-26,5155.15
2018-04-27,5203.95
2018-04-30,5246.05
2018-05-02,5194.31
2018-05-03,5187.93
2018-05-04,5119.15
2018-05-07,5085.13
2018-05-08,5076.99
2018-05-09,5048.25
2018-05-10,4967.58
2018-05-11,4923.39
2018-05-14,4924.41
2018-05-15,4896.19
2018-05-16,4896.72
2018-05-17,4896.83
2018-05-18,4793.05
2018-05-21,4665.26
2018-05-22,4725.35
2018-05-23,4709.65
2018-05-24,4770.68
2018-05-25,4817.93
2018-05-28,4928.13
2018-05-29,4891.42
2018-05-30,4839.52
2018-05-31,4789.93
2018-06-01,4783.48
2018-06-04,4774.71
2018-06-05,4718.32
2018-06-06,4775.7
2018-06-07,4804.88
2018-06-08,4990.22
2018-06-11,5009.37
2018-06-12,5117.15
2018-06-13,5159.05
2018-06-14,5240.68
2018-06-15,5351.04
2018-06-18,5356.71
2018-06-19,5327.39
2018-06-20,5341.15
2018-06-21,5285.87
2018-06-22,5361.47
2018-06-25,5324.67
2018-06-26,5305.84
2018-06-27,5305.0
2018-06-28,5240.15
2018-06-29,5263.77
2018-07-02,5242.28
2018-07-03,5340.37
2018-07-04,5385.28
2018-07-05,5317.14
2018-07-06,5271.04
2018-07-09,5334.39
2018-07-10,5329.2
2018-07-11,5302.14
2018-07-12,5307.33
2018-07-13,5267.53
2018-07-16,5076.38
2018-07-17,5149.44
2018-07-18,5120.56
2018-07-19,5048.34
2018-07-20,5115.07
2018-07-23,5153.09
2018-07-24,5229.23
2018-07-25,5200.28
2018-07-26,5215.26
2018-07-27,5243.41
2018-07-30,5282.05
2018-07-31,5322.31
2018-08-01,5384.25
2018-08-02,5442.02
2018-08-03,5503.27
2018-08-06,5467.19
2018-08-07,5445.94
2018-08-08,5425.41
2018-08-09,5383.48
2018-08-10,5321.57
2018-08-13,5357.97
2018-08-14,5508.86
2018-08-16,5565.3
2018-08-17,5632.98
2018-08-20,5684.46
2018-08-21,5753.51
2018-08-23,5808.73
2018-08-24,5809.63
2018-08-27,5825.51
2018-08-28,5807.86
2018-08-29,5792.08
2018-08-30,5848.03
2018-08-31,5985.09
2018-09-03,5980.11
2018-09-04,5893.88
2018-09-05,5931.55
2018-09-06,6073.59
2018-09-07,6129.42
2018-09-10,6015.28
2018-09-11,5921.48
2018-09-12,5970.78
2018-09-14,6098.03
2018-09-17,6023.77
2018-09-18,5988.42
2018-09-19,5971.27
2018-09-21,5860.17
2018-09-24,5708.63
2018-09-25,5832.71
2018-09-26,5857.31
2018-09-27,5757.21
2018-09-28,5688.73
2018-10-01,5728.17
2018-10-03,5679.12
2018-10-04,5488.67
2018-10-05,5456.27
2018-10-08,5431.56
2018-10-09,5492.71
2018-10-10,5542.24
2018-10-11,5417.57
2018-10-12,5447.59
2018-10-15,5589.26
2018-10-16,5610.87
2018-10-17,5561.26
2018-10-19,5572.55
2018-10-22,5572.65
2018-10-23,5419.71
2018-10-24,5389.2
2018-10-25,5293.58
2018-10-26,5275.18
2018-10-29,5522.95
2018-10-30,5506.7
2018-10-31,5597.47
2018-11-01,5546.79
2018-11-02,5509.52
2018-11-05,5450.54
2018-11-06,5440.05
2018-11-07,5473.63
2018-11-09,5541.87
2018-11-12,5501.04
2018-11-13,5433.94
2018-11-14,5327.6
2018-11-15,5348.79
2018-11-16,5378.26
2018-11-19,5427.16
2018-11-20,5335.01
2018-11-21,5423.59
2018-11-22,5388.21
2018-11-26,5343.95
2018-11-27,5299.68
2018-11-28,5268.98
2018-11-29,5305.21
2018-11-30,5412.08
2018-12-03,5305.86
2018-12-04,5297.79
2018-12-05,5173.21
2018-12-06,5100.83
2018-12-07,5100.76
2018-12-10,5023.61
2018-12-11,5128.57
2018-12-12,5168.57
2018-12-13,5175.31
2018-12-14,5139.42
2018-12-17,5157.1
2018-12-18,5182.56
2018-12-19,5174.48
2018-12-20,5186.02
2018-12-21,5135.26
2018-12-24,5115.51
2018-12-26,5090.86
2018-12-27,5084.41
2018-12-28,5157.8
2018-12-31,5189.34
2019-01-01,5198.19
2019-01-02,5179.96
2019-01-03,5131.06
2019-01-04,5152.54
2019-01-07,5139.52
2019-01-08,5193.1
2019-01-09,5215.55
2019-01-10,5244.62
2019-01-11,5234.36
2019-01-14,5268.68
2019-01-15,5293.34
2019-01-16,5308.74
2019-01-17,5241.69
2019-01-18,5135.15
2019-01-21,5149.88
2019-01-22,5222.34
2019-01-23,5243.43
2019-01-24,5229.11
2019-01-25,5212.64
2019-01-28,5109.91
2019-01-29,5171.71
2019-01-30,5173.36
2019-01-31,5218.65
2019-02-01,5265.42
2019-02-04,5181.08
2019-02-05,5152.78
2019-02-06,5207.69
2019-02-07,5274.26
2019-02-08,5236.83
2019-02-11,5146.62
2019-02-12,5167.07
2019-02-13,5125.09
2019-02-14,5158.62
2019-02-15,5020.3
2019-02-18,4976.63
2019-02-19,4963.46
2019-02-20,4991.84
2019-02-21,5038.21
2019-02-22,5060.24
2019-02-25,5089.45
2019-02-26,5087.82
2019-02-27,5103.16
2019-02-28,5109.79
2019-03-01,5156.21
2019-03-05,5187.08
2019-03-06,5214.12
2019-03-07,5154.52
2019-03-08,5141.66
2019-03-11,5214.65
2019-03-12,5280.44
2019-03-13,5183.58
2019-03-14,5219.87
2019-03-15,5239.48
2019-03-18,5232.35
2019-03-19,5262.93
2019-03-20,5284.65
2019-03-22,5242.52
2019-03-25,5226.11
2019-03-26,5263.97
2019-03-27,5216.71
2019-03-28,5248.05
2019-03-29,5332.33
2019-04-01,5346.31
2019-04-02,5304.99
2019-04-03,5252.87
2019-04-04,5291.74
2019-04-05,5289.35
2019-04-08,5267.64
2019-04-09,5317.52
2019-04-10,5349.62
2019-04-11,5340.73
2019-04-12,5359.94
2019-04-15,5357.45
2019-04-16,5356.57
2019-04-18,5348.36
2019-04-22,5279.12
2019-04-23,5329.18
2019-04-24,5354.44
2019-04-25,5343.78
2019-04-26,5352.91
2019-04-30,5323.02
2019-05-02,5272.38
2019-05-03,5234.73
2019-05-06,5213.03
2019-05-07,5189.55
