date,NIFTY OIL & GAS
2019-04-30,5271.29
2019-05-02,5255.19
2019-05-03,5252.29
2019-05-06,5239.89
2019-05-07,5157.33
2019-05-08,5070.54
2019-05-09,4999.31
2019-05-10,4949.9
2019-05-13,4846.72
2019-05-14,4920.62
2019-05-15,4894.11
2019-05-16,4961.05
2019-05-17,4984.78
2019-05-20,5200.51
2019-05-21,5153.85
2019-05-22,5181.01
2019-05-23,5163.82
2019-05-24,5225.44
2019-05-27,5259.7
2019-05-28,5288.81
2019-05-29,5243.28
2019-05-30,5286.33
2019-05-31,5329.0
2019-06-03,5390.52
2019-06-04,5342.71
2019-06-06,5200.08
2019-06-07,5173.78
2019-06-10,5130.54
2019-06-11,5180.19
2019-06-12,5174.82
2019-06-13,5159.52
2019-06-14,5132.01
2019-06-17,5011.89
2019-06-18,5054.33
2019-06-19,5022.41
2019-06-20,5093.31
2019-06-21,5049.15
2019-06-24,4967.51
2019-06-25,5053.99
2019-06-26,5057.36
2019-06-27,5057.23
2019-06-28,5013.86
2019-07-01,4954.92
2019-07-02,5006.01
2019-07-03,5016.31
2019-07-04,5030.4
2019-07-05,4934.45
2019-07-08,4812.93
2019-07-09,4880.26
2019-07-10,4842.65
2019-07-11,4869.1
2019-07-12,4837.41
2019-07-15,4835.27
2019-07-16,4905.58
2019-07-17,4869.46
2019-07-18,4788.46
2019-07-19,4753.98
2019-07-22,4815.4
2019-07-23,4801.15
2019-07-24,4729.59
2019-07-25,4663.61
2019-07-26,4626.53
2019-07-29,4585.17
2019-07-30,4488.54
2019-07-31,4522.49
2019-08-01,4514.57
2019-08-02,4486.45
2019-08-05,4387.46
2019-08-06,4382.02
2019-08-07,4314.32
2019-08-08,4406.71
2019-08-09,4421.02
2019-08-13,4528.02
2019-08-14,4579.23
2019-08-16,4577.13
2019-08-19,4566.37
2019-08-20,4527.8
2019-08-21,4456.28
2019-08-22,4349.61
2019-08-23,4477.84
2019-08-26,4525.86
2019-08-27,4591.0
2019-08-28,4554.22
2019-08-29,4543.07
2019-08-30,4546.24
2019-09-03,4426.52
2019-09-04,4452.79
2019-09-05,4538.48
2019-09-06,4585.46
2019-09-09,4602.36
2019-09-11,4601.09
2019-09-12,4550.27
2019-09-13,4659.03
2019-09-16,4593.36
2019-09-17,4530.93
2019-09-18,4570.06
2019-09-19,4480.35
2019-09-20,4746.53
2019-09-23,4857.26
2019-09-24,4888.38
2019-09-25,4877.54
2019-09-26,4985.66
2019-09-27,4957.83
2019-09-30,4993.74
2019-10-01,4970.5
2019-10-03,5042.6
2019-10-04,5015.68
2019-10-07,4946.47
2019-10-09,4990.28
2019-10-10,5022.15
2019-10-11,5000.01
2019-10-14,5055.85
2019-10-15,5097.32
2019-10-16,5148.95
2019-10-17,5191.32
2019-10-18,5249.07
2019-10-22,5274.31
2019-10-23,5199.12
2019-10-24,5208.15
2019-10-25,5220.01
2019-10-27,5239.15
2019-10-29,5314.13
2019-10-30,5379.35
2019-10-31,5393.61
2019-11-01,5360.44
2019-11-04,5371.17
2019-11-05,5330.21
2019-11-06,5315.02
2019-11-07,5296.71
2019-11-08,5217.89
2019-11-11,5242.32
2019-11-13,5247.18
2019-11-14,5235.08
2019-11-15,5221.57
2019-11-18,5214.27
2019-11-19,5282.18
2019-11-20,5363.36
2019-11-21,5270.82
2019-11-22,5275.07
2019-11-25,5289.84
2019-11-26,5272.12
2019-11-27,5320.81
2019-11-28,5356.84
2019-11-29,5304.77
2019-12-02,5319.31
2019-12-03,5276.18
2019-12-04,5249.21
2019-12-05,5209.26
2019-12-06,5174.11
2019-12-09,5226.02
2019-12-10,5150.36
2019-12-11,5192.31
2019-12-12,5216.24
2019-12-13,5253.96
2019-12-16,5220.71
2019-12-17,5224.26
2019-12-18,5222.51
2019-12-19,5273.15
2019-12-20,5257.95
2019-12-23,5225.65
2019-12-24,5177.11
2019-12-26,5121.9
2019-12-27,5193.81
2019-12-30,5199.8
2019-12-31,5174.19
2020-01-01,5173.3
2020-01-02,5224.22
2020-01-03,5217.22
2020-01-06,5099.56
2020-01-07,5119.1
2020-01-08,5082.28
2020-01-09,5165.84
2020-01-10,5167.16
2020-01-13,5192.69
2020-01-14,5196.52
2020-01-15,5209.55
2020-01-16,5203.19
2020-01-17,5242.03
2020-01-20,5157.92
2020-01-21,5153.74
2020-01-22,5089.66
2020-01-23,5162.29
2020-01-24,5165.39
2020-01-27,5128.09
2020-01-28,5110.97
2020-01-29,5131.24
2020-01-30,5036.72
2020-01-31,4903.7
2020-02-01,4790.21
2020-02-03,4803.57
2020-02-04,4954.18
2020-02-05,5021.57
2020-02-06,5064.0
2020-02-07,5037.22
2020-02-10,4994.88
2020-02-11,5020.22
2020-02-12,5043.71
2020-02-13,5017.05
2020-02-14,5000.86
2020-02-17,4919.52
2020-02-18,4921.62
2020-02-19,5006.37
2020-02-20,4971.79
2020-02-24,4846.22
2020-02-25,4780.63
2020-02-26,4697.16
2020-02-27,4644.55
2020-02-28,4487.76
2020-03-02,4409.07
2020-03-03,4533.21
2020-03-04,4506.16
2020-03-05,4462.48
2020-03-06,4343.43
2020-03-09,4059.32
2020-03-11,4021.2
2020-03-12,3637.84
2020-03-13,3825.33
2020-03-16,3596.8
2020-03-17,3563.51
2020-03-18,3445.94
2020-03-19,3279.86
2020-03-20,3577.14
2020-03-23,3158.58
2020-03-24,3203.12
2020-03-25,3379.32
2020-03-26,3437.01
2020-03-27,3400.19
2020-03-30,3338.22
2020-03-31,3615.06
2020-04-01,3530.41
2020-04-03,3588.6
2020-04-07,3873.52
2020-04-08,3882.02
2020-04-09,3984.38
2020-04-13,3925.59
2020-04-15,3887.01
2020-04-16,3958.65
2020-04-17,4038.81
2020-04-20,4084.05
2020-04-21,3965.15
2020-04-22,4093.52
2020-04-23,4113.49
2020-04-24,4123.58
2020-04-27,4172.84
2020-04-28,4201.18
2020-04-29,4247.42
2020-04-30,4422.85
2020-05-04,4268.75
2020-05-05,4286.5
2020-05-06,4280.18
2020-05-07,4276.78
2020-05-08,4326.87
2020-05-11,4362.63
2020-05-12,4214.45
2020-05-13,4272.96
2020-05-14,4154.32
2020-05-15,4185.22
2020-05-18,4033.61
2020-05-19,4041.48
2020-05-20,4130.93
2020-05-21,4160.2
2020-05-22,4147.75
2020-05-26,4161.79
2020-05-27,4213.68
2020-05-28,4263.08
2020-05-29,4367.34
2020-06-01,4448.45
2020-06-02,4485.44
2020-06-03,4555.77
2020-06-04,4607.72
2020-06-05,4661.86
2020-06-08,4748.41
2020-06-09,4661.83
2020-06-10,4668.99
2020-06-11,4599.94
2020-06-12,4662.87
2020-06-15,4669.56
2020-06-16,4664.53
2020-06-17,4666.47
2020-06-18,4726.62
2020-06-19,4884.04
2020-06-22,4901.75
2020-06-23,4891.08
2020-06-24,4852.4
2020-06-25,4816.79
2020-06-26,4929.01
2020-06-29,4851.81
2020-06-30,4787.17
2020-07-01,4834.18
2020-07-02,4882.42
2020-07-03,4933.04
2020-07-06,5010.79
2020-07-07,4896.18
2020-07-08,4860.27
2020-07-09,4868.74
2020-07-10,4894.96
2020-07-13,4961.31
2020-07-14,4916.16
2020-07-15,4793.64
2020-07-16,4826.21
2020-07-17,5042.91
2020-07-20,5063.54
2020-07-21,5195.12
2020-07-22,5177.39
2020-07-23,5254.33
2020-07-24,5270.3
2020-07-27,5274.41
2020-07-28,5290.13
2020-07-29,5213.63
2020-07-30,5129.89
2020-07-31,5083.27
2020-08-03,5003.97
2020-08-04,5114.91
2020-08-05,5105.43
2020-08-06,5129.2
2020-08-07,5161.31
2020-08-10,5147.2
2020-08-11,5176.51
2020-08-12,5171.07
2020-08-13,5180.62
2020-08-14,5115.07
2020-08-17,5113.74
2020-08-18,5143.82
2020-08-19,5165.79
2020-08-20,5186.32
2020-08-21,5168.22
2020-08-24,5184.5
2020-08-25,5173.7
2020-08-26,5218.07
2020-08-27,5172.9
2020-08-28,5192.55
2020-08-31,5087.73
2020-09-01,5067.02
2020-09-02,5136.6
2020-09-03,5117.82
2020-09-04,5039.85
2020-09-07,5022.25
2020-09-08,5028.77
2020-09-09,5033.23
2020-09-10,5240.65
2020-09-11,5249.23
2020-09-14,5237.32
2020-09-15,5273.71
2020-09-16,5252.69
2020-09-17,5221.69
2020-09-18,5221.17
2020-09-21,5081.94
2020-09-22,4966.03
2020-09-23,4952.75
2020-09-24,4822.88
2020-09-25,4908.07
2020-09-28,5000.28
2020-09-29,4990.99
2020-09-30,4914.8
2020-10-01,4920.95
2020-10-05,4916.19
2020-10-06,4906.81
2020-10-07,4907.84
2020-10-08,4871.29
2020-10-09,4890.82
2020-10-12,4850.55
2020-10-13,4853.76
2020-10-14,4816.26
2020-10-15,4741.48
2020-10-16,4777.3
2020-10-19,4844.03
2020-10-20,4789.65
2020-10-21,4806.04
2020-10-22,4846.33
2020-10-23,4857.05
2020-10-26,4755.22
2020-10-27,4771.95
2020-10-28,4729.4
2020-10-29,4738.35
2020-10-30,4806.91
2020-11-02,4646.26
2020-11-03,4632.7
2020-11-04,4684.29
2020-11-05,4820.05
2020-11-06,4882.95
2020-11-09,4947.95
2020-11-10,5035.72
2020-11-11,5040.54
2020-11-12,5029.78
2020-11-13,5057.14
2020-11-14,5117.64
2020-11-17,5101.72
2020-11-18,5123.79
2020-11-19,5092.66
2020-11-20,5072.94
2020-11-23,5190.67
2020-11-24,5206.42
2020-11-25,5204.29
2020-11-26,5194.55
2020-11-27,5217.53
2020-12-01,5317.4
2020-12-02,5398.23
2020-12-03,5463.37
2020-12-04,5463.15
2020-12-07,5522.51
2020-12-08,5523.29
2020-12-09,5576.84
2020-12-10,5537.88
2020-12-11,5617.22
2020-12-14,5704.83
2020-12-15,5652.26
2020-12-16,5678.06
2020-12-17,5639.36
2020-12-18,5607.17
2020-12-21,5301.39
2020-12-22,5367.29
2020-12-23,5394.47
2020-12-24,5484.13
2020-12-28,5538.03
2020-12-29,5535.17
2020-12-30,5542.5
2020-12-31,5524.05
2021-01-01,5542.87
2021-01-04,5627.34
2021-01-05,5604.06
2021-01-06,5595.07
2021-01-07,5611.69
2021-01-08,5691.37
2021-01-11,5686.98
2021-01-12,5784.12
2021-01-13,5801.69
2021-01-14,5873.76
2021-01-15,5751.34
2021-01-18,5696.07
2021-01-19,5778.48
2021-01-20,5817.54
2021-01-21,5759.9
2021-01-22,5671.2
2021-01-25,5539.08
2021-01-27,5438.57
2021-01-28,5456.46
2021-01-29,5379.75
2021-02-01,5498.95
2021-02-02,5618.89
2021-02-03,5655.47
2021-02-04,5711.51
2021-02-05,5665.43
2021-02-08,5771.16
2021-02-09,5803.37
2021-02-10,5803.94
2021-02-11,5910.18
2021-02-12,5840.24
2021-02-15,5839.38
2021-02-16,5957.82
2021-02-17,5977.48
2021-02-18,6160.97
2021-02-19,6117.9
2021-02-22,6003.92
2021-02-23,6089.25
2021-02-24,6145.79
2021-02-25,6362.59
2021-02-26,6164.5
2021-03-01,6279.56
2021-03-02,6346.68
2021-03-03,6498.01
2021-03-04,6471.81
2021-03-05,6481.65
2021-03-08,6570.59
2021-03-09,6468.19
2021-03-10,6429.37
2021-03-12,6416.8
2021-03-15,6370.45
2021-03-16,6353.44
2021-03-17,6169.18
2021-03-18,6087.89
2021-03-19,6190.49
2021-03-22,6219.06
2021-03-23,6251.88
2021-03-24,6164.66
2021-03-25,6011.38
2021-03-26,6064.39
2021-03-30,6141.64
2021-03-31,6147.95
2021-04-01,6283.58
2021-04-05,6230.78
2021-04-06,6237.03
2021-04-07,6243.95
2021-04-08,6207.64
2021-04-09,6228.94
2021-04-12,5932.82
2021-04-13,6052.97
2021-04-15,6130.98
2021-04-16,6153.24
2021-04-19,6038.84
2021-04-20,6044.96
2021-04-22,6081.97
2021-04-23,6085.22
2021-04-26,6122.87
2021-04-27,6191.16
2021-04-28,6205.92
2021-04-29,6228.25
2021-04-30,6265.34
2021-05-03,6257.51
2021-05-04,6269.14
2021-05-05,6317.17
2021-05-06,6386.23
2021-05-07,6424.42
2021-05-10,6489.76
2021-05-11,6619.5
2021-05-12,6536.75
2021-05-14,6416.08
2021-05-17,6508.37
2021-05-18,6616.18
2021-05-19,6618.82
2021-05-20,6547.07
2021-05-21,6591.0
2021-05-24,6652.18
2021-05-25,6644.01
2021-05-26,6655.16
2021-05-27,6664.18
2021-05-28,6776.45
2021-05-31,6887.25
2021-06-01,6970.51
2021-06-02,7097.99
2021-06-03,7184.12
2021-06-04,7241.06
2021-06-07,7324.21
2021-06-08,7326.68
2021-06-09,7196.14
2021-06-10,7224.3
2021-06-11,7263.51
2021-06-14,7259.82
2021-06-15,7267.2
2021-06-16,7191.5
2021-06-17,7147.06
2021-06-18,7034.49
2021-06-21,7104.97
2021-06-22,7140.79
2021-06-23,7061.59
2021-06-24,6942.51
2021-06-25,6861.79
2021-06-28,6842.34
2021-06-29,6776.38
2021-06-30,6762.85
2021-07-01,6748.14
2021-07-02,6753.34
2021-07-05,6782.27
2021-07-06,6768.62
2021-07-07,6733.44
2021-07-08,6703.64
2021-07-09,6671.96
2021-07-12,6665.06
2021-07-13,6711.33
2021-07-14,6656.91
2021-07-15,6606.8
2021-07-16,6644.87
2021-07-19,6603.26
2021-07-20,6558.84
2021-07-22,6655.42
2021-07-23,6650.22
2021-07-26,6605.37
2021-07-27,6563.47
2021-07-28,6534.7
2021-07-29,6546.75
2021-07-30,6526.35
2021-08-02,6641.86
2021-08-03,6690.8
2021-08-04,6672.03
2021-08-05,6678.45
2021-08-06,6655.48
2021-08-09,6582.2
2021-08-10,6547.4
2021-08-11,6626.55
2021-08-12,6642.9
2021-08-13,6688.85
2021-08-16,6751.1
2021-08-17,6749.45
2021-08-18,6766.65
2021-08-20,6692.8
2021-08-23,6722.1
2021-08-24,6835.05
2021-08-25,6911.4
2021-08-26,6968.4
2021-08-27,6992.45
2021-08-30,7114.75
2021-08-31,7174.7
2021-09-01,7205.4
2021-09-02,7225.15
2021-09-03,7404.4
2021-09-06,7388.4
2021-09-07,7338.6
2021-09-08,7376.0
2021-09-09,7391.65
2021-09-13,7367.05
2021-09-14,7401.15
2021-09-15,7463.7
2021-09-16,7554.05
2021-09-17,7446.85
2021-09-20,7351.65
2021-09-21,7416.45
2021-09-22,7440.1
2021-09-23,7567.1
2021-09-24,7525.7
2021-09-27,7624.55
2021-09-28,7726.1
2021-09-29,7777.45
2021-09-30,7774.4
2021-10-01,7797.0
2021-10-04,7819.3
2021-10-05,8036.0
2021-10-06,8017.7
2021-10-07,7995.8
2021-10-08,8060.65
2021-10-11,8086.55
2021-10-12,8100.8
2021-10-13,8133.25
2021-10-14,8155.45
2021-10-18,8216.85
2021-10-19,8129.85
2021-10-20,7995.9
2021-10-21,7959.55
2021-10-22,7928.1
2021-10-25,7891.05
2021-10-26,7988.05
2021-10-27,7926.7
2021-10-28,7755.3
2021-10-29,7704.3
2021-11-01,7783.8
2021-11-02,7720.5
2021-11-03,7716.95
2021-11-04,7758.35
2021-11-08,7897.2
2021-11-09,7963.0
2021-11-10,8023.0
2021-11-11,7972.95
2021-11-12,8029.0
2021-11-15,8033.65
2021-11-16,7924.15
2021-11-17,7808.55
2021-11-18,7753.8
2021-11-22,7493.8
2021-11-23,7570.45
2021-11-24,7606.4
2021-11-25,7748.75
2021-11-26,7478.7
2021-11-29,7406.3
2021-11-30,7390.1
2021-12-01,7459.75
2021-12-02,7562.05
2021-12-03,7482.6
2021-12-06,7362.05
2021-12-07,7469.9
2021-12-08,7559.45
2021-12-09,7637.9
2021-12-10,7689.55
2021-12-13,7584.15
2021-12-14,7612.95
2021-12-15,7551.7
2021-12-16,7570.85
2021-12-17,7381.25
2021-12-20,7113.8
2021-12-21,7173.05
2021-12-22,7279.6
2021-12-23,7362.55
2021-12-24,7294.4
2021-12-27,7308.7
2021-12-28,7389.35
2021-12-29,7371.6
2021-12-30,7272.45
2021-12-31,7348.8
2022-01-03,7432.6
2022-01-04,7532.3
2022-01-05,7623.95
2022-01-06,7608.1
2022-01-07,7703.75
2022-01-10,7733.9
2022-01-11,7755.3
2022-01-12,7867.95
2022-01-13,7915.4
2022-01-14,7902.05
2022-01-17,7949.6
2022-01-18,7885.5
2022-01-19,7928.05
2022-01-20,7856.35
2022-01-21,7766.9
2022-01-24,7573.0
2022-01-25,7640.85
2022-01-27,7599.8
2022-01-28,7641.35
2022-01-31,7754.6
2022-02-01,7698.85
2022-02-02,7739.45
2022-02-03,7653.1
2022-02-04,7626.5
2022-02-07,7615.05
2022-02-08,7595.75
2022-02-09,7577.45
2022-02-10,7610.25
2022-02-11,7601.3
2022-02-14,7420.85
2022-02-15,7548.95
2022-02-16,7584.15
2022-02-17,7641.15
2022-02-18,7558.45
2022-02-21,7411.05
2022-02-22,7346.0
2022-02-23,7340.55
2022-02-24,6960.15
2022-02-25,7082.9
2022-02-28,7268.35
2022-03-02,7355.85
2022-03-03,7463.0
2022-03-04,7388.0
2022-03-07,7378.75
2022-03-08,7326.9
2022-03-09,7403.95
2022-03-10,7479.95
2022-03-11,7542.05
2022-03-14,7502.35
2022-03-15,7313.4
2022-03-16,7461.65
2022-03-17,7604.5
2022-03-21,7555.85
2022-03-22,7697.35
2022-03-23,7730.1
2022-03-24,7817.4
2022-03-25,7829.6
2022-03-28,7900.0
2022-03-29,7882.7
2022-03-30,7853.65
2022-03-31,7866.25
2022-04-01,8047.85
2022-04-04,8150.05
2022-04-05,8193.95
2022-04-06,8266.35
2022-04-07,8081.15
2022-04-08,8209.8
2022-04-11,8361.9
2022-04-12,8163.65
2022-04-13,8223.25
2022-04-18,8198.7
2022-04-19,8260.25
2022-04-20,8420.6
2022-04-21,8488.25
2022-04-22,8420.45
2022-04-25,8216.6
2022-04-26,8370.45
2022-04-27,8285.45
2022-04-28,8386.1
2022-04-29,8194.9
2022-05-02,8187.55
2022-05-04,8111.5
2022-05-05,8089.6
2022-05-06,8072.3
2022-05-09,7906.85
2022-05-10,7725.8
2022-05-11,7723.5
2022-05-12,7619.0
2022-05-13,7646.65
2022-05-16,7680.95
2022-05-17,7963.4
2022-05-18,7924.45
2022-05-19,7745.4
2022-05-20,7963.3
2022-05-23,7835.35
2022-05-24,7805.15
2022-05-25,7711.05
2022-05-26,7764.2
2022-05-27,7686.2
2022-05-30,7885.75
2022-05-31,7828.5
2022-06-01,7797.75
2022-06-02,7975.4
2022-06-03,7988.95
2022-06-06,8032.85
2022-06-07,8104.9
2022-06-08,8030.0
2022-06-09,8187.55
2022-06-10,8017.65
2022-06-13,7803.25
2022-06-14,7708.75
2022-06-15,7649.85
2022-06-16,7504.25
2022-06-17,7334.25
2022-06-20,7094.85
2022-06-21,7437.85
2022-06-22,7277.2
2022-06-23,7245.95
2022-06-24,7328.8
2022-06-27,7376.8
2022-06-28,7544.05
2022-06-29,7620.7
2022-06-30,7600.7
2022-07-01,7283.7
2022-07-04,7253.8
2022-07-05,7266.55
2022-07-06,7254.0
2022-07-07,7302.5
2022-07-08,7317.15
2022-07-11,7451.85
2022-07-12,7427.45
2022-07-13,7329.2
2022-07-14,7427.7
2022-07-15,7468.95
2022-07-18,7553.75
2022-07-19,7544.2
2022-07-20,7621.35
2022-07-21,7696.4
2022-07-22,7684.5
2022-07-25,7579.8
2022-07-26,7551.6
2022-07-27,7616.95
2022-07-28,7674.6
2022-07-29,7841.7
2022-08-01,8007.7
2022-08-02,8009.05
2022-08-03,8011.6
2022-08-04,8005.75
2022-08-05,7977.8
2022-08-08,8000.35
2022-08-10,7985.45
2022-08-11,7998.85
2022-08-12,8178.75
2022-08-16,8302.45
2022-08-17,8319.85
2022-08-18,8265.65
2022-08-19,8136.45
2022-08-22,8048.25
2022-08-23,8149.1
2022-08-24,8148.5
2022-08-25,8117.8
2022-08-26,8165.2
2022-08-29,8169.85
2022-08-30,8357.75
2022-09-01,8205.45
2022-09-02,8121.25
2022-09-05,8123.0
2022-09-06,8216.7
2022-09-07,8223.2
2022-09-08,8247.35
2022-09-09,8250.2
2022-09-12,8308.1
2022-09-13,8295.85
2022-09-14,8223.75
2022-09-15,8202.4
2022-09-16,8016.75
2022-09-19,8046.25
2022-09-20,8112.6
2022-09-21,8018.0
2022-09-22,7999.6
2022-09-23,7862.7
2022-09-26,7607.95
2022-09-27,7693.6
2022-09-28,7623.35
2022-09-29,7609.2
2022-09-30,7643.9
2022-10-03,7543.15
2022-10-04,7685.2
2022-10-06,7743.2
2022-10-07,7687.65
2022-10-10,7641.0
2022-10-11,7521.65
2022-10-12,7571.6
2022-10-13,7544.9
2022-10-14,7462.95
2022-10-17,7511.15
2022-10-18,7595.25
2022-10-19,7638.8
2022-10-20,7750.6
2022-10-21,7721.85
2022-10-24,7758.3
2022-10-25,7782.3
2022-10-27,7887.95
2022-10-28,7969.05
2022-10-31,8076.4
2022-11-01,8102.2
2022-11-02,8115.4
2022-11-03,8121.95
2022-11-04,8191.1
2022-11-07,8280.05
2022-11-09,8241.05
2022-11-10,8178.15
2022-11-11,8295.15
2022-11-14,8305.75
2022-11-15,8366.55
2022-11-16,8303.8
2022-11-17,8271.5
2022-11-18,8211.9
2022-11-21,8201.85
2022-11-22,8210.6
2022-11-23,8254.6
2022-11-24,8345.65
2022-11-25,8415.1
2022-11-28,8549.95
2022-11-29,8538.45
2022-11-30,8609.6
2022-12-01,8561.75
2022-12-02,8566.35
2022-12-05,8535.9
2022-12-06,8554.35
2022-12-07,8541.85
2022-12-08,8550.0
2022-12-09,8456.3
2022-12-12,8545.05
2022-12-13,8539.9
2022-12-14,8543.85
2022-12-15,8525.55
2022-12-16,8484.6
2022-12-19,8545.6
2022-12-20,8566.0
2022-12-21,8411.65
2022-12-22,8345.55
2022-12-23,8021.3
2022-12-26,8148.35
2022-12-27,8230.25
2022-12-28,8333.65
2022-12-29,8434.65
2022-12-30,8438.25
2023-01-02,8464.05
2023-01-03,8471.25
2023-01-04,8339.2
2023-01-05,8461.35
2023-01-06,8455.65
2023-01-09,8573.45
2023-01-10,8569.85
2023-01-11,8532.75
2023-01-12,8445.55
2023-01-13,8479.3
2023-01-16,8462.65
2023-01-17,8551.45
2023-01-18,8545.3
2023-01-19,8584.55
2023-01-20,8596.2
2023-01-23,8632.75
2023-01-24,8599.35
2023-01-25,8428.2
2023-01-27,7956.3
2023-01-30,7672.5
2023-01-31,7586.3
2023-02-01,7432.3
2023-02-02,7285.65
2023-02-03,7220.8
2023-02-06,7206.3
2023-02-07,7187.65
2023-02-08,7232.75
2023-02-09,7209.9
2023-02-10,7169.15
2023-02-13,7137.95
2023-02-14,7171.55
2023-02-15,7194.35
2023-02-16,7220.75
2023-02-17,7231.65
2023-02-20,7149.15
2023-02-21,7125.0
2023-02-22,7025.85
2023-02-23,7013.8
2023-02-24,7067.75
2023-02-27,7036.0
2023-02-28,6941.65
2023-03-01,7015.2
2023-03-02,7017.65
2023-03-03,7111.25
2023-03-06,7247.75
2023-03-08,7306.6
2023-03-09,7239.9
2023-03-10,7225.6
2023-03-13,7164.3
2023-03-14,7117.3
2023-03-15,7076.5
2023-03-16,7114.35
2023-03-17,7117.45
2023-03-20,7079.1
2023-03-21,7169.2
2023-03-22,7178.9
2023-03-23,7169.9
2023-03-24,7068.1
2023-03-27,7064.35
2023-03-28,7031.45
2023-03-29,7026.5
2023-03-31,7148.85
2023-04-03,7117.45
2023-04-05,7120.05
2023-04-06,7166.15
2023-04-10,7221.2
2023-04-11,7288.35
2023-04-12,7301.65
2023-04-13,7279.2
2023-04-17,7348.65
2023-04-18,7328.9
2023-04-19,7344.6
2023-04-20,7326.85
2023-04-21,7336.4
2023-04-24,7352.4
2023-04-25,7404.7
2023-04-26,7402.35
2023-04-27,7428.2
2023-04-28,7491.8
2023-05-02,7578.4
2023-05-03,7520.1
2023-05-04,7548.65
2023-05-05,7508.6
2023-05-08,7559.8
2023-05-09,7573.75
2023-05-10,7634.55
2023-05-11,7636.5
2023-05-12,7568.4
2023-05-15,7568.05
2023-05-16,7554.4
2023-05-17,7518.45
2023-05-18,7435.85
2023-05-19,7430.75
2023-05-22,7488.7
2023-05-23,7542.55
2023-05-24,7551.65
2023-05-25,7543.0
2023-05-26,7581.45
2023-05-29,7540.35
2023-05-30,7526.9
2023-05-31,7432.15
2023-06-01,7422.45
2023-06-02,7372.6
2023-06-05,7391.15
2023-06-06,7392.2
2023-06-07,7470.4
2023-06-08,7441.15
2023-06-09,7405.5
2023-06-12,7468.6
2023-06-13,7522.05
2023-06-14,7590.8
2023-06-15,7601.6
2023-06-16,7612.45
2023-06-19,7571.7
2023-06-20,7576.05
2023-06-21,7607.9
2023-06-22,7548.15
2023-06-23,7434.25
2023-06-26,7429.35
2023-06-27,7428.95
2023-06-28,7486.6
2023-06-30,7535.7
2023-07-03,7705.9
2023-07-04,7653.8
2023-07-05,7718.2
2023-07-06,7864.0
2023-07-07,7857.0
2023-07-10,7903.25
2023-07-11,7977.15
2023-07-12,7990.95
2023-07-13,7897.55
2023-07-14,7933.5
2023-07-17,7984.65
2023-07-18,7998.2
2023-07-19,8050.7
2023-07-20,8103.0
2023-07-21,8062.15
2023-07-24,8005.05
2023-07-25,8060.25
2023-07-26,8111.1
2023-07-27,8032.5
2023-07-28,8058.2
2023-07-31,8141.15
2023-08-01,8110.35
2023-08-02,7998.45
2023-08-03,7934.7
2023-08-04,7952.0
2023-08-07,7974.7
2023-08-08,7962.75
2023-08-09,8043.5
2023-08-10,8046.55
2023-08-11,8019.25
2023-08-14,8004.35
2023-08-16,8023.55
2023-08-17,7956.95
2023-08-18,7945.1
2023-08-21,7929.8
2023-08-22,7930.05
2023-08-23,7905.75
2023-08-24,7861.5
2023-08-25,7838.85
2023-08-28,7829.5
2023-08-29,7836.7
2023-08-30,7810.3
2023-08-31,7729.05
2023-09-01,7849.35
2023-09-04,7878.25
2023-09-05,7938.05
2023-09-06,7999.1
2023-09-07,8017.75
2023-09-08,8107.3
2023-09-11,8151.55
2023-09-12,7921.95
2023-09-13,7998.0
2023-09-14,8086.1
2023-09-15,8025.2
2023-09-18,8028.35
2023-09-20,7954.75
2023-09-21,7915.55
2023-09-22,7884.45
2023-09-25,7864.4
2023-09-26,7877.2
2023-09-27,7878.1
2023-09-28,7810.55
2023-09-29,7902.8
2023-10-03,7810.65
2023-10-04,7757.65
2023-10-05,7769.75
2023-10-06,7790.75
2023-10-09,7708.4
2023-10-10,7762.7
2023-10-11,7819.0
2023-10-12,7905.6
2023-10-13,7902.5
2023-10-16,7923.7
2023-10-17,7980.55
2023-10-18,7913.1
2023-10-19,7871.15
2023-10-20,7758.15
2023-10-23,7606.9
2023-10-25,7566.85
2023-10-26,7453.6
2023-10-27,7549.0
2023-10-30,7649.95
2023-10-31,7609.45
2023-11-01,7626.3
2023-11-02,7713.85
2023-11-03,7773.5
2023-11-06,7873.1
2023-11-07,7925.1
2023-11-08,7987.15
2023-11-09,7923.0
2023-11-10,7970.55
2023-11-12,8013.75
2023-11-13,7999.1
2023-11-15,8115.55
2023-11-16,8173.1
2023-11-17,8082.3
2023-11-20,8072.25
2023-11-21,8078.8
2023-11-22,8106.6
2023-11-23,8179.45
2023-11-24,8161.2
2023-11-28,8347.25
2023-11-29,8414.6
2023-11-30,8476.4
2023-12-01,8518.8
2023-12-04,8786.75
2023-12-05,8910.55
2023-12-06,9043.05
2023-12-07,9109.7
2023-12-08,9044.5
2023-12-11,9044.25
2023-12-12,8926.85
2023-12-13,8915.1
2023-12-14,9039.3
2023-12-15,9150.9
2023-12-18,9155.65
2023-12-19,9228.65
2023-12-20,9053.8
2023-12-21,9210.45
2023-12-22,9287.05
2023-12-26,9427.05
2023-12-27,9399.4
2023-12-28,9588.75
2023-12-29,9496.15
2024-01-01,9572.85
2024-01-02,9635.85
2024-01-03,9688.95
2024-01-04,9745.4
2024-01-05,9770.3
2024-01-08,9720.8
