date,NIFTY COMMERCIAL & TRANSPORT SERVICES
2019-04-10,4464.1
2019-04-11,4450.39
2019-04-12,4483.51
2019-04-15,4516.0
2019-04-16,4583.83
2019-04-18,4544.77
2019-04-22,4479.93
2019-04-23,4464.64
2019-04-24,4469.49
2019-04-25,4446.05
2019-04-26,4434.49
2019-04-30,4445.39
2019-05-02,4465.21
2019-05-03,4433.18
2019-05-06,4385.4
2019-05-07,4345.23
2019-05-08,4284.48
2019-05-09,4249.83
2019-05-10,4254.06
2019-05-13,4181.66
2019-05-14,4215.89
2019-05-15,4200.68
2019-05-16,4164.0
2019-05-17,4159.23
2019-05-20,4316.45
2019-05-21,4275.78
2019-05-22,4267.95
2019-05-23,4339.32
2019-05-24,4453.52
2019-05-27,4551.01
2019-05-28,4561.78
2019-05-29,4519.06
2019-05-30,4533.33
2019-05-31,4562.81
2019-06-03,4581.48
2019-06-04,4573.57
2019-06-06,4520.96
2019-06-07,4488.98
2019-06-10,4479.0
2019-06-11,4507.87
2019-06-12,4498.0
2019-06-13,4487.96
2019-06-14,4480.24
2019-06-17,4443.67
2019-06-18,4446.78
2019-06-19,4372.09
2019-06-20,4383.21
2019-06-21,4402.2
2019-06-24,4413.59
2019-06-25,4438.11
2019-06-26,4470.67
2019-06-27,4457.29
2019-06-28,4459.63
2019-07-01,4476.65
2019-07-02,4462.07
2019-07-03,4459.06
2019-07-04,4460.52
2019-07-05,4373.54
2019-07-08,4296.32
2019-07-09,4296.68
2019-07-10,4224.71
2019-07-11,4235.49
2019-07-12,4251.25
2019-07-15,4215.9
2019-07-16,4257.9
2019-07-17,4274.6
2019-07-18,4242.93
2019-07-19,4197.88
2019-07-22,4200.45
2019-07-23,4192.39
2019-07-24,4168.71
2019-07-25,4139.01
2019-07-26,4126.77
2019-07-29,4073.9
2019-07-30,4045.62
2019-07-31,4070.25
2019-08-01,4028.36
2019-08-02,3980.43
2019-08-05,3913.94
2019-08-06,3969.22
2019-08-07,3951.48
2019-08-08,3967.49
2019-08-09,3989.65
2019-08-13,3905.06
2019-08-14,3942.55
2019-08-16,3923.55
2019-08-19,3933.47
2019-08-20,3924.29
2019-08-21,3897.09
2019-08-22,3856.44
2019-08-23,3929.35
2019-08-26,4018.49
2019-08-27,4038.84
2019-08-28,4024.29
2019-08-29,4027.98
2019-08-30,4062.18
2019-09-03,3977.14
2019-09-04,4004.76
2019-09-05,4027.32
2019-09-06,4043.67
2019-09-09,4089.19
2019-09-11,4111.32
2019-09-12,4136.9
2019-09-13,4163.42
2019-09-16,4116.07
2019-09-17,4056.16
2019-09-18,4074.02
2019-09-19,4045.49
2019-09-20,4262.47
2019-09-23,4476.57
2019-09-24,4482.86
2019-09-25,4466.24
2019-09-26,4530.48
2019-09-27,4466.73
2019-09-30,4523.54
2019-10-01,4476.57
2019-10-03,4433.52
2019-10-04,4380.6
2019-10-07,4326.87
2019-10-09,4340.56
2019-10-10,4331.57
2019-10-11,4327.49
2019-10-14,4357.85
2019-10-15,4376.09
2019-10-16,4372.34
2019-10-17,4400.26
2019-10-18,4447.34
2019-10-22,4447.51
2019-10-23,4383.83
2019-10-24,4365.27
2019-10-25,4289.14
2019-10-27,4319.77
2019-10-29,4299.31
2019-10-30,4339.91
2019-10-31,4333.86
2019-11-01,4298.68
2019-11-04,4292.62
2019-11-05,4294.41
2019-11-06,4295.68
2019-11-07,4299.21
2019-11-08,4277.42
2019-11-11,4270.43
2019-11-13,4235.25
2019-11-14,4245.68
2019-11-15,4205.97
2019-11-18,4217.06
2019-11-19,4203.61
2019-11-20,4216.89
2019-11-21,4214.98
2019-11-22,4191.53
2019-11-25,4262.28
2019-11-26,4218.32
2019-11-27,4230.71
2019-11-28,4227.34
2019-11-29,4294.26
2019-12-02,4254.41
2019-12-03,4187.29
2019-12-04,4190.96
2019-12-05,4165.46
2019-12-06,4140.24
2019-12-09,4137.57
2019-12-10,4091.56
2019-12-11,4097.78
2019-12-12,4110.21
2019-12-13,4151.25
2019-12-16,4105.23
2019-12-17,4155.42
2019-12-18,4132.0
2019-12-19,4100.32
2019-12-20,4128.01
2019-12-23,4133.53
2019-12-24,4134.99
2019-12-26,4105.36
2019-12-27,4142.09
2019-12-30,4140.7
2019-12-31,4140.65
2020-01-01,4166.57
2020-01-02,4207.49
2020-01-03,4203.48
2020-01-06,4126.74
2020-01-07,4160.55
2020-01-08,4147.74
2020-01-09,4212.98
2020-01-10,4234.9
2020-01-13,4270.86
2020-01-14,4285.53
2020-01-15,4293.5
2020-01-16,4327.75
2020-01-17,4336.36
2020-01-20,4291.18
2020-01-21,4279.7
2020-01-22,4288.35
2020-01-23,4305.58
2020-01-24,4338.0
2020-01-27,4319.77
2020-01-28,4267.23
2020-01-29,4317.89
2020-01-30,4264.9
2020-01-31,4233.43
2020-02-01,4131.75
2020-02-03,4156.78
2020-02-04,4224.14
2020-02-05,4263.07
2020-02-06,4266.63
2020-02-07,4260.12
2020-02-10,4249.45
2020-02-11,4246.05
2020-02-12,4244.93
2020-02-13,4195.16
2020-02-14,4162.63
2020-02-17,4140.77
2020-02-18,4118.96
2020-02-19,4181.13
2020-02-20,4189.19
2020-02-24,4114.17
2020-02-25,4048.94
2020-02-26,4006.49
2020-02-27,3955.89
2020-02-28,3845.21
2020-03-02,3775.37
2020-03-03,3792.93
2020-03-04,3720.76
2020-03-05,3728.44
2020-03-06,3641.55
2020-03-09,3521.47
2020-03-11,3462.43
2020-03-12,3142.18
2020-03-13,3191.29
2020-03-16,2979.52
2020-03-17,2899.6
2020-03-18,2716.71
2020-03-19,2602.66
2020-03-20,2669.26
2020-03-23,2326.48
2020-03-24,2389.82
2020-03-25,2492.53
2020-03-26,2555.84
2020-03-27,2568.53
2020-03-30,2541.72
2020-03-31,2634.27
2020-04-01,2540.56
2020-04-03,2468.37
2020-04-07,2559.76
2020-04-08,2578.35
2020-04-09,2666.8
2020-04-13,2697.92
2020-04-15,2745.19
2020-04-16,2733.71
2020-04-17,2791.95
2020-04-20,2778.12
2020-04-21,2727.14
2020-04-22,2709.54
2020-04-23,2729.47
2020-04-24,2667.06
2020-04-27,2665.51
2020-04-28,2683.36
2020-04-29,2740.49
2020-04-30,2796.73
2020-05-04,2644.72
2020-05-05,2621.41
2020-05-06,2637.97
2020-05-07,2667.38
2020-05-08,2661.51
2020-05-11,2676.72
2020-05-12,2681.24
2020-05-13,2768.66
2020-05-14,2724.76
2020-05-15,2736.14
2020-05-18,2594.39
2020-05-19,2654.49
2020-05-20,2671.17
2020-05-21,2725.96
2020-05-22,2696.68
2020-05-26,2699.67
2020-05-27,2744.25
2020-05-28,2819.77
2020-05-29,2826.23
2020-06-01,2907.22
2020-06-02,2954.48
2020-06-03,2998.74
2020-06-04,3028.8
2020-06-05,3117.42
2020-06-08,3119.8
2020-06-09,3101.24
2020-06-10,3091.52
2020-06-11,3021.63
2020-06-12,3027.73
2020-06-15,2988.46
2020-06-16,2988.83
2020-06-17,2993.43
2020-06-18,3034.02
2020-06-19,3072.5
2020-06-22,3096.52
2020-06-23,3167.99
2020-06-24,3146.6
2020-06-25,3145.31
2020-06-26,3159.75
2020-06-29,3104.88
2020-06-30,3087.46
2020-07-01,3084.52
2020-07-02,3120.97
2020-07-03,3156.55
2020-07-06,3182.46
2020-07-07,3190.78
2020-07-08,3185.72
2020-07-09,3171.09
2020-07-10,3146.13
2020-07-13,3133.21
2020-07-14,3062.48
2020-07-15,3073.41
2020-07-16,3082.02
2020-07-17,3123.34
2020-07-20,3149.3
2020-07-21,3153.72
2020-07-22,3134.32
2020-07-23,3142.96
2020-07-24,3117.84
2020-07-27,3070.07
2020-07-28,3107.33
2020-07-29,3095.01
2020-07-30,3087.78
2020-07-31,3121.67
2020-08-03,3115.74
2020-08-04,3145.7
2020-08-05,3166.72
2020-08-06,3169.53
2020-08-07,3188.86
2020-08-10,3156.38
2020-08-11,3159.43
2020-08-12,3216.29
2020-08-13,3358.31
2020-08-14,3331.44
2020-08-17,3386.47
2020-08-18,3434.88
2020-08-19,3447.18
2020-08-20,3462.7
2020-08-21,3475.31
2020-08-24,3477.17
2020-08-25,3473.56
2020-08-26,3502.75
2020-08-27,3510.41
2020-08-28,3544.17
2020-08-31,3439.02
2020-09-01,3439.88
2020-09-02,3481.9
2020-09-03,3516.62
2020-09-04,3450.11
2020-09-07,3439.3
2020-09-08,3408.99
2020-09-09,3376.09
2020-09-10,3382.17
2020-09-11,3424.55
2020-09-14,3526.52
2020-09-15,3545.81
2020-09-16,3533.81
2020-09-17,3505.6
2020-09-18,3529.24
2020-09-21,3413.61
2020-09-22,3306.93
2020-09-23,3337.06
2020-09-24,3239.67
2020-09-25,3319.1
2020-09-28,3416.76
2020-09-29,3409.6
2020-09-30,3400.01
2020-10-01,3453.93
2020-10-05,3484.83
2020-10-06,3535.86
2020-10-07,3521.44
2020-10-08,3495.69
2020-10-09,3502.3
2020-10-12,3488.27
2020-10-13,3457.09
2020-10-14,3459.23
2020-10-15,3397.21
2020-10-16,3468.45
2020-10-19,3500.0
2020-10-20,3508.25
2020-10-21,3521.38
2020-10-22,3531.72
2020-10-23,3553.81
2020-10-26,3513.2
2020-10-27,3525.04
2020-10-28,3487.17
2020-10-29,3481.49
2020-10-30,3539.93
2020-11-02,3519.8
2020-11-03,3558.4
2020-11-04,3569.98
2020-11-05,3640.53
2020-11-06,3625.95
2020-11-09,3663.3
2020-11-10,3780.51
2020-11-11,3785.09
2020-11-12,3806.05
2020-11-13,3805.38
2020-11-14,3840.73
2020-11-17,3948.68
2020-11-18,4000.71
2020-11-19,3962.67
2020-11-20,3962.38
2020-11-23,3983.84
2020-11-24,4021.55
2020-11-25,3973.57
2020-11-26,4001.27
2020-11-27,4038.34
2020-12-01,4141.5
2020-12-02,4242.2
2020-12-03,4295.54
2020-12-04,4375.26
2020-12-07,4465.07
2020-12-08,4426.86
2020-12-09,4416.38
2020-12-10,4424.62
2020-12-11,4426.45
2020-12-14,4441.4
2020-12-15,4460.33
2020-12-16,4472.94
2020-12-17,4428.06
2020-12-18,4388.18
2020-12-21,4138.28
2020-12-22,4244.19
2020-12-23,4347.88
2020-12-24,4366.07
2020-12-28,4437.82
2020-12-29,4453.85
2020-12-30,4465.41
2020-12-31,4460.91
2021-01-01,4531.89
2021-01-04,4567.14
2021-01-05,4544.25
2021-01-06,4555.12
2021-01-07,4633.24
2021-01-08,4642.56
2021-01-11,4610.84
2021-01-12,4621.57
2021-01-13,4665.7
2021-01-14,4691.95
2021-01-15,4616.23
2021-01-18,4523.68
2021-01-19,4629.95
2021-01-20,4707.81
2021-01-21,4657.23
2021-01-22,4601.64
2021-01-25,4529.44
2021-01-27,4529.6
2021-01-28,4526.73
2021-01-29,4489.33
2021-02-01,4643.67
2021-02-02,4714.88
2021-02-03,4764.1
2021-02-04,4867.43
2021-02-05,4874.56
2021-02-08,5016.42
2021-02-09,4999.58
2021-02-10,5007.2
2021-02-11,5042.58
2021-02-12,5191.13
2021-02-15,5256.07
2021-02-16,5282.65
2021-02-17,5338.42
2021-02-18,5380.77
2021-02-19,5326.12
2021-02-22,5319.93
2021-02-23,5334.35
2021-02-24,5449.26
2021-02-25,5601.6
2021-02-26,5504.0
2021-03-01,5606.88
2021-03-02,5748.48
2021-03-03,5864.48
2021-03-04,5973.96
2021-03-05,5887.72
2021-03-08,5903.35
2021-03-09,5860.41
2021-03-10,5849.13
2021-03-12,5827.84
2021-03-15,5785.05
2021-03-16,5776.01
2021-03-17,5635.44
2021-03-18,5583.23
2021-03-19,5580.64
2021-03-22,5786.42
2021-03-23,5918.32
2021-03-24,5764.14
2021-03-25,5632.48
2021-03-26,5720.18
2021-03-30,5808.17
2021-03-31,5836.32
2021-04-01,5971.26
2021-04-05,5876.35
2021-04-06,6109.89
2021-04-07,6044.06
2021-04-08,6081.13
2021-04-09,6117.31
2021-04-12,5667.92
2021-04-13,5723.72
2021-04-15,5734.33
2021-04-16,5777.75
2021-04-19,5609.08
2021-04-20,5629.57
2021-04-22,5695.96
2021-04-23,5696.17
2021-04-26,5783.92
2021-04-27,5899.4
2021-04-28,5895.56
2021-04-29,5881.82
2021-04-30,5852.15
2021-05-03,5998.94
2021-05-04,5986.71
2021-05-05,5976.77
2021-05-06,6016.4
2021-05-07,6054.54
2021-05-10,6102.27
2021-05-11,6170.05
2021-05-12,6104.33
2021-05-14,5977.78
2021-05-17,6108.05
2021-05-18,6315.62
2021-05-19,6277.52
2021-05-20,6264.9
2021-05-21,6322.27
2021-05-24,6372.52
2021-05-25,6418.13
2021-05-26,6459.87
2021-05-27,6480.78
2021-05-28,6526.75
2021-05-31,6600.61
2021-06-01,6712.86
2021-06-02,6881.27
2021-06-03,6970.29
2021-06-04,7110.35
2021-06-07,7179.4
2021-06-08,7220.54
2021-06-09,7120.75
2021-06-10,7178.38
2021-06-11,7139.56
2021-06-14,6879.84
2021-06-15,6933.29
2021-06-16,6725.47
2021-06-17,6492.97
2021-06-18,6698.14
2021-06-21,6820.01
2021-06-22,6883.17
2021-06-23,6796.94
2021-06-24,6780.91
2021-06-25,6807.22
2021-06-28,6828.15
2021-06-29,6804.58
2021-06-30,6757.41
2021-07-01,6746.47
2021-07-02,6705.18
2021-07-05,6760.71
2021-07-06,6793.61
2021-07-07,6876.1
2021-07-08,6853.46
2021-07-09,6877.65
2021-07-12,6899.08
2021-07-13,6885.47
2021-07-14,6835.16
2021-07-15,6824.42
2021-07-16,6824.42
2021-07-19,6750.59
2021-07-20,6636.93
2021-07-22,6764.75
2021-07-23,6734.66
2021-07-26,6755.38
2021-07-27,6672.93
2021-07-28,6648.07
2021-07-29,6660.23
2021-07-30,6740.95
2021-08-02,6881.96
2021-08-03,6906.75
2021-08-04,6827.28
2021-08-05,6798.15
2021-08-06,6932.65
2021-08-09,6857.27
2021-08-10,6732.89
2021-08-11,6692.12
2021-08-12,6836.12
2021-08-13,6828.19
2021-08-16,6812.51
2021-08-17,6794.74
2021-08-18,6836.42
2021-08-20,6672.36
2021-08-23,6558.01
2021-08-24,6685.53
2021-08-25,6811.85
2021-08-26,6826.74
2021-08-27,6888.46
2021-08-30,6976.89
2021-08-31,7141.76
2021-09-01,7148.26
2021-09-02,7249.78
2021-09-03,7250.88
2021-09-06,7273.84
2021-09-07,7278.1
2021-09-08,7323.04
2021-09-09,7336.33
2021-09-13,7355.54
2021-09-14,7433.53
2021-09-15,7480.9
2021-09-16,7510.13
2021-09-17,7545.0
2021-09-20,7390.3
2021-09-21,7433.85
2021-09-22,7458.53
2021-09-23,7572.14
2021-09-24,7485.02
2021-09-27,7616.84
2021-09-28,7531.58
2021-09-29,7517.57
2021-09-30,7538.04
2021-10-01,7528.19
2021-10-04,7650.37
2021-10-05,7717.83
2021-10-06,7687.46
2021-10-07,7814.86
2021-10-08,7883.72
2021-10-11,7944.0
2021-10-12,7958.8
2021-10-13,8010.37
2021-10-14,8305.86
2021-10-18,8426.81
2021-10-19,8146.62
2021-10-20,7830.9
2021-10-21,7835.76
2021-10-22,7815.38
2021-10-25,7569.8
2021-10-26,7691.63
2021-10-27,7679.76
2021-10-28,7595.43
2021-10-29,7577.64
2021-11-01,7681.24
2021-11-02,7730.04
2021-11-03,7707.87
2021-11-04,7771.4
2021-11-08,7856.04
2021-11-09,7916.34
2021-11-10,7932.58
2021-11-11,7902.95
2021-11-12,8023.8
2021-11-15,8041.85
2021-11-16,8050.67
2021-11-17,7976.37
2021-11-18,7820.86
2021-11-22,7652.03
2021-11-23,7796.08
2021-11-24,7783.54
2021-11-25,7783.93
2021-11-26,7441.8
2021-11-29,7281.02
2021-11-30,7343.43
2021-12-01,7441.06
2021-12-02,7576.54
2021-12-03,7557.77
2021-12-06,7417.75
2021-12-07,7551.85
2021-12-08,7679.84
2021-12-09,7725.05
2021-12-10,7740.21
2021-12-13,7706.76
2021-12-14,7697.61
2021-12-15,7619.42
2021-12-16,7611.53
2021-12-17,7462.16
2021-12-20,7171.08
2021-12-21,7296.05
2021-12-22,7403.37
2021-12-23,7497.36
2021-12-24,7403.62
2021-12-27,7411.88
2021-12-28,7504.6
2021-12-29,7503.1
2021-12-30,7458.62
2021-12-31,7536.72
2022-01-03,7603.86
2022-01-04,7642.39
2022-01-05,7637.09
2022-01-06,7574.6
2022-01-07,7665.49
2022-01-10,7745.03
2022-01-11,7768.34
2022-01-12,7840.67
2022-01-13,7927.1
2022-01-14,8056.61
2022-01-17,8053.16
2022-01-18,7881.1
2022-01-19,7830.63
2022-01-20,7808.36
2022-01-21,7648.15
2022-01-24,7342.37
2022-01-25,7392.41
2022-01-27,7345.29
2022-01-28,7399.98
2022-01-31,7490.27
2022-02-01,7619.52
2022-02-02,7667.62
2022-02-03,7636.55
2022-02-04,7586.88
2022-02-07,7595.17
2022-02-08,7559.17
2022-02-09,7658.64
2022-02-10,7634.24
2022-02-11,7572.57
2022-02-14,7209.81
2022-02-15,7399.71
2022-02-16,7452.88
2022-02-17,7422.32
2022-02-18,7358.09
2022-02-21,7213.91
2022-02-22,7100.9
2022-02-23,7169.13
2022-02-24,6671.54
2022-02-25,6995.43
2022-02-28,7056.73
2022-03-02,7031.8
2022-03-03,6998.74
2022-03-04,6815.57
2022-03-07,6596.33
2022-03-08,6613.57
2022-03-09,6825.96
2022-03-10,6934.73
2022-03-11,6966.83
2022-03-14,6998.94
2022-03-15,6962.96
2022-03-16,7079.97
2022-03-17,7115.79
2022-03-21,7063.39
2022-03-22,7076.01
2022-03-23,7056.17
2022-03-24,7113.38
2022-03-25,7262.89
2022-03-28,7220.95
2022-03-29,7273.18
2022-03-30,7397.41
2022-03-31,7433.71
2022-04-01,7546.28
2022-04-04,7681.67
2022-04-05,7732.86
2022-04-06,7756.11
2022-04-07,7642.37
2022-04-08,7749.74
2022-04-11,7804.77
2022-04-12,7684.55
2022-04-13,7669.4
2022-04-18,7638.86
2022-04-19,7488.19
2022-04-20,7505.6
2022-04-21,7671.58
2022-04-22,7711.38
2022-04-25,7579.88
2022-04-26,7714.26
2022-04-27,7588.94
2022-04-28,7655.39
2022-04-29,7558.75
2022-05-02,7521.18
2022-05-04,7329.94
2022-05-05,7279.7
2022-05-06,7196.63
2022-05-09,7080.87
2022-05-10,6927.77
2022-05-11,6783.95
2022-05-12,6579.75
2022-05-13,6655.0
2022-05-16,6745.57
2022-05-17,6937.58
2022-05-18,6982.0
2022-05-19,6811.95
2022-05-20,6920.83
2022-05-23,6928.38
2022-05-24,6874.84
2022-05-25,6760.6
2022-05-26,6874.78
2022-05-27,6913.72
2022-05-30,7062.49
2022-05-31,7071.78
2022-06-01,7069.57
2022-06-02,7076.37
2022-06-03,7025.48
2022-06-06,7001.15
2022-06-07,6938.21
2022-06-08,6918.47
2022-06-09,6974.18
2022-06-10,6921.7
2022-06-13,6713.13
2022-06-14,6697.1
2022-06-15,6687.5
2022-06-16,6476.8
2022-06-17,6403.72
2022-06-20,6263.59
2022-06-21,6462.53
2022-06-22,6374.58
2022-06-23,6388.99
2022-06-24,6471.58
2022-06-27,6547.84
2022-06-28,6561.86
2022-06-29,6523.48
2022-06-30,6440.79
2022-07-01,6498.13
2022-07-04,6527.32
2022-07-05,6535.91
2022-07-06,6645.2
2022-07-07,6716.16
2022-07-08,6748.59
2022-07-11,6809.06
2022-07-12,6793.93
2022-07-13,6816.12
2022-07-14,6782.86
2022-07-15,6837.31
2022-07-18,6903.37
2022-07-19,6933.69
2022-07-20,6927.78
2022-07-21,7028.93
2022-07-22,7022.03
2022-07-25,6997.94
2022-07-26,6948.53
2022-07-27,7001.46
2022-07-28,7049.29
2022-07-29,7186.38
2022-08-01,7308.53
2022-08-02,7400.97
2022-08-03,7380.44
2022-08-04,7373.04
2022-08-05,7448.17
2022-08-08,7481.36
2022-08-10,7445.26
2022-08-11,7466.91
2022-08-12,7461.4
2022-08-16,7595.66
2022-08-17,7570.41
2022-08-18,7636.22
2022-08-19,7670.25
2022-08-22,7541.68
2022-08-23,7622.68
2022-08-24,7634.84
2022-08-25,7610.25
2022-08-26,7702.99
2022-08-29,7619.18
2022-08-30,7717.66
2022-09-01,7704.84
2022-09-02,7694.9
2022-09-05,7665.81
2022-09-06,7665.49
2022-09-07,7810.59
2022-09-08,7825.28
2022-09-09,7904.97
2022-09-12,7986.96
2022-09-13,8018.71
2022-09-14,8034.58
2022-09-15,8099.52
2022-09-16,7860.75
2022-09-19,7892.76
2022-09-20,8007.83
2022-09-21,7870.82
2022-09-22,7927.31
2022-09-23,7746.27
2022-09-26,7471.84
2022-09-27,7487.56
2022-09-28,7422.87
2022-09-29,7473.23
2022-09-30,7549.07
2022-10-03,7406.32
2022-10-04,7613.19
2022-10-06,7618.54
2022-10-07,7589.66
2022-10-10,7480.5
2022-10-11,7389.78
2022-10-12,7413.5
2022-10-13,7321.23
2022-10-14,7331.09
2022-10-17,7355.78
2022-10-18,7449.34
2022-10-19,7500.2
2022-10-20,7405.83
2022-10-21,7321.68
2022-10-24,7367.45
2022-10-25,7351.18
2022-10-27,7435.97
2022-10-28,7429.42
2022-10-31,7462.37
2022-11-01,7531.22
2022-11-02,7536.13
2022-11-03,7561.54
2022-11-04,7627.52
2022-11-07,7619.14
2022-11-09,7672.0
2022-11-10,7590.23
2022-11-11,7565.9
2022-11-14,7598.23
2022-11-15,7625.47
2022-11-16,7570.85
2022-11-17,7558.97
2022-11-18,7548.53
2022-11-21,7494.12
2022-11-22,7536.52
2022-11-23,7599.11
2022-11-24,7656.87
2022-11-25,7730.93
2022-11-28,7778.87
2022-11-29,7752.83
2022-11-30,7838.78
2022-12-01,7866.45
2022-12-02,7888.9
2022-12-05,7903.15
2022-12-06,7899.67
2022-12-07,7899.44
2022-12-08,7987.13
2022-12-09,7920.01
2022-12-12,7989.21
2022-12-13,8016.18
2022-12-14,7998.18
2022-12-15,7914.06
2022-12-16,7791.23
2022-12-19,7911.61
2022-12-20,7914.55
2022-12-21,7751.57
2022-12-22,7682.9
2022-12-23,7308.48
2022-12-26,7475.94
2022-12-27,7566.27
2022-12-28,7539.87
2022-12-29,7577.82
2022-12-30,7608.0
2023-01-02,7698.06
2023-01-03,7698.83
2023-01-04,7582.92
2023-01-05,7628.65
2023-01-06,7555.71
2023-01-09,7613.86
2023-01-10,7532.51
2023-01-11,7561.97
2023-01-12,7554.62
2023-01-13,7539.08
2023-01-16,7504.14
2023-01-17,7483.01
2023-01-18,7536.79
2023-01-19,7540.75
2023-01-20,7475.5
2023-01-23,7477.02
2023-01-24,7385.69
2023-01-25,7214.52
2023-01-27,6884.71
2023-01-30,6841.05
2023-01-31,6976.76
2023-02-01,6655.6
2023-02-02,6604.24
2023-02-03,6665.42
2023-02-06,6757.26
2023-02-07,6773.68
2023-02-08,6877.83
2023-02-09,6843.55
2023-02-10,6838.92
2023-02-13,6728.92
2023-02-14,6714.82
2023-02-15,6703.45
2023-02-16,6700.47
2023-02-17,6701.7
2023-02-20,6710.92
2023-02-21,6680.06
2023-02-22,6525.35
2023-02-23,6561.26
2023-02-24,6587.97
2023-02-27,6528.39
2023-02-28,6592.69
2023-03-01,6653.17
2023-03-02,6701.4
2023-03-03,6845.93
2023-03-06,6843.88
2023-03-08,6938.35
2023-03-09,6863.92
2023-03-10,6854.31
2023-03-13,6736.63
2023-03-14,6676.68
2023-03-15,6784.78
2023-03-16,6773.27
2023-03-17,6775.06
2023-03-20,6719.55
2023-03-21,6721.09
2023-03-22,6734.15
2023-03-23,6728.46
2023-03-24,6639.63
2023-03-27,6578.27
2023-03-28,6439.78
2023-03-29,6602.96
2023-03-31,6687.62
2023-04-03,6736.6
2023-04-05,6771.81
2023-04-06,6802.38
2023-04-10,6833.41
2023-04-11,6849.49
2023-04-12,6874.04
2023-04-13,6877.72
2023-04-17,6881.5
2023-04-18,6901.58
2023-04-19,6878.4
2023-04-20,6939.64
2023-04-21,6951.78
2023-04-24,6971.61
2023-04-25,6976.98
2023-04-26,6994.6
2023-04-27,6998.5
2023-04-28,7080.5
2023-05-02,7118.92
2023-05-03,7156.39
2023-05-04,7204.51
2023-05-05,7155.6
2023-05-08,7245.37
2023-05-09,7239.47
2023-05-10,7313.88
2023-05-11,7389.14
2023-05-12,7336.4
2023-05-15,7384.15
2023-05-16,7371.63
2023-05-17,7376.29
2023-05-18,7279.23
2023-05-19,7308.15
2023-05-22,7445.26
2023-05-23,7476.05
2023-05-24,7437.34
2023-05-25,7479.0
2023-05-26,7532.19
2023-05-29,7523.51
2023-05-30,7537.64
2023-05-31,7544.19
2023-06-01,7545.45
2023-06-02,7586.32
2023-06-05,7634.25
2023-06-06,7663.22
2023-06-07,7688.8
2023-06-08,7684.34
2023-06-09,7707.24
2023-06-12,7752.06
2023-06-13,7673.58
2023-06-14,7715.32
2023-06-15,7757.54
2023-06-16,7797.17
2023-06-19,7779.74
2023-06-20,7756.57
2023-06-21,7837.54
2023-06-22,7804.54
2023-06-23,7686.9
2023-06-26,7743.71
2023-06-27,7788.87
2023-06-28,7942.17
2023-06-30,7920.67
2023-07-03,7946.22
2023-07-04,7935.11
2023-07-05,7990.57
2023-07-06,8050.45
2023-07-07,7946.27
2023-07-10,7988.17
2023-07-11,8050.02
2023-07-12,8056.64
2023-07-13,7995.5
2023-07-14,8080.97
2023-07-17,8119.52
2023-07-18,8070.85
2023-07-19,8111.08
2023-07-20,8134.21
2023-07-21,8054.11
2023-07-24,8087.66
2023-07-25,8111.45
2023-07-26,8079.26
2023-07-27,8071.63
2023-07-28,8166.02
2023-07-31,8237.4
2023-08-01,8206.83
2023-08-02,8090.81
2023-08-03,8052.25
2023-08-04,8153.29
2023-08-07,8177.44
2023-08-08,8177.35
2023-08-09,8249.28
2023-08-10,8223.32
2023-08-11,8162.5
2023-08-14,8079.9
2023-08-16,8038.44
2023-08-17,8122.67
2023-08-18,8153.98
2023-08-21,8217.54
2023-08-22,8276.36
2023-08-23,8263.93
2023-08-24,8323.14
2023-08-25,8259.35
2023-08-28,8276.6
2023-08-29,8321.45
2023-08-30,8342.21
2023-08-31,8290.79
2023-09-01,8352.38
2023-09-04,8411.46
2023-09-05,8455.98
2023-09-06,8474.04
2023-09-07,8510.88
2023-09-08,8592.15
2023-09-11,8789.63
2023-09-12,8500.18
2023-09-13,8509.64
2023-09-14,8586.75
2023-09-15,8568.68
2023-09-18,8517.33
2023-09-20,8458.34
2023-09-21,8440.16
2023-09-22,8401.24
2023-09-25,8408.65
2023-09-26,8415.31
2023-09-27,8423.7
2023-09-28,8335.8
2023-09-29,8391.76
2023-10-03,8444.24
2023-10-04,8365.69
2023-10-05,8455.39
2023-10-06,8560.64
2023-10-09,8342.98
2023-10-10,8487.3
2023-10-11,8513.93
2023-10-12,8549.5
2023-10-13,8568.17
2023-10-16,8564.34
2023-10-17,8587.85
2023-10-18,8533.5
2023-10-19,8485.21
2023-10-20,8373.24
2023-10-23,8134.59
2023-10-25,8113.85
2023-10-26,8041.46
2023-10-27,8185.96
2023-10-30,8194.1
2023-10-31,8141.96
2023-11-01,8058.59
2023-11-02,8146.62
2023-11-03,8264.61
2023-11-06,8358.22
2023-11-07,8386.47
2023-11-08,8459.56
2023-11-09,8411.12
2023-11-10,8423.18
2023-11-12,8500.1
2023-11-13,8488.08
2023-11-15,8588.24
2023-11-16,8607.33
2023-11-17,8623.93
2023-11-20,8625.29
2023-11-21,8644.89
2023-11-22,8597.73
2023-11-23,8618.65
2023-11-24,8661.22
2023-11-28,8807.26
2023-11-29,8866.87
2023-11-30,8897.99
2023-12-01,8947.78
2023-12-04,9171.81
2023-12-05,9436.13
2023-12-06,9442.59
2023-12-07,9583.0
2023-12-08,9627.82
2023-12-11,9718.79
2023-12-12,9719.44
2023-12-13,9864.89
2023-12-14,9916.36
2023-12-15,9902.99
2023-12-18,10038.3
2023-12-19,9999.99
2023-12-20,9612.83
